Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"BNT-I (D10, severe)","ZF2001 (V3, D07)",0.196,101,226,187,327,288,"ABL1, ADD2, ADM, APOBEC3A, BCL2, BCL3, BCL6, BMX, BST1, BTNL8, C1R, CACNB3, CAMLG, CCL4, CCND3, CD177, CD28, CD81, CD8B, CDC42, CDH26, CEBPB, CLNK, CRKL, CRTC3, CTNNB1, CTSG, CXCL2, CXCL3, CXCL8, CXCR4, CYP11B1, EFNB1, EIF2AK2, ERCC1, FASLG, FBXO38, FCGR1A, FER, FKBP1A, FLT1, FPR1, FUT4, GBP6, GCH1, GPR183, GPR89A, GRB2, GZMM, IFI30, IFITM3, IFNGR1, IFNGR2, IL10RB, IL1RN, IL34, IMPDH2, IRAK1BP1, ITGB8, ITPKB, JAK3, JMJD6, LCN2, LCP1, LGALS3, LRRC8A, MAP3K8, MAPK3, METTL3, MS4A2, MYO1G, NCF2, NFKBIA, OLR1, PPP2CA, PRKCD, PRTN3, PSME1, PTGER4, RELB, RHOA, RNF135, RPS6, S100A12, SCG2, SKIL, SMAD3, SP100, ST3GAL1, STAT3, STAT5B, STXBP1, STXBP4, TCF7, TFE3, VEGFA, VIM, XBP1, ZBTB46, ZBTB7A, ZC3H8",30.89,35.07,8.20270610752856e-66,65.08604284838626
"BNT-I (D10, severe)",BNT-I (D0),0.31,161,166,192,327,353,"ACE, ADAR, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, ASXL1, AZU1, BATF2, BCL10, BCL2, BCL3, BCL6, BMPR1A, BPI, BTK, BTN2A1, BTNL8, C1R, CACNB3, CAMLG, CAMP, CASP3, CCL4, CCNB2, CCR7, CD164, CD177, CD28, CD46, CD81, CD8B, CDC42, CEACAM8, CEBPB, CFB, CIITA, CTLA4, CTNNB1, CTSG, CX3CR1, CXCR4, DDX60, DEFA4, DENND1B, EFNB1, EIF2AK2, ELANE, ENPP1, EPHB2, EPX, ERCC1, ETS1, F2R, FASLG, FCER1A, FGR, FKBP1A, FUT7, GAPT, GATA3, GBP1, GBP2, GBP6, GCH1, GPR183, GPR89B, HLA-C, HLA-DPA1, HLA-E, HP, HRH2, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM2, IFITM3, IFNGR1, IL10RB, IL15, IL1RN, IL2RB, IL2RG, IL7, IMPDH2, IRAK1BP1, IRF9, ITGA3, ITGAM, ITGB8, JAGN1, KIF5B, KLRC2, LCN2, LILRA6, LMO4, LRRC8A, MAP2K6, MAPK3, MCOLN2, MEN1, METTL3, MX1, MX2, MYO1G, NCAPH2, NCF2, NCR3LG1, NFKBIA, NLRC5, OAS2, OLR1, PARP9, PELI3, PIK3AP1, PIK3CA, PIK3R1, PML, PPP2CA, PRKCD, PRKCE, PSMB9, PTGER4, RAB27A, RELB, RNASE2, RNF213, RORA, RPL22, RPS6, S100A7, SELL, SLC12A2, SOS2, SP100, STAT1, STAT2, STAT3, STXBP4, TAP1, TARM1, TBKBP1, TFE3, TFEB, TGFBR3, THEMIS, TRIM21, TRIM22, TRIM64B, VAV2, VEGFA, XBP1, XCL1, ZBTB7A, ZC3H8, ZC3HAV1, ZFPM1",49.24,45.61,2.6944247874411952e-43,42.56953393485703
"BNT-I (D10, severe)","BNT-I (D10, mild)",0.591,211,116,30,327,241,"ACE, ACTR3, ADAM17, ADAR, ADARB1, ADD2, ADM, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, ATF2, B2M, BATF2, BCL10, BCL2, BCL3, BCL6, BMPR1A, BMX, BPI, BST1, C1R, CACNB3, CAMLG, CAMP, CASP1, CASP6, CCL4, CCL5, CCNB2, CCR7, CD164, CD177, CD24, CD247, CD28, CD3G, CD40LG, CD55, CD58, CD6, CD81, CD8B, CD96, CDC42, CEACAM8, CFH, CLNK, CNR2, CRISP3, CRTAM, CRTC3, CTSW, CX3CR1, CXCL3, DDX60, DEFA4, DPP4, EIF2AK2, ENPP1, EOMES, ERCC1, ETS1, F2R, FAS, FASLG, FBXO38, FCER1A, FCER1G, FCGR1A, FER, FGR, FKBP1A, FUT7, GATA3, GBP1, GBP2, GBP6, GCH1, GNLY, GPR15, GPR183, GPR89A, GPR89B, GZMM, HDAC4, HHEX, HLA-C, HLA-E, HMGB2, HOXB4, HP, IFI27, IFI30, IFI35, IFI6, IFIT1, IFITM1, IFITM2, IFITM3, IFNGR2, IL10RB, IL15, IL18RAP, IL1RN, IL2RB, IL5RA, IL7R, IMPDH2, IPO7, IRF9, IRGM, ITGA3, ITGA6, ITGAM, ITGB7, ITGB8, ITK, JAK3, KLRC2, KLRC3, KLRK1, KMT2A, LCN2, LGALS3, LILRA6, LMO4, LRRC8A, MAP2K6, MAPT, MCOLN2, MEN1, MFSD6, MS4A2, MX1, MX2, NCAPH2, NCF2, NLRC3, OAS2, OLR1, OTUD7B, PARP9, PIK3AP1, PIK3R1, PLCG1, PRF1, PRKCD, PRTN3, PSMB8, PSMB9, PSME1, PTGDS, PYHIN1, RAG1, RASGRP1, RC3H1, RELB, RNASE2, RNASE3, RNF135, RORA, RPL22, RPS6, S100A7, S1PR1, SARM1, SELL, SKAP1, SKIL, SLC12A2, SLC15A4, SOS2, SP100, SP3, SPN, ST3GAL1, ST6GAL1, STAT1, STAT2, STAT3, STXBP1, STXBP3, STXBP4, SUSD4, TAP1, TARM1, TBKBP1, TCF7, TESPA1, TFE3, TFEB, TGFBR3, THEMIS, TMEM33, TOX, TRIM21, TRIM22, TRIM64B, TRIM65, TTLL1, VIM, VNN1, ZAP70, ZC3H8, ZC3HAV1, ZFPM1, ZNF3, ZNF683",64.53,87.55,6.015123815334058e-6,5.220755428712677
"BNT-I (D10, severe)","BNT-I (D26, mild)",0.353,124,203,24,327,148,"ACE, ACTR3, ADAM17, ADD2, ADM, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, BCL10, BCL3, BCL6, BMPR1A, BPI, BST1, C1R, CAMLG, CAMP, CASP6, CCNB2, CCR7, CD177, CD24, CD247, CD40LG, CD46, CD55, CD58, CD6, CDC42, CEACAM8, CFH, CLNK, CNR2, CR1, CRISP3, CTNNB1, DEFA4, EFNB1, EOMES, ETS1, F2R, FAS, FASLG, FBXO38, FCER1G, FCGR1A, FER, FKBP1A, FUT4, FUT7, GATA3, GNLY, GPR89B, GRB2, HDAC4, HHEX, HMGB2, HP, IFITM1, IFITM2, IFNGR1, IFNGR2, IL10RB, IL18RAP, IL1R1, IL1R2, IL27, IL7, IL7R, IMPDH2, ITGA3, ITGAM, ITGB7, JAK3, KLRC3, KMT2A, LCN2, LCP1, LGALS3, LILRA6, MAP2K6, MEN1, MFSD6, NCF2, NFKBIA, NLRC3, OLR1, OTUD7B, PIK3R1, PPP2CA, PRF1, PRKCD, PTGDS, RAG1, RBPJ, RC3H1, RELB, RHOA, RNF135, RPL22, S100A12, S1PR1, SELL, SLC15A4, SOS2, SP3, SPN, ST3GAL1, ST6GAL1, STAT5B, STXBP4, TARM1, TBKBP1, TCF7, TESPA1, TRIM64B, TTLL1, VIM, ZAP70, ZC3H8, ZC3HAV1, ZFPM1",37.92,83.78,3.1028639269628864e-10,9.508237269554387
"BNT-I (D10, severe)",BNT-I (D3),0.178,77,250,105,327,182,"ACE, ADAMTS13, ANKHD1, BCL10, BPI, BTK, CACNB3, CASP3, CCL4, CCNB2, CD164, CD46, CDC42, CEBPB, CRK, CRKL, CTNNB1, CXCR4, DDX60, DENND1B, EFNB1, EIF2AK2, ELANE, EPHB2, EPX, ERCC1, F2R, F2RL1, FKBP1A, FLT1, FPR1, GATA3, GPR183, HLA-C, HLA-DPA1, IFI27, IFI6, IFIT1, IFITM3, IFNGR1, IL18BP, IL1R2, IL2RB, IRAK1BP1, IRF9, ITGA3, JAGN1, LMO4, MAPK3, MEN1, MX1, MYO1G, OAS2, PELI3, PIK3CA, PML, PRKCD, PTGER4, RAB27A, RBPJ, RNASE2, RNF213, RPS6KA3, S100A7, SLC12A2, SLC15A4, STXBP3, STXBP4, TARM1, TBKBP1, TFEB, TMEM33, TTLL1, VAV2, XBP1, ZBTB7A, ZFPM1",23.55,42.31,8.46099318550365e-51,50.072578654730854
"BNT-I (D10, severe)","I (D10, moderate)",0.615,222,105,34,327,256,"ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ALOX5, ANKHD1, ANXA3, AP3B1, APOBEC3A, ATF2, B2M, BATF2, BCL10, BCL2, BCL3, BCL6, BMPR1A, BMX, BPI, BST1, BTK, C1R, CACNB3, CAMP, CASP1, CAV1, CCL4, CCL5, CCNB2, CCND3, CCR7, CD164, CD177, CD1C, CD24, CD247, CD28, CD38, CD3G, CD40LG, CD58, CD6, CD81, CD8B, CD96, CDH26, CDKN2B, CEACAM8, CFB, CH25H, CIITA, CLEC10A, CNR2, CRISP3, CRTAM, CTNNB1, CTSW, CX3CR1, CXCL2, CXCL3, CXCL8, CXCR3, DBH, DDX60, DEFA4, DPP4, EFNB1, EIF2AK2, EOMES, EPHB2, ERCC1, ETS1, F12, FBXO38, FCER1A, FCER1G, FCGR1A, FKBP1A, FLT1, FLT3, FUT4, GAPT, GATA3, GBP1, GBP2, GBP6, GCH1, GNLY, GPR15, GPR183, GPR89A, GPR89B, GZMM, HDAC4, HHEX, HLA-DPA1, HMGB2, HP, IFI27, IFI6, IFIT1, IFITM1, IFNGR1, IFNGR2, IL10, IL10RB, IL15, IL18BP, IL18RAP, IL1R1, IL1R2, IL1RN, IL27RA, IL2RB, IL32, IL34, IL5RA, IL7R, IMPDH2, IRAK1BP1, IRGM, ITGA3, ITGA4, ITGAM, ITGB7, ITGB8, ITK, ITPKB, JAG1, JAGN1, JAK3, KIF5B, KLRC2, KLRC3, KLRK1, KMT2A, LCN2, LFNG, LGALS3, LILRA6, LMO4, LRRC8A, LTB, MAP2K6, MAP3K8, MEN1, MFSD6, MS4A2, MX1, MYO1G, NCAPH2, NFKBIA, NLRC3, OAS2, OTUD7B, PARP9, PIK3AP1, PIK3CG, PIK3R1, PLCG1, PPARG, PRF1, PRKCD, PRKCE, PRKCQ, PTGDS, PYHIN1, RAB27A, RASGRP1, RBPJ, RC3H1, RNASE2, RNASE3, RNASE4, RNF135, RPL22, RPS6, S100A12, S100A7, S1PR1, SARM1, SELL, SKAP1, SKIL, SLC12A2, SLC15A4, SMAD3, SP100, SP3, SPN, ST3GAL1, ST6GAL1, STAT2, STAT3, STXBP1, STXBP3, STXBP4, SUSD4, TARM1, TCF7, TESPA1, TGFBR3, THEMIS, TMEM33, TNFRSF17, TRIM22, TRIM64B, TRIM65, TTLL1, VIM, VNN1, XBP1, XCL1, ZAP70, ZBTB46, ZBTB7A, ZC3HAV1, ZFPM1, ZNF3, ZNF683",67.89,86.72,5.272237550893331e-6,5.278005029992591
"BNT-I (D10, severe)","I (D26, moderate)",0.453,160,167,26,327,186,"ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ALOX5, ANKHD1, ANXA3, AZU1, BCL6, BMX, BPI, BST1, C1R, CACNB3, CAMP, CAV1, CCL5, CCNB2, CCND3, CCR7, CD177, CD24, CD247, CD28, CD3G, CD40LG, CD55, CD58, CD6, CD81, CD8B, CD96, CDC42, CDH26, CDKN2B, CEACAM8, CFH, CH25H, CLEC10A, CR1, CRISP3, CRTAM, CTSG, CTSW, CX3CR1, CXCL2, CXCL3, DBH, DEFA4, EFNB1, ELANE, EOMES, EPHB2, ETS1, FASLG, FBXO38, FCER1A, FCER1G, FKBP1A, FLT1, FLT3, FUT4, GATA3, GPR15, GPR89A, GPR89B, GZMM, HHEX, HLA-DPA1, HMGB2, HP, IFI27, IFITM2, IFNGR1, IL10, IL10RB, IL18BP, IL18RAP, IL1R1, IL1R2, IL2RB, IL32, IL7R, IMPDH2, ITGA3, ITGAM, ITGB7, ITGB8, ITPKB, JAK3, KLRC2, KLRC3, KLRK1, KMT2A, LCN2, LCP1, LGALS3, LILRA6, LRRC8A, LTB, MAP2K6, MEN1, MS4A2, NFKBIA, NLRC3, OLR1, OTUD7B, PIK3R1, PLCG1, PPARG, PPP2CA, PRF1, PRKCQ, PRTN3, PTGDS, PYHIN1, RAB27A, RAG1, RASGRP1, RBPJ, RC3H1, RHOA, RNASE2, RNASE3, RNASE4, RNF135, RPL22, RPS6, RPS6KA3, S100A12, S1PR1, SARM1, SKAP1, SMAD3, SOS2, SPN, ST3GAL1, ST6GAL1, STXBP1, STXBP4, TARM1, TBKBP1, TCF7, TESPA1, TGFBR3, THEMIS, TNFRSF17, TRIM64B, TRIM65, TTLL1, VIM, VNN1, XCL1, ZAP70, ZBTB7A, ZC3H8, ZFPM1, ZNF3",48.93,86.02,2.509389770864845e-8,7.600431876673119
"BNT-I (D10, severe)","I (D51, severe)",0.373,143,184,56,327,199,"ACE, ACTR3, ADAM17, ADD2, ADM, ALOX5, ANKHD1, ANXA3, AP3B1, APOBEC3A, AZU1, B2M, BATF2, BCL10, BCL3, BCL6, BMX, BPI, BST1, C1R, CAMP, CASP6, CCNB2, CCND3, CCR7, CD177, CD24, CD40LG, CD46, CD55, CDC42, CEACAM8, CFH, CH25H, CLEC10A, CLNK, CR1, CRISP3, CX3CR1, CXCL2, CXCR4, DEFA4, EIF2AK2, ELANE, EPX, FAS, FASLG, FBXO38, FCER1A, FCGR1A, FER, FLT1, FLT3, FPR1, FUT4, FUT7, GATA3, GBP1, GBP2, GBP6, GCH1, GRB2, HDAC4, HLA-C, HLA-DPA1, HLA-E, HMGB2, IFITM1, IFITM2, IFNGR1, IFNGR2, IL10, IL18RAP, IL1R1, IL1R2, IL1RN, IL27, IL5RA, IL7R, IMPDH2, IRF9, ITGAM, ITGB8, ITK, ITPKB, JAG1, JAK3, JMJD6, KIF5B, LCN2, LCP1, LGALS3, MAP2K6, MAP3K8, MAPT, MEN1, MS4A2, NFKBIA, NLRC5, OLR1, PARP9, PELI3, PIK3AP1, PKNOX1, PPP2CA, PRKCD, PRKCE, PRTN3, PSMB8, PSMB9, PSME1, RC3H1, RELB, RNF213, RORC, RPL22, RPS6, S100A12, S1PR1, SARM1, SELL, SKIL, SLC15A4, SOS2, SP100, SPN, STAT1, STAT3, STXBP4, TAP1, TARM1, TBKBP1, TESPA1, TFE3, TFEB, TMEM33, TRIM22, TRIM64B, TRIM65, ZBTB46, ZC3H8, ZC3HAV1, ZNF3",43.73,71.86,2.3030624390665636e-18,17.637694287578768
"BNT-I (D10, severe)","ChAd (V1, D7)",0.227,106,221,139,327,245,"ADD2, ANXA3, AP3B1, ASXL1, BMX, BPI, BTNL8, C1R, CAMP, CASP1, CASP3, CAV1, CCL4, CCNB2, CCR7, CD160, CD177, CD1E, CD24, CD28, CD38, CD55, CDKN2B, CEACAM8, CFB, CIITA, CLEC10A, CRISP3, CRK, CTLA4, CTSG, CX3CR1, CXCL2, CXCL8, CXCR3, DEFA4, DENND1B, EFNB1, ERCC1, FASLG, FCER1G, FCGR1A, FER, FGR, FLT1, FPR1, FUT4, GBP1, GCH1, GPR183, HLA-DPA1, HMGB2, IFI27, IFI35, IFI6, IFNGR1, IL10, IL1R1, IL1R2, IL27RA, IL7, IL7R, IRF9, ITPKB, KMT2A, LCN2, LRRC8A, MAP2K6, NFKBIA, NLRC5, OAS2, OLR1, PARP9, PELI3, PIK3AP1, PIK3CA, PIK3CG, PIK3R1, PLCG2, PRKCE, PRTN3, PSME1, PTGER4, RAG1, RBPJ, RELB, RNASE3, RNF213, S1PR1, SARM1, SELL, SLC12A2, SP3, SPN, ST3GAL1, STAT1, STAT2, STAT3, STXBP4, TNFRSF17, TTLL1, VIM, XBP1, XCL1, XCR1, ZNF3",32.42,43.27,4.9320721711822835e-51,50.306970576983666
"BNT-I (D10, severe)",BNT-I (D1),0.133,50,277,48,327,98,"ADAM17, ADD2, APOBEC3A, ASXL1, CAMP, CCR7, CD164, CD1C, CD24, CEACAM8, CNR2, CTNNB1, CXCL2, CXCL3, CXCR4, DDX60, EIF2AK2, EPHB2, FLT1, FLT3, FUT4, HHEX, IFI27, IFI30, IFI6, IFIT1, IFNGR2, IL10, IL15, IL2RG, ITPKB, JAG1, JAGN1, LCN2, LGALS3, LMO4, METTL3, MX1, OAS2, OLR1, PELI3, RHOA, RNF135, SKIL, ST3GAL1, ST6GAL1, TARM1, TMEM33, VNN1, ZNF3",15.29,51.02,2.009513138705299e-33,32.696909149935465
"BNT-I (D10, severe)","ZF2001 (V3, D14)",0.166,74,253,120,327,194,"ACTR3, ADAR, ADM, ANKHD1, APBB1IP, BST1, CAMLG, CASP6, CD164, CD1B, CD24, CDKN2B, CLNK, CRK, CRKL, CTNNB1, CX3CR1, CXCL2, CXCL8, EFNB1, ERCC1, FAS, FBXO38, FGR, FKBP1A, FUT4, FUT7, GBP6, GCH1, GPR89A, GRB2, IFI35, IFNGR2, IL10RB, IL15, IL1RN, IMPDH2, IPO7, ITGB8, ITPKB, LCP1, LMO4, LRRC8A, MAPK3, MAPT, METTL3, MS4A2, NFKBIA, NLRC3, OLR1, PELI3, PIK3AP1, PIK3CG, PIK3R1, PPP2CA, PRKCD, PSME1, RASGRP1, RHOA, RNF135, RORC, RPS6KA3, SKIL, STAT1, STAT2, STAT5B, TFEB, TNFRSF17, TOP2B, VEGFA, VIM, XBP1, XCR1, ZBTB7A",22.63,38.14,1.6640751798373068e-57,56.77882705698102
"BNT-I (D10, severe)",I (D1),0.291,130,197,119,327,249,"ACTR3, ADAM17, ADAR, ADM, ALOX5, ANXA3, AP3B1, APBB1IP, APOBEC3A, ASXL1, ATF2, B2M, BATF2, BPI, BST1, BTK, C1R, CACNB3, CASP1, CCR7, CD177, CD1B, CD1C, CD1E, CD28, CD38, CD40LG, CD58, CFB, CH25H, CLNK, CR1, CX3CR1, CXCL8, CXCR4, DDX60, EIF2AK2, ENPP1, EPHB2, EPX, FAS, FCER1G, FCGR1A, FGR, FLT1, FUT4, FUT7, GBP1, GBP2, GBP6, GCH1, GPR183, GRB2, HDAC4, HLA-C, HLA-E, HP, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM2, IFITM3, IL10, IL10RB, IL18RAP, IL1RN, IL27, IL2RG, IL34, IL5RA, IMPDH2, IRAK1BP1, IRF9, ITGAM, JAG1, JAK3, KIF5B, LCP1, LILRA6, MAP2K6, MAPK3, METTL3, MX1, MX2, MYO1G, NCAPH2, NFKBIA, NLRC5, OAS2, PARP9, PIK3AP1, PML, PPARG, PRKCD, PRKCE, PSMB9, PSME1, RELB, RNASE2, RNF135, RNF213, RPL22, RPS6, S100A12, S100A7, SELL, SLC12A2, SP100, STAT1, STAT2, STAT3, STXBP1, STXBP4, SUSD4, TAP1, TARM1, TBKBP1, TFE3, TRIM21, TRIM22, VIM, VNN1, XCR1, ZBTB7A, ZC3HAV1, ZNF3",39.76,52.21,6.485421064204365e-38,37.18806182221304
"BNT-I (D10, severe)","ZF2001 (V3, D28)",0.112,43,284,57,327,100,"ATF2, BCL2, BPI, CCL5, CD3G, CD96, CRKL, CX3CR1, CXCL2, CXCL8, FKBP1A, GATA3, IL10, IL1RN, IL2RG, IL32, IMPDH2, IPO7, IRF9, ITPKB, LRRC8A, MAP2K6, METTL3, NCAPH2, NFKBIA, NLRC3, OLR1, PIK3R1, PPP2CA, PSME1, PTGER4, PURA, RASGRP1, RBPJ, RC3H1, RPS6KA3, ST3GAL1, ST6GAL1, STAT5B, TNFRSF17, TTLL1, VEGFA, ZNF3",13.15,43,6.063063375289844e-41,40.217307892198015
"BNT-I (D10, severe)","BNT-MO (V3, D1)",0.07,24,303,14,327,38,"ADAMTS13, APOBEC3A, BPI, CAMP, CD58, CDC42, CEACAM8, CRISP3, EPHB2, FLT1, GAPT, GPR15, HP, IL2RG, IL7, LCN2, LMO4, MAPT, OLR1, PRTN3, STXBP1, TARM1, VAV2, ZBTB7A",7.34,63.16,3.843356412391622e-15,14.415289339512327
"BNT-I (D10, severe)",I (D0),0.242,96,231,69,327,165,"ADAMTS13, ADAR, ANXA3, APOBEC3A, ASXL1, BATF2, BPI, BTK, CAMP, CASP1, CCL4, CD164, CD177, CD1C, CD24, CD38, CEACAM8, CFB, CH25H, CRISP3, CTLA4, CX3CR1, CXCR4, DDX60, DEFA4, EIF2AK2, ENPP1, EPHB2, EPX, FCER1A, FCER1G, FLT1, FUT7, GAPT, GBP1, GCH1, GPR183, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM2, IFITM3, IL10, IL10RB, IL15, IL1RN, IMPDH2, IRF9, ITGB8, LCN2, LGALS3, LILRA6, LMO4, MAP2K6, MX1, MX2, MYO1G, NCAPH2, OAS2, OLR1, PARP9, PIK3AP1, PIK3R1, PML, PPARG, PRKCE, PSMB9, RNASE2, RNASE3, RNF135, RNF213, RPL22, RPS6, S100A7, SKIL, SP100, ST3GAL1, STAT1, STAT2, STXBP4, SUSD4, TAP1, TARM1, TBKBP1, TRIM21, TRIM22, VAV2, VEGFA, XCL1, ZBTB7A, ZC3HAV1, ZNF3",29.36,58.18,1.7081585943451607e-31,30.767471809612218
"BNT-I (D10, severe)",BNT-I (D2),0.281,125,202,118,327,243,"ADAR, ADM, ALOX5, APOBEC3A, ASXL1, BATF2, BCL2, BCL3, BMPR1A, BPI, BST1, BTK, C1R, CACNB3, CAMP, CASP3, CAV1, CCL4, CCL5, CCNB2, CCND3, CCR7, CD1B, CD1C, CD28, CDKN2B, CEACAM8, CFB, CTLA4, DDX60, DEFA4, EFNB1, EIF2AK2, ELANE, ENPP1, EPHB2, EPX, ETS1, FCER1A, FGR, FLT1, FUT7, GBP1, GBP2, GBP6, GPR183, HDAC4, HLA-C, HLA-E, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM2, IFITM3, IL10, IL1RN, IL2RG, IL7R, IMPDH2, IPO7, IRAK1BP1, IRF9, ITGA6, ITGAM, ITK, JAGN1, KIF5B, LCN2, LGALS3, LILRA6, LTB, MAP2K6, MAPK3, METTL3, MX1, MX2, MYO1G, NCAPH2, NFKBIA, NLRC5, OAS2, PARP9, PELI3, PIK3AP1, PIK3R1, PML, PPARG, PRKCD, PRKCE, PTGDS, RELB, RNASE2, RNF135, RNF213, RPL22, RPS6, RPS6KA3, S100A7, S1PR1, SLC12A2, SP100, STAT2, STXBP4, TAP1, TARM1, TBKBP1, TFE3, TFEB, THEMIS, TOP2B, TRIM21, TRIM22, VAV2, VEGFA, XBP1, XCL1, ZBTB7A, ZC3HAV1, ZFPM1, ZNF3, ZNF683",38.23,51.44,2.6439736815206435e-39,38.57774287219216
"BNT-I (D10, severe)",I (D2),0.244,107,220,112,327,219,"ADAR, APOBEC3A, ASXL1, BATF2, BMX, BTK, CACNB3, CASP1, CAV1, CCNB2, CCR7, CD164, CD177, CD1B, CD1C, CD28, CD38, CD46, CD81, CD8B, CFB, CNR2, CTLA4, CTSW, CX3CR1, CXCL2, CXCL8, CXCR4, DDX60, EFNB1, EIF2AK2, EPHB2, EPX, FASLG, FCER1G, FGR, FLT1, FUT7, GBP1, GCH1, GPR183, GPR89B, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM3, IFNGR1, IL10, IL15, IL1R1, IL1R2, IL1RN, IL2RB, IL5RA, IMPDH2, IRF9, ITGA6, ITGB8, LGALS3, LILRA6, LMO4, MAP2K6, MCOLN2, MX1, MX2, MYO1G, NCAPH2, NCR3LG1, OAS2, PARP9, PIK3AP1, PIK3CA, PIK3R1, PML, PRF1, PRKCE, PSMB9, PTGDS, RBPJ, RNASE2, RNASE3, RNF135, RNF213, RPL22, RPS6, RPS6KA3, S100A7, SP100, ST3GAL1, STAT1, STAT2, STXBP4, TAP1, TARM1, TBKBP1, THEMIS, TNFRSF17, TRIM21, TRIM22, VAV2, ZBTB7A, ZC3HAV1, ZNF3",32.72,48.86,5.245836062842916e-43,42.280185285631894
"BNT-I (D10, severe)",I-I (D2),0.06,20,307,6,327,26,"ADAR, CXCR4, DDX60, EIF2AK2, EPHB2, GPR183, IFI27, IFI6, IFIT1, IFIT2, IRF9, MX1, OAS2, PARP9, RNF213, SP100, TBKBP1, TRIM22, ZBTB7A, ZC3HAV1",6.12,76.92,1.2720389726480182e-7,6.895499582597437
"BNT-I (D10, severe)",I-I (D5),0.141,51,276,35,327,86,"ADAR, APOBEC3A, ASXL1, BATF2, CASP1, CCNB2, CD164, CD1B, CD38, CNR2, CTLA4, CX3CR1, DDX60, EIF2AK2, EPHB2, EPX, GBP1, GBP6, GCH1, GPR183, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM3, IMPDH2, IRF9, MX1, MX2, MYO1G, NCAPH2, OAS2, PARP9, PIK3AP1, PIK3R1, PML, RNF213, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, TAP1, TRIM21, TRIM22, VAV2, ZBTB7A",15.6,59.3,2.379611427922223e-25,24.62349395407232
"BNT-I (D10, severe)","BNT (V1, D6)",0.069,24,303,23,327,47,"ADD2, CAV1, CCL4, CD177, CD1B, CXCL2, CXCL3, EPHB2, EPX, ERCC1, FASLG, GBP6, GPR15, GPR89A, IFI27, MAPT, PTGER4, PYHIN1, SPN, ST3GAL1, TNFRSF17, XCR1, ZBTB7A, ZNF683",7.34,51.06,2.6747407164502265e-23,22.57271831116522
"BNT-I (D10, severe)","BNT (V2, D1)",0.15,57,270,53,327,110,"ADD2, BATF2, BPI, BST1, CAMP, CCL4, CD1B, CD8B, CEACAM8, CIITA, CLEC10A, CRISP3, CRTAM, CTSG, CXCL2, CXCL3, CXCL8, DEFA4, ELANE, EPHB2, FAS, FASLG, FCGR1A, GBP1, GBP2, GBP6, GCH1, GNLY, GPR15, IFI27, IFI35, IFNGR1, IL18BP, KLRC2, KLRC3, LCN2, LRRC8A, MAPK3, NLRC5, OLR1, PML, PRF1, PRTN3, PYHIN1, RASGRP1, RNF213, STAT1, STAT2, TAP1, TARM1, THEMIS, TRIM22, VEGFA, VIM, VNN1, ZC3HAV1, ZNF683",17.43,51.82,3.2925131027012098e-34,33.48247248806868
"BNT-I (D10, severe)","BNT (V3, D1)",0.027,9,318,3,327,12,"ADD2, CD177, GPR15, GPR89A, IFI27, LGALS3, MAP2K6, PRTN3, ST3GAL1",2.75,75,3.706723997331165e-5,4.43100975033369
"BNT-I (D10, severe)","BNT-I-BNT (D51, mild)",0.087,30,297,18,327,48,"ADD2, AZU1, BPI, CAMP, CASP6, CCR7, CD24, CD40LG, CDC42, CEACAM8, CFH, CRISP3, CTNNB1, CX3CR1, DEFA4, ENPP1, FUT4, IL7R, KLRC3, LCN2, LGALS3, MEN1, OLR1, PRTN3, S1PR1, SLC15A4, ST3GAL1, ST6GAL1, TARM1, TRIM64B",9.17,62.5,1.5326634836862868e-17,16.81455318971262
"BNT-I (D10, severe)",I (D3),0.106,37,290,21,327,58,"ADD2, APOBEC3A, ASXL1, CD38, CTLA4, CX3CR1, CXCR4, DDX60, EIF2AK2, ENPP1, EPHB2, EPX, FASLG, GPR183, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM3, IL34, IL5RA, IMPDH2, MAP2K6, MX1, MX2, OAS2, PARP9, PIK3R1, RNASE2, RPL22, RPS6, SP100, TBKBP1, TRIM22, ZBTB7A",11.31,63.79,1.3385912868049911e-18,17.873352006244836
