"","condition","genes"
"568","HIV-1 GAG-POL NEF (D1)","EIF3K"
"569","HIV-1 GAG-POL NEF (D1)","EIF3L"
"570","HIV-1 GAG-POL NEF (D1)","EIF3M"
"571","HIV-1 GAG-POL NEF (D1)","EIF4A2"
"572","HIV-1 GAG-POL NEF (D1)","EIF4B"
"573","HIV-1 GAG-POL NEF (D1)","EIF4EBP2"
"574","HIV-1 GAG-POL NEF (D1)","ELAC1"
"575","HIV-1 GAG-POL NEF (D1)","ELAPOR1"
"576","HIV-1 GAG-POL NEF (D1)","ELP1"
"577","HIV-1 GAG-POL NEF (D1)","ELP2"
"578","HIV-1 GAG-POL NEF (D1)","EMB"
"579","HIV-1 GAG-POL NEF (D1)","ENO2"
"580","HIV-1 GAG-POL NEF (D1)","EPB41L4A-AS1"
"581","HIV-1 GAG-POL NEF (D1)","EPHA4"
"582","HIV-1 GAG-POL NEF (D1)","EPHX2"
"583","HIV-1 GAG-POL NEF (D1)","ERGIC3"
"584","HIV-1 GAG-POL NEF (D1)","ERMP1"
"585","HIV-1 GAG-POL NEF (D1)","ERN1"
"586","HIV-1 GAG-POL NEF (D1)","ESYT1"
"587","HIV-1 GAG-POL NEF (D1)","ESYT2"
"588","HIV-1 GAG-POL NEF (D1)","EVL"
"589","HIV-1 GAG-POL NEF (D1)","EXOC6B"
"590","HIV-1 GAG-POL NEF (D1)","EXOSC8"
"591","HIV-1 GAG-POL NEF (D1)","EZH1"
"592","HIV-1 GAG-POL NEF (D1)","FAHD2B"
"593","HIV-1 GAG-POL NEF (D1)","EEIG1"
"594","HIV-1 GAG-POL NEF (D1)","FAM107B"
"595","HIV-1 GAG-POL NEF (D1)","FAM168B"
"596","HIV-1 GAG-POL NEF (D1)","FAM169A"
"597","HIV-1 GAG-POL NEF (D1)","FAM172A"
"598","HIV-1 GAG-POL NEF (D1)","ATOSA"
"599","HIV-1 GAG-POL NEF (D1)","FAM219B"
"600","HIV-1 GAG-POL NEF (D1)","FBL"
"601","HIV-1 GAG-POL NEF (D1)","FBXL20"
"602","HIV-1 GAG-POL NEF (D1)","FBXO32"
"603","HIV-1 GAG-POL NEF (D1)","FCGBP"
"604","HIV-1 GAG-POL NEF (D1)","FCMR"
"605","HIV-1 GAG-POL NEF (D1)","FCRL3"
"606","HIV-1 GAG-POL NEF (D1)","FCRL6"
"607","HIV-1 GAG-POL NEF (D1)","FCRLA"
"608","HIV-1 GAG-POL NEF (D1)","FGFBP2"
"609","HIV-1 GAG-POL NEF (D1)","FHIT"
"610","HIV-1 GAG-POL NEF (D1)","FITM2"
"611","HIV-1 GAG-POL NEF (D1)","FMNL3"
"612","HIV-1 GAG-POL NEF (D1)","FOCAD"
"613","HIV-1 GAG-POL NEF (D1)","FOXO1"
"614","HIV-1 GAG-POL NEF (D1)","FUT10"
"615","HIV-1 GAG-POL NEF (D1)","GABPB2"
"616","HIV-1 GAG-POL NEF (D1)","GALNT12"
"617","HIV-1 GAG-POL NEF (D1)","GARRE1"
"618","HIV-1 GAG-POL NEF (D1)","GAS5"
"619","HIV-1 GAG-POL NEF (D1)","GCSAM"
"620","HIV-1 GAG-POL NEF (D1)","GGTA1"
"621","HIV-1 GAG-POL NEF (D1)","GID8"
"622","HIV-1 GAG-POL NEF (D1)","GLCCI1"
"623","HIV-1 GAG-POL NEF (D1)","GNG2"
"624","HIV-1 GAG-POL NEF (D1)","GNG7"
"625","HIV-1 GAG-POL NEF (D1)","GNPDA2"
"626","HIV-1 GAG-POL NEF (D1)","GOLPH3L"
"627","HIV-1 GAG-POL NEF (D1)","GPA33"
"628","HIV-1 GAG-POL NEF (D1)","GPATCH11"
"629","HIV-1 GAG-POL NEF (D1)","GPR171"
"630","HIV-1 GAG-POL NEF (D1)","GPX7"
"631","HIV-1 GAG-POL NEF (D1)","GRAP"
"632","HIV-1 GAG-POL NEF (D1)","GSTM2"
"633","HIV-1 GAG-POL NEF (D1)","GSTM3"
"634","HIV-1 GAG-POL NEF (D1)","GYPC"
"635","HIV-1 GAG-POL NEF (D1)","GZMK"
"636","HIV-1 GAG-POL NEF (D1)","H1-1"
"637","HIV-1 GAG-POL NEF (D1)","H1-2"
"638","HIV-1 GAG-POL NEF (D1)","H1-3"
"639","HIV-1 GAG-POL NEF (D1)","H1-5"
"640","HIV-1 GAG-POL NEF (D1)","H2AC11"
"641","HIV-1 GAG-POL NEF (D1)","H2AC15"
"642","HIV-1 GAG-POL NEF (D1)","H2AC17"
"643","HIV-1 GAG-POL NEF (D1)","H2AC20"
"644","HIV-1 GAG-POL NEF (D1)","H2AC21"
"645","HIV-1 GAG-POL NEF (D1)","H2AC6"
"646","HIV-1 GAG-POL NEF (D1)","H2AC8"
"647","HIV-1 GAG-POL NEF (D1)","H2BC14"
"648","HIV-1 GAG-POL NEF (D1)","H2BC15"
"649","HIV-1 GAG-POL NEF (D1)","H3C1"
"650","HIV-1 GAG-POL NEF (D1)","H3C11"
"651","HIV-1 GAG-POL NEF (D1)","H3C4"
"652","HIV-1 GAG-POL NEF (D1)","H4C1"
"653","HIV-1 GAG-POL NEF (D1)","H4C13"
"654","HIV-1 GAG-POL NEF (D1)","H4C2"
"655","HIV-1 GAG-POL NEF (D1)","H4C3"
"656","HIV-1 GAG-POL NEF (D1)","H4C5"
"657","HIV-1 GAG-POL NEF (D1)","H4C6"
"658","HIV-1 GAG-POL NEF (D1)","H4C8"
"659","HIV-1 GAG-POL NEF (D1)","H4C9"
"660","HIV-1 GAG-POL NEF (D1)","HABP4"
"661","HIV-1 GAG-POL NEF (D1)","HACD3"
"662","HIV-1 GAG-POL NEF (D1)","HADH"
"663","HIV-1 GAG-POL NEF (D1)","HEATR5B"
"664","HIV-1 GAG-POL NEF (D1)","HERC1"
"665","HIV-1 GAG-POL NEF (D1)","HIBADH"
"666","HIV-1 GAG-POL NEF (D1)","HINT1"
"667","HIV-1 GAG-POL NEF (D1)","HIVEP2"
"668","HIV-1 GAG-POL NEF (D1)","HLTF"
"669","HIV-1 GAG-POL NEF (D1)","HNRNPA3"
"670","HIV-1 GAG-POL NEF (D1)","HPCAL4"
"671","HIV-1 GAG-POL NEF (D1)","HS3ST3B1"
"672","HIV-1 GAG-POL NEF (D1)","HSF2"
"673","HIV-1 GAG-POL NEF (D1)","IARS1"
"674","HIV-1 GAG-POL NEF (D1)","IFFO2"
"675","HIV-1 GAG-POL NEF (D1)","IFT46"
"676","HIV-1 GAG-POL NEF (D1)","IKZF2"
"677","HIV-1 GAG-POL NEF (D1)","PATJ"
"678","HIV-1 GAG-POL NEF (D1)","INPP4B"
"679","HIV-1 GAG-POL NEF (D1)","INTS6-AS1"
"680","HIV-1 GAG-POL NEF (D1)","IP6K1"
"681","HIV-1 GAG-POL NEF (D1)","IPO5"
"682","HIV-1 GAG-POL NEF (D1)","IPP"
"683","HIV-1 GAG-POL NEF (D1)","ITGB3BP"
"684","HIV-1 GAG-POL NEF (D1)","KCNA3"
"685","HIV-1 GAG-POL NEF (D1)","KCTD7"
"686","HIV-1 GAG-POL NEF (D1)","KDM3A"
"687","HIV-1 GAG-POL NEF (D1)","KIAA0586"
"688","HIV-1 GAG-POL NEF (D1)","KLF12"
"689","HIV-1 GAG-POL NEF (D1)","KLHDC2"
"690","HIV-1 GAG-POL NEF (D1)","KLHL28"
"691","HIV-1 GAG-POL NEF (D1)","KLRB1"
"692","HIV-1 GAG-POL NEF (D1)","KLRF1"
"693","HIV-1 GAG-POL NEF (D1)","KPNA4"
"694","HIV-1 GAG-POL NEF (D1)","LANCL1"
"695","HIV-1 GAG-POL NEF (D1)","CERS4"
"696","HIV-1 GAG-POL NEF (D1)","LBH"
"697","HIV-1 GAG-POL NEF (D1)","LCLAT1"
"698","HIV-1 GAG-POL NEF (D1)","LDHB"
"699","HIV-1 GAG-POL NEF (D1)","LDLRAP1"
"700","HIV-1 GAG-POL NEF (D1)","LDOC1"
"701","HIV-1 GAG-POL NEF (D1)","LEF1-AS1"
"702","HIV-1 GAG-POL NEF (D1)","LIAS"
"703","HIV-1 GAG-POL NEF (D1)","LIMA1"
"704","HIV-1 GAG-POL NEF (D1)","LINC00402"
"705","HIV-1 GAG-POL NEF (D1)","LINC00649"
"706","HIV-1 GAG-POL NEF (D1)","LINC00861"
"707","HIV-1 GAG-POL NEF (D1)","LINC00920"
"708","HIV-1 GAG-POL NEF (D1)","LINC00921"
"709","HIV-1 GAG-POL NEF (D1)","LINC00938"
"710","HIV-1 GAG-POL NEF (D1)","LINC01128"
"711","HIV-1 GAG-POL NEF (D1)","SLC12A2-DT"
"712","HIV-1 GAG-POL NEF (D1)","LINC01278"
"713","HIV-1 GAG-POL NEF (D1)","LINC01550"
"714","HIV-1 GAG-POL NEF (D1)","LINC02210"
"715","HIV-1 GAG-POL NEF (D1)","LINC02397"
"716","HIV-1 GAG-POL NEF (D1)","LRBA"
"717","HIV-1 GAG-POL NEF (D1)","LRIG1"
"718","HIV-1 GAG-POL NEF (D1)","LRPPRC"
"719","HIV-1 GAG-POL NEF (D1)","LRRN3"
"720","HIV-1 GAG-POL NEF (D1)","LTA4H"
"721","HIV-1 GAG-POL NEF (D1)","LUC7L3"
"722","HIV-1 GAG-POL NEF (D1)","LYRM7"
"723","HIV-1 GAG-POL NEF (D1)","MACF1"
"724","HIV-1 GAG-POL NEF (D1)","MAGED1"
"725","HIV-1 GAG-POL NEF (D1)","MAGEH1"
"726","HIV-1 GAG-POL NEF (D1)","MAL"
"727","HIV-1 GAG-POL NEF (D1)","MALAT1"
"728","HIV-1 GAG-POL NEF (D1)","MAML2"
"729","HIV-1 GAG-POL NEF (D1)","MAN1A2"
"730","HIV-1 GAG-POL NEF (D1)","MAP2K5"
"731","HIV-1 GAG-POL NEF (D1)","MAP3K14-AS1"
"732","HIV-1 GAG-POL NEF (D1)","MAP4K1"
"733","HIV-1 GAG-POL NEF (D1)","MAPK13"
"734","HIV-1 GAG-POL NEF (D1)","MARCHF9"
"735","HIV-1 GAG-POL NEF (D1)","MATK"
"736","HIV-1 GAG-POL NEF (D1)","MBLAC2"
"737","HIV-1 GAG-POL NEF (D1)","MBNL2"
"738","HIV-1 GAG-POL NEF (D1)","MDN1"
"739","HIV-1 GAG-POL NEF (D1)","METTL16"
"740","HIV-1 GAG-POL NEF (D1)","MFGE8"
"741","HIV-1 GAG-POL NEF (D1)","MGAT4A"
"742","HIV-1 GAG-POL NEF (D1)","MGAT5"
"743","HIV-1 GAG-POL NEF (D1)","MIB1"
"744","HIV-1 GAG-POL NEF (D1)","MRTFB"
"745","HIV-1 GAG-POL NEF (D1)","MPHOSPH9"
"746","HIV-1 GAG-POL NEF (D1)","PALS2"
"747","HIV-1 GAG-POL NEF (D1)","MPRIP"
"748","HIV-1 GAG-POL NEF (D1)","MRPL45"
"749","HIV-1 GAG-POL NEF (D1)","MRPL48"
"750","HIV-1 GAG-POL NEF (D1)","MRPS27"
"751","HIV-1 GAG-POL NEF (D1)","MRPS6"
"752","HIV-1 GAG-POL NEF (D1)","MSI2"
"753","HIV-1 GAG-POL NEF (D1)","MTFMT"
"754","HIV-1 GAG-POL NEF (D1)","MYBL1"
"755","HIV-1 GAG-POL NEF (D1)","MYO1D"
"756","HIV-1 GAG-POL NEF (D1)","KAT6B"
"757","HIV-1 GAG-POL NEF (D1)","MZT2A"
"758","HIV-1 GAG-POL NEF (D1)","N4BP2"
"759","HIV-1 GAG-POL NEF (D1)","NAA16"
"760","HIV-1 GAG-POL NEF (D1)","NAA40"
"761","HIV-1 GAG-POL NEF (D1)","NAE1"
"762","HIV-1 GAG-POL NEF (D1)","NAP1L1"
"763","HIV-1 GAG-POL NEF (D1)","NCALD"
"764","HIV-1 GAG-POL NEF (D1)","NCAPD2"
"765","HIV-1 GAG-POL NEF (D1)","NCAPD3"
"766","HIV-1 GAG-POL NEF (D1)","NDRG2"
"767","HIV-1 GAG-POL NEF (D1)","NDRG3"
"768","HIV-1 GAG-POL NEF (D1)","NDUFAF4"
"769","HIV-1 GAG-POL NEF (D1)","NELL2"
"770","HIV-1 GAG-POL NEF (D1)","NEO1"
"771","HIV-1 GAG-POL NEF (D1)","NEPRO"
"772","HIV-1 GAG-POL NEF (D1)","NET1"
"773","HIV-1 GAG-POL NEF (D1)","NFATC3"
"774","HIV-1 GAG-POL NEF (D1)","NIBAN3"
"775","HIV-1 GAG-POL NEF (D1)","NIPAL3"
"776","HIV-1 GAG-POL NEF (D1)","NMT2"
"777","HIV-1 GAG-POL NEF (D1)","NMUR1"
"778","HIV-1 GAG-POL NEF (D1)","NOA1"
"779","HIV-1 GAG-POL NEF (D1)","NOG"
"780","HIV-1 GAG-POL NEF (D1)","NOL4L"
"781","HIV-1 GAG-POL NEF (D1)","NOL9"
"782","HIV-1 GAG-POL NEF (D1)","NOP53"
"783","HIV-1 GAG-POL NEF (D1)","NPAT"
"784","HIV-1 GAG-POL NEF (D1)","NPM1"
"785","HIV-1 GAG-POL NEF (D1)","NR1D1"
"786","HIV-1 GAG-POL NEF (D1)","NR1D2"
"787","HIV-1 GAG-POL NEF (D1)","NR3C2"
"788","HIV-1 GAG-POL NEF (D1)","NSA2"
"789","HIV-1 GAG-POL NEF (D1)","NSG1"
"790","HIV-1 GAG-POL NEF (D1)","NT5DC1"
"791","HIV-1 GAG-POL NEF (D1)","NT5E"
"792","HIV-1 GAG-POL NEF (D1)","NUCB2"
"793","HIV-1 GAG-POL NEF (D1)","NUCKS1"
"794","HIV-1 GAG-POL NEF (D1)","NUP88"
"795","HIV-1 GAG-POL NEF (D1)","OCIAD2"
"796","HIV-1 GAG-POL NEF (D1)","OFD1"
"797","HIV-1 GAG-POL NEF (D1)","OGT"
"798","HIV-1 GAG-POL NEF (D1)","OSBPL10"
"799","HIV-1 GAG-POL NEF (D1)","OTUD3"
"800","HIV-1 GAG-POL NEF (D1)","OXNAD1"
"801","HIV-1 GAG-POL NEF (D1)","P2RX5"
"802","HIV-1 GAG-POL NEF (D1)","P2RY10"
"803","HIV-1 GAG-POL NEF (D1)","PABPC1"
"804","HIV-1 GAG-POL NEF (D1)","PABPC4"
"805","HIV-1 GAG-POL NEF (D1)","PAFAH2"
"806","HIV-1 GAG-POL NEF (D1)","PAIP2B"
"807","HIV-1 GAG-POL NEF (D1)","PARP16"
"808","HIV-1 GAG-POL NEF (D1)","PBXIP1"
"809","HIV-1 GAG-POL NEF (D1)","PCED1B"
"810","HIV-1 GAG-POL NEF (D1)","PCED1B-AS1"
"811","HIV-1 GAG-POL NEF (D1)","PCMTD2"
"812","HIV-1 GAG-POL NEF (D1)","PCNX1"
"813","HIV-1 GAG-POL NEF (D1)","PCNX2"
"814","HIV-1 GAG-POL NEF (D1)","PCYOX1"
"815","HIV-1 GAG-POL NEF (D1)","PDCD4"
"816","HIV-1 GAG-POL NEF (D1)","PDCD4-AS1"
"817","HIV-1 GAG-POL NEF (D1)","PDE3B"
"818","HIV-1 GAG-POL NEF (D1)","PDE4DIP"
"819","HIV-1 GAG-POL NEF (D1)","PDE7A"
"820","HIV-1 GAG-POL NEF (D1)","PDGFC"
"821","HIV-1 GAG-POL NEF (D1)","PDGFD"
"822","HIV-1 GAG-POL NEF (D1)","PDK1"
"823","HIV-1 GAG-POL NEF (D1)","PDZD4"
"824","HIV-1 GAG-POL NEF (D1)","PEBP1"
"825","HIV-1 GAG-POL NEF (D1)","PECR"
"826","HIV-1 GAG-POL NEF (D1)","PET117"
"827","HIV-1 GAG-POL NEF (D1)","PFDN5"
"828","HIV-1 GAG-POL NEF (D1)","PGM2L1"
"829","HIV-1 GAG-POL NEF (D1)","PHLPP2"
"830","HIV-1 GAG-POL NEF (D1)","PIAS2"
"831","HIV-1 GAG-POL NEF (D1)","PIGK"
"832","HIV-1 GAG-POL NEF (D1)","PIK3C2B"
"833","HIV-1 GAG-POL NEF (D1)","PIK3IP1"
"834","HIV-1 GAG-POL NEF (D1)","PITPNC1"
"835","HIV-1 GAG-POL NEF (D1)","PLCB1"
"836","HIV-1 GAG-POL NEF (D1)","PLCL1"
"837","HIV-1 GAG-POL NEF (D1)","PLEKHB1"
"838","HIV-1 GAG-POL NEF (D1)","PLEKHF1"
"839","HIV-1 GAG-POL NEF (D1)","PLXDC1"
"840","HIV-1 GAG-POL NEF (D1)","PM20D2"
"841","HIV-1 GAG-POL NEF (D1)","PNRC1"
"842","HIV-1 GAG-POL NEF (D1)","POLA1"
"843","HIV-1 GAG-POL NEF (D1)","POLR1E"
"844","HIV-1 GAG-POL NEF (D1)","POLR2B"
"845","HIV-1 GAG-POL NEF (D1)","PP7080"
"846","HIV-1 GAG-POL NEF (D1)","PPWD1"
"847","HIV-1 GAG-POL NEF (D1)","PREPL"
"848","HIV-1 GAG-POL NEF (D1)","PRKACB"
"849","HIV-1 GAG-POL NEF (D1)","PRKCA"
"850","HIV-1 GAG-POL NEF (D1)","PRKCH"
"851","HIV-1 GAG-POL NEF (D1)","PRKCQ-AS1"
"852","HIV-1 GAG-POL NEF (D1)","PRORP"
"853","HIV-1 GAG-POL NEF (D1)","PRPF8"
"854","HIV-1 GAG-POL NEF (D1)","PRPS1"
"855","HIV-1 GAG-POL NEF (D1)","PRRC2B"
"856","HIV-1 GAG-POL NEF (D1)","PRSS23"
"857","HIV-1 GAG-POL NEF (D1)","PSIP1"
"858","HIV-1 GAG-POL NEF (D1)","PTCH1"
"859","HIV-1 GAG-POL NEF (D1)","PTPN4"
"860","HIV-1 GAG-POL NEF (D1)","PWAR5"
"861","HIV-1 GAG-POL NEF (D1)",NA
"862","HIV-1 GAG-POL NEF (D1)","RAB30"
"863","HIV-1 GAG-POL NEF (D1)","RAB39B"
"864","HIV-1 GAG-POL NEF (D1)","RACK1"
"865","HIV-1 GAG-POL NEF (D1)","RALGAPA1"
"866","HIV-1 GAG-POL NEF (D1)","RALGPS2"
"867","HIV-1 GAG-POL NEF (D1)","RAPGEF6"
"868","HIV-1 GAG-POL NEF (D1)","RASA2"
"869","HIV-1 GAG-POL NEF (D1)","RASA3"
"870","HIV-1 GAG-POL NEF (D1)","RASGRF2"
"871","HIV-1 GAG-POL NEF (D1)","RBBP7"
"872","HIV-1 GAG-POL NEF (D1)","RBL1"
"873","HIV-1 GAG-POL NEF (D1)","RBL2"
"874","HIV-1 GAG-POL NEF (D1)","RBMX"
"875","HIV-1 GAG-POL NEF (D1)","RCAN3"
"876","HIV-1 GAG-POL NEF (D1)","RCL1"
"877","HIV-1 GAG-POL NEF (D1)","RCN2"
"878","HIV-1 GAG-POL NEF (D1)","RECK"
"879","HIV-1 GAG-POL NEF (D1)","REST"
"880","HIV-1 GAG-POL NEF (D1)","RETREG1"
"881","HIV-1 GAG-POL NEF (D1)","RFLNB"
"882","HIV-1 GAG-POL NEF (D1)","RFX7"
"883","HIV-1 GAG-POL NEF (D1)","RGMB"
"884","HIV-1 GAG-POL NEF (D1)","RHOF"
"885","HIV-1 GAG-POL NEF (D1)","RMRP"
"886","HIV-1 GAG-POL NEF (D1)","RNF144A"
"887","HIV-1 GAG-POL NEF (D1)","RNF157"
"888","HIV-1 GAG-POL NEF (D1)","RPA1"
"889","HIV-1 GAG-POL NEF (D1)","RPL11"
"890","HIV-1 GAG-POL NEF (D1)","RPL12"
"891","HIV-1 GAG-POL NEF (D1)","RPL13"
"892","HIV-1 GAG-POL NEF (D1)","RPL15"
"893","HIV-1 GAG-POL NEF (D1)","RPL17"
"894","HIV-1 GAG-POL NEF (D1)","RPL18"
"895","HIV-1 GAG-POL NEF (D1)","RPL23"
"896","HIV-1 GAG-POL NEF (D1)","RPL24"
"897","HIV-1 GAG-POL NEF (D1)","RPL26"
"898","HIV-1 GAG-POL NEF (D1)","RPL27A"
"899","HIV-1 GAG-POL NEF (D1)","RPL29"
"900","HIV-1 GAG-POL NEF (D1)","RPL3"
"901","HIV-1 GAG-POL NEF (D1)","RPL32"
"902","HIV-1 GAG-POL NEF (D1)","RPL35"
"903","HIV-1 GAG-POL NEF (D1)","RPL35A"
"904","HIV-1 GAG-POL NEF (D1)","RPL37"
"905","HIV-1 GAG-POL NEF (D1)","RPL37A"
"906","HIV-1 GAG-POL NEF (D1)","RPL4"
"907","HIV-1 GAG-POL NEF (D1)","RPL5"
"908","HIV-1 GAG-POL NEF (D1)","RPL6"
"909","HIV-1 GAG-POL NEF (D1)","RPL8"
"910","HIV-1 GAG-POL NEF (D1)","RPLP0"
"911","HIV-1 GAG-POL NEF (D1)","RPLP1"
"912","HIV-1 GAG-POL NEF (D1)","RPLP2"
"913","HIV-1 GAG-POL NEF (D1)","RPPH1"
"914","HIV-1 GAG-POL NEF (D1)","RPS13"
"915","HIV-1 GAG-POL NEF (D1)","RPS14"
"916","HIV-1 GAG-POL NEF (D1)","RPS15"
"917","HIV-1 GAG-POL NEF (D1)","RPS15A"
"918","HIV-1 GAG-POL NEF (D1)","RPS16"
"919","HIV-1 GAG-POL NEF (D1)","RPS18"
"920","HIV-1 GAG-POL NEF (D1)","RPS20"
"921","HIV-1 GAG-POL NEF (D1)","RPS21"
"922","HIV-1 GAG-POL NEF (D1)","RPS23"
"923","HIV-1 GAG-POL NEF (D1)","RPS29"
"924","HIV-1 GAG-POL NEF (D1)","RPS3"
"925","HIV-1 GAG-POL NEF (D1)","RPS4X"
"926","HIV-1 GAG-POL NEF (D1)","RPS4Y1"
"927","HIV-1 GAG-POL NEF (D1)","RPS5"
"928","HIV-1 GAG-POL NEF (D1)","RRM1"
"929","HIV-1 GAG-POL NEF (D1)","RSL1D1"
"930","HIV-1 GAG-POL NEF (D1)","RSL24D1"
"931","HIV-1 GAG-POL NEF (D1)","SACS"
"932","HIV-1 GAG-POL NEF (D1)","SAMD3"
"933","HIV-1 GAG-POL NEF (D1)","SATB1"
"934","HIV-1 GAG-POL NEF (D1)","SBNO1"
"935","HIV-1 GAG-POL NEF (D1)","SCAI"
"936","HIV-1 GAG-POL NEF (D1)","SCARNA17"
"937","HIV-1 GAG-POL NEF (D1)","SCARNA2"
"938","HIV-1 GAG-POL NEF (D1)","SCARNA5"
"939","HIV-1 GAG-POL NEF (D1)","SCARNA6"
"940","HIV-1 GAG-POL NEF (D1)","SCARNA7"
"941","HIV-1 GAG-POL NEF (D1)","SCML4"
"942","HIV-1 GAG-POL NEF (D1)","SEL1L3"
"943","HIV-1 GAG-POL NEF (D1)","SEMA4C"
"944","HIV-1 GAG-POL NEF (D1)","SEPTIN1"
"945","HIV-1 GAG-POL NEF (D1)","SEPTIN11"
"946","HIV-1 GAG-POL NEF (D1)","SESN1"
"947","HIV-1 GAG-POL NEF (D1)","SESN3"
"948","HIV-1 GAG-POL NEF (D1)","SFMBT1"
"949","HIV-1 GAG-POL NEF (D1)","SFXN1"
"950","HIV-1 GAG-POL NEF (D1)","SH3YL1"
"951","HIV-1 GAG-POL NEF (D1)","SIDT1"
"952","HIV-1 GAG-POL NEF (D1)","SIRPG"
"953","HIV-1 GAG-POL NEF (D1)","SLAIN1"
"954","HIV-1 GAG-POL NEF (D1)","SLC16A1"
"955","HIV-1 GAG-POL NEF (D1)","SLC16A10"
"956","HIV-1 GAG-POL NEF (D1)","SLC16A7"
"957","HIV-1 GAG-POL NEF (D1)","SLC25A23"
"958","HIV-1 GAG-POL NEF (D1)","SLC25A29"
"959","HIV-1 GAG-POL NEF (D1)","SLC35E2A"
"960","HIV-1 GAG-POL NEF (D1)","SLC38A1"
"961","HIV-1 GAG-POL NEF (D1)","SLC41A1"
"962","HIV-1 GAG-POL NEF (D1)","SLC4A10"
"963","HIV-1 GAG-POL NEF (D1)","SLC4A7"
"964","HIV-1 GAG-POL NEF (D1)","SLC5A3"
"965","HIV-1 GAG-POL NEF (D1)","SLC7A6"
"966","HIV-1 GAG-POL NEF (D1)","SLC7A8"
"967","HIV-1 GAG-POL NEF (D1)","SLC9A7"
"968","HIV-1 GAG-POL NEF (D1)","SLFN13"
"969","HIV-1 GAG-POL NEF (D1)","SMIM8"
"970","HIV-1 GAG-POL NEF (D1)","SMYD3"
"971","HIV-1 GAG-POL NEF (D1)","SNHG1"
"972","HIV-1 GAG-POL NEF (D1)","SNHG29"
"973","HIV-1 GAG-POL NEF (D1)","SNHG3"
"974","HIV-1 GAG-POL NEF (D1)","SNHG5"
"975","HIV-1 GAG-POL NEF (D1)","SNHG8"
"976","HIV-1 GAG-POL NEF (D1)","SNORA16A"
"977","HIV-1 GAG-POL NEF (D1)","SNORA18"
"978","HIV-1 GAG-POL NEF (D1)","SNORA27"
"979","HIV-1 GAG-POL NEF (D1)","SNORA40"
"980","HIV-1 GAG-POL NEF (D1)","SNORA5A"
"981","HIV-1 GAG-POL NEF (D1)","SNORA6"
"982","HIV-1 GAG-POL NEF (D1)","SNORA61"
"983","HIV-1 GAG-POL NEF (D1)","SNORA68"
"984","HIV-1 GAG-POL NEF (D1)","SNORD101"
"985","HIV-1 GAG-POL NEF (D1)","SNORD104"
"986","HIV-1 GAG-POL NEF (D1)","SNORD116-14"
"987","HIV-1 GAG-POL NEF (D1)","SNORD15A"
"988","HIV-1 GAG-POL NEF (D1)","SNORD15B"
"989","HIV-1 GAG-POL NEF (D1)","SNORD26"
"990","HIV-1 GAG-POL NEF (D1)","SNORD30"
"991","HIV-1 GAG-POL NEF (D1)","SNORD33"
"992","HIV-1 GAG-POL NEF (D1)","SNORD36C"
"993","HIV-1 GAG-POL NEF (D1)","SNORD4A"
"994","HIV-1 GAG-POL NEF (D1)","SNORD4B"
"995","HIV-1 GAG-POL NEF (D1)","SNORD57"
"996","HIV-1 GAG-POL NEF (D1)","SNORD59A"
"997","HIV-1 GAG-POL NEF (D1)","SNORD6"
"998","HIV-1 GAG-POL NEF (D1)","SNORD79"
"999","HIV-1 GAG-POL NEF (D1)","SNORD97"
"1000","HIV-1 GAG-POL NEF (D1)","SNRNP200"
"1001","HIV-1 GAG-POL NEF (D1)","SNX25"
"1002","HIV-1 GAG-POL NEF (D1)","SORL1"
"1003","HIV-1 GAG-POL NEF (D1)","SP4"
"1004","HIV-1 GAG-POL NEF (D1)","SPATA5"
"1005","HIV-1 GAG-POL NEF (D1)","SPECC1L"
"1006","HIV-1 GAG-POL NEF (D1)","SPOCK2"
"1007","HIV-1 GAG-POL NEF (D1)","SPTAN1"
"1008","HIV-1 GAG-POL NEF (D1)","SPTBN1"
"1009","HIV-1 GAG-POL NEF (D1)","SRSF5"
"1010","HIV-1 GAG-POL NEF (D1)","SRSF8"
"1011","HIV-1 GAG-POL NEF (D1)","SSBP2"
"1012","HIV-1 GAG-POL NEF (D1)","ST13"
"1013","HIV-1 GAG-POL NEF (D1)","ST6GALNAC6"
"1014","HIV-1 GAG-POL NEF (D1)","STAT4"
"1015","HIV-1 GAG-POL NEF (D1)","STK17A"
"1016","HIV-1 GAG-POL NEF (D1)","STXBP5"
"1017","HIV-1 GAG-POL NEF (D1)","SUN2"
"1018","HIV-1 GAG-POL NEF (D1)","SVIP"
"1019","HIV-1 GAG-POL NEF (D1)","SYNE1"
"1020","HIV-1 GAG-POL NEF (D1)","SYNRG"
"1021","HIV-1 GAG-POL NEF (D1)","TAF9B"
"1022","HIV-1 GAG-POL NEF (D1)","TARBP1"
"1023","HIV-1 GAG-POL NEF (D1)","TBC1D10A"
"1024","HIV-1 GAG-POL NEF (D1)","TBL1XR1"
"1025","HIV-1 GAG-POL NEF (D1)","TC2N"
"1026","HIV-1 GAG-POL NEF (D1)","TCEA3"
"1027","HIV-1 GAG-POL NEF (D1)","TCEAL8"
"1028","HIV-1 GAG-POL NEF (D1)","TCL1A"
"1029","HIV-1 GAG-POL NEF (D1)","TCP11L2"
"1030","HIV-1 GAG-POL NEF (D1)","TDP1"
"1031","HIV-1 GAG-POL NEF (D1)","TFAP4"
"1032","HIV-1 GAG-POL NEF (D1)","TFDP2"
