genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
LFNG,"I (D26, severe)",1.4512392571225778,UP,0.0016263261815699726,0.04571928277371962,Immune
LFNG,"I (D51, moderate)",1.4425910853877317,UP,0.001734705801848613,0.047736938431765574,Immune
LGALS1,"ChAd (V1, D3)",0.517282767411193,NEUTRAL,3.417100552010315e-8,1.1619379779115391e-5,Immune
LGALS1,"I (D10, severe)",-1.5436229579433787,DOWN,1.7595721863723232e-5,0.0017298676591277365,Immune
LGALS3,"BNT-I (D51, severe)",-1.5110764661379206,DOWN,0.0013598820599731926,0.0405688448101783,Immune
LGALS3,"ChAd (V1, D3)",0.44374035039836934,NEUTRAL,4.5664557501612543e-7,9.93139698720721e-5,Immune
LGALS3,"I (D10, severe)",-1.294662683068225,DOWN,2.3484021811962752e-4,0.01179436714251729,Immune
LGALS3,"I (D26, moderate)",-1.4403952439208858,DOWN,1.690208932682475e-6,2.837298467788716e-4,Immune
LGALS3,"I (D51, moderate)",-1.5144672587900458,DOWN,1.657175118694681e-5,0.0016549423924997896,Immune
LGALS3,"I (D51, severe)",-1.3536342756115978,DOWN,1.1725891376166129e-4,0.007093154203882331,Immune
LGALS3,"ZF2001 (V3, D07)",-0.7212271220662042,NEUTRAL,4.2257771821130997e-4,0.017915761431998124,Immune
LGALS4,"ChAd-BNT (V2, D7)",0.425549501993722,NEUTRAL,0.00177216442190114,0.04843995582204522,Immune
LGALS9,"ChAd (V1, D3)",0.6515736354611174,NEUTRAL,3.1594025841998732e-12,3.993573329700997e-9,Immune
LGALS9,"ChAd-BNT (V2, D3)",0.4919829750874332,NEUTRAL,2.607002897651104e-5,0.0023165184122542854,Immune
LGALS9,"I (D26, moderate)",-1.2029730489684376,DOWN,6.050127173708717e-5,0.004372015865040408,Immune
LILRA2,"ChAd (V1, D3)",0.534793709531356,NEUTRAL,5.86859198885366e-6,7.42995251851634e-4,Immune
LILRA2,"ChAd-BNT (V2, D7)",-0.5703440564967595,NEUTRAL,9.917139771643709e-4,0.032644641539768884,Immune
LILRA2,"I (D26, severe)",-1.5610717834051173,DOWN,7.116097034204117e-4,0.025860426367398402,Immune
LILRA3,"BNT-I (D51, severe)",-2.5822152581970523,DOWN,9.267687635412023e-4,0.031097229892326272,Immune
LILRA4,"ChAd (V1, D7)",-0.5476768472401163,NEUTRAL,1.918965533728778e-4,0.010179730424996305,Immune
LILRA5,BNT-I (D4),1.8623018249768544,UP,0.00132374946620397,0.039829322480009956,Immune
LILRA5,"ChAd (V1, D3)",0.6135990658281811,NEUTRAL,3.830945662278441e-8,1.277908845073494e-5,Immune
LILRA5,"ChAd-BNT (V2, D7)",-0.6188264556059524,NEUTRAL,1.5754494482793255e-4,0.00880480552618767,Immune
LILRA5,"I (D26, moderate)",-2.4513674977455624,DOWN,1.9861086520857964e-6,3.2158372509974876e-4,Immune
LILRA6,"ChAd (V1, D3)",0.5334909083720708,NEUTRAL,1.4203197275303058e-5,0.0014700508267948339,Immune
LILRA6,"I (D26, moderate)",-1.9309372329346857,DOWN,7.37206482559306e-4,0.026532296678271738,Immune
LILRB1,"ChAd (V1, D3)",0.6051308292741416,NEUTRAL,2.764357444853563e-9,1.3749574549986986e-6,Immune
LILRB1,"ChAd (V1, D7)",-0.3543224167647584,NEUTRAL,4.5854199447730153e-4,0.01896463834509929,Immune
LILRB1,"ChAd-BNT (V2, D3)",0.481217947635787,NEUTRAL,1.5836256760999451e-4,0.00883591546749424,Immune
LILRB1,"I (D10, moderate)",-1.1721898019459804,DOWN,2.7819131596080446e-4,0.013299835240459057,Immune
LILRB2,"ChAd (V1, D3)",0.4889606051532994,NEUTRAL,1.133446145965254e-5,0.0012318362360932318,Immune
LILRB2,"ChAd-BNT (V2, D3)",0.47837008284281496,NEUTRAL,5.998559253553143e-4,0.02296474636398136,Immune
LILRB2,"I (D26, moderate)",-1.0574446583464507,DOWN,0.0015704291282696281,0.04462695340701121,Immune
LILRB4,"ChAd (V1, D3)",0.8951860342043161,NEUTRAL,9.493338868578185e-14,1.8594802908116444e-10,Immune
LILRB4,"ChAd-BNT (V2, D3)",0.5745818010142983,NEUTRAL,1.3360850785945082e-4,0.007810067285079814,Immune
LIMK1,"ChAd (V1, D3)",0.2560815494736844,NEUTRAL,8.262852337142661e-4,0.028722023743300414,Immune
LIPA,"ChAd (V1, D3)",0.3898608268405203,NEUTRAL,2.7808622296107675e-6,4.178658728447978e-4,Immune
LIPA,"ChAd-BNT (V2, D3)",0.3778831897271307,NEUTRAL,2.8392541506399145e-4,0.013490064447169861,Immune
LMO4,"ZF2001 (V3, D14)",-0.32249891422710325,NEUTRAL,6.128023377032625e-5,0.004416523376857113,Immune
LRP1,"ChAd-BNT (V2, D3)",0.6388033740355277,NEUTRAL,1.306367325677763e-6,2.3166173932965932e-4,Immune
LRP1,"I (D10, severe)",-2.353470897945801,DOWN,3.330793856185831e-7,7.618003672702407e-5,Immune
LRRC17,"I (D10, moderate)",1.4523677357002294,UP,5.042461735601565e-4,0.02029015117591991,Immune
LRRC8A,"BBIBP (V3, D28)",-0.26163538738391773,NEUTRAL,0.0018023683322848799,0.0489748352988347,Immune
LRRC8A,"BNT-I (D26, mild)",2.3277620985183503,UP,1.5671357927537095e-4,0.008771269579538105,Immune
LRRC8A,"BNT-I (D26, severe)",1.9721389085727283,UP,1.768048818516592e-5,0.0017358610283543063,Immune
LRRC8A,"ChAd-BNT (V2, D3)",-0.30398061045730645,NEUTRAL,7.017128108202877e-4,0.025612693205508026,Immune
LRRC8A,"ZF2001 (V3, D07)",-0.4133487672190776,NEUTRAL,1.0463342838248644e-6,1.9351285097267494e-4,Immune
LRRC8A,"ZF2001 (V3, D14)",-0.3025804443284794,NEUTRAL,3.218644357176064e-4,0.01477003941204516,Immune
LRRC8A,"ZF2001 (V3, D28)",-0.3361044438339605,NEUTRAL,6.506407278690533e-5,0.004603829478094849,Immune
LSM14A,"I (D10, moderate)",0.3021897364878259,NEUTRAL,4.892286047579553e-5,0.0037288872094487988,Immune
LTB,"I (D10, severe)",-1.9248821555865383,DOWN,3.0429473751665716e-4,0.014182141032673306,Immune
LTBR,"ChAd (V1, D3)",0.46160965955842226,NEUTRAL,8.748493872396693e-7,1.6829861829146481e-4,Immune
LY86,"ChAd (V1, D3)",0.3687828137509898,NEUTRAL,1.2711715245318608e-4,0.007526213464015858,Immune
LYL1,"ChAd (V2, D3)",1.3272476007628338,UP,0.0010352606145867,0.033634297570291224,Immune
LYL1,"ZF2001 (V3, D14)",-0.7512797446241336,NEUTRAL,4.994016298043194e-4,0.020153381256969208,Immune
LYZ,"BNT-I (D10, mild)",1.6311577486157083,UP,0.0016059404182263357,0.045320907368420475,Immune
LYZ,"I (D26, moderate)",-1.3304334307233159,DOWN,5.546374114404227e-5,0.004090298820934741,Immune
LYZ,"I (D26, severe)",-1.3796179073648993,DOWN,3.438246712477308e-4,0.015468536857485999,Immune
MAP2K1,"ChAd (V1, D3)",0.13245729755821362,NEUTRAL,1.0312614113319109e-4,0.006451108644984519,Immune
MAP2K1,"ChAd-BNT (V2, D7)",-0.17677641645467976,NEUTRAL,4.1596424805577433e-4,0.017712924691464908,Immune
MAP2K1,"ZF2001 (V3, D07)",-0.57360252562452,NEUTRAL,0.00126446736867985,0.03859562829850414,Immune
MAP2K2,"ZF2001 (V3, D07)",-0.5191008624734741,NEUTRAL,4.4205781238005113e-4,0.0184624912705559,Immune
MAP2K6,"ChAd (V1, D7)",0.17187962173726268,NEUTRAL,8.712581063853938e-4,0.029805534832332108,Immune
MAP3K8,"BBIBP (V3, D07)",-0.6009085198321279,NEUTRAL,0.00179079969710934,0.04877091984065767,Immune
MAP3K8,"BBIBP (V3, D14)",-0.7318236349773202,NEUTRAL,1.4460738783516857e-4,0.008278456393184709,Immune
MAP3K8,"BBIBP (V3, D28)",-0.6144739170412133,NEUTRAL,0.00140790089725266,0.04150936952716106,Immune
MAP3K8,"BNT-I (D26, severe)",-1.1077196505904146,DOWN,0.0016743616217859225,0.0466230975458824,Immune
MAP3K8,"I (D26, moderate)",-1.6223368548963155,DOWN,7.707016645171482e-8,2.278270541618994e-5,Immune
MAP3K8,"I (D26, severe)",-1.1174127670532201,DOWN,0.001521569461540247,0.043689002710689845,Immune
MAP3K8,"I (D51, moderate)",-1.136898979785682,DOWN,0.0012566448334875423,0.038423663657077674,Immune
MAPK1,"I (D26, severe)",-0.931184917821926,NEUTRAL,3.4229700978196265e-4,0.015421286210452578,Immune
MAPK3,"I (D26, severe)",-1.424975617326611,DOWN,5.841901238299869e-4,0.022527845018017204,Immune
MAPK3,"ZF2001 (V3, D07)",-0.46441017742390805,NEUTRAL,1.6917663840098596e-4,0.009274446649716134,Immune
MAPKAPK2,BNT-I (D1),0.8784708370563011,NEUTRAL,8.824927881953916e-4,0.030076995094829716,Immune
MAPKAPK2,"ChAd-BNT (V2, D3)",-0.2396341905333264,NEUTRAL,3.970079449968872e-4,0.017140535068034157,Immune
MAPKAPK2,"ChAd-BNT (V2, D7)",-0.26470240612305396,NEUTRAL,8.436780168848152e-4,0.029133258441216562,Immune
MAPKAPK2,"I (D10, moderate)",1.2973087046258476,UP,3.080492983319751e-5,0.0026338089218385188,Immune
MAPKAPK2,"I (D26, moderate)",-1.2056347470154123,DOWN,1.079905788475268e-4,0.006674751372383049,Immune
MAPKAPK2,"I (D26, severe)",-1.4094385916801426,DOWN,1.0637413659073992e-4,0.006602561764848517,Immune
MAPKAPK2,"I (D51, moderate)",-1.220139978267027,DOWN,7.927998066168488e-4,0.02790594681129884,Immune
MAPKAPK2,"ZF2001 (V3, D07)",-0.6285637077360693,NEUTRAL,1.9235170362899634e-8,7.184871173749159e-6,Immune
MAPT,"BNT-MO (V3, D1)",0.7969996188939554,NEUTRAL,0.0018279072570187387,0.04945378613370006,Immune
MASP1,"ZF2001 (V3, D07)",1.7594520545491574,UP,3.498154017481402e-4,0.015672801264435838,Immune
MASP2,"ChAd (V2, D3)",0.6602830889127052,NEUTRAL,9.69006121329714e-4,0.032097769117718965,Immune
MASP2,"ChAd-BNT (V2, D3)",0.613934522726725,NEUTRAL,3.6548461558460855e-8,1.2263815926554584e-5,Immune
MASP2,"ChAd-BNT (V2, D7)",0.7198274613413386,NEUTRAL,3.5202047529026343e-8,1.188471520673614e-5,Immune
MATR3,"ChAd (V1, D7)",0.14207623762292004,NEUTRAL,1.4479197092007108e-4,0.008284496895625368,Immune
MAVS,"ChAd (V1, D3)",-0.14743560243458462,NEUTRAL,5.242913731980272e-5,0.003921933652575714,Immune
MCOLN2,"ChAd-BNT (V2, D3)",0.5222165971897086,NEUTRAL,4.1643353823323144e-4,0.01772574260728297,Immune
MCOLN2,"I (D10, severe)",2.252820727363695,UP,2.7490826469894406e-4,0.013189878435556336,Immune
MEF2C,"I (D10, moderate)",-0.8928510013775616,NEUTRAL,1.9606352061945912e-4,0.010348662929746687,Immune
MEN1,"BNT-I (D26, severe)",0.9687815615300135,NEUTRAL,1.0916364181292449e-4,0.006727519006379152,Immune
MEN1,"BNT-I-BNT (D51, severe)",1.1277125759892943,UP,7.40364954563218e-4,0.02660859403341942,Immune
MEN1,"I (D10, moderate)",-0.6982731868582894,NEUTRAL,0.0018057435783550106,0.049024394538666506,Immune
MEN1,"I (D26, moderate)",0.8672424208062531,NEUTRAL,5.284072471638957e-5,0.003941935527727129,Immune
MEN1,"I (D26, severe)",1.1162570808117136,UP,7.979418083693209e-6,9.384264869272943e-4,Immune
MEN1,"I (D51, moderate)",0.9197780714829421,NEUTRAL,2.376665126257599e-4,0.011887350689352406,Immune
MERTK,"ChAd (V1, D3)",0.3837436093069505,NEUTRAL,8.186348324766836e-4,0.02853471507201696,Immune
MERTK,"I (D26, moderate)",-2.200851818990276,DOWN,1.385579981223726e-6,2.425330353359856e-4,Immune
METTL3,"ChAd-BNT (V2, D3)",0.35704837629163794,NEUTRAL,9.555983851685286e-7,1.804276711224564e-4,Immune
METTL3,"ChAd-BNT (V2, D7)",0.5483474147995994,NEUTRAL,1.3166072936229197e-10,9.977388993666618e-8,Immune
METTL3,"ZF2001 (V3, D14)",0.375765092818864,NEUTRAL,3.0279667633895184e-4,0.014136590559417387,Immune
METTL3,"ZF2001 (V3, D28)",0.45200913944527105,NEUTRAL,1.3623998177173106e-5,0.001421196784322384,Immune
MILR1,"ChAd-BNT (V2, D3)",0.555309946550131,NEUTRAL,2.99119687051387e-4,0.014014616231992832,Immune
MILR1,"I (D10, severe)",-1.9736691745217445,DOWN,5.752060691179931e-5,0.004204050827625542,Immune
MILR1,"I (D26, moderate)",-1.5888360097527028,DOWN,1.3393211783948716e-4,0.00782367738531693,Immune
MILR1,I-I (D5),-2.0488089406395256,DOWN,0.00147053336721045,0.04271975315230099,Immune
MLH1,"ChAd (V1, D3)",0.1844642804421031,NEUTRAL,5.011446521456889e-8,1.596960182426246e-5,Immune
MLH1,"ChAd-BNT (V2, D3)",0.14629647127019924,NEUTRAL,5.416611306079008e-4,0.021341134435514397,Immune
MPL,"ChAd-BNT (V2, D3)",-1.1941300773225283,DOWN,1.8720973366450313e-8,7.030302429402911e-6,Immune
MPL,"ChAd-BNT (V2, D7)",-1.0641068961460962,DOWN,1.8803754579207498e-5,0.0018160507559020855,Immune
MRC1,"BNT (V2, D1)",0.6549870208004921,NEUTRAL,4.443997006395591e-4,0.01853091042885487,Immune
MS4A1,"ChAd (V1, D3)",-0.5707748387647712,NEUTRAL,5.299072900100096e-7,1.1193777802126395e-4,Immune
MS4A1,I (D1),-5.28850240020004,DOWN,2.212598478134543e-11,2.146970134943283e-8,Immune
MS4A1,"I (D10, severe)",2.6972612138913448,UP,0.0011772088276425785,0.03681650413982598,Immune
MS4A2,"BBIBP (V3, D14)",0.9672058027442796,NEUTRAL,7.699573953999123e-4,0.027344563570256247,Immune
MS4A2,BNT-I (D3),1.1969830388127185,UP,0.0015611772229039602,0.04444965576605522,Immune
MS4A2,"I (D10, severe)",-4.972689452249987,DOWN,1.9664399892837834e-5,0.0018798388925104204,Immune
MSH2,"I (D26, moderate)",1.0469934104064405,UP,5.487748466611929e-4,0.021545122744299115,Immune
MSH2,"ZF2001 (V3, D14)",-0.6316531526210033,NEUTRAL,0.0018439495939205398,0.04975221332132021,Immune
MSH3,BNT-I (D4),0.7060651659963226,NEUTRAL,2.4009698188151685e-4,0.011969761298921829,Immune
MSH3,"I (D10, moderate)",0.761431786845721,NEUTRAL,2.3334206856480344e-5,0.0021356746590352723,Immune
MSN,"ChAd (V1, D3)",0.2003232327059238,NEUTRAL,3.517447300175052e-6,5.009936759253686e-4,Immune
MSN,"ChAd-BNT (V2, D3)",0.1687722372802919,NEUTRAL,0.00179556065322704,0.04884585514743469,Immune
MT1G,"ZF2001 (V3, D14)",2.780032928696422,UP,0.00177121359471167,0.048428104959829035,Immune
MTHFD1,"ChAd (V1, D3)",0.18874864453150816,NEUTRAL,1.1738138430135283e-5,0.0012639711191135032,Immune
MTHFD1,"ChAd (V1, D7)",0.16147982312328815,NEUTRAL,1.6105480895157429e-4,0.00895230932695469,Immune
MTHFD1,"ChAd-BNT (V2, D3)",0.33848045068770716,NEUTRAL,3.1242551641198407e-10,2.121675863140441e-7,Immune
MTHFD1,"ChAd-BNT (V2, D7)",0.2863516871564805,NEUTRAL,5.578563675594664e-6,7.161266776304576e-4,Immune
MTHFD1,"ZF2001 (V3, D07)",0.7150512812307426,NEUTRAL,4.979655678326162e-6,6.554871085562964e-4,Immune
MTHFD1,"ZF2001 (V3, D14)",0.5291658302845704,NEUTRAL,7.176105926721088e-4,0.026031602956899262,Immune
MTOR,"BNT-I (D26, severe)",0.3864289430044778,NEUTRAL,3.961891526105728e-4,0.017115317231580215,Immune
MTOR,"ChAd-BNT (V2, D3)",0.16937734290084563,NEUTRAL,9.985475856941396e-6,0.001117907511498989,Immune
MTOR,"ChAd-BNT (V2, D7)",0.23334111819332143,NEUTRAL,2.0490445277181946e-7,5.145794019104452e-5,Immune
MTOR,"I (D26, moderate)",0.34310658311977255,NEUTRAL,2.37010580460184e-4,0.011869116279453668,Immune
MTOR,"I (D26, severe)",0.37869461331698645,NEUTRAL,5.099244842359743e-4,0.020445741814831355,Immune
MTOR,"I (D51, moderate)",0.40458871862844203,NEUTRAL,2.046675592500319e-4,0.010685012621167162,Immune
MX1,"ChAd (V1, D3)",0.9056253420659556,NEUTRAL,4.435036775842011e-6,5.989646107234349e-4,Immune
MX1,"ChAd-BNT (V2, D3)",1.298135994743149,UP,1.4644011963299292e-7,3.890592559525915e-5,Immune
MX2,"ChAd (V1, D3)",0.5046226857833346,NEUTRAL,7.747737685269231e-4,0.02747033446079221,Immune
MX2,"ChAd-BNT (V2, D3)",0.9896224077080868,NEUTRAL,1.3796086612858309e-7,3.709296604313258e-5,Immune
MYO1G,"ChAd (V1, D3)",0.23454205274793752,NEUTRAL,5.710505978115598e-4,0.022180848067681926,Immune
MYSM1,"BNT-I-BNT (D51, severe)",-0.89452217786909,NEUTRAL,4.6245371953575486e-6,6.194939065253722e-4,Immune
MYSM1,"ChAd (V1, D3)",-0.18584122066947237,NEUTRAL,5.631662950840323e-5,0.004137187018055705,Immune
MYSM1,"ChAd-BNT (V2, D3)",0.24220428170010008,NEUTRAL,2.694058830886092e-5,0.0023753946678901263,Immune
MYSM1,"ChAd-BNT (V2, D7)",0.2659219917391943,NEUTRAL,8.398990356758296e-5,0.005548337563239048,Immune
MYSM1,"I (D10, severe)",0.5321322305746303,NEUTRAL,2.4965724792019417e-4,0.012312991043104276,Immune
NAGLU,"I (D10, moderate)",-0.7245104445494761,NEUTRAL,0.0016044971749223553,0.04529366096736641,Immune
NCAPH2,"ChAd-BNT (V2, D3)",0.5060245144059555,NEUTRAL,1.5853172455338805e-4,0.008843271788339364,Immune
NCF2,"ChAd (V1, D3)",0.41479618962908615,NEUTRAL,6.09926283603515e-5,0.004400144017259629,Immune
NCF2,"I (D26, severe)",-1.491321427819693,DOWN,0.001342555980431237,0.04021830285261375,Immune
NCKAP1L,BNT-I (D4),0.8504536068974199,NEUTRAL,6.236610271523685e-4,0.023584811728429397,Immune
NCKAP1L,"ChAd (V1, D3)",0.3639589604271713,NEUTRAL,5.399495521493764e-12,6.446895647080654e-9,Immune
NCKAP1L,"ChAd-BNT (V2, D3)",0.5207899849901136,NEUTRAL,3.169429244742898e-15,9.023079525616837e-12,Immune
NCR3LG1,"ChAd (V1, D3)",-0.4404267874459911,NEUTRAL,4.4980655313055366e-5,0.0035047756908472144,Immune
NDST2,BNT-I (D1),0.7245261994022104,NEUTRAL,0.00121002571235397,0.03748480430135173,Immune
NEDD4,"BBIBP (V3, D14)",0.984553330107512,NEUTRAL,0.00130029902187718,0.03934978705330948,Immune
NEDD4,BNT-I (D4),1.4350561713166468,UP,9.627202034958932e-4,0.03195430887327149,Immune
NEDD4,"ChAd-BNT (V2, D3)",0.3508931479738046,NEUTRAL,0.00183803497671931,0.0496366829985591,Immune
NEDD4,"ZF2001 (V3, D07)",1.5725856950147057,UP,2.788385433973184e-7,6.59213951995185e-5,Immune
NFAM1,"ChAd-BNT (V2, D7)",-0.47111877792758394,NEUTRAL,0.00126495683623091,0.03860559652449743,Immune
NFKB1,"ChAd-BNT (V2, D3)",-0.2106272406896037,NEUTRAL,1.9712347131244543e-5,0.001882733389335992,Immune
NFKB1,"ChAd-BNT (V2, D7)",-0.2743470131539445,NEUTRAL,2.117244315330116e-6,3.384067965203218e-4,Immune
NFKB2,"BBIBP (V3, D14)",-0.8436004821646104,NEUTRAL,2.9375142738489e-4,0.013828708011761387,Immune
NFKB2,"BBIBP (V3, D28)",-0.7917624314100153,NEUTRAL,6.743055671821419e-4,0.024889263280858952,Immune
NFKB2,"ChAd-BNT (V2, D7)",-0.42345313215127744,NEUTRAL,3.219166083393638e-4,0.014771718536035431,Immune
NFKB2,"I (D10, moderate)",1.704859657446151,UP,1.1651528039325049e-4,0.007063946577584557,Immune
NFKBIA,"BBIBP (V3, D07)",-1.244227714809883,DOWN,1.4646853650866374e-7,3.890592559525915e-5,Immune
NFKBIA,"BBIBP (V3, D14)",-1.5263654955023978,DOWN,1.1276444859949907e-10,8.663133332718452e-8,Immune
NFKBIA,"BBIBP (V3, D28)",-1.6396386374736769,DOWN,4.289529729027988e-12,5.25395899643778e-9,Immune
NFKBIA,"BNT-I (D26, severe)",-2.9528137919066357,DOWN,3.675911684650455e-5,0.003008582812046973,Immune
NFKBIA,"BNT-I (D51, severe)",-3.474752391955445,DOWN,2.950118295268587e-4,0.013869132296488269,Immune
NFKBIA,"ChAd (V1, D7)",-0.7472248714709493,NEUTRAL,9.804465829237878e-11,7.698038022642535e-8,Immune
NFKBIA,"ChAd-BNT (V2, D7)",-0.6816730863066485,NEUTRAL,6.444455225898166e-5,0.004572620977255599,Immune
NFKBIA,"I (D26, moderate)",-2.796624932085399,DOWN,5.00713339988542e-6,6.583727618436583e-4,Immune
NFKBIA,"I (D26, severe)",-2.8058645067863357,DOWN,8.794394867654132e-5,0.005742317664321466,Immune
NFKBIA,"I (D51, moderate)",-3.179573260040022,DOWN,8.83621249682e-6,0.001017727494526521,Immune
NFKBIA,"I (D51, severe)",-2.5805241323617354,DOWN,3.1005452087021787e-4,0.014385464539221104,Immune
NFKBIA,"ZF2001 (V3, D07)",-1.8557261935563023,DOWN,4.5246068795572066e-15,1.2048939153271636e-11,Immune
NFKBIA,"ZF2001 (V3, D14)",-1.037961433819247,DOWN,1.1574580276518344e-5,0.0012516155074313454,Immune
NFKBIA,"ZF2001 (V3, D28)",-0.9891710772363252,NEUTRAL,2.9237315791665985e-5,0.0025340637551774527,Immune
NFKBID,BNT-I (D1),1.2243790781844672,UP,1.7107141107220271e-4,0.009348091564584503,Immune
NFKBID,"ChAd-BNT (V2, D7)",-0.6133906252156143,NEUTRAL,8.276000340498367e-5,0.005485821646482731,Immune
NFKBID,"I (D10, moderate)",1.6782999718310636,UP,5.306256572142677e-5,0.003954006960284274,Immune
NKAP,"ChAd (V1, D7)",0.24130729119250904,NEUTRAL,6.729872879165132e-7,1.3580376366068556e-4,Immune
NKAP,"ChAd (V2, D3)",0.5127270457695725,NEUTRAL,2.5962246495783047e-6,3.956123430198489e-4,Immune
NKAP,"ZF2001 (V3, D07)",0.4284577930086253,NEUTRAL,7.121149319954432e-5,0.004930615760628485,Immune
NKX2-3,"ZF2001 (V3, D07)",3.524501240627123,UP,0.00171662842514521,0.04739079196955699,Immune
NLRC3,"ChAd-BNT (V2, D7)",0.36325164697440093,NEUTRAL,4.852648772220535e-6,6.427850973437591e-4,Immune
NLRP6,"I (D26, severe)",-1.8311446039587769,DOWN,0.001522480526125507,0.04369927974985707,Immune
NLRP9,"BBIBP (V3, D14)",2.047498898941735,UP,1.1080730545290292e-4,0.006805367486574661,Immune
NLRP9,"ChAd-BNT (V2, D3)",0.6260926623027524,NEUTRAL,7.817224795940959e-5,0.005272780696031835,Immune
NLRP9,"I (D10, severe)",1.897218933425161,UP,2.1154148359509755e-4,0.010937865765983528,Immune
NLRP9,"ZF2001 (V3, D07)",2.0083036632605946,UP,2.0934588496539282e-4,0.010860579932509102,Immune
NLRP9,"ZF2001 (V3, D14)",1.8910329917638649,UP,4.41844275230887e-4,0.018457638655532772,Immune
NOS2,"I (D26, severe)",3.384407211469648,UP,4.3796490085368207e-4,0.018353484173090795,Immune
NOTCH2,"ChAd-BNT (V2, D3)",0.42793293077444744,NEUTRAL,6.622859183816384e-8,2.0136656787366235e-5,Immune
NOTCH2,"I (D10, moderate)",0.6995002579556443,NEUTRAL,4.303116494263812e-4,0.018125226827246963,Immune
NRROS,"ZF2001 (V3, D07)",-0.6456706936989322,NEUTRAL,4.3055045542091454e-5,0.0033859052119335617,Immune
OAS2,"ChAd (V1, D3)",0.9261835380659024,NEUTRAL,1.0901559663132726e-10,8.402363815774593e-8,Immune
OAS2,"ChAd-BNT (V2, D3)",1.303123268994706,UP,3.9973352132025556e-13,6.576580788324848e-10,Immune
OLR1,"BNT-I (D51, severe)",-4.410525023842812,DOWN,9.784817991272065e-4,0.03232355194405093,Immune
OLR1,"BNT-MO (V3, D1)",1.3117069476170242,UP,6.193316207441426e-4,0.023471979662880456,Immune
OLR1,"I (D26, moderate)",-2.7708864216960847,DOWN,6.874673611624505e-4,0.025244354309043943,Immune
OSM,"ZF2001 (V3, D07)",-1.8686624435914383,DOWN,1.0088893001300305e-6,1.8805510090416273e-4,Immune
OSM,"ZF2001 (V3, D28)",1.3177743811494804,UP,4.736592641981037e-4,0.01941202357359288,Immune
OTUD4,"ChAd (V1, D3)",-0.14260656246806327,NEUTRAL,0.0015040726612428,0.043344148961426895,Immune
PACS1,"ZF2001 (V3, D07)",-0.3153378869304385,NEUTRAL,8.808104248187323e-4,0.030036934523276236,Immune
PAFAH1B1,"ChAd (V1, D7)",0.20791695805708896,NEUTRAL,4.5707969922133625e-5,0.0035483225805397183,Immune
PARP1,"BNT-I (D26, severe)",1.0736609769435477,UP,6.373132559713154e-6,7.916775814262375e-4,Immune
PARP1,"ChAd-BNT (V2, D7)",0.30990011133674294,NEUTRAL,1.9122323346179072e-4,0.010154587804598368,Immune
PARP1,"I (D10, moderate)",-0.6548715835781237,NEUTRAL,0.0014477148648611188,0.042263475207874074,Immune
PARP1,"I (D26, moderate)",1.1266381323769268,UP,3.186617958267672e-8,1.0985384521508642e-5,Immune
PARP1,"I (D26, severe)",0.9275284620029052,NEUTRAL,9.647667013369944e-5,0.006143743487393019,Immune
PARP1,"I (D51, moderate)",0.9528160678462808,NEUTRAL,6.186006379295179e-5,0.004447155496857356,Immune
PARP1,"I (D51, severe)",0.7435551126260956,NEUTRAL,0.0017766196294332676,0.04852832908966363,Immune
PARP9,"ChAd (V1, D3)",0.7623156753132632,NEUTRAL,6.495310551434282e-8,1.9818766669717666e-5,Immune
PARP9,"ChAd-BNT (V2, D3)",1.0717961038015156,UP,1.2652620667600576e-9,7.085026637873222e-7,Immune
PARP9,"I (D26, moderate)",-1.9813885695372662,DOWN,0.0015873394229216845,0.04495903064794263,Immune
PAX5,"ChAd (V1, D3)",-0.5303775010747296,NEUTRAL,2.9516161070571116e-5,0.002551007511926618,Immune
PAX5,I (D1),-7.449053161878943,DOWN,8.65093265120662e-16,2.6801522297155395e-12,Immune
PBX1,"BBIBP (V3, D28)",0.9146916680839448,NEUTRAL,3.864836838836061e-4,0.016824072388604103,Immune
PBX1,"ChAd (V1, D3)",-0.5135536305112118,NEUTRAL,1.0350628742211404e-5,0.0011494208474918419,Immune
PBX1,"ChAd-BNT (V2, D3)",-1.1471265884543806,DOWN,5.5921080192634804e-15,1.472235194939726e-11,Immune
PBX1,"ChAd-BNT (V2, D7)",-1.167724308266353,DOWN,1.2672060703123446e-11,1.3377928351710236e-8,Immune
PDE4B,"BBIBP (V3, D14)",-1.0062446360326522,DOWN,1.4261700656158916e-4,0.008200140537210354,Immune
PDE4B,BNT-I (D1),1.256095556528942,UP,5.469914536218353e-4,0.021488454535638406,Immune
PDE4B,"ChAd (V1, D7)",0.3254748614692139,NEUTRAL,2.1526707552081684e-4,0.011071924273129356,Immune
PDE4B,"ChAd-BNT (V2, D7)",-0.5291930112038712,NEUTRAL,4.648129732929837e-5,0.0035910069248976263,Immune
PDE4B,"ZF2001 (V3, D07)",-1.6096834907155502,DOWN,1.2185872333041406e-9,6.876465997048956e-7,Immune
PDIA3,"ChAd (V1, D3)",0.18287870730875364,NEUTRAL,0.00101551163670088,0.03321544282874886,Immune
PDIA3,"ChAd-BNT (V2, D7)",-0.26564064694178247,NEUTRAL,0.00113939671424508,0.03598254779183166,Immune
PECAM1,"ChAd (V1, D3)",0.36298603220869385,NEUTRAL,3.205496673645059e-5,0.002712197040148408,Immune
