Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"BBIBP (V3, D28)",I (D0),0.057,21,94,255,115,276,"A2M, ASGR2, ATF3, BPI, GPR84, IFIH1, IGFBP7, IL1RN, ITGB8, KLF4, LCN2, LHFPL2, MARCKS, MME, PDE4B, PTGER2, RBBP8, SERINC5, SGK1, SUCNR1, TMEM140",18.26,7.61,9.421778856314964e-68,67.02586709353965
"BBIBP (V3, D28)","I (D10, moderate)",0.098,51,64,406,115,457,"A2M, ANXA1, ARL4C, ATF3, BCL3, BCL6, BPI, CD58, CXCL2, CXCL5, DACH1, DUSP1, ELOVL7, EMP1, EREG, GATA3, GPM6B, GPR84, GYPE, HMGB2, IFIH1, IGFBP7, IL10RA, IL1RN, ITGB8, JUN, KCNMB3, KLF12, KLF4, LCN2, LHFPL2, LRRC32, MAP3K8, MARCKS, MBOAT2, NFKBIA, P2RY2, PTGER2, PTX3, RASGRP1, RBBP8, REPS2, SGK1, SLC24A1, SUCNR1, TGFA, TM2D2, TNFAIP3, TRIB1, UPP1, ZMYND11",44.35,11.16,1.4162506888673514e-50,49.84885986588674
"BBIBP (V3, D28)","I (D10, severe)",0.078,42,73,421,115,463,"A2M, ANXA1, BCL3, BCL6, BPI, CCL20, CD58, CMTM2, CXCL2, DACH1, DUSP1, DUSP6, EREG, GATA3, HLA-DMA, HMGB2, IGFBP7, IL1A, ITGB8, KLF12, LAPTM5, LCN2, LHFPL2, MAP3K8, MARCKS, MBOAT2, MPP1, NFKBIA, NLRP3, ORM1, P2RY2, PDZK1IP1, RASGRP1, REPS2, SGK1, SLC24A1, TGFA, TNF, TNFAIP3, TRIB1, UPP1, ZMYND11",36.52,9.07,2.098210507887193e-60,59.678150942344764
"BBIBP (V3, D28)",I (D2),0.073,30,85,294,115,324,"A2M, ASGR2, ATF3, AVPR1A, CXCL2, DAB2, DACH1, EGF, GPR82, GPR84, IFIH1, IGFBP7, IL1RN, ITGB8, KLF4, MARCKS, MBOAT2, MME, ORM1, PDE4B, PDGFA, PTK2, RBBP8, REPS2, RHOH, SERINC5, SGK1, SUCNR1, TMEM140, TNF",26.09,9.26,1.344915706742393e-62,61.87130493443022
"BBIBP (V3, D28)","I (D26, moderate)",0.087,39,76,335,115,374,"A2M, ANXA1, ARL4C, ASGR2, BCL6, BPI, CD58, CMTM2, CXCL2, DACH1, DUSP1, EREG, GATA3, GPM6B, GPR84, GYPE, HMGB2, IGFBP7, IL10RA, IL23A, ITGB8, KLF12, KLF4, LAPTM5, LCN2, LHFPL2, MARCKS, MBOAT2, MPP1, NFKBIA, PTGER2, RASGRP1, REPS2, SLC24A1, SUCNR1, TNF, TRIB1, UPP1, ZMYND11",33.91,10.43,2.698542365547943e-57,56.5688707593741
"BBIBP (V3, D28)","I (D26, severe)",0.089,45,70,388,115,433,"A2M, ANXA1, BCL3, BCL6, BPI, BRD2, CCL20, CD58, CD69, CXCL2, DACH1, DUSP1, DUSP6, EGF, EREG, GATA3, GPR82, GPR84, HMGB2, IGFBP7, IL10RA, ITGB8, JUN, KLF4, LCN2, LHFPL2, MAP3K8, MARCKS, MBOAT2, MPP1, NFKBIA, ORM1, P2RY2, PDZK1IP1, PLEK, PPBP, PTX3, RBBP8, REPS2, SLC24A1, SUCNR1, TNFAIP3, TRIB1, UPP1, ZMYND11",39.13,10.39,2.9307304652766738e-55,54.53302412111314
"BBIBP (V3, D28)",I-I (D3),0.031,4,111,16,115,20,"A2M, AVPR1A, PDGFA, SUCNR1",3.48,20,3.500166508017656e-17,16.45591129513738
"BBIBP (V3, D28)","ZF2001 (V3, D14)",0.116,34,81,177,115,211,"A2M, CA2, CXCL2, DUSP1, DUSP6, F2RL3, G0S2, GP1BB, GPM6B, GPR82, GXYLT2, IFIH1, IL1B, IL1RN, IL6, ITGB8, JUNB, KCNMB3, KLF4, LAPTM5, LRRTM4, MARCKS, MBOAT2, NFE2, NFKBIA, ORM1, PLEK, PTGER2, PTX3, RASGRP1, SGK1, SLC24A1, TRIB1, ZMYND11",29.57,16.11,4.316492972602001e-45,44.3648689617985
"BBIBP (V3, D28)",BNT-I (D0),0.088,47,68,420,115,467,"ACTN1, ADRB2, ANXA1, ARL4C, ASGR2, ATF3, BCL3, BCL6, BPI, BRD2, CA2, CD69, CMTM2, CXCR2, DAB2, DUSP1, DUSP6, FOSB, GATA3, GPR84, GYPE, HGS, IFIH1, IL10RA, IL1RN, ITGB8, JUN, JUNB, KLF12, KLF4, LCN2, LHFPL2, MARCKS, NFE2, NFKBIA, NINJ1, NRGN, P2RY2, PPBP, RBBP8, RHOH, SERINC5, SGK1, SUCNR1, TMEM140, TRIB1, TSPAN5",40.87,10.06,2.8687865930094685e-55,54.542301757409476
"BBIBP (V3, D28)",BNT-I (D1),0.057,19,96,217,115,236,"ASGR2, CD58, CXCL2, EMP1, FCRL5, GPR84, IL6, ITGB3, KLF4, LCN2, LHFPL2, LRP12, PDE4B, PDGFA, PTK2, PTX3, RHOH, SERINC5, SGK1",16.52,8.05,9.741719863674371e-65,64.01136436330968
"BBIBP (V3, D28)",BNT-I (D2),0.096,45,70,355,115,400,"ACTN1, ARL4C, ASGR2, ATF3, BCL3, BPI, BRD2, CLU, DAB2, DUSP1, EGF, G0S2, GPM6B, GPR84, HGS, ICAM1, IFIH1, IL1RN, ITGB3, JUNB, KLF12, KLF4, LCN2, LHFPL2, LRRC32, MARCKS, MPP1, NFE2, NFKB2, NFKBIA, NINJ1, NLRP3, NRGN, PCSK6, PDZK1IP1, PLEK, PTGS1, RHOH, SERINC5, SNCA, SPARC, SUCNR1, TNFAIP3, TRIB1, UPP1",39.13,11.25,4.919709929708819e-53,52.308060502850644
"BBIBP (V3, D28)",I (D1),0.048,24,91,383,115,407,"ARL4C, ASGR2, ATF3, BPI, BRD2, CD58, GPR84, IFIH1, IL1RN, KLF4, LHFPL2, MARCKS, MME, NFE2, NFKBIA, PLEK, RBBP8, RHOH, SERINC5, SGK1, SUCNR1, TMEM140, TRIB1, UPP1",20.87,5.9,1.0842828955098744e-77,76.9648573931389
"BBIBP (V3, D28)","I (D51, severe)",0.101,39,76,273,115,312,"BCL3, BCL6, BPI, BRD2, CCL20, CXCL2, DUSP1, EREG, GATA3, GPR84, HMGB2, ICAM1, IFIH1, IFNG, IL1A, IL1RN, ITGB8, LAMB3, LAPTM5, LCN2, LHFPL2, MAP3K8, MARCKS, MBOAT2, NFKB2, NFKBIA, NINJ1, P2RY2, PDE4B, PLEK, PTX3, REPS2, RIPK2, SLC24A1, TMEM140, TNFAIP3, TRIB1, UPP1, ZMYND11",33.91,12.5,6.685644623313474e-52,51.17485671213409
"BBIBP (V3, D28)","BNT-I-BNT (D51, mild)",0.054,11,104,88,115,99,"ANXA1, BPI, DAB2, FCRL5, IL10RA, LCN2, PTGER2, PTK2, SLC24A1, UPP1, ZMYND11",9.57,11.11,1.0520965908950966e-45,44.97794438663944
"BBIBP (V3, D28)","BNT-MO (V3, D1)",0.024,4,111,51,115,55,"BPI, CD58, LCN2, MARCKS",3.48,7.27,1.7186547193374227e-38,37.76481136505141
"BBIBP (V3, D28)","ChAd (V1, D6)",0.034,6,109,63,115,69,"ASGR2, BRD2, CXCL5, EREG, LAPTM5, PTK2",5.22,8.7,1.1149833753989404e-41,40.95273160797576
"BBIBP (V3, D28)","I (D51, moderate)",0.041,6,109,33,115,39,"BPI, GYPE, KLF4, LCN2, PDZK1IP1, SNCA",5.22,15.38,3.2417273002391704e-27,26.489223521561087
"BBIBP (V3, D28)","ZF2001 (V3, D28)",0.116,25,90,100,115,125,"BPI, CCL20, CXCL2, DACH1, DUSP1, DUSP6, G0S2, GATA3, IFIH1, IFNG, IL1B, IL1RN, KCNMB3, KLF12, MARCKS, NFKBIA, ORM1, P2RY2, PTGER2, PTX3, RASGRP1, SUCNR1, TNFAIP3, UPP1, ZMYND11",21.74,20,7.838347019597311e-38,37.10577551333048
"BBIBP (V3, D28)","ZF2001 (V3, D07)",0.145,67,48,346,115,413,"ACTN1, ARL4C, AVPR1A, BCL3, BCL6, CA2, CCL20, CD69, CD83, CLU, CXCL2, CXCL5, DACH1, DUSP1, DUSP6, EGF, ELOVL7, EMP1, EREG, FCRL5, G0S2, GP1BB, GPM6B, GPR82, GPR84, GXYLT2, GYPE, ICAM1, IFIH1, IL10RA, IL1A, IL1B, IL1RN, IL23A, ITGB3, ITGB8, JAM3, JUNB, LAPTM5, LCN2, LRRC32, LRRTM4, MAP3K8, MARCKS, MBOAT2, MPP1, NFKBIA, NINJ1, NLRP3, NRGN, PCSK6, PDE4B, PLEK, PPBP, PTGER2, PTGS1, PTX3, RHOH, RIPK2, SELP, SERINC5, SGK1, SLC24A1, SPARC, TNF, TNFAIP3, TRIB1",58.26,16.22,1.405090629183797e-33,32.852295662602295
"BBIBP (V3, D28)",BNT-I (D3),0.058,19,96,211,115,230,"ARL4C, ASGR2, BPI, BRD2, CMTM2, FOSB, GATA3, HGS, IFIH1, IL1B, JUN, KLF4, MME, NINJ1, NRGN, PDE4B, PDZK1IP1, RHOH, SERINC5",16.52,8.26,7.692748600672049e-64,63.11391846009116
"BBIBP (V3, D28)","BNT (V1, D6)",0.066,11,104,52,115,63,"ADRB2, ARL4C, CXCL2, CXCL5, DUSP1, FOSB, GPR84, GYPE, IL1B, MBOAT2, PDGFA",9.57,17.46,9.662375247317887e-33,32.014916100292375
"BBIBP (V3, D28)",I-I (D5),0.03,7,108,120,115,127,"IFIH1, LHFPL2, ORM1, RBBP8, SERINC5, SUCNR1, TMEM140",6.09,5.51,3.2819889310112437e-59,58.48386288800226
"BBIBP (V3, D28)",I-BNT (D5),0.009,1,114,1,115,2,IL1B,0.87,50,0.01724137931034481,1.7634279935629378
"BBIBP (V3, D28)",I (D3),0.021,4,111,79,115,83,"DACH1, IFIH1, SERINC5, SGK1",3.48,4.82,3.617843340073116e-50,49.44155024289766
"BBIBP (V3, D28)",I-I (D1),0.055,10,105,68,115,78,"ATF3, DUSP1, EREG, IFIH1, IL1RN, KLF4, LHFPL2, MARCKS, NFKBIA, PTGER2",8.7,12.82,7.537284623855729e-40,39.12278508453768
"BBIBP (V3, D28)","BBIBP (V3, D07)",0.327,49,66,35,115,84,"ANXA1, ATF3, BCL3, BCL6, BRD2, CCL20, CD69, CD83, CXCL2, CXCL5, DUSP1, DUSP6, EMP1, EREG, FOSB, G0S2, GATA3, GPM6B, GPR84, HLA-DMA, ICAM1, IFIH1, IFNG, IL1B, IL6, ITGB8, JUN, JUNB, KLF4, LAMB3, LAPTM5, MAP3K8, MARCKS, NFKB2, NFKBIA, NINJ1, NLRP3, PDE4B, PLEK, PTGER2, PTX3, RBBP8, RHOH, RIPK2, SGK1, SLC24A1, TNFAIP3, TRIB1, UPP1",42.61,58.33,2.925782211185148e-11,10.533758004936871
"BBIBP (V3, D28)","BNT-I (D51, severe)",0.008,1,114,8,115,9,NFE2,0.87,11.11,8.738937930588817e-12,11.058541345273165
"BBIBP (V3, D28)","ChAd (V2, D1)",0.029,4,111,21,115,25,"ARL4C, EREG, FOSB, ZMYND11",3.48,16,5.1666223631845085e-21,20.286793280582984
"BBIBP (V3, D28)",I-I (D2),0.014,2,113,29,115,31,"IFIH1, SERINC5",1.74,6.45,2.1667837969288126e-28,27.664184420699158
"BBIBP (V3, D28)",I (D4),0.007,1,114,24,115,25,SERINC5,0.87,4,4.7184950884012904e-26,25.326196492683117
"BBIBP (V3, D28)",I-I (D0),0.008,1,114,16,115,17,SERINC5,0.87,5.88,1.2281285993044507e-19,18.910756155145886
"BBIBP (V3, D28)","ChAd-BNT (V3, D1)",0,0,115,5,115,5,,0,0,5.247194713279203e-9,8.280072819671737
"BBIBP (V3, D28)","BNT-I-BNT (D51, severe)",0.032,4,111,9,115,13,"IL10RA, IL1A, KLF4, PDZK1IP1",3.48,30.77,5.038984371266962e-11,10.297656988634317
"BNT (V2, D1)","BBIBP (V3, D14)",0.073,21,105,160,126,181,"A2M, ARL4C, BIRC2, CLEC4A, CXCL2, EREG, GYPE, JUN, MARCKS, MMP8, MPP1, MS4A3, NLRP3, NRXN3, PDE4B, RIPK2, RRAGD, SGK1, TGFA, TMEM71, TNFAIP6",16.67,11.6,1.939051514364228e-57,56.71241065296
"BNT (V2, D1)","BBIBP (V3, D28)",0.069,19,96,162,115,181,"A2M, ARL4C, BPI, CXCL2, EREG, GYPE, JUN, LCN2, LHFPL2, MARCKS, MPP1, NFE2, NLRP3, PDE4B, PDZK1IP1, RASGRP1, RIPK2, SGK1, TGFA",16.52,10.5,1.1321660912180176e-55,54.94608985653271
"BNT (V2, D1)","BNT-I (D10, mild)",0.186,94,87,325,181,419,"A2M, ABCA13, AIM2, ANKH, ARG1, ARL4C, ATP1B2, BANK1, BIRC2, BPI, BST1, C1orf21, CAMP, CAPG, CARD11, CCL4, CCR6, CD163, CD274, CD3D, CD8A, CD8B, CDA, CEACAM1, CEACAM6, CLEC4A, CRISP3, CRTAM, CTSH, CXCL3, DEFA4, DOK3, EBF1, EREG, FASLG, FCER1A, FCGR1A, FCRL1, FGFBP2, GCH1, GNLY, GPR15, GRINA, GZMH, IFI27, IFI35, IL18, IQGAP3, KIR2DL3, KLF5, KLRC3, LCN2, LHFPL2, LPCAT2, LRRC25, LTF, MARCKS, MGST1, MMP8, NFE2, NKG7, OLFM4, OLR1, PDCD1LG2, PGD, PPP1R16B, PRF1, PRTN3, QPCT, RAB32, RASGRP1, RIPK2, RNF130, RRAGD, S100A11, S100P, S1PR5, SERPING1, SH2D2A, SLC1A3, SORT1, ST3GAL6, STAT1, STX11, TAP1, TBX21, TCN1, TGFA, THEMIS, TIGIT, TLR2, TMEM144, TNFAIP6, VNN1",51.93,22.43,4.72557673226645e-47,46.32554518051856
"BNT (V2, D1)","BNT-I (D10, severe)",0.179,112,69,444,181,556,"A2M, ABCA13, AIM2, ANKH, ANO10, APLP2, ARG1, ARL4C, ATP1B1, ATP8B4, BIRC2, BPI, BST1, C1orf21, CACNA2D3, CAMP, CAPG, CARD11, CCL4, CCR6, CD163, CD1B, CD274, CD3D, CD8A, CD8B, CDA, CDKN2C, CEACAM1, CEACAM6, CIITA, CLEC10A, CLEC4A, CRISP3, CRTAM, CTSG, CXCL2, CXCL3, DEFA4, DOCK4, DOK3, ELANE, EREG, FASLG, FCER1A, FCGR1A, GCH1, GNLY, GPNMB, GPR15, GRINA, GZMH, IFI27, IFI35, IFNGR1, IL18, IQGAP3, KLF5, KLRC3, LCN2, LHFPL2, LPCAT2, LRRC25, LTF, MANSC1, MARCKS, MGST1, MMP8, MS4A3, NFE2, NOD2, OLFM4, OLR1, PDCD1LG2, PGD, PKMYT1, PLXDC2, PML, PPP1R16B, PRF1, PRTN3, QPCT, RAB32, RASGRP1, RIPK2, RNF130, RRAGD, S100A11, S100P, S1PR5, SERPING1, SGK1, SH2D2A, SLC1A3, SLC36A1, SLC37A3, SOCS2, SORT1, ST3GAL6, STAT1, STX11, TAP1, TBX21, TCN1, TGFA, THEMIS, TIGIT, TIMP2, TLR2, TMEM71, TNFAIP6, VNN1",61.88,20.14,1.1032868897283452e-42,41.95731154247799
"BNT (V2, D1)","BNT-I (D26, mild)",0.15,59,122,213,181,272,"A2M, ABCA13, AIM2, ANKH, ANO10, APLP2, ARG1, ATP8B4, BANK1, BPI, BST1, CAMP, CARD11, CDA, CEACAM6, CLEC4A, CRISP3, DEFA4, DOK3, EBF1, FASLG, FCGR1A, FCRL1, GNLY, GRINA, IFNGR1, IQGAP3, KLF5, KLRC3, LCN2, LPCAT2, LTF, MARCKS, MGST1, MMP8, MPP1, MS4A3, OLFM4, OLR1, PGD, PRF1, QPCT, RAB32, RGL4, RNF130, RRAGD, S100A11, S100P, SH2D2A, SLC1A3, SLC37A3, SORT1, ST3GAL6, TBX21, TCN1, TGFA, TIGIT, TLR2, TMEM144",32.6,21.69,7.931607814750529e-57,56.10063876800437
"BNT (V2, D1)","BNT-I (D26, severe)",0.128,35,146,93,181,128,"A2M, ABCA13, ARG1, BPI, CAMP, CD1B, CEACAM6, CIITA, CLEC10A, CRISP3, CXCL2, FASLG, FCGR1A, FCRL1, IFNGR1, IQGAP3, JUN, KLF5, LCN2, LPCAT2, LTF, MARCKS, MMP8, OLR1, PDZK1IP1, PRF1, QPCT, RAB32, RIPK2, RNF130, S100P, SLC37A3, ST3GAL6, TCN1, TLR2",19.34,27.34,3.694145300007328e-44,43.43248602666773
"BNT (V2, D1)","ChAd (V1, D3)",0.143,100,81,518,181,618,"A2M, AIM2, ANKH, ANO10, ANPEP, APLP2, ATP1B1, ATP1B2, ATP8B4, BANK1, BST1, CA4, CAPG, CCRL2, CD163, CD40, CDA, CDKN2C, CEBPA, CIITA, CLEC4A, CTSB, CTSH, CXCL1, CXCL10, CXCL12, CXCL3, CXCL6, CYFIP1, DOK3, EBF1, FASLG, FCER1A, FCGR1A, FCRL1, FPR3, GCH1, GRINA, GYPE, HM13, IFI27, IFI35, IL12RB1, IL18, IQGAP3, ITGAL, KLF5, LAG3, LAMP3, LHFPL2, LILRB1, LPCAT2, LRRC25, MARCKS, MARCO, METTL7A, MGST1, MPP1, NFE2, NLRP3, NOD2, PDCD1LG2, PDE4B, PDGFRB, PDZK1IP1, PGD, PKMYT1, PLD3, PLXDC2, PML, PPP1R16B, PRAM1, PRF1, PTGFRN, PTGIR, RAB32, RASGRP1, RGL4, RNF130, RRAGD, S100A11, SECTM1, SERPINB9, SERPING1, SIGLEC9, SLAMF7, SLAMF8, SLC1A3, SLC37A3, SLC6A16, SOCS2, SORT1, STAT1, STX11, TAP1, TEK, TIMP2, TMEM144, TRHDE, VNN1",55.25,16.18,1.9190821837071152e-55,54.71690642642855
"BNT (V2, D1)","ChAd (V1, D7)",0.141,69,112,310,181,379,"A2M, ABCA13, ANKH, ARG1, ARL4C, BANK1, BPI, CA4, CAMP, CCL4, CCR6, CD3D, CDKN2C, CEACAM6, CEBPA, CIITA, CLEC10A, CRISP3, CTSG, CXCL10, CXCL2, CXCL6, CYBRD1, DEFA4, DOCK4, DOK3, EBF1, FASLG, FCGR1A, FPR3, GCH1, GZMH, HM13, IFI27, IFI35, IFNGR1, IL12RB1, IQGAP3, ITGAL, JUN, LAMP3, LCN2, LILRB1, LRP1, LTF, MANSC1, MARCKS, METTL7A, MMP8, OLFM4, OLR1, PDE4B, PDGFRB, PKMYT1, PRTN3, QPCT, RAB32, S100P, SLAMF8, SLC37A3, SLC6A16, SLC7A5, SORT1, STAT1, STX11, TCN1, TEK, THEMIS, TMEM144",38.12,18.21,7.859113552463992e-63,62.10462643627407
"BNT (V2, D1)","ChAd (V2, D3)",0.062,15,166,62,181,77,"A2M, CCR6, CCRL2, CD1B, CD8B, FASLG, FGFBP2, KLRC3, LAG3, PDGFRB, PRF1, S1PR5, SH2D2A, TBX21, TIGIT",8.29,19.48,7.002595530756444e-44,43.154740957735044
"BNT (V2, D1)","ChAd (V2, D7)",0.052,11,170,29,181,40,"A2M, CCRL2, CXCL1, FASLG, FGFBP2, FPR3, KLRC3, PRF1, RIPK2, SGK1, SH2D2A",6.08,27.5,7.023550911747384e-27,26.15344326515224
"BNT (V2, D1)","ChAd-BNT (V2, D3)",0.143,89,92,442,181,531,"A2M, ABCA13, AIM2, APLP2, ARL4C, ATP1B2, ATP8B4, BANK1, BIRC2, BST1, CA4, CCL4, CCR6, CCRL2, CD163, CD274, CD3D, CD8A, CEBPA, CIITA, CLEC2D, CRTAM, CTSB, CXCL1, CXCL10, CXCL12, CXCL6, CYFIP1, EBF1, EGR1, EREG, FASLG, FCGR1A, FPR3, GCH1, IFI27, IFI35, IFNGR1, IL18, IQGAP3, ITGAL, LAMP3, LHFPL2, LILRB1, LPCAT2, LRP1, MARCKS, MARCO, MGST1, MMP8, NKG7, NLRP3, NOD2, PDCD1LG2, PDE4B, PDGFRB, PDZK1IP1, PGD, PKMYT1, PLD3, PLXDC2, PML, PPP1R16B, PRAM1, PTGFRN, S100P, S1PR5, SECTM1, SERPING1, SH2D2A, SIGLEC9, SLAMF7, SLAMF8, SLC1A3, SLC36A1, SLC7A5, SOCS2, SORT1, SP140, ST3GAL6, STAB1, STAT1, STX11, TAP1, TEK, TLR2, TMEM144, TMEM158, TRHDE",49.17,16.76,2.1013576813224476e-59,58.67750001813027
"BNT (V2, D1)","ChAd-BNT (V2, D7)",0.144,82,99,390,181,472,"A2M, AIM2, ANKH, ANO10, ANPEP, APLP2, ARL4C, ATP1B1, BIRC2, BST1, CA4, CACNA2D3, CAPG, CCL4, CCR6, CCRL2, CD274, CDA, CDKN2C, CLEC10A, CLEC4A, CRTAM, CTSB, CXCL1, CXCL10, CXCL2, CXCL3, CXCL6, DOCK4, DOK3, EBF1, EGR1, FASLG, FCGR1A, GCH1, GPX1, GRINA, IFNGR1, IQGAP3, ITGAL, LHFPL2, LILRB1, LPCAT2, LRRC25, MANSC1, MARCKS, MPP1, NFE2, NLRP3, NOD2, PDE4B, PDZK1IP1, PGD, PKMYT1, PTGIR, QPCT, RAB32, RIPK2, RNF130, RRAGD, S100A11, S100P, S1PR5, SECTM1, SERPING1, SGK1, SH2D2A, SLC6A16, SLC7A5, SORT1, SP140, ST3GAL6, STAT1, STX11, THEMIS, TIMP2, TLR2, TMEM158, TMTC2, TNFAIP6, TRHDE, VNN1",45.3,17.37,7.922256519164787e-61,60.10115109944067
"BNT (V2, D1)",I (D0),0.172,67,114,209,181,276,"A2M, ABCA13, AIM2, ATP8B4, BIRC2, BPI, C1S, CAMP, CAPG, CCL4, CCRL2, CD274, CEACAM1, CEACAM6, CLEC4A, CRISP3, CTSB, CTSH, CXCL10, CYBRD1, CYFIP1, DEFA4, DOCK4, FCER1A, FPR3, GCH1, IFI27, IFI35, IL18, IQGAP3, KLF5, LAG3, LAMP3, LCN2, LHFPL2, LILRB1, LTF, MARCKS, MARCO, MGST1, MMP8, OLFM4, OLR1, PDCD1LG2, PDE4B, PDGFRB, PKMYT1, PLD3, PML, PTGFRN, PTGIR, RRAGD, S100P, SERPING1, SGK1, SLAMF7, SLC1A3, SORT1, SP140, ST3GAL6, STAB1, STAT1, TAP1, TCN1, TEK, TMEM144, TNFAIP6",37.02,24.28,4.0638944640226096e-51,50.39105757884612
"BNT (V2, D1)","I (D10, moderate)",0.184,99,82,358,181,457,"A2M, ABCA13, AIM2, ANKH, ANO10, APLP2, ARG1, ARL4C, ATP8B4, BIRC2, BPI, BST1, C1orf21, CACNA2D3, CAMP, CAPG, CARD11, CCL4, CCR6, CCRL2, CD163, CD274, CD3D, CD8A, CD8B, CDA, CEACAM1, CEACAM6, CIITA, CLEC10A, CLEC4A, CRISP3, CRTAM, CXCL2, CXCL3, DEFA4, DOK3, EREG, FCER1A, FCGR1A, FGFBP2, GCH1, GNLY, GPR15, GRINA, GYPE, GZMH, IFI27, IFNGR1, IL12RB1, IL18, IQGAP3, ITGAL, JUN, KLF5, KLRC3, LCN2, LHFPL2, LPCAT2, LTF, MANSC1, MARCKS, METTL7A, MGST1, MMP8, NKG7, NOD2, OLFM4, PGD, PKMYT1, PLXDC2, PPP1R16B, PRF1, QPCT, RAB32, RASGRP1, RNF130, RRAGD, S100A11, S100P, S1PR5, SERPING1, SGK1, SH2D2A, SLC1A3, SLC36A1, SLC37A3, SOCS2, SORT1, ST3GAL6, TCN1, TGFA, THEMIS, TIGIT, TIMP2, TLR2, TMEM144, TNFAIP6, VNN1",54.7,21.66,2.6444089760344585e-46,45.577671377363586
"BNT (V2, D1)","I (D10, severe)",0.144,81,100,382,181,463,"A2M, ABCA13, AIM2, ANKH, ANO10, ARG1, ATP1B1, BPI, BST1, CA4, CACNA2D3, CAMP, CAPG, CCR6, CD163, CD3D, CD40, CDA, CEACAM6, CIITA, CLEC10A, CRISP3, CRTAM, CXCL2, DEFA4, DOK3, EREG, FCER1A, FPR3, GPR15, GRINA, IFI27, IFNGR1, IL18, IQGAP3, KLF5, LCN2, LHFPL2, LILRB1, LPCAT2, LRP1, LTF, MANSC1, MARCKS, MMP8, MPP1, NLRP3, OLFM4, OLR1, PDZK1IP1, PGD, PLD3, PLXDC2, PTGFRN, PTGIR, QPCT, RAB32, RASGRP1, RGL4, RNF130, RRAGD, S100A11, S100P, SGK1, SLC1A3, SLC36A1, SLC37A3, SLC6A16, SOCS2, SORT1, ST3GAL6, TCN1, TGFA, THEMIS, TIGIT, TIMP2, TLR2, TMEM71, TMTC2, TNFAIP6, VNN1",44.75,17.49,6.489454184486145e-61,60.187791829337414
"BNT (V2, D1)",I (D2),0.15,66,115,258,181,324,"A2M, AIM2, ANKH, ARG1, ATP1B2, ATP8B4, BIRC2, C1S, CAPG, CCRL2, CD1B, CD8A, CD8B, CEACAM1, CEBPA, CTSB, CTSH, CXCL1, CXCL10, CXCL2, CXCL6, CYBRD1, CYFIP1, EGR1, FASLG, FPR3, GCH1, GPX1, GZMB, IFI27, IFI35, IFNGR1, IL12RB1, IL18, IQGAP3, ITGAL, LAMP3, LILRB1, LRP1, MARCKS, MARCO, METTL7A, MGST1, PDCD1LG2, PDE4B, PDGFRB, PKMYT1, PLD3, PML, PRF1, PTGFRN, PTGIR, S100P, SERPINB9, SERPING1, SGK1, SLAMF7, SLC1A3, SP140, STAB1, STAT1, TAP1, TCN1, TEK, THEMIS, TMEM144",36.46,20.37,1.1950048166456467e-58,57.92263034422345
"BNT (V2, D1)","I (D26, moderate)",0.209,96,85,278,181,374,"A2M, ABCA13, AIM2, ANKH, ANO10, APLP2, ARG1, ARL4C, ATP1B1, ATP8B4, BPI, BST1, C1orf21, CAMP, CAPG, CARD11, CD163, CD3D, CD8A, CD8B, CDA, CEACAM6, CLEC10A, CLEC2D, CRISP3, CRTAM, CTSG, CXCL2, CXCL3, CYFIP1, DEFA4, DOK3, ELANE, EREG, FASLG, FCER1A, FGFBP2, GPNMB, GPR15, GRINA, GYPE, GZMH, IFI27, IFNGR1, IL12RB1, IL18, IQGAP3, ITGAL, KLF5, KLRC3, LAG3, LCN2, LHFPL2, LPCAT2, LTF, MANSC1, MARCKS, METTL7A, MGST1, MMP8, MPP1, MS4A3, OLFM4, OLR1, PDGFRB, PGD, PKMYT1, PPP1R16B, PRAM1, PRF1, PRTN3, QPCT, RAB32, RASGRP1, RGL4, RNF130, RRAGD, S100A11, S100P, S1PR5, SH2D2A, SLC1A3, SLC36A1, SLC37A3, SOCS2, SORT1, ST3GAL6, TBX21, TCN1, THEMIS, TIGIT, TIMP2, TLR2, TMEM144, TMEM158, VNN1",53.04,25.67,8.25684726244772e-42,41.083185749034904
