cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
BNT (V2, D1)	FLUARIX FLUVIRIN (D3)	2	133	46	135	48	RIGI,IFITM3	1.48	4.17	4.59258690982679e-41	4.59258690982679e-41	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	FLUARIX FLUVIRIN (D3)	4	131	58	135	62	RIGI,IFI30,IFITM3,PIK3AP1	2.96	6.45	5.1491077995664095e-45	5.1491077995664095e-45	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	FLUARIX FLUVIRIN (D3)	7	128	60	135	67	CD3G,EPB42,SLC11A1,BCL3,OSM,TNFAIP3,PURA	5.19	10.45	7.511539691442019e-43	7.511539691442019e-43	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	FLUARIX FLUVIRIN (D3)	47	88	230	135	277	BANK1,CD28,CD3G,CTLA4,GPR183,ITGA6,ITK,PIK3R1,PRKCQ,RORA,SOS2,THEMIS,TRAT1,APBB1IP,MILR1,CASP1,CD58,CR1,CX3CR1,HCK,IFI30,IFITM2,IFITM3,IFNGR2,IL10RB,LILRA6,NCF2,PIK3AP1,PRKCD,RNF135,TFEB,BCL3,CD6,GATA3,PPP2CA,ADA,CD160,FCER1G,FKBP1A,GZMA,IPO7,LFNG,LY86,MERTK,PRF1,PURA,RNASE2	34.81	16.97	3.20037525839246e-50	3.20037525839246e-50	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	FLUARIX FLUVIRIN (D3)	39	96	230	135	269	CD28,CD3G,CTLA4,GPR183,ITGA6,ITK,PIK3R1,PRKCQ,RORA,SOS2,THEMIS,TRAT1,APBB1IP,CASP1,CD58,CR1,CX3CR1,GAPT,IFI30,IFITM2,IFITM3,IFNGR2,IL10RB,LILRA6,NCF2,PIK3AP1,PRKCD,RNF135,TFEB,BCL3,CD6,GATA3,VEGFA,CD160,FCER1G,LFNG,MERTK,PURA,RNASE2	28.89	14.5	1.29642281194253e-56	1.29642281194253e-56	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	FLUARIX FLUVIRIN (D3)	31	104	129	135	160	BANK1,CD3G,GPR183,ITK,SOS2,THEMIS,TRAT1,ACTR3,MILR1,CD58,CR1,IFI30,IFNGR2,LILRA3,LILRA6,PRKCD,RNF135,SLC11A1,BCL3,CD6,CDC42,GATA3,IGF1R,PPP2CA,AIF1,APOBEC3F,FCER1G,FKBP1A,MERTK,PRF1,PURA	22.96	19.38	8.932643208578891e-46	8.932643208578891e-46	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	FLUARIX FLUVIRIN (D3)	2	133	33	135	35	PPP2CA,LFNG	1.48	5.71	5.50281452160815e-33	5.50281452160815e-33	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	FLUARIX FLUVIRIN (D3)	3	132	47	135	50	CR1,BCL3,TNFAIP3	2.22	6	2.06077617748642e-40	2.06077617748642e-40	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	FLUARIX FLUVIRIN (D3)	3	132	3	135	6	EPB42,SNCA,PDE4B	2.22	50	4.66705247633805e-5	4.66705247633805e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	FLUARIX FLUVIRIN (D3)	1	134	34	135	35	BANK1	0.74	2.86	6.512206534447519e-35	6.512206534447519e-35	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	FLUARIX FLUVIRIN (D3)	1	134	6	135	7	OSM	0.74	14.29	7.14381214807597e-10	7.14381214807597e-10	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	FLUARIX FLUVIRIN (D3)	8	127	83	135	91	CASP1,RIGI,IFI30,IFITM3,PIK3AP1,OSM,PDE4B,TNFAIP3	5.93	8.79	1.90319156076308e-51	1.90319156076308e-51	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	FLUARIX FLUVIRIN (D3)	10	125	63	135	73	CFD,CX3CR1,GRN,IFI30,IFITM3,LILRB1,AIF1,CD300C,FCER1G,RNASE2	7.41	13.7	1.6725485415772199e-41	1.6725485415772199e-41	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	FLUARIX FLUVIRIN (D3)	1	134	39	135	40	EPB42	0.74	2.5	3.41642393216739e-38	3.41642393216739e-38	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	FLUARIX FLUVIRIN (D3)	1	134	17	135	18	EPB42	0.74	5.56	1.31357739122148e-21	1.31357739122148e-21	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	FLUARIX FLUVIRIN (D3)	6	129	53	135	59	CASP1,RIGI,IFI30,IFITM3,KIR3DL1,NCF1	4.44	10.17	1.92240666987678e-40	1.92240666987678e-40	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	FLUARIX FLUVIRIN (D3)	2	133	3	135	5	CFD,LYL1	1.48	40	2.33352623816903e-5	2.33352623816903e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	FLUARIX FLUVIRIN (D3)	0	135	1	135	1	NA	0	0	0.00735294117647059	0.00735294117647059	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	FLUARIX FLUVIRIN (D3)	7	128	74	135	81	PIK3R1,CFD,GCNT1,IFITM3,LYL1,NCF1,CXCR4	5.19	8.64	6.1411184701458195e-49	6.1411184701458195e-49	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	FLUARIX FLUVIRIN (D3)	3	132	53	135	56	EPB42,SNCA,FPR2	2.22	5.36	1.1826919744543097e-43	1.1826919744543097e-43	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	FLUARIX FLUVIRIN (D3)	10	125	96	135	106	CASP1,RIGI,IFI30,IFITM3,KIR3DL1,LILRB1,PIK3AP1,PDE4B,TNFAIP3,PRF1	7.41	9.43	4.74200333641348e-54	4.74200333641348e-54	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ZF2001 (V3, D07)	FLUARIX FLUVIRIN (D3)	11	124	72	135	83	GPR183,CX3CR1,PTAFR,BCL3,CDC42,CXCR4,OSM,PDE4B,PPP2CA,TNFAIP3,CCR2	8.15	13.25	2.29416082667325e-44	2.29416082667325e-44	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	FLUARIX FLUVIRIN (D3)	0	135	13	135	13	NA	0	0	6.55379758142803e-19	6.55379758142803e-19	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	FLUARIX FLUVIRIN (D3)	2	133	7	135	9	FPR2,TNFAIP3	1.48	22.22	1.8111073051460201e-10	1.8111073051460201e-10	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	MENACTRA (D3)	0	48	4	48	4	NA	0	0	3.69378520639025e-6	3.69378520639025e-6	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	MENACTRA (D3)	1	47	0	48	1	CXCL8	2.08	100	1	1	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	MENACTRA (D3)	0	48	2	48	2	NA	0	0	8.1632653061224e-4	8.1632653061224e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	MENACTRA (D3)	2	46	46	48	48	CFB,GCH1	4.17	4.17	7.092455359605239e-25	7.092455359605239e-25	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	MENACTRA (D3)	2	46	60	48	62	CFB,GCH1	4.17	3.23	1.47460840363433e-28	1.47460840363433e-28	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	MENACTRA (D3)	8	40	59	48	67	C1R,PTX3,BCL3,CD83,CXCL2,IL1R2,NFKBID,C5AR1	16.67	11.94	9.1550885786628e-22	9.1550885786628e-22	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	MENACTRA (D3)	19	29	258	48	277	C1R,CFH,CFB,BCL3,CCL4,CCL5,IL1RN,RELB,CD1C,FUT7,GCH1,HLA-C,IL1R2,PRKCD,IL1R1,BCL6,HLA-E,CR1,FCER1G	39.58	6.86	3.29522613262198e-28	3.29522613262198e-28	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	MENACTRA (D3)	23	25	246	48	269	C1R,CCL20,CFH,CXCL8,PTX3,CFB,BCL3,CCL5,CXCL2,IL1RN,MAP3K8,CD1C,FUT7,HLA-C,HLA-DPA1,IL1R2,PRKCD,IL1R1,BCL6,HLA-E,CR1,FCER1G,TLR4	47.92	8.55	2.6837280286951597e-23	2.6837280286951597e-23	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	MENACTRA (D3)	13	35	147	48	160	C1R,BCL3,CD1C,FUT7,HLA-C,HLA-DPA1,IL1R2,PRKCD,IL1R1,BCL6,CR1,FCER1G,AIF1	27.08	8.12	3.6263242333964498e-28	3.6263242333964498e-28	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	MENACTRA (D3)	4	44	31	48	35	CXCL2,MAP3K8,HLA-C,HLA-DPA1	8.33	11.43	5.97437472882623e-18	5.97437472882623e-18	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	MENACTRA (D3)	6	42	44	48	50	C1R,BCL3,IL1R2,NFKBID,BCL6,CR1	12.5	12	4.4345826597782994e-20	4.4345826597782994e-20	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	MENACTRA (D3)	1	47	5	48	6	PDE4B	2.08	16.67	2.09082181493788e-6	2.09082181493788e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	MENACTRA (D3)	0	48	35	48	35	NA	0	0	3.25114807676571e-24	3.25114807676571e-24	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	MENACTRA (D3)	0	48	7	48	7	NA	0	0	4.92786286348991e-9	4.92786286348991e-9	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	MENACTRA (D3)	4	44	87	48	91	CXCL2,IL1RN,PDE4B,GCH1	8.33	4.4	2.59923854023995e-31	2.59923854023995e-31	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	MENACTRA (D3)	8	40	65	48	73	CXCL8,CFB,CXCL2,IL1R2,IL1R1,CFD,FCER1G,AIF1	16.67	10.96	6.16836289148815e-23	6.16836289148815e-23	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	MENACTRA (D3)	0	48	40	48	40	NA	0	0	5.460728472286789e-26	5.460728472286789e-26	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	MENACTRA (D3)	0	48	18	48	18	NA	0	0	1.46007652628277e-16	1.46007652628277e-16	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	MENACTRA (D3)	4	44	55	48	59	CFB,CXCL2,IL1RN,GCH1	8.33	6.78	7.243671059218779e-25	7.243671059218779e-25	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	MENACTRA (D3)	1	47	4	48	5	CFD	2.08	20	1.84689260319512e-5	1.84689260319512e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	MENACTRA (D3)	0	48	1	48	1	NA	0	0	0.0204081632653061	0.0204081632653061	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	MENACTRA (D3)	8	40	73	48	81	CCL20,CFB,IL1RN,GCH1,IL1R2,IL1R1,VCAM1,CFD	16.67	9.88	2.2050669931920998e-24	2.2050669931920998e-24	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	MENACTRA (D3)	8	40	48	48	56	CCL20,CXCL8,PTX3,CCL4,CD83,CXCL2,IL1RN,IL1R2	16.67	14.29	4.41485402386369e-19	4.41485402386369e-19	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	MENACTRA (D3)	9	39	97	48	106	CFB,CD83,CXCL2,HLA-DMA,IL1RN,PDE4B,GCH1,HLA-DMB,HLA-DPA1	18.75	8.49	4.87250963192504e-27	4.87250963192504e-27	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ZF2001 (V3, D07)	MENACTRA (D3)	12	36	71	48	83	CCL20,CXCL8,PTX3,BCL3,CCL4,CD83,CXCL2,IL1RN,MAP3K8,PDE4B,RELB,BCL6	25	14.46	1.8342727279146698e-20	1.8342727279146698e-20	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	MENACTRA (D3)	4	44	9	48	13	CXCL8,PTX3,CXCL2,IL1RN	8.33	30.77	7.94756830239543e-8	7.94756830239543e-8	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	MENACTRA (D3)	4	44	5	48	9	CCL20,CXCL8,PTX3,CXCL2	8.33	44.44	4.39072581136955e-5	4.39072581136955e-5	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	MVA85A (D2)	1	37	3	38	4	CCL3	2.63	25	3.7523452157598e-4	3.7523452157598e-4	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	MVA85A (D2)	0	38	1	38	1	NA	0	0	0.0256410256410256	0.0256410256410256	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	MVA85A (D2)	1	37	1	38	2	IFI27	2.63	50	0.0512820512820513	0.0512820512820513	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	MVA85A (D2)	16	22	32	38	48	BST2,CCL2,CCL8,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IRF9,MX1,PARP9,STAT1,TNFSF10	42.11	33.33	3.1692584460647e-8	3.1692584460647e-8	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	MVA85A (D2)	17	21	45	38	62	CCL2,CCL3,CCL3L1,CCL8,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,PARP9,PSMB9,STAT1,TNFSF10	44.74	27.42	1.17285316028358e-9	1.17285316028358e-9	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	MVA85A (D2)	1	37	66	38	67	SLC15A3	2.63	1.49	1.85213951645789e-27	1.85213951645789e-27	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	MVA85A (D2)	23	15	254	38	277	CD28,CTLA4,ITK,STAT5B,TRAT1,APOBEC3A,CASP1,CCL3L1,CCL4,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFITM2,IFITM3,IRF9,LGALS9,MX1,PARP9,PSMB9,RNASE2	60.53	8.3	3.0486098486406803e-15	3.0486098486406803e-15	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	MVA85A (D2)	21	17	248	38	269	CD28,CTLA4,ITK,TRAT1,APOBEC3A,CASP1,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM2,IFITM3,MX1,PARP9,PSMB9,RNASE2,STAT1,TNFSF10	55.26	7.81	2.90109343874675e-17	2.90109343874675e-17	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	MVA85A (D2)	5	33	155	38	160	ITK,STAT5B,TRAT1,APOBEC3A,CCL2	13.16	3.12	2.99925730670544e-32	2.99925730670544e-32	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	MVA85A (D2)	0	38	35	38	35	NA	0	0	1.2090224833297901e-21	1.2090224833297901e-21	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	MVA85A (D2)	2	36	48	38	50	FCGR1A,SLC15A3	5.26	4	3.2829479519352003e-22	3.2829479519352003e-22	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	MVA85A (D2)	0	38	6	38	6	NA	0	0	1.41662081537294e-7	1.41662081537294e-7	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	MVA85A (D2)	0	38	35	38	35	NA	0	0	1.2090224833297901e-21	1.2090224833297901e-21	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	MVA85A (D2)	0	38	7	38	7	NA	0	0	2.20363237946902e-8	2.20363237946902e-8	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	MVA85A (D2)	20	18	71	38	91	APOBEC3A,BST2,CASP1,CCL2,CCL3,CCL3L1,CCL8,EIF2AK2,FCGR1A,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IRF9,MX1,PARP9,PSMB9,STAT1,TNFSF10	52.63	21.98	2.01301993408166e-10	2.01301993408166e-10	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	MVA85A (D2)	18	20	55	38	73	APOBEC3A,CCL2,CCL3L1,CFD,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFITM3,LGALS9,MX1,PARP9,PSMB9,RNASE2,SRC,STAT1,TNFSF10	47.37	24.66	3.1568230011259903e-10	3.1568230011259903e-10	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	MVA85A (D2)	1	37	39	38	40	IFI27	2.63	2.5	2.93933777765372e-21	2.93933777765372e-21	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	MVA85A (D2)	2	36	16	38	18	CCL3,IFI27	5.26	11.11	7.2529297792527994e-12	7.2529297792527994e-12	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	MVA85A (D2)	19	19	40	38	59	APOBEC3A,BST2,CASP1,CCL2,CCL8,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IRF9,LGALS9,MX1,PARP9,STAT1,TNFSF10	50	32.2	5.26549013417275e-8	5.26549013417275e-8	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	MVA85A (D2)	1	37	4	38	5	CFD	2.63	20	4.46707763780935e-5	4.46707763780935e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	MVA85A (D2)	0	38	1	38	1	NA	0	0	0.0256410256410256	0.0256410256410256	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	MVA85A (D2)	19	19	62	38	81	APOBEC3A,BST2,CCL2,CCL7,CCL8,CFD,EIF2AK2,FCGR1A,FPR3,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,PARP9,STAT1,TNFSF10	50	23.46	2.67076044322332e-10	2.67076044322332e-10	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	MVA85A (D2)	10	28	46	38	56	CCL2,CCL3,CCL3L1,CCL4,CCL7,CCL8,FCGR1A,FPR2,IFIT1,IFIT2	26.32	17.86	3.0920193483193504e-14	3.0920193483193504e-14	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	MVA85A (D2)	21	17	85	38	106	APOBEC3A,BST2,CASP1,CCL2,CCL3,CCL3L1,CCL8,EIF2AK2,FCGR1A,FPR3,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IRF9,MX1,PARP9,PSMB9,STAT1,TNFSF10	55.26	19.81	9.661027696050109e-11	9.661027696050109e-11	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ZF2001 (V3, D07)	MVA85A (D2)	3	35	80	38	83	CCL3,CCL4,CCL8	7.89	3.61	7.34189663339053e-27	7.34189663339053e-27	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	MVA85A (D2)	0	38	13	38	13	NA	0	0	2.09969269659881e-12	2.09969269659881e-12	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	MVA85A (D2)	2	36	7	38	9	CCL3,FPR2	5.26	22.22	7.93307656608848e-7	7.93307656608848e-7	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	ZOSTAVAX (D1)	0	39	4	39	4	NA	0	0	8.10307106393323e-6	8.10307106393323e-6	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	ZOSTAVAX (D1)	0	39	1	39	1	NA	0	0	0.025	0.025	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	ZOSTAVAX (D1)	0	39	2	39	2	NA	0	0	0.00121951219512195	0.00121951219512195	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	ZOSTAVAX (D1)	0	39	48	39	48	NA	0	0	1.20136026390309e-25	1.20136026390309e-25	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	ZOSTAVAX (D1)	0	39	62	39	62	NA	0	0	6.81014599294621e-29	6.81014599294621e-29	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	ZOSTAVAX (D1)	4	35	63	39	67	C5AR1,CD14,IL1R2,SLC11A1	10.26	5.97	3.22401925629824e-23	3.22401925629824e-23	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	ZOSTAVAX (D1)	12	27	265	39	277	CD79B,GZMA,LILRA5,RNASE2,ALOX5,CCND3,IL1R2,PARP1,SELL,SPI1,TXK,CCL5	30.77	4.33	1.28333617013067e-29	1.28333617013067e-29	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	ZOSTAVAX (D1)	10	29	259	39	269	LILRA5,RNASE2,ALOX5,BTN2A1,CCND3,IL1R2,SELL,STAT3,TXK,CCL5	25.64	3.72	4.06499247348623e-32	4.06499247348623e-32	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	ZOSTAVAX (D1)	8	31	152	39	160	CD79B,LILRA5,ALOX5,CCND3,CTNNB1,IL1R2,SELL,SLC11A1	20.51	5	1.2900234141469699e-28	1.2900234141469699e-28	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	ZOSTAVAX (D1)	1	38	34	39	35	CD79B	2.56	2.86	4.71518768498619e-20	4.71518768498619e-20	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	ZOSTAVAX (D1)	3	36	47	39	50	LILRA5,FPR1,IL1R2	7.69	6	4.2678323375158e-21	4.2678323375158e-21	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	ZOSTAVAX (D1)	0	39	6	39	6	NA	0	0	1.22773803998988e-7	1.22773803998988e-7	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	ZOSTAVAX (D1)	1	38	34	39	35	PARP1	2.56	2.86	4.71518768498619e-20	4.71518768498619e-20	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	ZOSTAVAX (D1)	0	39	7	39	7	NA	0	0	1.86829701737592e-8	1.86829701737592e-8	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	ZOSTAVAX (D1)	2	37	89	39	91	LILRA5,GPR65	5.13	2.2	3.57579135400448e-30	3.57579135400448e-30	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	ZOSTAVAX (D1)	4	35	69	39	73	LILRA5,RNASE2,CXCR2,IL1R2	10.26	5.48	2.86809884297018e-24	2.86809884297018e-24	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	ZOSTAVAX (D1)	0	39	40	39	40	NA	0	0	1.86034036560363e-23	1.86034036560363e-23	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	ZOSTAVAX (D1)	0	39	18	39	18	NA	0	0	3.2224226633727404e-15	3.2224226633727404e-15	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	ZOSTAVAX (D1)	0	39	59	39	59	NA	0	0	3.00082186600867e-28	3.00082186600867e-28	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	ZOSTAVAX (D1)	0	39	5	39	5	NA	0	0	9.20803529992412e-7	9.20803529992412e-7	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	ZOSTAVAX (D1)	0	39	1	39	1	NA	0	0	0.025	0.025	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	ZOSTAVAX (D1)	3	36	78	39	81	CXCR2,CXCR4,IL1R2	7.69	3.7	4.9643562014198e-27	4.9643562014198e-27	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	ZOSTAVAX (D1)	3	36	53	39	56	CXCR2,FPR1,IL1R2	7.69	5.36	1.94328972732261e-22	1.94328972732261e-22	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
