cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
ChAd-BNT (V2, D3)	MONOV INFLUENZA A (D1)	166	682	661	848	827	LMO7-AS1,ACVRL1,ADAMTSL4,ADAP2,AIM2,AK4,ANKRD22,ANKRD34B,ANO5,APOBEC3B,APOL1,APOL4,APOL6,ATF3,BLVRA,SMCO4,C1QB,C2,CASP5,CD274,CDHR5,CDKN1A,CES1,CMPK2,CTSL,CXCL10,CXCR2P1,DHRS9,DMXL2,DRAM1,DTX3L,DYSF,EGR2,EPB41L3,EPSTI1,ETV7,EXOC3L1,FAM151B,FAM157B,FAM20A,FBXO6,FGL2,FOS,FRMD3,FZD5,GBP1P1,GBP4,GBP5,GNG10,GPBAR1,GPR84,HERC5,HORMAD1,IFI44,IFI44L,IFIH1,IFIT3,IGF2BP3,IL4I1,IRF7,ISG15,JAK2,KLF4,KREMEN1,LAMP3,LAP3,LPCAT2,MARCKS,MARCO,MEFV,MS4A4A,MSR1,MT2A,MUC1,MYOF,NEXN,NHSL1,NLRP3,NMI,OAS1,OAS3,OASL,ODF3B,OPLAH,P2RX7,PARP14,PKMYT1,PLEKHG6,PLSCR1,PRLR,PSME2,PSTPIP2,RAB39A,RNF217,RSAD2,RUFY4,SAMD4A,SAMD9L,SCARB2,SCARF1,SCO2,SDC3,SECTM1,SERPING1,SIGLEC1,SIGLEC11,SLAMF8,SLC1A3,SLC31A2,SLC6A12,SMTNL1,SNX10,SORT1,TCN2,TDRD6,TFEC,TGM2,TMEM106A,TMEM150B,TNFSF13B,TRPV4,TYMP,UBE2L6,VAMP5,XAF1,ZEB2-AS1,ZNF702P,RPH3A,COLEC12,IER5L,IGSF23,PDK4,PHACTR1,HAPLN3,C1QC,GSN-AS1,ENPP2,FAM225A,KLHDC7B,LGALS3BP,MYO7B,PLEKHH1,SLC12A8,SUCNR1,USP18,ZBP1,ADAMTSL4-AS1,ATP1B2,FILIP1L,ADGRV1,PPARGC1A,VSIG2,DDX60L,DHX58,GADD45G,HERC6,IFI16,LY6E,NRN1,NT5C3A,PARP10,PARP12,PDCD1LG2,SPATS2L,TRIM5,WDR86	19.58	20.07	1.95572781270356e-269	2.23684227929097e-269	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	MONOV INFLUENZA A (D1)	55	793	665	848	720	ACSL1,ANKRD22,APOBEC3B,APOL4,AQP9,BCL2A1,CCRL2,CDC42EP2,CXCL10,CXCR2P1,DUSP6,EGR2,EGR3,ETV7,FFAR2,GBP1P1,HCAR2,GPR84,HSPA6,ICAM1,IFIT3,IL1B,KCNJ15,KCNJ2,KREMEN1,LILRB5,LRG1,LRRC4,MAFB,MARCKS,NAMPT,P2RY12,P2RY13,PKMYT1,RASGEF1B,RSAD2,SERPING1,SOD2,STEAP4,TNFAIP6,TREM1,CKB,ESAM,PHACTR1,SPP1,VWF,LINC00189,MAP3K7CL,FILIP1L,MIR21,PROS1,VSIG2,C4BPA,CACNA1E,CAPNS2	6.49	7.64	0	0	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	MONOV INFLUENZA A (D1)	236	612	690	848	926	ADAMTS7,CHD5,AIM2,AK4,ALDH1A1,ANKRD22,ANO5,APOL1,APOL2,APOL3,APOL4,APOL6,BMAL2,ASGR2,ATF3,BATF3,SMCO4,C1QA,C1QB,C2,C3AR1,FAM241A,CARD17P,CASP5,CASP7,CD274,CD300E,CDCP1,CDHR5,CDKN1A,CLEC4D,CMPK2,CXCL10,DHRS9,DMXL2,DOCK4,DTX3L,EGR2,EGR3,EMILIN2,EPB41L3,EPSTI1,ETV7,EXOC3L1,FAM20A,CALHM6,FAM72A,FBXO6,FCGR1BP,FGL2,FRMD3,GBP1P1,GBP3,GBP4,GBP5,GNB4,GPR84,HBEGF,HERC5,HORMAD1,HSPA7,ICAM1,IFI44,IFI44L,IFIH1,IFIT3,IL1B,IL4I1,IRF7,ISG15,JAK2,KCNJ2,SHTN1,KLF4,KYNU,LACTB,LAMP3,LAP3,LHFPL2,LMNB1,LPCAT2,MAFB,MARCO,MS4A4A,MSR1,MT2A,MTHFD2,MUC1,MYOF,NCF1C,NEXN,NMI,OAS1,OAS3,OASL,ODF3B,P2RX7,PARP14,PLA2G7,PLEKHO1,PLSCR1,PRLR,PRRG4,PSMA4,PSME2,PSME2P2,PSTPIP2,RAB20,RAB39A,RASGEF1B,RSAD2,RTP4,RUFY4,SAMD4A,SAMD9L,SCARB2,SCARF1,SCO2,SDC3,SECTM1,SEPTIN4,SERPING1,SIGLEC1,SIGLEC11,SIGLEC16,SLAMF8,SLC1A3,SLC6A12,SORT1,SQOR,STX11,TCN2,TFEC,TMEM106A,TMEM150B,TNFAIP6,TNFSF13B,TRAFD1,TRIB1,TRPV4,TYMP,UBE2L6,VAMP5,VCAN,WARS1,XAF1,ZEB2-AS1,ZNF702P,CES3,MYO10,OLIG1,DTNA,CD9,CHST13,DCST1,TRIM69,C1QC,IRF1-AS1,CACNA1A,CUL1,FAM225A,GAS6,IGHEP2,ISG20,KLHDC7B,LGALS3BP,PLEKHH1,SLAMF7,SUCNR1,TIFA,USP18,ZBP1,ADAMTS10,ADAMTSL4-AS1,VPS9D1,CD69,DUSP5,IFIT5,LIMK2,MTND6P5,RNU7-40P,SAMD9,SP140,TRANK1,XRN1,ASPHD2,RMI2,TMEM268,CACNA1E,CEACAM1,CTRL,DDX60L,DHX58,EPG5,ERLIN1,FAM111A,FANCA,CMTR1,GADD45B,GAS8,GRAMD1B,HERC6,HLA-DQB1,HLA-DRA,HLA-DRB1,IFI16,IGFLR1,KPTN,LY6E,MAFF,MICB,MOV10,NCOA7,NRN1,NUB1,STN1,P2RY14,PARP12,PDCD1LG2,POLB,REC8,RHBDF2,RIPK2,RSPH9,SAMHD1,SLC26A8,SOCS1,SPATS2L,TMEM272,TRIM38,TRIM5,TRIM6,TTC26,WDFY1,ZCCHC2,MIR9-1HG	27.83	25.49	1.7075110819114198e-231	1.5650102479924096e-231	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	MONOV INFLUENZA A (D1)	1	847	4	848	5	COL5A3	0.12	20	2.29342992654718e-10	2.69502894496254e-11	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	MONOV INFLUENZA A (D1)	0	848	1	848	1	NA	0	0	0.00117785630153121	1.1474504001281e-4	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	MONOV INFLUENZA A (D1)	61	787	2290	848	2351	ADAMTS7,CHD5,MMP15,NDRG4,SHANK1,BCL2A1,FAM241A,CCRL2,CDKN1A,FFAR2,HCAR2,GPR84,GPRC5C,HBEGF,ICAM1,IFIH1,IL1B,KCNJ15,LILRB5,MAFB,MARCKS,NAMPTP1,NLRP3,PFKFB3,PLEKHG6,RAB20,RASGEF1B,SOCS3,SRGN,TNFAIP6,TRIB1,CBX2,CES3,FCRL5,FIBCD1,NOTCH3,PPP1R3G,RASL10A,ZNF704,LGI4,PCGF2,SNAI1,STARD13,LDLR,PLEKHH1,CD69,DUSP5,GPC2,KRT80,LMNA,MTND6P5,NR1D1,ORC6,PPARGC1A,CACNA1E,KLF5,MAFF,RCVRN,RIPK2,SOCS1,SPHK1	7.19	2.59	0	0	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	MONOV INFLUENZA A (D1)	8	840	241	848	249	DUSP6,IL1B,KLF4,LILRB5,MARCKS,TRIB1,KLF5,SPHK1	0.94	3.21	1.1833442172530298e-234	1.1014176934159398e-234	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	MONOV INFLUENZA A (D1)	4	844	25	848	29	IL1B,PLEKHG6,LMNA,KLF5	0.47	13.79	1.55463918953505e-44	3.42626631863285e-45	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	PANDEMRIX (D1)	0	95	40	95	40	NA	0	0	3.1326789902946495e-35	6.0034098990890995e-36	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	PANDEMRIX (D1)	0	95	15	95	15	NA	0	0	8.505138366773189e-19	1.18657578686308e-19	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	PANDEMRIX (D1)	0	95	1	95	1	NA	0	0	0.0104166666666667	9.7349323715903e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	PANDEMRIX (D1)	8	87	483	95	491	BCL2L14,PLAAT4,RMI2,CARD16,DOCK4,IRF7,TLR7,CXCL10	8.42	1.63	1.2120171526043897e-94	4.805737775966899e-95	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	PANDEMRIX (D1)	8	87	447	95	455	BCL2L14,PLAAT4,RMI2,DOCK4,LIM2,IRF7,TLR7,CXCL10	8.42	1.76	5.2697476296222794e-92	2.0349399376194e-92	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	PANDEMRIX (D1)	3	92	1031	95	1034	SULT1A2,FCER2,TSPAN13	3.16	0.29	1.4273937511421298e-132	7.51043998265012e-133	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	PANDEMRIX (D1)	40	55	4131	95	4171	CD72,EBF1,FCER2,FCRL1,FCRL2,FCRLA,LINC00926,PCDH9,PPP1R17,SYT17,TNFRSF13C,TSPAN13,RMI2,AK1,C1D,CACNA1I,CACNA2D2,CARD16,EEF2,ENO2,FGFBP2,IGFBP3,IL11RA,LIM2,PRSS23,SYNM,TBX21,MYD88,NOD2,TLR2,CD3D,CD3E,CD8A,CXCL10,FYN,LAT,LCK,MAP4K1,NFATC2,NFATC3	42.11	0.96	6.7546358865484e-100	2.7974340521103595e-100	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	PANDEMRIX (D1)	38	57	4328	95	4366	C8G,FCER2,FCRLA,GPR20,MEG3,SYT17,TSPAN13,RMI2,AK1,C1D,CACNA1I,CACNA2D2,CARD16,DOCK4,EEF2,ENO2,IGFBP3,IL11RA,LIM2,NETO2,OPTN,PRSS23,PYCR1,SYNM,TBX21,IRF7,MYD88,NOD2,TLR2,CD3D,CD3E,CD8A,CXCL10,FYN,LAT,LCK,MAP4K1,NFATC2	40	0.87	4.4370698124274604e-105	1.91167535118657e-105	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	PANDEMRIX (D1)	26	69	2407	95	2433	PLB1,CD72,EBF1,FCER2,FCRL1,FCRL2,FCRLA,LINC00926,PAWR,PCDH9,SYT17,TNFRSF13C,TSPAN13,RMI2,C1D,CACNA2D2,ENO2,IL11RA,TBX21,MYD88,TLR2,CD3E,LAT,LCK,MAP4K1,NFATC2	27.37	1.07	2.1759077454390597e-113	9.992790769873079e-114	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	PANDEMRIX (D1)	7	88	551	95	558	FCRL1,FCRLA,PCDH9,SYT17,CACNA2D2,HLA-DRB5,TLR2	7.37	1.25	5.12235113938789e-101	2.13782357868753e-101	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	PANDEMRIX (D1)	3	92	611	95	614	FCER2,HLA-DRB5,TLR2	3.16	0.49	6.918165639525229e-113	3.16771499510416e-113	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	PANDEMRIX (D1)	1	94	143	95	144	MXI1	1.05	0.69	8.08454959218252e-67	2.38622325324698e-67	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	PANDEMRIX (D1)	8	87	320	95	328	FCER2,FCRL1,FCRL2,FCRLA,LINC00926,PCDH9,C1D,TLR2	8.42	2.44	7.20767882148301e-81	2.50387913436153e-81	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	PANDEMRIX (D1)	1	94	105	95	106	PCDH9	1.05	0.94	1.50141830251838e-57	3.97320055807774e-58	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	PANDEMRIX (D1)	11	84	841	95	852	MEG3,PPP1R17,BCL2L14,PLAAT4,RMI2,CARD16,DOCK4,LIM2,IRF7,NOD2,CXCL10	11.58	1.29	3.11606269061459e-108	1.38451880249859e-108	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	PANDEMRIX (D1)	5	90	580	95	585	BCL2L14,TGM2,IRF7,TLR7,CXCL10	5.26	0.85	9.919524052681117e-107	4.341308319962219e-107	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	PANDEMRIX (D1)	3	92	122	95	125	DENND5B,MOXD1,PYCR1	3.16	2.4	1.4906571642462801e-58	3.99267461645675e-59	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	PANDEMRIX (D1)	6	89	244	95	250	GPR20,MEG3,MOXD1,PPP1R17,PYCR1,CXCL10	6.32	2.4	3.09163666073852e-75	1.0039122279694499e-75	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	PANDEMRIX (D1)	11	84	663	95	674	DOK7,BCL2L14,RMI2,CARD16,DOCK4,FGFBP2,LIM2,PRSS23,IRF7,TLR7,CXCL10	11.58	1.63	3.9417935145180394e-100	1.6368898956559897e-100	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	PANDEMRIX (D1)	0	95	196	95	196	NA	0	0	2.9898349242691705e-79	1.0215486946226701e-79	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	PANDEMRIX (D1)	0	95	8	95	8	NA	0	0	4.20588617991907e-12	5.12881392678897e-13	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	PANDEMRIX (D1)	7	88	820	95	827	PPP1R17,BCL2L14,TGM2,LPAR1,IRF7,TLR7,CXCL10	7.37	0.85	3.84047580913033e-115	1.78883608674389e-115	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	PANDEMRIX (D1)	4	91	716	95	720	GPR20,VMO1,PYCR1,CXCL10	4.21	0.56	1.55715611337039e-116	7.36096920383939e-117	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	PANDEMRIX (D1)	11	84	915	95	926	C8G,RMI2,CACNA2D2,DOCK4,PRSS23,TBX21,HLA-DRA,HLA-DRB1,IRF7,TLR7,CXCL10	11.58	1.19	3.9085383982473805e-111	1.7693956072450702e-111	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	PANDEMRIX (D1)	0	95	5	95	5	NA	0	0	1.32824138715155e-8	1.4944648828047902e-9	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	PANDEMRIX (D1)	0	95	1	95	1	NA	0	0	0.0104166666666667	9.7349323715903e-4	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	PANDEMRIX (D1)	2	93	2349	95	2351	FCRL5,MOXD1	2.11	0.09	2.4526014032211197e-167	1.5932902487024699e-167	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	PANDEMRIX (D1)	0	95	249	95	249	NA	0	0	1.9031322623795498e-87	7.07816823773295e-88	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	PANDEMRIX (D1)	0	95	29	95	29	NA	0	0	6.06418431122037e-29	1.0361508374933e-29	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	HIV-1 GAG-POL NEF (D3)	1	280	39	281	40	FFAR2	0.36	2.5	1.8172160374168e-49	4.28671483298746e-50	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	HIV-1 GAG-POL NEF (D3)	0	281	15	281	15	NA	0	0	1.59867465828685e-25	2.5443285821186598e-26	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	HIV-1 GAG-POL NEF (D3)	0	281	1	281	1	NA	0	0	0.00354609929078014	3.3771604162302e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	HIV-1 GAG-POL NEF (D3)	43	238	448	281	491	AIM2,C1QB,CASP5,CMPK2,CTSL,CXCL10,DHX58,EPSTI1,HERC5,HERC6,IFI16,IFI44,IFI44L,IFIH1,IFIT3,KCNJ2,LAP3,LGALS3BP,LY6E,MOV10,MYOF,NMI,OAS1,OAS3,OASL,P2RX7,PARP12,PLSCR1,RSAD2,SAMD9,SAMD9L,SECTM1,SERPING1,SIGLEC1,TDRD7,TFEC,TNFSF13B,TRIM5,UBE2L6,USP18,WARS1,XAF1,ZBP1	15.3	8.76	3.639853663852949e-148	2.1038074902365496e-148	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	HIV-1 GAG-POL NEF (D3)	44	237	411	281	455	AIM2,C1QB,C3AR1,CASP5,CMPK2,CTSL,CXCL10,DHX58,EPSTI1,FFAR2,FLVCR2,HERC5,IFI16,IFI44,IFI44L,IFIH1,IFIT3,KCNJ2,LAP3,LGALS3BP,LY6E,MAFB,MOV10,MYOF,OAS1,OAS3,OASL,P2RX7,PARP12,PLSCR1,RSAD2,SAMD9L,SECTM1,SERPING1,SIGLEC1,TDRD7,TFEC,TNFSF13B,TRIM5,UBE2L6,USP18,WARS1,XAF1,ZBP1	15.66	9.67	1.3404148739038498e-140	7.425510976923249e-141	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	HIV-1 GAG-POL NEF (D3)	5	276	1029	281	1034	ARC,CSRP2,GJA4,SBDS,FLVCR2	1.78	0.48	6.26420394440601e-282	7.73843967202594e-282	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	HIV-1 GAG-POL NEF (D3)	74	207	4097	281	4171	CRIP3,CSRP2,OLMALINC,PRAP1,TIFAB,UBAP1L,CLEC2D,ESF1,KIF2A,MGAT4A,MIS12,PDGFD,PLEKHA1,SH2D1B,ZNF134,ZNF431,ZNF507,ZNF510,ZNF721,ZNF761,ZNF765,ZNHIT6,BLK,EIF4B,OSBPL10,SLC45A3,AIM2,ALPK1,C1QB,C3AR1,CASP10,CLEC7A,CMPK2,CXCL10,EPSTI1,FLVCR2,HERC5,HERC6,IFI16,IFI44,IFI44L,IFIH1,IFIT3,LAP3,LGALS3BP,LRRC25,LST1,LY6E,MAFB,MARCKS,MBOAT1,MS4A4A,NMI,OAS1,OAS3,OASL,PARP12,PLSCR1,RSAD2,SERPING1,SHISA5,SIGLEC1,SP110,TCF7L2,TDRD7,TFEC,TLR2,TNFSF13B,TOR1B,UBE2L6,USP18,WSB1,XAF1,ZBP1	26.33	1.77	3.6203867970535094e-292	4.784448245803669e-292	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	HIV-1 GAG-POL NEF (D3)	75	206	4291	281	4366	CENPM,CSRP2,FAM153A,LHFPL4,LYPD2,OLMALINC,PRR29,TIFAB,UBAP1L,UPK3B,ESF1,GNG11,PDGFD,PLEKHA1,PRKAR2B,ZNF431,ZNF510,ZNF721,ZNF765,ZNF845,ZNHIT6,SLC45A3,AIM2,ALPK1,C1QB,C3AR1,CARD6,CASP10,CASP5,CMPK2,CSF1R,CTSL,CXCL10,DHX58,EPSTI1,FLVCR2,HERC5,HERC6,HSPA6,IFI16,IFI44,IFI44L,IFIH1,IFIT3,KCNJ2,LAP3,LGALS3BP,LRRC25,LY6E,MAFB,MARCKS,MOV10,MS4A4A,NLRC4,NMI,OAS1,OAS3,OASL,PARP12,PLSCR1,RSAD2,SAMD9L,SERPING1,SHISA5,SIGLEC1,SP110,TDRD7,TLR2,TNFSF13B,TOR1B,UBE2L6,USP18,WSB1,XAF1,ZBP1	26.69	1.72	2.15409324885276e-293	2.90719027929135e-293	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	HIV-1 GAG-POL NEF (D3)	23	258	2410	281	2433	CSRP2,PRAP1,PRR29,CLEC2D,ESF1,KIF2A,PLEKHA1,ZNF431,ZNF510,ZNF721,ZNF761,ZNF765,ZNHIT6,BLK,OSBPL10,ALPK1,FLVCR2,JUP,MARCKS,MBOAT1,MS4A4A,SAMD9L,TLR2	8.19	0.95	0	0	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	HIV-1 GAG-POL NEF (D3)	6	275	552	281	558	GNG11,ZNF721,ZNF765,ZNF845,JUP,TLR2	2.14	1.08	7.665866290306448e-217	6.471271794701308e-217	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	HIV-1 GAG-POL NEF (D3)	3	278	611	281	614	CSRP2,SECTM1,TLR2	1.07	0.49	5.726153572904351e-233	5.27964888701276e-233	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	HIV-1 GAG-POL NEF (D3)	0	281	144	281	144	NA	0	0	1.6372097591690498e-117	7.804319913309389e-118	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	HIV-1 GAG-POL NEF (D3)	5	276	323	281	328	CLEC2D,KIF2A,ZNF510,ZNF721,TLR2	1.78	1.52	6.125940986715269e-170	4.077752889362429e-170	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	HIV-1 GAG-POL NEF (D3)	3	278	103	281	106	ZNF721,FLVCR2,HSPA6	1.07	2.83	4.4563484788112195e-91	1.70619624360625e-91	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	HIV-1 GAG-POL NEF (D3)	49	232	803	281	852	LYPD2,AIM2,ALPK1,C1QB,C3AR1,CASP5,CMPK2,CXCL10,DHX58,EPSTI1,FFAR2,FLVCR2,CMTR1,HERC5,IFI16,IFI44,IFI44L,IFIH1,IFIT3,KCNJ2,LAP3,LGALS3BP,LY6E,MOV10,MYOF,NMI,OAS1,OAS3,OASL,P2RX7,PARP12,PLSCR1,RSAD2,SAMD9,SAMD9L,SECTM1,SERPING1,SIGLEC1,TASL,TDRD7,TFEC,TNFSF13B,TOR1B,TRIM5,UBE2L6,USP18,WARS1,XAF1,ZBP1	17.44	5.75	2.2699713805122598e-188	1.6649895685225e-188	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	HIV-1 GAG-POL NEF (D3)	41	240	544	281	585	TMEM210,OSBPL10,ACP2,AIM2,C1QB,C3AR1,CASP5,CD300E,CMPK2,CTSL,CXCL10,EPSTI1,FLVCR2,GPBAR1,HERC6,HSPA6,IFI44,IFI44L,IFIT3,JUP,KMO,LAP3,LGALS3BP,LRRC25,LY6E,MS4A4A,MYOF,NLRC4,OAS1,OAS3,OASL,PLSCR1,RSAD2,SECTM1,SERPING1,SIGLEC1,SIGLEC7,TCF7L2,UBE2L6,USP18,XAF1	14.59	7.01	1.0389344784433798e-165	6.68490358459905e-166	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	HIV-1 GAG-POL NEF (D3)	2	279	123	281	125	CENPM,EPSTI1	0.71	1.6	2.6398133108586197e-103	1.11859464506932e-103	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	HIV-1 GAG-POL NEF (D3)	4	277	246	281	250	ASS1,CENPM,LYPD2,CXCL10	1.42	1.6	3.3235892904526595e-149	1.9449566480381297e-149	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	HIV-1 GAG-POL NEF (D3)	51	230	623	281	674	PDGFD,SH2D1B,SCARNA6,AIM2,C1QB,CASP5,CD300E,CMPK2,CXCL10,DHX58,EPSTI1,FFAR2,CMTR1,HERC5,HERC6,HSH2D,IFI16,IFI44,IFI44L,IFIH1,IFIT3,JUP,LAP3,LGALS3BP,LY6E,MOV10,MYOF,NMI,OAS1,OAS3,OASL,PARP12,PLSCR1,RSAD2,SAMD9,SAMD9L,SCARB2,SERPING1,SIGLEC1,SP110,TDRD7,TFEC,TNFSF13B,TOR1B,TRIM38,TRIM5,UBE2L6,USP18,WARS1,XAF1,ZBP1	18.15	7.57	2.7999654075151594e-165	1.7941209018465399e-165	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	HIV-1 GAG-POL NEF (D3)	0	281	196	281	196	NA	0	0	1.3994216483399998e-139	7.701024944283869e-140	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	HIV-1 GAG-POL NEF (D3)	0	281	8	281	8	NA	0	0	9.13657701049808e-16	1.20433009324493e-16	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	HIV-1 GAG-POL NEF (D3)	50	231	777	281	827	GNG8,GPR152,SNORA80B,GNG11,AIM2,C1QB,CASP5,CMPK2,CTSL,CXCL10,DHX58,EPSTI1,FGD6,FLVCR2,GPBAR1,HERC5,HERC6,IFI16,IFI44,IFI44L,IFIH1,IFIT3,JUP,LAP3,LGALS3BP,LY6E,MARCKS,MS4A4A,MYOF,NMI,OAS1,OAS3,OASL,P2RX7,PARP12,PLSCR1,RSAD2,SAMD9L,SCARB2,SECTM1,SERPING1,SIGLEC1,SP110,TFEC,TNFSF13B,TRIM5,UBE2L6,USP18,XAF1,ZBP1	17.79	6.05	2.1379043163947397e-184	1.5419326655522399e-184	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	HIV-1 GAG-POL NEF (D3)	19	262	701	281	720	ARC,ASS1,CENPM,LHFPL4,LYPD2,SNORA80B,TMEM92,GNG11,PRKAR2B,CXCL10,DUSP6,FFAR2,HSPA6,IFIT3,KCNJ2,MAFB,MARCKS,RSAD2,SERPING1	6.76	2.64	2.1473277838249795e-217	1.8198175987027795e-217	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
