"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation","id"
"BNT (V3, D1)","TAP1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","GBP6",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","FCN2",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","C1QA",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","ICAM1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","TNFSF13B",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IL27",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","PARP9",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IFIT3",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","RNF213",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","ANXA3",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","ACOD1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","ISG15",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IFIT5",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","FCGR1BP",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","ZBP1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IRF1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","CD274",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","HOXA3",-1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","PSMB9",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","ISG20",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","GBP4",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","DEFA1B",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IFI16",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","HERC5",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","EDNRB",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","CYBB",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","RIPK2",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","LIF",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IL4I1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","LTF",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","STAT2",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","FFAR2",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","TNFSF15",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","OAS2",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","CXCL10",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","C1QC",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","NUB1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","C3AR1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","DTX3L",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","P2RX7",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","CEACAM8",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","PDCD1LG2",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","STAT1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IFIH1",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","AIM2",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","MARCO",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","COLEC12",-1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT (V3, D1)","IRF7",1,"BNT","COVID","VIRUS","SARS","V","RNA","HO",1,1,1,1,3,0,"ConditionCOVID","BNT (V3, D1)"
"BNT-I (D1)","EPB42",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD34",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","HMGB3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","NFKBIA",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CXCL2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CXCL3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","FOSL1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","FLT3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PRG2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PRR7",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PTX3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","MAPKAPK2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","ZC3H12A",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","JMJD6",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","JAG1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","IL1R2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","ICAM1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","RAB34",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD3G",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","TRIM32",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SBDS",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SPTA1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","ITGA9",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","GPR15",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SLC11A1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","VSIG4",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SLC15A3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","FCGRT",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","FCAR",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","F12",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","GAPDH",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","S1PR1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD276",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SMPDL3B",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","NFAM1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","TNFAIP3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","NFKBIZ",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","C5AR1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","HIF1A",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","LAX1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","MSH2",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SLPI",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SOX4",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","C1R",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","IKZF3",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","BCL3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PIK3R3",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","MPL",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","NR4A3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD40LG",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","EOMES",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PURA",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CXCL16",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","ADAM9",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD83",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","RAP1GAP",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CCR6",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CDC42EP4",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PADI4",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PELI1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","THBS1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","KLRC4",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","TNFSF9",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","RAB43",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SH2B2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CAMP",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","LTF",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","GPR18",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","ADGRG3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SIT1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CHGA",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CTSK",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","KYNU",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","ARG1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","ATP1B1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","TUBB4B",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","JUN",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD2",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SLC18A2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","IL7R",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD14",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CCR5",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","EPS8",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","IL11",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","KLRG1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","XKR8",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","SLAMF6",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","XCL2",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CR2",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","KLRC1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","FUT4",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","PGLYRP1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","NFKBID",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","KITLG",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD300LD",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","RGS1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","RAPGEF3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CCL24",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CD22",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","FOSL2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","NFIL3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","IL13",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CLEC5A",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","HRH2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","OSM",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","TNF",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","HOXB4",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","TLR3",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","IFNL2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","CXCR5",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D1)","JAM2",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",1,1,1,1,1,1,"ConditionCOVID","BNT-I (D1)"
"BNT-I (D10, mild)","LY9",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","IFI27",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","IL21R",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","IKZF3",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","IL7R",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","SLAMF6",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","RAB32",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","TRIM32",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","FCER1A",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","GPR174",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","NFATC2",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","CTSF",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
"BNT-I (D10, mild)","AKAP1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",10,10,1,2,1,1,"ConditionCOVID","BNT-I (D10, mild)"
