cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
BNT (V3, D1)	FLUMIST (D3)	11	90	51	101	62	IFI35,MX1,OAS2,PSMB9,STAT1,STAT2,TNFSF10,TRIM22,DDX60,IFI30,PIK3AP1	10.89	17.74	5.66698076039682e-30	5.66698076039682e-30	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	FLUMIST (D3)	8	93	59	101	67	CD14,FOSL2,JAG1,MAPKAPK2,NFKBID,S1PR1,THBS1,TNFAIP3	7.92	11.94	1.80841148532583e-35	1.80841148532583e-35	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	FLUMIST (D3)	32	69	245	101	277	CASP1,IFI35,IL10RB,MX1,MX2,OAS2,PSMB9,STAT2,TRIM22,BCR,CD28,CEBPB,GATA3,JAG1,PIK3R1,PPP2CA,RC3H1,RELB,RNF19B,RORA,S1PR1,THBS1,TRIM59,DDX60,FCER1G,FGR,HCK,HHEX,IFI30,PARP1,PIK3AP1,RNF135	31.68	11.55	3.30191790835311e-48	3.30191790835311e-48	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	FLUMIST (D3)	28	73	241	101	269	CASP1,IFI35,IL10RB,MX1,MX2,OAS2,PSMB9,STAT1,STAT2,TNFSF10,TRIM22,CD28,CEBPB,GATA3,JAG1,PIK3R1,RC3H1,RORA,S1PR1,THBS1,VEGFA,DDX60,FCER1G,FGR,HHEX,IFI30,PIK3AP1,RNF135	27.72	10.41	1.28235491021388e-51	1.28235491021388e-51	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	FLUMIST (D3)	13	88	147	101	160	CDC42,GATA3,IFNGR1,IGF1R,JAG1,MAPKAPK2,PPP2CA,S1PR1,AIF1,FCER1G,HHEX,IFI30,RNF135	12.87	8.12	1.37421255847813e-53	1.37421255847813e-53	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	FLUMIST (D3)	4	97	31	101	35	JAG1,MAPKAPK2,PPP2CA,S1PR1	3.96	11.43	3.6291761832838e-26	3.6291761832838e-26	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	FLUMIST (D3)	4	97	46	101	50	CD44,JAG1,NFKBID,TNFAIP3	3.96	8	6.9156736567952795e-34	6.9156736567952795e-34	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	FLUMIST (D3)	0	101	6	101	6	NA	0	0	5.53328218271374e-10	5.53328218271374e-10	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	FLUMIST (D3)	2	99	33	101	35	S1PR1,PARP1	1.98	5.71	2.44361543033364e-29	2.44361543033364e-29	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	FLUMIST (D3)	0	101	7	101	7	NA	0	0	3.5863865999070496e-11	3.5863865999070496e-11	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	FLUMIST (D3)	16	85	75	101	91	CASP1,IFI35,MX1,MX2,OAS2,PSMB9,STAT1,STAT2,TNFSF10,TRIM22,TNFAIP3,XCL1,BST2,DDX60,IFI30,PIK3AP1	15.84	17.58	3.10070480744948e-34	3.10070480744948e-34	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	FLUMIST (D3)	14	87	59	101	73	IFI35,MX1,MX2,OAS2,PSMB9,STAT1,TNFSF10,CEBPB,AIF1,DDX60,FCER1G,GRN,IFI30,LILRB1	13.86	19.18	1.0251305512787599e-30	1.0251305512787599e-30	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	FLUMIST (D3)	0	101	40	101	40	NA	0	0	4.05173464842919e-36	4.05173464842919e-36	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	FLUMIST (D3)	0	101	18	101	18	NA	0	0	1.08256366794296e-21	1.08256366794296e-21	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	FLUMIST (D3)	12	89	47	101	59	CASP1,IFI35,MX1,MX2,OAS2,STAT1,STAT2,TNFSF10,TRIM22,BST2,DDX60,IFI30	11.88	20.34	1.0675685714944699e-27	1.0675685714944699e-27	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	FLUMIST (D3)	0	101	5	101	5	NA	0	0	9.86768655917281e-9	9.86768655917281e-9	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	FLUMIST (D3)	1	100	0	101	1	XCL1	0.99	100	1	1	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	FLUMIST (D3)	11	90	70	101	81	IFI35,MX1,MX2,OAS2,STAT1,STAT2,TNFSF10,TRIM22,PIK3R1,BST2,DDX60	10.89	13.58	1.1030722181138899e-36	1.1030722181138899e-36	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	FLUMIST (D3)	1	100	55	101	56	CEBPB	0.99	1.79	8.9703909766181e-42	8.9703909766181e-42	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	FLUMIST (D3)	18	83	88	101	106	CASP1,CIITA,IFI35,MX1,MX2,OAS2,PSMB9,STAT1,STAT2,TNFSF10,TRIM22,TNFAIP3,BST2,DDX60,HLA-DMB,IFI30,LILRB1,PIK3AP1	17.82	16.98	3.52040033887876e-36	3.52040033887876e-36	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	FLUMIST (D3)	21	80	179	101	200	CASP1,IFI35,MX1,OAS2,STAT2,TNFSF10,TRIM22,BCR,CD28,GATA3,JAG1,PIK3R1,RORA,S1PR1,THBS1,DDX60,FCER1G,HHEX,IFI30,PIK3AP1,RNF135	20.79	10.5	8.67516432424319e-51	8.67516432424319e-51	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	FLUMIST (D3)	23	78	204	101	227	CD86,CIITA,TRIM22,CD28,CDC42,CEBPB,GATA3,GTPBP1,IFNGR1,IGF1R,JAG1,MAPKAPK2,PPP2CA,RC3H1,S1PR1,THBS1,TNFAIP3,FCER1G,HLA-DMB,LILRB1,PARP1,RAB27A,RNF135	22.77	10.13	3.01385637605437e-52	3.01385637605437e-52	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	FLUMIST (D3)	9	92	128	101	137	CD28,GATA3,IFNGR1,JAG1,PIK3R1,RORA,S1PR1,THBS1,FCER1G	8.91	6.57	3.8600705878185295e-54	3.8600705878185295e-54	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	FLUMIST (D3)	20	81	194	101	214	CD14,CIITA,PSMB10,TRIM22,BCR,GATA3,IFNGR1,JAG1,PPP2CA,RC3H1,S1PR1,TNFAIP3,VEGFA,CFP,CSK,FCER1G,GRN,HHEX,LILRB1,RNF135	19.8	9.35	6.418721657777579e-54	6.418721657777579e-54	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	FLUMIST (D3)	0	101	5	101	5	NA	0	0	9.86768655917281e-9	9.86768655917281e-9	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	FLUMIST (D3)	23	78	148	101	171	CD86,PSMB10,PSMB9,STAT1,TRIM22,ADAM8,CEBPB,EP300,GTPBP1,IGF1R,JAG1,MAPKAPK2,NFKBID,PPP2CA,RELA,RELB,RNF19B,S1PR1,THBS1,TNFAIP3,CFP,IFI30,PIK3AP1	22.77	13.45	3.499148053842399e-44	3.499148053842399e-44	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	FLUMIST (D3)	0	101	7	101	7	NA	0	0	3.5863865999070496e-11	3.5863865999070496e-11	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	FLUMIST (D3)	7	94	76	101	83	CDC42,CEBPB,IRF2BP2,PPP2CA,RELB,RNF19B,TNFAIP3	6.93	8.43	2.1065573728424e-42	2.1065573728424e-42	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	FLUMIST (D3)	0	101	13	101	13	NA	0	0	2.30761526799695e-17	2.30761526799695e-17	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	FLUMIST (D3)	1	100	8	101	9	TNFAIP3	0.99	11.11	2.3689893137000798e-11	2.3689893137000798e-11	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	LVS F TULARENSIS (H18)	0	33	4	33	4	NA	0	0	1.51411916117799e-5	1.51411916117799e-5	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	LVS F TULARENSIS (H18)	0	33	1	33	1	NA	0	0	0.0294117647058823	0.0294117647058823	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	LVS F TULARENSIS (H18)	0	33	2	33	2	NA	0	0	0.00168067226890756	0.00168067226890756	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	LVS F TULARENSIS (H18)	4	29	44	33	48	TAP2,FAS,FCGR1A,TAP1	12.12	8.33	3.09362160327958e-17	3.09362160327958e-17	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	LVS F TULARENSIS (H18)	4	29	58	33	62	TAP2,FAS,FCGR1A,TAP1	12.12	6.45	8.421581129938389e-20	8.421581129938389e-20	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	LVS F TULARENSIS (H18)	1	32	66	33	67	CD83	3.03	1.49	3.39336850323441e-25	3.39336850323441e-25	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	LVS F TULARENSIS (H18)	11	22	266	33	277	B2M,CCR7,IRAK1BP1,CD1C,CD58,CD81,FAS,FCER1A,FCER1G,FCGR1A,TAP1	33.33	3.97	1.64677094683825e-25	1.64677094683825e-25	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	LVS F TULARENSIS (H18)	14	19	255	33	269	B2M,CCL20,CCR7,FCGR3A,IRAK1BP1,CD1C,CD58,FAS,FCER1A,FCER1G,FCGR1A,FCGR2B,TAP1,TLR4	42.42	5.2	3.41497956345557e-21	3.41497956345557e-21	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	LVS F TULARENSIS (H18)	6	27	154	33	160	CCR7,IRAK1BP1,CD1C,CD58,CDC42,FCER1G	18.18	3.75	3.96545340939617e-27	3.96545340939617e-27	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	LVS F TULARENSIS (H18)	2	31	33	33	35	CCR7,IRAK1BP1	6.06	5.71	1.64832993480895e-16	1.64832993480895e-16	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	LVS F TULARENSIS (H18)	3	30	47	33	50	CD44,FCGR1A,FCGR2A	9.09	6	6.1500916326152e-19	6.1500916326152e-19	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	LVS F TULARENSIS (H18)	0	33	6	33	6	NA	0	0	3.0650185448947e-7	3.0650185448947e-7	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	LVS F TULARENSIS (H18)	1	32	34	33	35	CCR7	3.03	2.86	2.4601939325507e-18	2.4601939325507e-18	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	LVS F TULARENSIS (H18)	0	33	7	33	7	NA	0	0	5.36378245356571e-8	5.36378245356571e-8	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	LVS F TULARENSIS (H18)	5	28	86	33	91	TAP2,CCR1,FAS,FCGR1A,TAP1	15.15	5.49	1.75496727303124e-22	1.75496727303124e-22	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	LVS F TULARENSIS (H18)	3	30	70	33	73	FCER1G,FCGR1A,LILRB4	9.09	4.11	6.532670486546939e-23	6.532670486546939e-23	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	LVS F TULARENSIS (H18)	0	33	40	33	40	NA	0	0	1.58493703697012e-21	1.58493703697012e-21	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	LVS F TULARENSIS (H18)	0	33	18	33	18	NA	0	0	3.5841127111217404e-14	3.5841127111217404e-14	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	LVS F TULARENSIS (H18)	4	29	55	33	59	TAP2,CCR1,FCGR1A,TAP1	12.12	6.78	2.7051712944753196e-19	2.7051712944753196e-19	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	LVS F TULARENSIS (H18)	0	33	5	33	5	NA	0	0	1.99226205418156e-6	1.99226205418156e-6	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	LVS F TULARENSIS (H18)	0	33	1	33	1	NA	0	0	0.0294117647058823	0.0294117647058823	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	LVS F TULARENSIS (H18)	4	29	77	33	81	CCL18,CCL20,FCGR1A,TAP1	12.12	4.94	1.32059467502543e-22	1.32059467502543e-22	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	LVS F TULARENSIS (H18)	4	29	52	33	56	CCL20,CD83,CCR1,FCGR1A	12.12	7.14	9.131461354410939e-19	9.131461354410939e-19	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	LVS F TULARENSIS (H18)	9	24	97	33	106	CD83,TAP2,FAS,FCGR1A,FCGR2B,HLA-DMA,HLA-DMB,LILRB4,TAP1	27.27	8.49	4.2415093288332396e-19	4.2415093288332396e-19	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	LVS F TULARENSIS (H18)	11	22	189	33	200	CCR7,IRAK1BP1,CD1C,CD58,CD81,FCER1A,FCER1G,FCGR1A,LILRB4,TAP1,TLR4	33.33	5.5	1.5311009243940398e-22	1.5311009243940398e-22	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	LVS F TULARENSIS (H18)	14	19	213	33	227	CCL20,CCR7,IRAK1BP1,CCR1,CCR2,CD1C,CD58,CD81,CD86,CDC42,FCER1A,FCER1G,HLA-DMA,HLA-DMB	42.42	6.17	7.59037819456663e-20	7.59037819456663e-20	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	LVS F TULARENSIS (H18)	4	29	133	33	137	CCR7,IRAK1BP1,FCER1A,FCER1G	12.12	2.92	2.0143822950379899e-28	2.0143822950379899e-28	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	LVS F TULARENSIS (H18)	9	24	205	33	214	CCL20,CCR7,CD1C,CD68,CD81,FAS,FCER1A,FCER1G,FCGR1A	27.27	4.21	7.28043617710978e-26	7.28043617710978e-26	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	LVS F TULARENSIS (H18)	0	33	5	33	5	NA	0	0	1.99226205418156e-6	1.99226205418156e-6	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	LVS F TULARENSIS (H18)	9	24	162	33	171	CCL20,CCR7,TICAM1,CD1C,CD86,FAS,FCER1A,FCGR1A,TAP1	27.27	5.26	1.14573104002935e-23	1.14573104002935e-23	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	LVS F TULARENSIS (H18)	0	33	7	33	7	NA	0	0	5.36378245356571e-8	5.36378245356571e-8	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	LVS F TULARENSIS (H18)	5	28	78	33	83	CCL20,CD83,TICAM1,CCR2,CDC42	15.15	6.02	1.6194535780582301e-21	1.6194535780582301e-21	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	LVS F TULARENSIS (H18)	0	33	13	33	13	NA	0	0	9.82644234965871e-12	9.82644234965871e-12	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	LVS F TULARENSIS (H18)	1	32	8	33	9	CCL20	3.03	11.11	9.41932528431055e-8	9.41932528431055e-8	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	LVS F TULARENSIS (H192)	0	32	4	32	4	NA	0	0	1.69764875647228e-5	1.69764875647228e-5	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	LVS F TULARENSIS (H192)	0	32	1	32	1	NA	0	0	0.0303030303030303	0.0303030303030303	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	LVS F TULARENSIS (H192)	0	32	2	32	2	NA	0	0	0.0017825311942959	0.0017825311942959	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	LVS F TULARENSIS (H192)	4	28	44	32	48	FAS,TAP2,FCGR1A,TAP1	12.5	8.33	7.218450407652331e-17	7.218450407652331e-17	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	LVS F TULARENSIS (H192)	4	28	58	32	62	FAS,TAP2,FCGR1A,TAP1	12.5	6.45	2.32231479643757e-19	2.32231479643757e-19	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	LVS F TULARENSIS (H192)	1	31	66	32	67	CD83	3.12	1.49	1.01801055097033e-24	1.01801055097033e-24	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	LVS F TULARENSIS (H192)	11	21	266	32	277	B2M,CCR7,CD58,FAS,FCER1A,FCER1G,CD1C,CD81,FCGR1A,IRAK1BP1,TAP1	34.38	3.97	1.49207428213528e-24	1.49207428213528e-24	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	LVS F TULARENSIS (H192)	14	18	255	32	269	B2M,CCL20,CCR7,CD58,FAS,FCER1A,FCER1G,FCGR2B,FCGR3A,CD1C,FCGR1A,IRAK1BP1,TAP1,TLR4	43.75	5.2	2.98034580083394e-20	2.98034580083394e-20	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	LVS F TULARENSIS (H192)	6	26	154	32	160	CCR7,CD58,CDC42,FCER1G,CD1C,IRAK1BP1	18.75	3.75	2.24709026532449e-26	2.24709026532449e-26	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	LVS F TULARENSIS (H192)	2	30	33	32	35	CCR7,IRAK1BP1	6.25	5.71	1.64832993480895e-16	1.64832993480895e-16	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	LVS F TULARENSIS (H192)	3	29	47	32	50	CD44,FCGR2A,FCGR1A	9.38	6	1.4909313048764198e-18	1.4909313048764198e-18	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	LVS F TULARENSIS (H192)	0	32	6	32	6	NA	0	0	3.62229464396647e-7	3.62229464396647e-7	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	LVS F TULARENSIS (H192)	1	31	34	32	35	CCR7	3.12	2.86	4.99493919639076e-18	4.99493919639076e-18	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	LVS F TULARENSIS (H192)	0	32	7	32	7	NA	0	0	6.50155448917059e-8	6.50155448917059e-8	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	LVS F TULARENSIS (H192)	5	27	86	32	91	CCR1,FAS,TAP2,FCGR1A,TAP1	15.62	5.49	6.32851834820365e-22	6.32851834820365e-22	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	LVS F TULARENSIS (H192)	3	29	70	32	73	FCER1G,FCGR1A,LILRB4	9.38	4.11	2.0389850306495001e-22	2.0389850306495001e-22	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	LVS F TULARENSIS (H192)	0	32	40	32	40	NA	0	0	3.5060728393582305e-21	3.5060728393582305e-21	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	LVS F TULARENSIS (H192)	0	32	18	32	18	NA	0	0	5.53908328082449e-14	5.53908328082449e-14	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	LVS F TULARENSIS (H192)	4	28	55	32	59	CCR1,TAP2,FCGR1A,TAP1	12.5	6.78	7.213790118600849e-19	7.213790118600849e-19	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	LVS F TULARENSIS (H192)	0	32	5	32	5	NA	0	0	2.29411994117877e-6	2.29411994117877e-6	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	LVS F TULARENSIS (H192)	0	32	1	32	1	NA	0	0	0.0303030303030303	0.0303030303030303	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	LVS F TULARENSIS (H192)	4	28	77	32	81	CCL18,CCL20,FCGR1A,TAP1	12.5	4.94	4.40198225008481e-22	4.40198225008481e-22	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	LVS F TULARENSIS (H192)	4	28	52	32	56	CCL20,CCR1,CD83,FCGR1A	12.5	7.14	2.35204307613614e-18	2.35204307613614e-18	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	LVS F TULARENSIS (H192)	8	24	98	32	106	CD83,FAS,FCGR2B,TAP2,FCGR1A,HLA-DMA,LILRB4,TAP1	25	7.55	1.1567752714999798e-19	1.1567752714999798e-19	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	LVS F TULARENSIS (H192)	11	21	189	32	200	CCR7,CD58,FCER1A,FCER1G,CD1C,CD81,FCGR1A,IRAK1BP1,LILRB4,TAP1,TLR4	34.38	5.5	1.0300133491377998e-21	1.0300133491377998e-21	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	LVS F TULARENSIS (H192)	13	19	214	32	227	CCL20,CCR1,CCR7,CD58,CDC42,FCER1A,FCER1G,CCR2,CD1C,CD81,CD86,HLA-DMA,IRAK1BP1	40.62	5.73	3.2201604461797597e-20	3.2201604461797597e-20	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	LVS F TULARENSIS (H192)	4	28	133	32	137	CCR7,FCER1A,FCER1G,IRAK1BP1	12.5	2.92	1.01329533629182e-27	1.01329533629182e-27	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	LVS F TULARENSIS (H192)	9	23	205	32	214	CCL20,CCR7,CD68,FAS,FCER1A,FCER1G,CD1C,CD81,FCGR1A	28.12	4.21	5.25073881864281e-25	5.25073881864281e-25	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	LVS F TULARENSIS (H192)	0	32	5	32	5	NA	0	0	2.29411994117877e-6	2.29411994117877e-6	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	LVS F TULARENSIS (H192)	9	23	162	32	171	CCL20,CCR7,FAS,FCER1A,TICAM1,CD1C,CD86,FCGR1A,TAP1	28.12	5.26	6.77022887290076e-23	6.77022887290076e-23	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	LVS F TULARENSIS (H192)	0	32	7	32	7	NA	0	0	6.50155448917059e-8	6.50155448917059e-8	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	LVS F TULARENSIS (H192)	5	27	78	32	83	CCL20,CD83,CDC42,TICAM1,CCR2	15.62	6.02	5.4472529443777e-21	5.4472529443777e-21	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	LVS F TULARENSIS (H192)	0	32	13	32	13	NA	0	0	1.3697465093463699e-11	1.3697465093463699e-11	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	LVS F TULARENSIS (H192)	1	31	8	32	9	CCL20	3.12	11.11	1.1702798080507e-7	1.1702798080507e-7	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	HPV-VLP (M2)	0	82	4	82	4	NA	0	0	4.70908453042186e-7	4.70908453042186e-7	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	HPV-VLP (M2)	0	82	1	82	1	NA	0	0	0.0120481927710843	0.0120481927710843	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	HPV-VLP (M2)	0	82	2	82	2	NA	0	0	2.8686173264486e-4	2.8686173264486e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	HPV-VLP (M2)	8	74	40	82	48	CFB,CXCL9,RIGI,GCH1,IDO1,LIF,TAP2,TNFSF10	9.76	16.67	1.4820942085389601e-24	1.4820942085389601e-24	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	HPV-VLP (M2)	11	71	51	82	62	CPLX2,CFB,CXCL9,RIGI,GCH1,IDO1,IFITM1,LIF,PSMB9,TAP2,TNFSF10	13.41	17.74	2.51986471724036e-26	2.51986471724036e-26	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
