"","condition","genes"
"603","HIV-1 GAG-POL NEF (D1)","ADK"
"604","HIV-1 GAG-POL NEF (D1)","ADNP"
"605","HIV-1 GAG-POL NEF (D1)","ADPRM"
"606","HIV-1 GAG-POL NEF (D1)","AFF3"
"607","HIV-1 GAG-POL NEF (D1)","AGL"
"608","HIV-1 GAG-POL NEF (D1)","AGMAT"
"609","HIV-1 GAG-POL NEF (D1)","AGTPBP1"
"610","HIV-1 GAG-POL NEF (D1)","AHCTF1"
"611","HIV-1 GAG-POL NEF (D1)","AHNAK"
"612","HIV-1 GAG-POL NEF (D1)","AK5"
"613","HIV-1 GAG-POL NEF (D1)","AKR1B1"
"614","HIV-1 GAG-POL NEF (D1)","AKR1C3"
"615","HIV-1 GAG-POL NEF (D1)","AKT3"
"616","HIV-1 GAG-POL NEF (D1)","ALDH18A1"
"617","HIV-1 GAG-POL NEF (D1)","ALDOC"
"618","HIV-1 GAG-POL NEF (D1)","AMY2B"
"619","HIV-1 GAG-POL NEF (D1)","ANAPC1"
"620","HIV-1 GAG-POL NEF (D1)","ANAPC15"
"621","HIV-1 GAG-POL NEF (D1)","ANAPC16"
"622","HIV-1 GAG-POL NEF (D1)","ANKH"
"623","HIV-1 GAG-POL NEF (D1)","ANKRD36B"
"624","HIV-1 GAG-POL NEF (D1)","ANKRD36C"
"625","HIV-1 GAG-POL NEF (D1)","ANP32B"
"626","HIV-1 GAG-POL NEF (D1)","ANXA6"
"627","HIV-1 GAG-POL NEF (D1)","AP3M2"
"628","HIV-1 GAG-POL NEF (D1)","APBA2"
"629","HIV-1 GAG-POL NEF (D1)","APBB1"
"630","HIV-1 GAG-POL NEF (D1)","APEX1"
"631","HIV-1 GAG-POL NEF (D1)","AQP3"
"632","HIV-1 GAG-POL NEF (D1)","ARHGAP12"
"633","HIV-1 GAG-POL NEF (D1)","ARHGAP15"
"634","HIV-1 GAG-POL NEF (D1)","ARHGAP5"
"635","HIV-1 GAG-POL NEF (D1)","ARHGEF9"
"636","HIV-1 GAG-POL NEF (D1)","ARID2"
"637","HIV-1 GAG-POL NEF (D1)","ARL4C"
"638","HIV-1 GAG-POL NEF (D1)","ATF7IP2"
"639","HIV-1 GAG-POL NEF (D1)","ATL2"
"640","HIV-1 GAG-POL NEF (D1)","ATM"
"641","HIV-1 GAG-POL NEF (D1)","ATP2B4"
"642","HIV-1 GAG-POL NEF (D1)","ATP8A1"
"643","HIV-1 GAG-POL NEF (D1)","ATP8B2"
"644","HIV-1 GAG-POL NEF (D1)","ATPSCKMT"
"645","HIV-1 GAG-POL NEF (D1)","AXIN2"
"646","HIV-1 GAG-POL NEF (D1)","BACH2"
"647","HIV-1 GAG-POL NEF (D1)","BAG2"
"648","HIV-1 GAG-POL NEF (D1)","BBS2"
"649","HIV-1 GAG-POL NEF (D1)","BBS9"
"650","HIV-1 GAG-POL NEF (D1)","BCKDHB"
"651","HIV-1 GAG-POL NEF (D1)","BCL11B"
"652","HIV-1 GAG-POL NEF (D1)","BCL7A"
"653","HIV-1 GAG-POL NEF (D1)","BDH1"
"654","HIV-1 GAG-POL NEF (D1)","BIN1"
"655","HIV-1 GAG-POL NEF (D1)","BLK"
"656","HIV-1 GAG-POL NEF (D1)","BPTF"
"657","HIV-1 GAG-POL NEF (D1)","BRWD1"
"658","HIV-1 GAG-POL NEF (D1)","BTG1"
"659","HIV-1 GAG-POL NEF (D1)","CFAP68"
"660","HIV-1 GAG-POL NEF (D1)","C12orf57"
"661","HIV-1 GAG-POL NEF (D1)","C12orf75"
"662","HIV-1 GAG-POL NEF (D1)","C14orf28"
"663","HIV-1 GAG-POL NEF (D1)","C16orf74"
"664","HIV-1 GAG-POL NEF (D1)","C1orf21"
"665","HIV-1 GAG-POL NEF (D1)","CA5B"
"666","HIV-1 GAG-POL NEF (D1)","CAD"
"667","HIV-1 GAG-POL NEF (D1)","CAMK1D"
"668","HIV-1 GAG-POL NEF (D1)","CAMK4"
"669","HIV-1 GAG-POL NEF (D1)","CARD11"
"670","HIV-1 GAG-POL NEF (D1)","CASD1"
"671","HIV-1 GAG-POL NEF (D1)","CASK"
"672","HIV-1 GAG-POL NEF (D1)","CASP8AP2"
"673","HIV-1 GAG-POL NEF (D1)","CASS4"
"674","HIV-1 GAG-POL NEF (D1)","CBLB"
"675","HIV-1 GAG-POL NEF (D1)","CBX5"
"676","HIV-1 GAG-POL NEF (D1)","CBX7"
"677","HIV-1 GAG-POL NEF (D1)","CCDC7"
"678","HIV-1 GAG-POL NEF (D1)","CCL28"
"679","HIV-1 GAG-POL NEF (D1)","CCNB1IP1"
"680","HIV-1 GAG-POL NEF (D1)","CCND2"
"681","HIV-1 GAG-POL NEF (D1)","CCNG1"
"682","HIV-1 GAG-POL NEF (D1)","CCNT1"
"683","HIV-1 GAG-POL NEF (D1)","CCR4"
"684","HIV-1 GAG-POL NEF (D1)","CCR6"
"685","HIV-1 GAG-POL NEF (D1)","CCSER2"
"686","HIV-1 GAG-POL NEF (D1)","CD2"
"687","HIV-1 GAG-POL NEF (D1)","CD200"
"688","HIV-1 GAG-POL NEF (D1)","CD200R1"
"689","HIV-1 GAG-POL NEF (D1)","CD244"
"690","HIV-1 GAG-POL NEF (D1)","CD248"
"691","HIV-1 GAG-POL NEF (D1)","CD3D"
"692","HIV-1 GAG-POL NEF (D1)","CD3E"
"693","HIV-1 GAG-POL NEF (D1)","CD5"
"694","HIV-1 GAG-POL NEF (D1)","CD52"
"695","HIV-1 GAG-POL NEF (D1)","CD8A"
"696","HIV-1 GAG-POL NEF (D1)","CDC14A"
"697","HIV-1 GAG-POL NEF (D1)","CDC14B"
"698","HIV-1 GAG-POL NEF (D1)","CDC25B"
"699","HIV-1 GAG-POL NEF (D1)","CDC42SE2"
"700","HIV-1 GAG-POL NEF (D1)","CDCA7L"
"701","HIV-1 GAG-POL NEF (D1)","CDKN2AIP"
"702","HIV-1 GAG-POL NEF (D1)","CDR2"
"703","HIV-1 GAG-POL NEF (D1)","CENPV"
"704","HIV-1 GAG-POL NEF (D1)","CEP120"
"705","HIV-1 GAG-POL NEF (D1)","CEP128"
"706","HIV-1 GAG-POL NEF (D1)","CEP57"
"707","HIV-1 GAG-POL NEF (D1)","CEP68"
"708","HIV-1 GAG-POL NEF (D1)","CEP78"
"709","HIV-1 GAG-POL NEF (D1)","CEP95"
"710","HIV-1 GAG-POL NEF (D1)","CERK"
"711","HIV-1 GAG-POL NEF (D1)","CFAP36"
"712","HIV-1 GAG-POL NEF (D1)","CFAP97"
"713","HIV-1 GAG-POL NEF (D1)","CHD3"
"714","HIV-1 GAG-POL NEF (D1)","CHMP7"
"715","HIV-1 GAG-POL NEF (D1)","CHRM3"
"716","HIV-1 GAG-POL NEF (D1)","AS2"
"717","HIV-1 GAG-POL NEF (D1)","CLEC2D"
"718","HIV-1 GAG-POL NEF (D1)","CLK4"
"719","HIV-1 GAG-POL NEF (D1)","CLSTN3"
"720","HIV-1 GAG-POL NEF (D1)","CMPK1"
"721","HIV-1 GAG-POL NEF (D1)","CNOT6L"
"722","HIV-1 GAG-POL NEF (D1)","COBLL1"
"723","HIV-1 GAG-POL NEF (D1)","COMMD6"
"724","HIV-1 GAG-POL NEF (D1)","COQ10A"
"725","HIV-1 GAG-POL NEF (D1)","COX11"
"726","HIV-1 GAG-POL NEF (D1)","CPSF6"
"727","HIV-1 GAG-POL NEF (D1)","CREBZF"
"728","HIV-1 GAG-POL NEF (D1)","CRIM1"
"729","HIV-1 GAG-POL NEF (D1)","CRIPT"
"730","HIV-1 GAG-POL NEF (D1)","CRY1"
"731","HIV-1 GAG-POL NEF (D1)","CRYL1"
"732","HIV-1 GAG-POL NEF (D1)","CSDE1"
"733","HIV-1 GAG-POL NEF (D1)","CSGALNACT1"
"734","HIV-1 GAG-POL NEF (D1)","CSNK1E"
"735","HIV-1 GAG-POL NEF (D1)","CST7"
"736","HIV-1 GAG-POL NEF (D1)","CTC1"
"737","HIV-1 GAG-POL NEF (D1)","CTSF"
"738","HIV-1 GAG-POL NEF (D1)","CXXC5"
"739","HIV-1 GAG-POL NEF (D1)","CYFIP2"
"740","HIV-1 GAG-POL NEF (D1)","CYP27A1"
"741","HIV-1 GAG-POL NEF (D1)","CYP2R1"
"742","HIV-1 GAG-POL NEF (D1)","CYREN"
"743","HIV-1 GAG-POL NEF (D1)","DANCR"
"744","HIV-1 GAG-POL NEF (D1)","DCUN1D4"
"745","HIV-1 GAG-POL NEF (D1)","DDHD2"
"746","HIV-1 GAG-POL NEF (D1)","DDX3X"
"747","HIV-1 GAG-POL NEF (D1)","DDX6"
"748","HIV-1 GAG-POL NEF (D1)","DENND11"
"749","HIV-1 GAG-POL NEF (D1)","DENND2D"
"750","HIV-1 GAG-POL NEF (D1)","DENND4C"
"751","HIV-1 GAG-POL NEF (D1)","DGKA"
"752","HIV-1 GAG-POL NEF (D1)","DHRS3"
"753","HIV-1 GAG-POL NEF (D1)","DIPK1A"
"754","HIV-1 GAG-POL NEF (D1)","DIS3L"
"755","HIV-1 GAG-POL NEF (D1)","DLEU1"
"756","HIV-1 GAG-POL NEF (D1)","DLG1"
"757","HIV-1 GAG-POL NEF (D1)","DLGAP1"
"758","HIV-1 GAG-POL NEF (D1)","AS1"
"759","HIV-1 GAG-POL NEF (D1)","DNAJB1"
"760","HIV-1 GAG-POL NEF (D1)","DNAJC24"
"761","HIV-1 GAG-POL NEF (D1)","DOCK9"
"762","HIV-1 GAG-POL NEF (D1)","DPEP2"
"763","HIV-1 GAG-POL NEF (D1)","DPH5"
"764","HIV-1 GAG-POL NEF (D1)","DSC1"
"765","HIV-1 GAG-POL NEF (D1)","DTD2"
"766","HIV-1 GAG-POL NEF (D1)","DTHD1"
"767","HIV-1 GAG-POL NEF (D1)","DUSP16"
"768","HIV-1 GAG-POL NEF (D1)","DYRK2"
"769","HIV-1 GAG-POL NEF (D1)","EBF1"
"770","HIV-1 GAG-POL NEF (D1)","EEF1A1"
"771","HIV-1 GAG-POL NEF (D1)","EEF1G"
"772","HIV-1 GAG-POL NEF (D1)","EEF2"
"773","HIV-1 GAG-POL NEF (D1)","EIF2D"
"774","HIV-1 GAG-POL NEF (D1)","EIF2S3"
"775","HIV-1 GAG-POL NEF (D1)","EIF3D"
"776","HIV-1 GAG-POL NEF (D1)","EIF3E"
"777","HIV-1 GAG-POL NEF (D1)","EIF3F"
"778","HIV-1 GAG-POL NEF (D1)","EIF3H"
"779","HIV-1 GAG-POL NEF (D1)","EIF3J"
"780","HIV-1 GAG-POL NEF (D1)","DT"
"781","HIV-1 GAG-POL NEF (D1)","EIF3K"
"782","HIV-1 GAG-POL NEF (D1)","EIF3L"
"783","HIV-1 GAG-POL NEF (D1)","EIF3M"
"784","HIV-1 GAG-POL NEF (D1)","EIF4A2"
"785","HIV-1 GAG-POL NEF (D1)","EIF4B"
"786","HIV-1 GAG-POL NEF (D1)","EIF4EBP2"
"787","HIV-1 GAG-POL NEF (D1)","ELAC1"
"788","HIV-1 GAG-POL NEF (D1)","ELAPOR1"
"789","HIV-1 GAG-POL NEF (D1)","ELP1"
"790","HIV-1 GAG-POL NEF (D1)","ELP2"
"791","HIV-1 GAG-POL NEF (D1)","EMB"
"792","HIV-1 GAG-POL NEF (D1)","ENO2"
"793","HIV-1 GAG-POL NEF (D1)","EPB41L4A"
"794","HIV-1 GAG-POL NEF (D1)","EPHA4"
"795","HIV-1 GAG-POL NEF (D1)","EPHX2"
"796","HIV-1 GAG-POL NEF (D1)","EPRS1"
"797","HIV-1 GAG-POL NEF (D1)","ERGIC3"
"798","HIV-1 GAG-POL NEF (D1)","ERMP1"
"799","HIV-1 GAG-POL NEF (D1)","ERN1"
"800","HIV-1 GAG-POL NEF (D1)","ESYT1"
"801","HIV-1 GAG-POL NEF (D1)","ESYT2"
"802","HIV-1 GAG-POL NEF (D1)","EVL"
"803","HIV-1 GAG-POL NEF (D1)","EXOC6B"
"804","HIV-1 GAG-POL NEF (D1)","EXOSC8"
"805","HIV-1 GAG-POL NEF (D1)","EZH1"
"806","HIV-1 GAG-POL NEF (D1)","FAHD2B"
"807","HIV-1 GAG-POL NEF (D1)","EEIG1"
"808","HIV-1 GAG-POL NEF (D1)","FAM107B"
"809","HIV-1 GAG-POL NEF (D1)","FAM168B"
"810","HIV-1 GAG-POL NEF (D1)","FAM169A"
"811","HIV-1 GAG-POL NEF (D1)","FAM172A"
"812","HIV-1 GAG-POL NEF (D1)","ATOSA"
"813","HIV-1 GAG-POL NEF (D1)","FAM219B"
"814","HIV-1 GAG-POL NEF (D1)","FBL"
"815","HIV-1 GAG-POL NEF (D1)","FBXL20"
"816","HIV-1 GAG-POL NEF (D1)","FBXO32"
"817","HIV-1 GAG-POL NEF (D1)","FCGBP"
"818","HIV-1 GAG-POL NEF (D1)","FCMR"
"819","HIV-1 GAG-POL NEF (D1)","FCRL1"
"820","HIV-1 GAG-POL NEF (D1)","FCRL3"
"821","HIV-1 GAG-POL NEF (D1)","FCRL6"
"822","HIV-1 GAG-POL NEF (D1)","FCRLA"
"823","HIV-1 GAG-POL NEF (D1)","FGFBP2"
"824","HIV-1 GAG-POL NEF (D1)","FHIT"
"825","HIV-1 GAG-POL NEF (D1)","FITM2"
"826","HIV-1 GAG-POL NEF (D1)","FLNB"
"827","HIV-1 GAG-POL NEF (D1)","FMNL3"
"828","HIV-1 GAG-POL NEF (D1)","FOCAD"
"829","HIV-1 GAG-POL NEF (D1)","FOXO1"
"830","HIV-1 GAG-POL NEF (D1)","FOXP1"
"831","HIV-1 GAG-POL NEF (D1)","FUT10"
"832","HIV-1 GAG-POL NEF (D1)","FYN"
"833","HIV-1 GAG-POL NEF (D1)","GABPB2"
"834","HIV-1 GAG-POL NEF (D1)","GALNT12"
"835","HIV-1 GAG-POL NEF (D1)","GARRE1"
"836","HIV-1 GAG-POL NEF (D1)","GAS5"
"837","HIV-1 GAG-POL NEF (D1)","GCSAM"
"838","HIV-1 GAG-POL NEF (D1)","GCNT4"
"839","HIV-1 GAG-POL NEF (D1)","GGTA1"
"840","HIV-1 GAG-POL NEF (D1)","GID8"
"841","HIV-1 GAG-POL NEF (D1)","GLCCI1"
"842","HIV-1 GAG-POL NEF (D1)","GNG2"
"843","HIV-1 GAG-POL NEF (D1)","GNG7"
"844","HIV-1 GAG-POL NEF (D1)","GNPDA2"
"845","HIV-1 GAG-POL NEF (D1)","GOLPH3L"
"846","HIV-1 GAG-POL NEF (D1)","GPA33"
"847","HIV-1 GAG-POL NEF (D1)","GPATCH11"
"848","HIV-1 GAG-POL NEF (D1)","GPR171"
"849","HIV-1 GAG-POL NEF (D1)","GPR174"
"850","HIV-1 GAG-POL NEF (D1)","GPX7"
"851","HIV-1 GAG-POL NEF (D1)","GRAP"
"852","HIV-1 GAG-POL NEF (D1)","GSTM2"
"853","HIV-1 GAG-POL NEF (D1)","GSTM3"
"854","HIV-1 GAG-POL NEF (D1)","GYPC"
"855","HIV-1 GAG-POL NEF (D1)","GZMK"
"856","HIV-1 GAG-POL NEF (D1)","H1"
"857","HIV-1 GAG-POL NEF (D1)","1"
"858","HIV-1 GAG-POL NEF (D1)","2"
"859","HIV-1 GAG-POL NEF (D1)","3"
"860","HIV-1 GAG-POL NEF (D1)","5"
"861","HIV-1 GAG-POL NEF (D1)","H2AC11"
"862","HIV-1 GAG-POL NEF (D1)","H2AC15"
"863","HIV-1 GAG-POL NEF (D1)","H2AC17"
"864","HIV-1 GAG-POL NEF (D1)","H2AC20"
"865","HIV-1 GAG-POL NEF (D1)","H2AC21"
"866","HIV-1 GAG-POL NEF (D1)","H2AC6"
"867","HIV-1 GAG-POL NEF (D1)","H2AC8"
"868","HIV-1 GAG-POL NEF (D1)","H2BC14"
"869","HIV-1 GAG-POL NEF (D1)","H2BC15"
"870","HIV-1 GAG-POL NEF (D1)","H2BC7"
"871","HIV-1 GAG-POL NEF (D1)","H2BC8"
"872","HIV-1 GAG-POL NEF (D1)","H3C1"
"873","HIV-1 GAG-POL NEF (D1)","H3C11"
"874","HIV-1 GAG-POL NEF (D1)","H3C4"
"875","HIV-1 GAG-POL NEF (D1)","H4C1"
"876","HIV-1 GAG-POL NEF (D1)","H4C13"
"877","HIV-1 GAG-POL NEF (D1)","H4C2"
"878","HIV-1 GAG-POL NEF (D1)","H4C3"
"879","HIV-1 GAG-POL NEF (D1)","H4C5"
"880","HIV-1 GAG-POL NEF (D1)","H4C6"
"881","HIV-1 GAG-POL NEF (D1)","H4C8"
"882","HIV-1 GAG-POL NEF (D1)","H4C9"
"883","HIV-1 GAG-POL NEF (D1)","HABP4"
"884","HIV-1 GAG-POL NEF (D1)","HACD3"
"885","HIV-1 GAG-POL NEF (D1)","HADH"
"886","HIV-1 GAG-POL NEF (D1)","HEATR5B"
"887","HIV-1 GAG-POL NEF (D1)","HECTD1"
"888","HIV-1 GAG-POL NEF (D1)","HERC1"
"889","HIV-1 GAG-POL NEF (D1)","HIBADH"
"890","HIV-1 GAG-POL NEF (D1)","HINT1"
"891","HIV-1 GAG-POL NEF (D1)","HIVEP2"
"892","HIV-1 GAG-POL NEF (D1)","HLA"
"893","HIV-1 GAG-POL NEF (D1)","DOA"
"894","HIV-1 GAG-POL NEF (D1)","DOB"
"895","HIV-1 GAG-POL NEF (D1)","DQA1"
"896","HIV-1 GAG-POL NEF (D1)","HLTF"
"897","HIV-1 GAG-POL NEF (D1)","HNRNPA3"
"898","HIV-1 GAG-POL NEF (D1)","HPCAL4"
"899","HIV-1 GAG-POL NEF (D1)","HS3ST3B1"
"900","HIV-1 GAG-POL NEF (D1)","HSF2"
"901","HIV-1 GAG-POL NEF (D1)","IARS1"
"902","HIV-1 GAG-POL NEF (D1)","IFFO2"
"903","HIV-1 GAG-POL NEF (D1)","IFT46"
"904","HIV-1 GAG-POL NEF (D1)","IGHD"
"905","HIV-1 GAG-POL NEF (D1)","IGHM"
"906","HIV-1 GAG-POL NEF (D1)","IGHV3"
"907","HIV-1 GAG-POL NEF (D1)","53"
"908","HIV-1 GAG-POL NEF (D1)","IGHV4"
"909","HIV-1 GAG-POL NEF (D1)","34"
"910","HIV-1 GAG-POL NEF (D1)","IKZF2"
"911","HIV-1 GAG-POL NEF (D1)","IKZF3"
"912","HIV-1 GAG-POL NEF (D1)","IL16"
"913","HIV-1 GAG-POL NEF (D1)","IL23A"
"914","HIV-1 GAG-POL NEF (D1)","PATJ"
"915","HIV-1 GAG-POL NEF (D1)","INPP4B"
"916","HIV-1 GAG-POL NEF (D1)","INTS6"
"917","HIV-1 GAG-POL NEF (D1)","IP6K1"
"918","HIV-1 GAG-POL NEF (D1)","IPO5"
"919","HIV-1 GAG-POL NEF (D1)","IPP"
"920","HIV-1 GAG-POL NEF (D1)","ITGB3BP"
"921","HIV-1 GAG-POL NEF (D1)","ITM2A"
"922","HIV-1 GAG-POL NEF (D1)","KCNA3"
"923","HIV-1 GAG-POL NEF (D1)","KCTD7"
"924","HIV-1 GAG-POL NEF (D1)","KDM3A"
"925","HIV-1 GAG-POL NEF (D1)","KIAA0586"
"926","HIV-1 GAG-POL NEF (D1)","KLF12"
"927","HIV-1 GAG-POL NEF (D1)","KLHDC2"
"928","HIV-1 GAG-POL NEF (D1)","KLHL28"
"929","HIV-1 GAG-POL NEF (D1)","KLRB1"
"930","HIV-1 GAG-POL NEF (D1)","KLRD1"
"931","HIV-1 GAG-POL NEF (D1)","KLRF1"
"932","HIV-1 GAG-POL NEF (D1)","KLRG1"
"933","HIV-1 GAG-POL NEF (D1)","KPNA4"
"934","HIV-1 GAG-POL NEF (D1)","LANCL1"
"935","HIV-1 GAG-POL NEF (D1)","CERS4"
"936","HIV-1 GAG-POL NEF (D1)","LAT"
"937","HIV-1 GAG-POL NEF (D1)","LBH"
"938","HIV-1 GAG-POL NEF (D1)","LCK"
"939","HIV-1 GAG-POL NEF (D1)","LCLAT1"
"940","HIV-1 GAG-POL NEF (D1)","LDHB"
"941","HIV-1 GAG-POL NEF (D1)","LDLRAP1"
"942","HIV-1 GAG-POL NEF (D1)","LDOC1"
"943","HIV-1 GAG-POL NEF (D1)","LEF1"
"944","HIV-1 GAG-POL NEF (D1)","LIAS"
"945","HIV-1 GAG-POL NEF (D1)","LIMA1"
"946","HIV-1 GAG-POL NEF (D1)","LINC00402"
"947","HIV-1 GAG-POL NEF (D1)","LINC00649"
"948","HIV-1 GAG-POL NEF (D1)","LINC00861"
"949","HIV-1 GAG-POL NEF (D1)","LINC00920"
"950","HIV-1 GAG-POL NEF (D1)","LINC00921"
"951","HIV-1 GAG-POL NEF (D1)","LINC00938"
"952","HIV-1 GAG-POL NEF (D1)","LINC01128"
"953","HIV-1 GAG-POL NEF (D1)","LINC01278"
"954","HIV-1 GAG-POL NEF (D1)","LINC01550"
"955","HIV-1 GAG-POL NEF (D1)","LINC02210"
"956","HIV-1 GAG-POL NEF (D1)","LINC02397"
"957","HIV-1 GAG-POL NEF (D1)","LRBA"
"958","HIV-1 GAG-POL NEF (D1)","LRIG1"
"959","HIV-1 GAG-POL NEF (D1)","LRPPRC"
"960","HIV-1 GAG-POL NEF (D1)","LRRN3"
"961","HIV-1 GAG-POL NEF (D1)","LTA4H"
"962","HIV-1 GAG-POL NEF (D1)","LUC7L3"
"963","HIV-1 GAG-POL NEF (D1)","LY9"
"964","HIV-1 GAG-POL NEF (D1)","LYRM7"
"965","HIV-1 GAG-POL NEF (D1)","MACF1"
"966","HIV-1 GAG-POL NEF (D1)","MAGED1"
"967","HIV-1 GAG-POL NEF (D1)","MAGEH1"
"968","HIV-1 GAG-POL NEF (D1)","MAL"
"969","HIV-1 GAG-POL NEF (D1)","MALAT1"
"970","HIV-1 GAG-POL NEF (D1)","MAML2"
"971","HIV-1 GAG-POL NEF (D1)","MAN1A2"
"972","HIV-1 GAG-POL NEF (D1)","MAP2K5"
"973","HIV-1 GAG-POL NEF (D1)","MAP3K14"
"974","HIV-1 GAG-POL NEF (D1)","MAP4K1"
"975","HIV-1 GAG-POL NEF (D1)","MAPK13"
"976","HIV-1 GAG-POL NEF (D1)","MARCHF9"
"977","HIV-1 GAG-POL NEF (D1)","MATK"
"978","HIV-1 GAG-POL NEF (D1)","MBLAC2"
"979","HIV-1 GAG-POL NEF (D1)","MBNL2"
"980","HIV-1 GAG-POL NEF (D1)","MDN1"
"981","HIV-1 GAG-POL NEF (D1)","METTL16"
"982","HIV-1 GAG-POL NEF (D1)","MFGE8"
"983","HIV-1 GAG-POL NEF (D1)","MFHAS1"
"984","HIV-1 GAG-POL NEF (D1)","MGAT4A"
"985","HIV-1 GAG-POL NEF (D1)","MGAT5"
"986","HIV-1 GAG-POL NEF (D1)","MIB1"
"987","HIV-1 GAG-POL NEF (D1)","MID2"
"988","HIV-1 GAG-POL NEF (D1)","MRTFB"
"989","HIV-1 GAG-POL NEF (D1)","MPHOSPH9"
"990","HIV-1 GAG-POL NEF (D1)","PALS2"
"991","HIV-1 GAG-POL NEF (D1)","MPRIP"
"992","HIV-1 GAG-POL NEF (D1)","MRPL45"
"993","HIV-1 GAG-POL NEF (D1)","MRPL48"
"994","HIV-1 GAG-POL NEF (D1)","MRPS27"
"995","HIV-1 GAG-POL NEF (D1)","MRPS6"
"996","HIV-1 GAG-POL NEF (D1)","MSI2"
"997","HIV-1 GAG-POL NEF (D1)","MTFMT"
"998","HIV-1 GAG-POL NEF (D1)","MYBL1"
"999","HIV-1 GAG-POL NEF (D1)","MYO1D"
"1000","HIV-1 GAG-POL NEF (D1)","KAT6B"
"1001","HIV-1 GAG-POL NEF (D1)","MZT2A"
"1002","HIV-1 GAG-POL NEF (D1)","N4BP2"
"1003","HIV-1 GAG-POL NEF (D1)","NAA16"
"1004","HIV-1 GAG-POL NEF (D1)","NAA40"
"1005","HIV-1 GAG-POL NEF (D1)","NAE1"
"1006","HIV-1 GAG-POL NEF (D1)","NAP1L1"
"1007","HIV-1 GAG-POL NEF (D1)","NCALD"
"1008","HIV-1 GAG-POL NEF (D1)","NCAPD2"
"1009","HIV-1 GAG-POL NEF (D1)","NCAPD3"
"1010","HIV-1 GAG-POL NEF (D1)","NCK2"
"1011","HIV-1 GAG-POL NEF (D1)","NCR1"
"1012","HIV-1 GAG-POL NEF (D1)","NDRG2"
"1013","HIV-1 GAG-POL NEF (D1)","NDRG3"
"1014","HIV-1 GAG-POL NEF (D1)","NDUFAF4"
"1015","HIV-1 GAG-POL NEF (D1)","NELL2"
"1016","HIV-1 GAG-POL NEF (D1)","NEO1"
"1017","HIV-1 GAG-POL NEF (D1)","NEPRO"
"1018","HIV-1 GAG-POL NEF (D1)","NET1"
"1019","HIV-1 GAG-POL NEF (D1)","NFATC2"
"1020","HIV-1 GAG-POL NEF (D1)","NFATC3"
"1021","HIV-1 GAG-POL NEF (D1)","NIBAN3"
"1022","HIV-1 GAG-POL NEF (D1)","NIPAL3"
"1023","HIV-1 GAG-POL NEF (D1)","NKG7"
"1024","HIV-1 GAG-POL NEF (D1)","NMT2"
"1025","HIV-1 GAG-POL NEF (D1)","NMUR1"
"1026","HIV-1 GAG-POL NEF (D1)","NOA1"
"1027","HIV-1 GAG-POL NEF (D1)","NOG"
"1028","HIV-1 GAG-POL NEF (D1)","NOL4L"
"1029","HIV-1 GAG-POL NEF (D1)","NOL9"
"1030","HIV-1 GAG-POL NEF (D1)","NOP53"
"1031","HIV-1 GAG-POL NEF (D1)","NPAT"
"1032","HIV-1 GAG-POL NEF (D1)","NPM1"
"1033","HIV-1 GAG-POL NEF (D1)","NR1D1"
"1034","HIV-1 GAG-POL NEF (D1)","NR1D2"
"1035","HIV-1 GAG-POL NEF (D1)","NR3C2"
"1036","HIV-1 GAG-POL NEF (D1)","NSA2"
"1037","HIV-1 GAG-POL NEF (D1)","NSG1"
"1038","HIV-1 GAG-POL NEF (D1)","NT5DC1"
"1039","HIV-1 GAG-POL NEF (D1)","NT5E"
"1040","HIV-1 GAG-POL NEF (D1)","NUCB2"
"1041","HIV-1 GAG-POL NEF (D1)","NUCKS1"
"1042","HIV-1 GAG-POL NEF (D1)","NUP88"
"1043","HIV-1 GAG-POL NEF (D1)","OCIAD2"
"1044","HIV-1 GAG-POL NEF (D1)","OFD1"
"1045","HIV-1 GAG-POL NEF (D1)","OGT"
"1046","HIV-1 GAG-POL NEF (D1)","OSBPL10"
"1047","HIV-1 GAG-POL NEF (D1)","OTUD3"
"1048","HIV-1 GAG-POL NEF (D1)","OXNAD1"
"1049","HIV-1 GAG-POL NEF (D1)","P2RX5"
"1050","HIV-1 GAG-POL NEF (D1)","P2RY10"
"1051","HIV-1 GAG-POL NEF (D1)","PABPC1"
"1052","HIV-1 GAG-POL NEF (D1)","PABPC4"
"1053","HIV-1 GAG-POL NEF (D1)","PAFAH2"
"1054","HIV-1 GAG-POL NEF (D1)","PAIP2B"
"1055","HIV-1 GAG-POL NEF (D1)","PARP16"
"1056","HIV-1 GAG-POL NEF (D1)","PBXIP1"
"1057","HIV-1 GAG-POL NEF (D1)","PCED1B"
"1058","HIV-1 GAG-POL NEF (D1)","PCID2"
"1059","HIV-1 GAG-POL NEF (D1)","PCMTD2"
"1060","HIV-1 GAG-POL NEF (D1)","PCNX1"
"1061","HIV-1 GAG-POL NEF (D1)","PCNX2"
"1062","HIV-1 GAG-POL NEF (D1)","PCYOX1"
"1063","HIV-1 GAG-POL NEF (D1)","PDCD4"
"1064","HIV-1 GAG-POL NEF (D1)","PDE3B"
"1065","HIV-1 GAG-POL NEF (D1)","PDE4DIP"
"1066","HIV-1 GAG-POL NEF (D1)","PDE7A"
"1067","HIV-1 GAG-POL NEF (D1)","PDGFC"
"1068","HIV-1 GAG-POL NEF (D1)","PDGFD"
"1069","HIV-1 GAG-POL NEF (D1)","PDK1"
