"","Cond1","Cond2","Shared","Percentage_Shared_Cond1","Genes_Names","pvalue","-log(p)"
"530","TC-83_DOWN","CHAD63-KH_DOWN",20,1.06,"ABAT, BRI3BP, CEP68, DIP2A, DPY19L3, RFLNB, GPR27, GRAMD1C, H2AZ2, CXCL8, IRS2, ITM2A, PDZD8, RNF141, RUNX2, SGK1, SH3YL1, STXBP5, THBD, TP53INP1",1.96847703672711e-38,37.7058696471074
"531","MVA85A_DOWN","CHAD63-KH_DOWN",7,0.37,"COQ8A, BBS2, BRI3BP, FCMR, , SGK1, VEZT",3.94092359177052e-12,11.4044019853308
"532","FLUARIX_DOWN","INACTIVATED INFLUENZA_DOWN",2,0.11,"DUSP18, INIP",6.65429770905922e-44,43.1768977729729
"533","LVS F TULARENSIS_DOWN","INACTIVATED INFLUENZA_DOWN",6,0.33,"CARD9, CCR6, CD74, FCER1G, FCGR2A, TICAM1",1.42259782069234e-68,67.8469178609426
"534","CN54GP140_DOWN","INACTIVATED INFLUENZA_DOWN",23,1.25,"ATG4B, FLII, SCAND1, ACO2, MIDEAS, PPP1CA, ATP6AP1, MYH9, GRK2, , ARHGAP1, CREBBP, DPEP2, DVL3, HGS, MAEA, MAST3, PDXDC1, PGAM1, MAP7D1, S100A4, SPEN, WAS",1.52071959771781e-174,173.81795085721
"535","HIV-1 GAG-POL NEF_DOWN","INACTIVATED INFLUENZA_DOWN",51,2.77,"FYN, IL32, SLFN13, SNORD4A, SRPK2, KMT2A, AAK1, ADGRG1, ANKRD36B, , CTC1, CBLB, CCR6, CD1C, CERK, COQ10A, CREBZF, CSNK1E, DGKA, DPEP2, EVL, PCED1B, GABPB2, GARRE1, GNG7, GSTM2, HLA-DQA1, IL18RAP, IL2RB, PATJ, IP6K1, MAP4K1, NAA16, PABPC1, PRDX2, SLC7A6, SNORA61, SNORD36C, SPOCK2, SPTAN1, TRAF1, WDR54, TUT4, ZFP36L2, ZNF486, ZNF827, CCL28, CXCR4, PDCD4-AS1, SNORA6, TXK",0,0
"536","HPV-VLP_DOWN","INACTIVATED INFLUENZA_DOWN",40,2.17,"SCAND1, CD99, CUX1, ALDH1A1, ALOX5, BICRA, GADD45B, GAS7, GRN, RNASET2, ACADVL, ASAH1, CFD, CSF3R, CYBA, CYTH2, DIDO1, DPEP2, FCGRT, GAK, MAEA, MFSD10, MXD4, MYO9B, MZF1, NAGPA, NISCH, NME3, PIK3R2, PLA2G4B, PLCB2, PLD3, SLC11A1, SRRM2, TNFRSF14, TNNI2, AK1, CEBPD, KLF2, SP2",2.43051732341807e-290,289.614301279161
"537","PANDEMRIX_DOWN","INACTIVATED INFLUENZA_DOWN",4,0.22,"IFITM2, MX1, SERPINA1, TRIM22",4.32812041479361e-53,52.3637006650103
"538","FLUZONE_DOWN","INACTIVATED INFLUENZA_DOWN",2,0.11,"PLAUR, CXCR4",9.14303752456564e-49,48.0389094978108
"539","FLUMIST_DOWN","INACTIVATED INFLUENZA_DOWN",3,0.16,", RASGRP4, SERPINA1",5.54524809088263e-43,42.2560790190205
"540","FLUENZ_DOWN","INACTIVATED INFLUENZA_DOWN",0,0,"",4.9483664682301e-16,15.3055381446863
"541","MENACTRA_DOWN","INACTIVATED INFLUENZA_DOWN",1,0.05,"CFD",3.56965579012312e-38,37.447373659422
"542","WETVAX_DOWN","INACTIVATED INFLUENZA_DOWN",32,1.74,"COMT, SRPK2, CD99, CSTB, KMT2A, CSF1R, FBP1, FGR, PIM3, , APOL3, AXIN1, KIAA0930, CBLB, CD1C, ENG, PCED1B, FES, FKBP15, IL11RA, IL18, IL18RAP, PATJ, KIF22, MDC1, NUP62, S100A4, SPOCK2, WDR54, ZNF526, OSER1, TXK",8.68103968571831e-272,271.06142825838
"543","STAMARIL_DOWN","INACTIVATED INFLUENZA_DOWN",13,0.71,"PPM1F, , GNG7, GPR162, LST1, MED25, MEF2D, MYADM, PABPC1, PRDX2, QPCT, SGK1, STMN3",1.61964688918349e-233,232.790579658787
"544","MMR II_DOWN","INACTIVATED INFLUENZA_DOWN",76,4.13,"RPL10, ITGB2, ZFHX3, ADAM15, ALDH1A1, ALDH2, ALOX5, AP1S2, ATP6V0A1, C1orf162, CD300C, CD33, CHST13, CRTAP, CSF1R, FBP1, GAS7, GNAQ, GRAMD4, MACROH2A1, LRP3, MPEG1, TSPO, VSIR, ZDHHC7, ACADVL, , ARHGAP4, C11orf21, KIAA0930, CACNA2D4, CARD9, CAT, CD1C, CERK, CHN2, CLEC7A, CMTM4, CNN2, COTL1, DEF8, DPEP2, FCGR2A, FCGRT, FCN1, FES, GSTM2, HLA-DMA, HNMT, HSPA7, IL18BP, KLHL3, KRT72, KRT73, LST1, LYZ, MAN2B1, NLRP1, PLCB2, PRAM1, PSTPIP1, QPCT, RASGRP4, S100A4, SLC11A1, SLC2A9, SNX29, TLR6, TNNI2, TSPAN32, UBXN11, VASH1, VIPR1, ARRB2, KLF2, SLC16A6",0,0
"545","PREVNAR_DOWN","INACTIVATED INFLUENZA_DOWN",0,0,"",8.79984503600258e-14,13.0555249756455
"546","BCG_DOWN","INACTIVATED INFLUENZA_DOWN",46,2.5,"S100A10, SLCO3A1, ZYX, ADAP2, ANXA5, CD300C, CD33, CD86, CHST13, CREG1, CSF1R, CXCL16, FBP1, FGR, LRP3, MAPKAPK3, MYOF, NIBAN2, PIEZO1, TNS3, TSPO, ZMIZ1, ANXA11, KIAA0930, CARD9, CEBPB, CST3, CTSB, ENG, FCGRT, FTL, HK3, ITGAX, NRROS, LYZ, MNDA, CYTH4, PTPRE, S100A11, S100A4, SLC26A11, SLC27A3, SPI1, TYROBP, VIPR1, ZMYND15",1.86416635688698e-195,194.72951533412
"547","PPD_DOWN","INACTIVATED INFLUENZA_DOWN",29,1.57,"S100A10, SLCO3A1, CD33, CD86, CSF1R, FBP1, GRN, LRP3, MYOF, NIBAN2, TNS3, TSPO, ZMIZ1, ANXA11, ASAH1, KIAA0930, CARD9, CST3, CTSB, ENG, FCGRT, FCN1, FTL, HK3, NRROS, LYZ, MNDA, S100A4, SLC27A3",1.44103610712695e-164,163.841325137209
"548","TC-83_DOWN","INACTIVATED INFLUENZA_DOWN",2,0.11,"DIP2A, SGK1",8.03738787639291e-70,69.094885072544
"549","MVA85A_DOWN","INACTIVATED INFLUENZA_DOWN",2,0.11,", SGK1",1.25809698299254e-22,21.9002858791173
"550","LVS F TULARENSIS_DOWN","FLUARIX_DOWN",0,0,"",1.88673035398669e-19,18.7242901635041
"551","CN54GP140_DOWN","FLUARIX_DOWN",1,4.17,"FBXL18",1.70134895071548e-29,28.7692066024205
"552","HIV-1 GAG-POL NEF_DOWN","FLUARIX_DOWN",0,0,"",3.16255907405127e-49,48.4999613534699
"553","HPV-VLP_DOWN","FLUARIX_DOWN",0,0,"",1.41627363287301e-39,38.8488528301448
"554","PANDEMRIX_DOWN","FLUARIX_DOWN",0,0,"",1.32937578383807e-16,15.8763522366806
"555","FLUZONE_DOWN","FLUARIX_DOWN",0,0,"",4.35555410111287e-15,14.3609565874421
"556","FLUMIST_DOWN","FLUARIX_DOWN",0,0,"",1.58214572048973e-14,13.8007535191379
"557","FLUENZ_DOWN","FLUARIX_DOWN",0,0,"",1.6841396151741e-06,5.77362190833141
"558","MENACTRA_DOWN","FLUARIX_DOWN",0,0,"",1.24926226089868e-12,11.9033463794763
"559","WETVAX_DOWN","FLUARIX_DOWN",0,0,"",4.29891325158499e-38,37.366641318488
"560","STAMARIL_DOWN","FLUARIX_DOWN",0,0,"",2.72656617600558e-34,33.5643839571647
"561","MMR II_DOWN","FLUARIX_DOWN",1,4.17,"SPIRE1",4.23456506069096e-43,42.3731911901602
"562","PREVNAR_DOWN","FLUARIX_DOWN",0,0,"",8.4206980758705e-06,5.07465190399539
"563","BCG_DOWN","FLUARIX_DOWN",0,0,"",3.17328197191689e-35,34.4984913355874
"564","PPD_DOWN","FLUARIX_DOWN",0,0,"",8.2992631742219e-32,31.0809604634762
"565","TC-83_DOWN","FLUARIX_DOWN",0,0,"",2.51654291599123e-18,17.5991956589409
"566","MVA85A_DOWN","FLUARIX_DOWN",0,0,"",7.98927711183157e-10,9.09749251487192
"567","CN54GP140_DOWN","LVS F TULARENSIS_DOWN",1,0.96,"FCGR3A",1.45556989377144e-47,46.8369669357075
"568","HIV-1 GAG-POL NEF_DOWN","LVS F TULARENSIS_DOWN",5,4.81,"CCR4, CCR6, CCR7, CD44, FCER1A",4.60501265663523e-70,69.3367691718299
"569","HPV-VLP_DOWN","LVS F TULARENSIS_DOWN",1,0.96,"PYCARD",6.67939835947255e-62,61.1752626544299
"570","PANDEMRIX_DOWN","LVS F TULARENSIS_DOWN",0,0,"",3.1378018533751e-23,22.5033744848099
"571","FLUZONE_DOWN","LVS F TULARENSIS_DOWN",0,0,"",8.51333809300721e-21,20.069900118985
"572","FLUMIST_DOWN","LVS F TULARENSIS_DOWN",0,0,"",6.5511470624538e-20,19.1836826512633
"573","FLUENZ_DOWN","LVS F TULARENSIS_DOWN",0,0,"",4.35587878112058e-08,7.36092421464237
"574","MENACTRA_DOWN","LVS F TULARENSIS_DOWN",0,0,"",5.77946958320267e-17,16.2381120175758
"575","WETVAX_DOWN","LVS F TULARENSIS_DOWN",1,0.96,"CCR7",3.87121965956169e-59,58.4121521853772
"576","STAMARIL_DOWN","LVS F TULARENSIS_DOWN",1,0.96,"FCER1A",4.18284789630703e-52,51.3785279276727
"577","MMR II_DOWN","LVS F TULARENSIS_DOWN",7,6.73,"CARD9, CD209, FCER1A, FCGR2A, FCGR2B, CCL22, FCGR1A",2.78892627213912e-60,59.5545629665609
"578","PREVNAR_DOWN","LVS F TULARENSIS_DOWN",0,0,"",3.84769292332318e-07,6.41479959542523
"579","BCG_DOWN","LVS F TULARENSIS_DOWN",3,2.88,"CARD9, CCR1, DCSTAMP",1.20811505915145e-49,48.9178917021594
"580","PPD_DOWN","LVS F TULARENSIS_DOWN",3,2.88,"CARD9, CCR1, DCSTAMP",1.24456077817104e-43,42.9049838897506
"581","TC-83_DOWN","LVS F TULARENSIS_DOWN",1,0.96,"FCER1A",4.10464756833554e-24,23.3867241261689
"582","MVA85A_DOWN","LVS F TULARENSIS_DOWN",0,0,"",8.9326623009435e-13,12.049019084192
"583","HIV-1 GAG-POL NEF_DOWN","CN54GP140_DOWN",4,2.08,"DPEP2, , NDRG3, SORL1",3.86947413731687e-209,208.41234805172
"584","HPV-VLP_DOWN","CN54GP140_DOWN",8,4.17,"DPEP2, SORL1, MAEA, RAI2, SCAND1, PRKCZ, TPRA1, IRF3",1.56756378097986e-137,136.804774779579
"585","PANDEMRIX_DOWN","CN54GP140_DOWN",0,0,"",1.46332697569412e-39,38.8346586213297
"586","FLUZONE_DOWN","CN54GP140_DOWN",0,0,"",1.64216108607705e-34,33.7845842434632
"587","FLUMIST_DOWN","CN54GP140_DOWN",1,0.52,"",2.07481579355545e-30,29.6830204548042
"588","FLUENZ_DOWN","CN54GP140_DOWN",0,0,"",1.82585345038803e-11,10.7385340834512
"589","MENACTRA_DOWN","CN54GP140_DOWN",0,0,"",5.60861954179783e-27,26.2511440191636
"590","WETVAX_DOWN","CN54GP140_DOWN",11,5.73,"ATP6V1B2, GBA1, , LASP1, KAT6A, SH2D3C, SORL1, CORO1A, S100A4, B4GALT3, UBB",2.33303643105437e-123,122.632078479516
"591","STAMARIL_DOWN","CN54GP140_DOWN",7,3.65,"WLS, , SORL1, ARAP3, TPRA1, GUK1, UBXN6",6.21457623293011e-108,107.206588480212
"592","MMR II_DOWN","CN54GP140_DOWN",5,2.6,"DPEP2, , SORL1, ARAP3, S100A4",8.19676873653135e-185,184.086357317916
"593","PREVNAR_DOWN","CN54GP140_DOWN",0,0,"",5.69057658704268e-10,9.24484372729835
"594","BCG_DOWN","CN54GP140_DOWN",3,1.56,"ARAP3, ATP6V1A, S100A4",6.47497564692882e-121,120.188761860671
"595","PPD_DOWN","CN54GP140_DOWN",2,1.04,"ATP6V1A, S100A4",1.65984737632622e-103,102.779931843687
"596","TC-83_DOWN","CN54GP140_DOWN",0,0,"",1.08558575092808e-45,44.9643358657296
"597","MVA85A_DOWN","CN54GP140_DOWN",2,1.04,", ARAP3",4.71013946852913e-15,14.3269662331013
"598","HPV-VLP_DOWN","HIV-1 GAG-POL NEF_DOWN",31,3.02,"ABLIM1, BCL11B, CASP8AP2, CD8B, CD96, CDC25B, CDK6, CYP27A1, DHRS3, DPEP2, DPP4, FCMR, HPCAL4, HSF2, ITGA6, LCK, LEF1, NDRG2, NEO1, NOP53, PABPC4, PCYOX1, PDGFC, RCAN3, RPL13, SLC7A8, SORL1, UBASH3A, VNN1, VPS51, ZNF395",7.57821492087108e-299,298.12043308214
"599","PANDEMRIX_DOWN","HIV-1 GAG-POL NEF_DOWN",0,0,"",2.97840656346953e-63,62.5260160197404
"600","FLUZONE_DOWN","HIV-1 GAG-POL NEF_DOWN",1,0.1,"CXCR4",5.11678676652638e-51,50.2910026811421
"601","FLUMIST_DOWN","HIV-1 GAG-POL NEF_DOWN",2,0.19,", RORA",4.11132679626662e-45,44.3860180011631
"602","FLUENZ_DOWN","HIV-1 GAG-POL NEF_DOWN",2,0.19,"CD3G, CD8A",3.34548751960143e-10,9.47554058592454
"603","MENACTRA_DOWN","HIV-1 GAG-POL NEF_DOWN",0,0,"",7.47157825963547e-41,40.1265876502526
"604","WETVAX_DOWN","HIV-1 GAG-POL NEF_DOWN",86,8.37,"ABCC5, ABLIM1, AKR1B1, ARL4C, ATP2B4, BIN1, C12orf57, CBLB, CBX7, CCL5, CCR7, CD1C, CD2, CD3D, CD3G, CD79B, CD8A, CD8B, CDC25B, CYFIP2, CYP27A1, DHRS3, EIF3F, ESYT1, FCGBP, FGFBP2, FLNB, FOXO1, GRAP, GZMA, GZMK, HADH, HINT1, IL16, IL18RAP, IL7R, PATJ, INPP4B, ITM2A, ITPKB, KLRB1, KLRC2, KMT2A, LAT, LCK, LDHB, LTB, MDN1, MS4A1, NELL2, NR1D1, NSG1, P2RX5, PCED1B, PDE3B, PEBP1, PRKCH, PRKCQ, , RHOH, RPL12, RPL13, RPL35, RPL37, RPLP1, RPS15A, RPS16, RPS18, RPS21, RPS29, RPS4Y1, SH2D1A, SKAP1, SLC38A1, SORL1, SPOCK2, SPTBN1, SRPK2, SRSF5, TCF7, TCL1A, TTC3, TXK, WDR54, ZAP70, ZNF266",1.54022243870686e-193,192.812416553886
"605","STAMARIL_DOWN","HIV-1 GAG-POL NEF_DOWN",75,7.3,"ABCC5, ADGRE3, ANAPC16, ATM, BANK1, C12orf57, CAMK1D, CBX7, CDC14B, CMPK1, CYP27A1, DDX3X, EEF1A1, EEF2, EIF2S3, EIF3F, EIF3L, EIF4B, ELAPOR1, ATOSA, FBL, FCER1A, FCRLA, FOXO1, GNG7, GYPC, H1-2, H4C3, HINT1, IL7R, ITM2A, KLHDC2, KLRB1, LDHB, LRRN3, NAP1L1, NELL2, PABPC1, PABPC4, PACS1, PRDX2, PRKDC, , RFLNB, RGCC, RPL11, RPL13, RPL18, RPL22, RPL23, RPL3, RPL30, RPL35, RPL35A, RPL37A, RPL4, RPL5, RPLP0, RPLP1, RPS13, RPS14, RPS15A, RPS18, RPS20, RPS23, RPS29, RPS3, RPS4X, RPS5, RPS6, SEL1L3, SESN3, SNHG29, SORL1, IL1R2",2.46850524473353e-138,137.607565945715
"606","MMR II_DOWN","HIV-1 GAG-POL NEF_DOWN",63,6.13,"ABCC5, ADK, AHNAK, AQP3, ATPSCKMT, C12orf57, C16orf74, CASS4, CBX7, CD1C, CD27, CD40LG, CD52, CERK, CRYL1, CTSF, CYP27A1, DPEP2, DSC1, EIF3F, EIF3L, EIF4B, ESYT1, FCER1A, FCRL6, FGFBP2, GGTA1, GSTM2, GZMA, IL16, KLRB1, LDLRAP1, LTA4H, MATK, NMUR1, NOG, OXNAD1, PCYOX1, PDGFC, PDZD4, PFDN5, PLXDC1, PRSS23, PTGDR, , RBL2, RFLNB, RGCC, RNF125, RPL17, RPL22, RPL4, S1PR1, SEMA4C, SIRPG, SLC16A10, SLC4A7, SORL1, TOP2B, TSPAN18, TTC3, VNN1, VSIG1",0,0
"607","PREVNAR_DOWN","HIV-1 GAG-POL NEF_DOWN",0,0,"",1.09222576545917e-13,12.9616875827311
"608","BCG_DOWN","HIV-1 GAG-POL NEF_DOWN",7,0.68,"CD52, CYP27A1, NT5E, RGCC, SLC7A8, TKTL1, IL1R2",1.52121852031263e-258,257.817808395842
"609","PPD_DOWN","HIV-1 GAG-POL NEF_DOWN",5,0.49,"CD52, RGCC, SLC7A8, TKTL1, IL1R2",9.2325652916371e-207,206.034677612386
"610","TC-83_DOWN","HIV-1 GAG-POL NEF_DOWN",8,0.78,"CAMK1D, CEP68, FCER1A, IGF1R, ITM2A, RFLNB, SH3YL1, STXBP5",2.84581520035999e-55,54.5457933052601
"611","MVA85A_DOWN","HIV-1 GAG-POL NEF_DOWN",5,0.49,"BBS2, ESYT1, FCMR, , ZNF395",3.47504441507113e-15,14.4590396402546
"612","PANDEMRIX_DOWN","HPV-VLP_DOWN",0,0,"",4.47617391760919e-50,49.3490930477043
"613","FLUZONE_DOWN","HPV-VLP_DOWN",1,0.24,"CACNA2D2",1.40570084022853e-40,39.8521070955765
"614","FLUMIST_DOWN","HPV-VLP_DOWN",0,0,"",8.43020019567263e-41,40.0741621118707
"615","FLUENZ_DOWN","HPV-VLP_DOWN",0,0,"",1.79798668829152e-13,12.7452135279659
"616","MENACTRA_DOWN","HPV-VLP_DOWN",3,0.71,"CFD, IFNA21, A2M",4.11055313413295e-26,25.3860997336134
"617","WETVAX_DOWN","HPV-VLP_DOWN",20,4.73,"ABLIM1, CACNA2D3, CD99, CDC25B, CYP27A1, DHRS3, ENTR1, ICAM3, LCK, RASGRP2, RPL13, SORL1, TMEM8B, TSPAN4, A2M, CD8B, GLIPR1, HSD17B4, ITGAE, SERPINF1",4.69693068705586e-181,180.328185848684
"618","STAMARIL_DOWN","HPV-VLP_DOWN",14,3.31,"CYP27A1, DNAJB2, ICAM3, IMPA2, IRS2, NPL, PABPC4, RPL13, SNCA, SORL1, TNS1, TPRA1, PLEK2, TSPAN5",6.04006560772593e-151,150.218958344008
"619","MMR II_DOWN","HPV-VLP_DOWN",87,20.57,"ACADVL, ACP5, ADORA2B, ADORA3, ALDH3A2, ALOX5, ANOS1, APOC1, APOE, BLVRB, CD14, CD9, CELSR1, CLDN7, CLEC11A, CYP27A1, DAB2, DBP, DHRS9, DLG4, DOC2A, DPEP2, F13A1, FCGRT, FGF9, FUCA1, GAS7, GPNMB, HAMP, HTRA1, IMPA2, KLF2, LRP1, LY86, PCYOX1, PDGFC, PDK4, PECAM1, PLCB2, PLIN2, RARRES1, RASAL1, RASGRP2, RNASE1, RNF130, RPGRIP1, RXRA, S100A8, SCARB1, SELENOP, SIGIRR, SLC11A1, SNCA, SORL1, SPAG8, SPARC, TBXAS1, TENM1, TIMP2, TM6SF1, TSPAN4, VAT1, VNN1, A2M, ABCC3, ALDH1A1, ALDH7A1, CPM, FABP3, FOLR2, GLIPR1, GPRC5B, GPX3, HSD17B4, INSR, LEP, MRC2, NINJ2, NRCAM, PAPSS2, PLXNA1, SMAD6, STXBP1, TFCP2L1, TNNI2, TREM2, WNT7A",8.17020678042266e-186,185.087766951734
"620","PREVNAR_DOWN","HPV-VLP_DOWN",4,0.95,"CD14, FABP4, MERTK, MS4A4A",0.0126262626262626,1.89872518158949
"621","BCG_DOWN","HPV-VLP_DOWN",24,5.67,"APOC1, APOE, CD9, CTSD, CYP27A1, DAB2, DHRS9, FABP4, FCGRT, FLRT2, GPNMB, HMOX1, HTRA1, KIFC3, LRP1, NPL, PLIN2, RNF130, RXRA, SLC7A8, TBXAS1, TIMP2, ABCC3, GLIPR1",3.67970093988591e-145,144.434187476282
"622","PPD_DOWN","HPV-VLP_DOWN",23,5.44,"APOC1, APOE, ASAH1, CD9, CTSD, DAB2, DHRS9, FABP4, FCGRT, FLRT2, GPNMB, GRN, HMOX1, HTRA1, LRP1, NPL, PLIN2, RNASE1, RNF130, SLC7A8, TIMP2, ABCC3, GLIPR1",4.1927699407478e-114,113.377498966884
"623","TC-83_DOWN","HPV-VLP_DOWN",2,0.47,"IRS2, TNS1",1.33584418393047e-53,52.8742441960563
"624","MVA85A_DOWN","HPV-VLP_DOWN",2,0.47,"FCMR, ZNF395",2.25628240389006e-18,17.6466065435294
"625","FLUZONE_DOWN","PANDEMRIX_DOWN",0,0,"",1.13630162703869e-17,16.9445063714675
"626","FLUMIST_DOWN","PANDEMRIX_DOWN",1,3.03,"SERPINA1",3.32343945959518e-15,14.4784122280086
"627","FLUENZ_DOWN","PANDEMRIX_DOWN",0,0,"",3.0650185448947e-07,6.51356689343885
"628","MENACTRA_DOWN","PANDEMRIX_DOWN",0,0,"",1.30957964444831e-14,13.8828680840333
"629","WETVAX_DOWN","PANDEMRIX_DOWN",1,3.03,"OAS1",1.73176898917008e-45,44.761510041545
"630","STAMARIL_DOWN","PANDEMRIX_DOWN",0,0,"",6.5625746566526e-43,42.1829257429707
"631","MMR II_DOWN","PANDEMRIX_DOWN",1,3.03,"IFNGR1",6.30193327565996e-56,55.2005261994112
"632","PREVNAR_DOWN","PANDEMRIX_DOWN",0,0,"",1.99226205418156e-06,5.700653536796
"633","BCG_DOWN","PANDEMRIX_DOWN",1,3.03,"IFI30",1.03500679204376e-41,40.9850568002192
"634","PPD_DOWN","PANDEMRIX_DOWN",1,3.03,"IFI30",3.1315197279854e-37,36.5042448479805
"635","TC-83_DOWN","PANDEMRIX_DOWN",0,0,"",8.78140790753724e-22,21.0564358488484
"636","MVA85A_DOWN","PANDEMRIX_DOWN",0,0,"",3.4770488314177e-11,10.4587892100742
"637","FLUMIST_DOWN","FLUZONE_DOWN",0,0,"",2.09401639476582e-15,14.6790199224048
"638","FLUENZ_DOWN","FLUZONE_DOWN",0,0,"",9.02879100876878e-07,6.04437039956163
"639","MENACTRA_DOWN","FLUZONE_DOWN",0,0,"",2.40717530509135e-13,12.6184922806176
"640","WETVAX_DOWN","FLUZONE_DOWN",0,0,"",1.52630326762888e-41,40.8163591660062
"641","STAMARIL_DOWN","FLUZONE_DOWN",2,6.9,"ORM1, TGM3",9.27349542420518e-33,32.03275653799
"642","MMR II_DOWN","FLUZONE_DOWN",0,0,"",2.15297576829876e-50,49.6669608581251
"643","PREVNAR_DOWN","FLUZONE_DOWN",0,0,"",4.96583505482281e-06,5.30400771006739
"644","BCG_DOWN","FLUZONE_DOWN",0,0,"",2.48338424447705e-38,37.6049560785343
"645","PPD_DOWN","FLUZONE_DOWN",0,0,"",1.64216108607705e-34,33.7845842434632
"646","TC-83_DOWN","FLUZONE_DOWN",1,3.45,"CXCL8",9.9876364033575e-18,17.0005372763817
"647","MVA85A_DOWN","FLUZONE_DOWN",0,0,"",2.55702325769859e-10,9.59226532178038
"648","FLUENZ_DOWN","FLUMIST_DOWN",0,0,"",1.35817710901136e-06,5.86704359349365
"649","MENACTRA_DOWN","FLUMIST_DOWN",0,0,"",7.09808102783347e-13,12.1488590472905
"650","WETVAX_DOWN","FLUMIST_DOWN",2,8,", MYBPH",1.96137917103567e-34,33.7074384410235
"651","STAMARIL_DOWN","FLUMIST_DOWN",1,4,"",6.81641544001397e-33,32.1664439484926
"652","MMR II_DOWN","FLUMIST_DOWN",3,12,", BMF, RASGRP4",1.34800321098662e-39,38.8703090732962
"653","PREVNAR_DOWN","FLUMIST_DOWN",0,0,"",7.01724839655877e-06,5.15383315004302
"654","BCG_DOWN","FLUMIST_DOWN",1,4,"MFSD12",7.93320492979216e-34,33.1005513269153
"655","PPD_DOWN","FLUMIST_DOWN",1,4,"MFSD12",2.07481579355548e-30,29.6830204548042
"656","TC-83_DOWN","FLUMIST_DOWN",0,0,"",9.53235953026983e-19,18.0207995858107
"657","MVA85A_DOWN","FLUMIST_DOWN",1,4,"",1.9973192779579e-08,7.69955250619988
"658","MENACTRA_DOWN","FLUENZ_DOWN",0,0,"",5.64652738565782e-06,5.24821856119008
"659","WETVAX_DOWN","FLUENZ_DOWN",2,33.33,"CD3G, CD8A",2.58585838525867e-08,7.58739526297642
"660","STAMARIL_DOWN","FLUENZ_DOWN",0,0,"",4.11541437068035e-12,11.3855864302355
"661","MMR II_DOWN","FLUENZ_DOWN",0,0,"",4.22815733728622e-15,14.3738488601906
"662","PREVNAR_DOWN","FLUENZ_DOWN",0,0,"",0.00216450216450217,2.66464197555613
"663","BCG_DOWN","FLUENZ_DOWN",0,0,"",2.35811378145101e-12,11.6274352435734
"664","PPD_DOWN","FLUENZ_DOWN",0,0,"",1.82585345038803e-11,10.7385340834512
"665","TC-83_DOWN","FLUENZ_DOWN",0,0,"",9.31309151518692e-08,7.03090612942504
"666","MVA85A_DOWN","FLUENZ_DOWN",0,0,"",5.38677009265244e-05,4.26867155974699
"667","WETVAX_DOWN","MENACTRA_DOWN",2,10.53,"A2M, C3AR1",3.43266349758184e-27,26.4643687681752
"668","STAMARIL_DOWN","MENACTRA_DOWN",0,0,"",5.7633169071124e-29,28.2393274992411
"669","MMR II_DOWN","MENACTRA_DOWN",3,15.79,"A2M, AIF1, CR1",2.04516621096721e-30,29.6892713910441
"670","PREVNAR_DOWN","MENACTRA_DOWN",0,0,"",2.35271974402409e-05,4.62842980290168
"671","BCG_DOWN","MENACTRA_DOWN",3,15.79,"AIF1, C3, C3AR1",3.54150737421898e-23,22.4508118495654
"672","PPD_DOWN","MENACTRA_DOWN",1,5.26,"AIF1",1.12172390835954e-24,23.9501140234996
"673","TC-83_DOWN","MENACTRA_DOWN",0,0,"",4.89044857737648e-16,15.3106513033009
"674","MVA85A_DOWN","MENACTRA_DOWN",0,0,"",7.08614143832018e-09,8.14959018346362
"675","STAMARIL_DOWN","WETVAX_DOWN",29,7.4,"EIF3F, KLRB1, RPL13A, RPLP1, ABCC5, C12orf57, CBX7, EEF1B2, FOXO1, HINT1, ICAM3, , IL7R, ITM2A, LDHB, NELL2, RPL10A, RPL13, RPL14, RPL35, RPL9, RPS10, RPS15A, RPS18, RPS29, RPS3A, SNRPN, SORL1, CYP27A1",7.3644816778068e-119,118.13285781398
"676","MMR II_DOWN","WETVAX_DOWN",37,9.44,"EIF3F, GLIPR1, KLRB1, RNASE6, S100A4, A2M, ABCC5, C12orf57, CBX7, CD1C, ESYT1, GZMA, , IL16, FGFBP2, RASGRP2, RGS14, RPS3A, SORL1, TSPAN4, TTC3, XYLB, ARRB1, ASGR1, CCR2, CD300LF, CEBPA, CSF1R, CYP27A1, DOK2, FBP1, FES, HSD17B4, KIAA0930, OPRL1, TLR5, VAMP8",4.086180544004e-223,222.388682448391
"677","PREVNAR_DOWN","WETVAX_DOWN",0,0,"",2.49119304938213e-11,10.6035926164889
"678","BCG_DOWN","WETVAX_DOWN",15,3.83,"ENG, GLIPR1, S100A4, KCNN4, C3AR1, CEBPA, CSF1R, CYP27A1, FBP1, FGL2, FGR, KCNE3, KIAA0930, PTPN6, SLC31A2",7.07768751884802e-147,146.150108615453
"679","PPD_DOWN","WETVAX_DOWN",10,2.55,"ENG, GLIPR1, S100A4, CEBPA, CSF1R, FBP1, FGL2, KCNE3, KIAA0930, SLC31A2",5.01238295734375e-125,124.299955755334
"680","TC-83_DOWN","WETVAX_DOWN",1,0.26,"ITM2A",1.61793678531401e-53,52.7910384507866
"681","MVA85A_DOWN","WETVAX_DOWN",2,0.51,"ESYT1, ",9.60337304322106e-18,17.0175762006306
