Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p),padj
"BBIBP (V3, D28)",Yellow Fever/LA (D60),0,0,92,2,92,2,,0,0,2.2878059940517013e-4,3.640580806489653,0.23701670098375624
"BBIBP (V3, D28)",Influenza/IN (D70),0.123,14,78,22,92,36,"BCL6, BMP6, CD83, CLU, CXCL2, CXCL8, MAP3K8, MPL, NFKBIA, PBX1, PTGER4, RGS1, RNF19B, TNFAIP3",15.22,38.89,2.0866512295656863e-14,13.680550134419411,5.020482858335041e-11
"BBIBP (V3, D28)",Yellow Fever/LA (D84),0.045,7,85,64,92,71,"DNM2, IRF1, KIF5B, PBX1, RNF19B, SRF, VAMP2",7.61,9.86,2.8094121951803988e-36,35.55138453671182,1.0580246327049382e-32
"BNT-I (D10, severe)","BBIBP (V3, D28)",0.093,36,56,295,92,331,"ABL1, ADM, BCL3, BCL6, BPI, CCL20, CD58, CDC42, CRTC3, CTNNB1, CXCL2, CXCL8, FUT4, GATA3, GPR183, HMGB2, IL1RN, ITGB8, JMJD6, KIF5B, LCN2, LRRC8A, MAP3K8, MS4A2, NFKBIA, OTUD4, PPP2CA, PSME1, PTGER4, PTPRJ, RASGRP1, RC3H1, RPS6, SLC15A4, VIM, ZNF3",39.13,10.88,2.689785577658089e-43,42.570282339384775,1.0788729951986594e-39
"BNT-I (D10, severe)",BNT-I (D2),0.295,138,193,137,331,275,"ABL1, ADAR, ADM, ALOX5, APOBEC3A, ASXL1, BATF2, BCL2, BCL3, BMPR1A, BPI, BST1, BTN2A1, C1R, CACNB3, CAMP, CASP3, CAV1, CCL4, CCL5, CCNB2, CCND3, CCR7, CD1B, CD1C, CD28, CD8B, CDKN2B, CEACAM8, CFB, CH25H, CTLA4, DDX60, DEFA4, EFNB1, EIF2AK2, ELANE, ENPP1, EPHB2, ETS1, FCER1A, FGR, FLT1, FUT4, FUT7, GAPT, GBP1, GBP2, GBP6, GPR183, HDAC4, HLA-C, HLA-E, IFI27, IFI30, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM2, IFITM3, IL10, IL1RN, IL27, IL2RG, IL7R, IMPDH2, IPO7, IRAK1BP1, IRF9, ITGA6, ITGAM, ITK, JAG1, JAGN1, KIF5B, LCN2, LGALS3, LILRA6, LTB, MAP2K6, MAPK3, METTL3, MX1, MX2, MYO1G, NCAPH2, NCF2, NFKBIA, NLRC5, OAS2, PARP9, PELI3, PIK3AP1, PIK3CG, PIK3R1, PML, PPARG, PRKCD, PRKCE, PTGDS, RELB, RNASE2, RNF135, RNF213, RPL22, RPS6, RPS6KA3, S100A7, S1PR1, SLC12A2, SOS2, SP100, SP3, STAT1, STAT2, STAT3, STXBP4, TAP1, TARM1, TBKBP1, TFE3, TFEB, THEMIS, TOP2B, TRIM21, TRIM22, VAV2, VEGFA, VIM, XBP1, XCL1, ZBTB7A, ZC3HAV1, ZFPM1, ZNF3, ZNF683",41.69,50.18,1.3319150124721833e-40,39.875523485970454,5.223770678915903e-37
"BNT-I (D10, severe)","BNT-I (D26, severe)",0.182,62,269,9,331,71,"ABL1, ACTR3, ADD2, ADORA1, ANKHD1, ANXA3, APOBEC3A, B2M, BCL10, BCL3, BPI, CACNB3, CAMLG, CAMP, CCNB2, CCR7, CD1B, CD46, CD81, CFH, CIITA, CLEC10A, CRISP3, CTNNB1, CX3CR1, CXCL2, EFNB1, EOMES, FASLG, FCGR1A, FKBP1A, GBP6, GPR89B, HLA-DPA1, IFNGR1, IL18RAP, IL27RA, IL7, IMPDH2, ITGA3, ITGB7, JMJD6, LCN2, MAP3K8, MEN1, MYO1G, NFKBIA, OLR1, PPP2CA, PRF1, RBPJ, RC3H1, RPL22, S100A12, S1PR1, SLC15A4, SPN, ST6GAL1, TRIM64B, VAV2, VIM, ZFPM1",18.73,87.32,4.952550648526023e-7,6.305171074343097,7.973606544126897e-4
"BNT-I (D10, severe)","ChAd (V1, D3)",0.294,157,174,203,331,360,"ABL1, ACTR3, ADAM17, ADAMTS13, ADAR, ADARB1, ADD2, APBB1IP, ASXL1, ATF2, B2M, BATF2, BST1, CASP1, CCL20, CCNB2, CCND3, CCR7, CD1B, CD1C, CD28, CD38, CD58, CDC42, CEBPB, CFB, CIITA, CLNK, CNR2, CRK, CX3CR1, CXCL3, CXCL8, DBH, DDX60, EFNB1, EIF2AK2, ENPP1, EPHB2, FASLG, FBXO38, FCER1A, FCER1G, FCGR1A, FGR, FKBP1A, FPR1, GAPT, GATA3, GBP1, GBP2, GBP6, GCH1, GPR89A, GPR89B, GRB2, HLA-C, HLA-DPA1, HLA-E, HP, IFI27, IFI30, IFI35, IFI6, IFIT1, IFITM1, IFITM2, IFITM3, IFNGR2, IL10, IL10RB, IL15, IL1R1, IL1R2, IL27, IL27RA, IL2RG, IL5RA, IL7, IMPDH2, IRAK1BP1, IRF9, IRGM, ITGA4, ITGB7, ITGB8, ITK, JAG1, JAGN1, KMT2A, LCP1, LFNG, LGALS3, LILRA6, MAPK3, MAPT, METTL3, MFSD6, MTOR, MX1, MX2, MYO1G, NCAPH2, NCF2, NCR3LG1, NFKBIA, NLRC3, OAS2, OTUD4, PARP9, PIK3AP1, PIK3R1, PLCG1, PML, PPARG, PRF1, PRKCD, PSMB8, PSMB9, PSME1, PTPRJ, RASGRP1, RELB, RHOA, RNASE2, RNF135, RNF213, RPL22, RPS6, SARM1, SELL, SKIL, SLC12A2, SOS2, SP100, SPN, ST3GAL1, STAT1, STAT2, STXBP4, TAP1, TARM1, TFE3, TFEB, TLR4, TOP2B, TRIM21, TRIM22, TRIM65, VIM, VNN1, WFDC3, XCR1, ZAP70, ZBTB46, ZBTB7A, ZNF3",47.43,43.61,1.591293497974911e-47,46.798249711745335,6.578407320628283e-44
"BNT-I (D10, severe)","ChAd-BNT (V2, D3)",0.28,141,190,173,331,314,"ABL1, ACTR3, ADAM17, ADAR, ATF2, BATF2, BCL3, BCR, BST1, BTNL8, CASP1, CASP3, CASP6, CCL20, CCL4, CCL5, CCNB2, CCR7, CD164, CD1C, CD247, CD28, CD38, CD40LG, CD55, CD58, CD81, CEBPB, CFB, CIITA, CNR2, CRTAM, CTNNB1, CTSW, CX3CR1, CXCL8, CXCR4, CYP11B1, DDX60, EFNB1, EIF2AK2, EOMES, EPHB2, FASLG, FCER1G, FCGR1A, FGR, FUT4, GBP1, GBP2, GBP6, GCH1, GPR183, GPR89A, GPR89B, HHEX, HLA-DPA1, HLA-E, HMGB2, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IFITM3, IFNGR1, IL10RB, IL1R1, IL1R2, IL1RN, IL27, IL27RA, IL2RG, IL34, IL7R, IMPDH2, IPO7, IRF9, ITGA4, ITGAM, ITK, JMJD6, KLRK1, KMT2A, LCP1, LFNG, LILRA6, LRRC8A, MAPT, MCOLN2, METTL3, MFSD6, MTOR, MX1, MX2, NCAPH2, NCF2, NLRC5, OAS2, PARP9, PELI3, PIK3AP1, PIK3R1, PML, PPP2CA, PRKCD, PRKCQ, PSMB8, PTGER4, RNASE2, RNF135, RNF213, RPL22, RPS6, RPS6KA3, S1PR1, SARM1, SELL, SLC12A2, SP100, SP3, SPIRE1, ST3GAL1, ST6GAL1, STAT1, STAT2, STXBP4, TAP1, TOX, TRIM22, TRIM65, TXK, VAV2, WFDC3, XBP1, XCL1, ZBTB7A, ZC3H8, ZC3HAV1, ZNF3",42.6,44.9,2.564555237949482e-47,46.59098794222962,1.0581354911779561e-43
"BNT-I (D10, severe)","ChAd-BNT (V2, D7)",0.284,137,194,152,331,289,"ABL1, ADARB1, ADM, ALOX5, ANXA3, ASXL1, ATF2, B2M, BATF2, BCL10, BCL3, BCL6, BST1, BTNL8, CASP1, CASP3, CASP6, CAV1, CCL20, CCL4, CCNB2, CCR7, CD28, CD38, CD55, CDC42, CDH26, CEBPB, CLEC10A, CR1, CRK, CRTAM, CTNNB1, CXCL2, CXCL3, CXCL8, CXCR4, EOMES, FASLG, FCER1G, FCGR1A, FKBP1A, FPR1, FUT4, GBP1, GBP2, GBP6, GCH1, GPR183, GPR89A, GPR89B, GRB2, HDAC4, HLA-DPA1, HLA-E, IFI30, IFI6, IFIT1, IFIT2, IFITM2, IFITM3, IFNGR1, IFNGR2, IL10RB, IL15, IL1R2, IL1RN, IL27, IL2RB, IRF9, ITGA4, ITGB7, ITGB8, ITPKB, JAGN1, JMJD6, KLRK1, LFNG, LGALS3, LILRA6, LRRC8A, MAP2K6, MAP3K8, MCOLN2, MEN1, METTL3, MTOR, NCF2, NFKBIA, NLRC3, OTUD4, PIK3CG, PIK3R1, PLCG1, PPP2CA, PSME1, PTGER4, PTPRJ, RAG1, RBPJ, RC3H1, RELB, RHOA, RNF135, RNF213, RPS6KA3, S100A12, S1PR1, SARM1, SFTPD, SKIL, SLC12A2, SLC15A4, SP3, SPIRE1, STAT1, STAT3, STXBP1, STXBP4, TESPA1, TFE3, THEMIS, TLR4, TMEM33, TNFRSF17, TRIM21, TTLL1, TXK, VAV2, VIM, VNN1, WFDC3, ZAP70, ZBTB7A, ZC3H8, ZC3HAV1, ZNF3",41.39,47.4,2.3730558368005675e-44,43.62469204293349,9.591891692347894e-41
"BNT-I (D10, severe)","I (D10, severe)",0.48,197,134,79,331,276,"ABL1, ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ADM, ADORA1, ALOX5, ANKHD1, ANXA3, AP3B1, APBB1IP, APOBEC3A, ATF2, B2M, BCL10, BCL3, BCL6, BMX, BPI, BST1, C1R, CACNB3, CAMLG, CAMP, CASP3, CASP6, CCL20, CCNB2, CCND3, CCR7, CD177, CD1C, CD24, CD28, CD3G, CD40LG, CD46, CD55, CD58, CD6, CD81, CD96, CDC42, CDH26, CEACAM8, CEBPB, CFH, CH25H, CIITA, CLEC10A, CLNK, CR1, CRISP3, CRK, CRTAM, CRTC3, CTNNB1, CX3CR1, CXCL2, CXCR4, DBH, DEFA4, DENND1B, DPP4, EFNB1, EIF2AK2, EOMES, ERCC1, FBXO38, FCER1A, FCER1G, FER, FGR, FKBP1A, FLT1, FLT3, FPR1, FUT7, GATA3, GPR15, GPR183, GPR89A, GPR89B, GZMM, HDAC4, HLA-C, HLA-DPA1, HLA-E, HMGB2, HP, IFI27, IFITM1, IFITM2, IFNGR1, IFNGR2, IL10, IL10RB, IL18RAP, IL1R1, IL1R2, IL27RA, IL2RB, IL32, IL34, IL5RA, IL7R, IMPDH2, IPO7, ITGA3, ITGA4, ITGAM, ITGB7, ITGB8, ITK, ITPKB, JAK3, JMJD6, KIF5B, KMT2A, LCN2, LCP1, LFNG, LILRA6, LTB, MAP2K6, MAP3K8, MAPK3, MEN1, MFSD6, MS4A2, MYO1G, NCF2, NFKBIA, NLRC5, OLR1, OTUD7B, PARP9, PELI3, PKNOX1, PLCG1, PLCG2, PPARG, PPP2CA, PRKCD, PRKCE, RAB27A, RASGRP1, RBPJ, RC3H1, RHOA, RNF135, RORC, RPL22, RPS6, RPS6KA3, S100A12, S1PR1, SARM1, SCG2, SELL, SFTPD, SKIL, SLC15A4, SMAD3, SOS2, SP100, SP3, SPN, ST6GAL1, STAT3, STAT5B, STXBP1, STXBP3, STXBP4, SUSD4, TARM1, TBKBP1, TCF7, TESPA1, TFE3, THEMIS, TMEM33, TRIM22, TRIM64B, TRIM65, TTLL1, VAV2, VIM, VNN1, ZAP70, ZBTB7A, ZC3H8, ZC3HAV1, ZFPM1",59.52,71.38,4.2731323410879484e-16,15.369253656652917,1.074692783783619e-12
"BNT-I (D10, severe)","I (D26, severe)",0.459,191,140,85,331,276,"ABL1, ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ANKHD1, ANXA3, AP3B1, APBB1IP, APOBEC3A, ATF2, B2M, BCL10, BCL3, BCL6, BCR, BMX, BPI, BST1, CACNB3, CAMLG, CAMP, CASP3, CASP6, CAV1, CCL20, CCL5, CCNB2, CCR7, CD177, CD1B, CD1C, CD24, CD247, CD38, CD3G, CD40LG, CD46, CD55, CD58, CD6, CD81, CD96, CDC42, CDH26, CEACAM8, CH25H, CIITA, CLEC10A, CLNK, CR1, CRISP3, CRK, CRTAM, CTNNB1, CTSW, CX3CR1, CXCL2, CXCL3, CXCR3, CXCR4, DBH, DEFA4, EFNB1, EIF2AK2, EOMES, ERCC1, FAS, FASLG, FBXO38, FCER1A, FCER1G, FCGR1A, FKBP1A, FLT1, FLT3, FUT4, GATA3, GBP2, GNLY, GPR89B, GZMM, HDAC4, HHEX, HLA-DPA1, HMGB2, HP, IFI27, IFNGR1, IFNGR2, IL10, IL18RAP, IL1R1, IL1R2, IL27RA, IL2RB, IL5RA, IL7R, IMPDH2, ITGA3, ITGB7, ITGB8, ITK, ITPKB, JAK3, JMJD6, KIF5B, KLRC3, LCN2, LCP1, LFNG, LILRA6, LRRC8A, LTB, MAP2K6, MAP3K8, MAPT, MEN1, MFSD6, MS4A2, MYO1G, NCF2, NFKBIA, NLRC3, OLR1, OTUD7B, PARP9, PELI3, PIK3AP1, PIK3CG, PKNOX1, PLCG1, PLCG2, PPARG, PPP2CA, PRF1, PRKCE, PTGDS, RAB27A, RBPJ, RC3H1, RHOA, RNASE2, RNASE3, RNF135, RORC, RPL22, RPS6KA3, S100A12, S1PR1, SARM1, SCG2, SELL, SFTPD, SKIL, SLC15A4, SMAD3, SOS2, SP100, SP3, SPIRE1, SPN, ST3GAL1, STAT3, STAT5B, STXBP1, STXBP3, STXBP4, TARM1, TCF7, TESPA1, TGFBR3, TMEM33, TNFRSF17, TRIM22, TRIM64B, TRIM65, TTLL1, VAV2, VEGFA, VIM, VNN1, WFDC3, ZAP70, ZBTB46, ZBTB7A, ZC3HAV1, ZFPM1, ZNF683",57.7,69.2,4.358093936012841e-18,17.360703413040575,1.1605604151602195e-14
"BNT-I (D10, severe)","ZF2001 (V3, D07)",0.202,104,227,184,331,288,"ABL1, ADD2, ADM, APOBEC3A, BCL10, BCL2, BCL3, BCL6, BCR, BMX, BST1, BTNL8, C1R, CACNB3, CAMLG, CCL20, CCL4, CCND3, CD177, CD28, CD81, CD8B, CDC42, CDH26, CEBPB, CLNK, CRKL, CRTC3, CTNNB1, CTSG, CXCL2, CXCL3, CXCL8, CXCR4, CYP11B1, EFNB1, EIF2AK2, ERCC1, FASLG, FBXO38, FCGR1A, FER, FKBP1A, FLT1, FPR1, FUT4, GBP6, GCH1, GPR183, GPR89A, GRB2, GZMM, IFI30, IFNGR1, IFNGR2, IL10RB, IL1RN, IL34, IMPDH2, IRAK1BP1, ITGB8, ITPKB, JAK3, JMJD6, LCN2, LCP1, LGALS3, LRRC8A, MAP3K8, MAPK3, METTL3, MS4A2, MYO1G, NCF2, NFKBIA, OLR1, PLCG2, PPP2CA, PRKCD, PRTN3, PSME1, PTGER4, PTPRJ, RELB, RHOA, RNF135, RPS6, S100A12, SCG2, SFTPD, SKIL, SMAD3, SP100, ST3GAL1, STAT3, STAT5B, STXBP1, STXBP4, TCF7, TFE3, VIM, XBP1, ZBTB46, ZC3H8",31.42,36.11,1.5021160588909998e-64,63.82329651088132,6.546221784646977e-61
"BNT-I (D10, severe)","BNT-I (D10, mild)",0.607,218,113,28,331,246,"ACE, ACTR3, ADAM17, ADAR, ADARB1, ADD2, ADM, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, ATF2, B2M, BATF2, BCL10, BCL2, BCL3, BCL6, BCR, BMPR1A, BMX, BPI, BST1, C1R, CACNB3, CAMLG, CAMP, CASP1, CASP6, CCL4, CCL5, CCNB2, CCR7, CD164, CD177, CD24, CD247, CD28, CD3G, CD40LG, CD55, CD58, CD6, CD81, CD8B, CD96, CDC42, CEACAM8, CFH, CLNK, CNR2, CR1, CRISP3, CRTAM, CRTC3, CTSW, CX3CR1, CXCL3, DDX60, DEFA4, DPP4, EIF2AK2, EOMES, ERCC1, ETS1, F2R, FAS, FASLG, FBXO38, FCER1A, FCER1G, FCGR1A, FER, FGR, FKBP1A, FUT4, FUT7, GATA3, GBP1, GBP2, GBP6, GCH1, GNLY, GPR15, GPR183, GPR89A, GPR89B, GZMM, HDAC4, HHEX, HLA-C, HLA-E, HMGB2, HOXB4, HP, IFI27, IFI30, IFI35, IFI6, IFIT1, IFITM1, IFITM2, IFITM3, IFNGR2, IL10RB, IL15, IL18RAP, IL1RN, IL2RB, IL5RA, IL7R, IMPDH2, IPO7, IRF9, IRGM, ITGA3, ITGA6, ITGAM, ITGB7, ITGB8, ITK, JAK3, KLRC2, KLRC3, KLRK1, KMT2A, LCN2, LGALS3, LILRA6, LMO4, LRRC8A, MAP2K6, MAPT, MCOLN2, MEN1, MFSD6, MS4A2, MTOR, MX1, MX2, NCAPH2, NCF2, NLRC3, OAS2, OLR1, OTUD7B, PARP9, PIK3AP1, PIK3CG, PIK3R1, PLCG1, PRF1, PRKCD, PRTN3, PSMB8, PSMB9, PSME1, PTGDS, PYHIN1, RAG1, RASGRP1, RC3H1, RELB, RNASE2, RNF135, RORA, RPL22, RPS6, S100A12, S100A7, S1PR1, SARM1, SELL, SKAP1, SKIL, SLC12A2, SLC15A4, SOS2, SP100, SP3, SPIRE1, SPN, ST3GAL1, ST6GAL1, STAT1, STAT2, STAT3, STAT5B, STXBP1, STXBP3, STXBP4, SUSD4, TAP1, TARM1, TBKBP1, TCF7, TESPA1, TFE3, TFEB, TGFBR3, THEMIS, TMEM33, TOX, TRIM21, TRIM22, TRIM64B, TRIM65, TTLL1, TXK, VIM, VNN1, ZAP70, ZC3H8, ZC3HAV1, ZFPM1, ZNF3, ZNF683",65.86,88.62,2.218392325054437e-5,4.653961645951053,0.029327146537219656
"BNT-I (D10, severe)","BNT-I (D26, mild)",0.363,129,202,24,331,153,"ACE, ACTR3, ADAM17, ADD2, ADM, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, BCL10, BCL3, BCL6, BMPR1A, BPI, BST1, C1R, CAMLG, CAMP, CASP6, CCNB2, CCR7, CD177, CD24, CD247, CD3G, CD40LG, CD46, CD55, CD58, CD6, CDC42, CEACAM8, CFH, CLNK, CNR2, CR1, CRISP3, CTNNB1, DEFA4, EFNB1, EOMES, ETS1, F2R, FAS, FASLG, FBXO38, FCER1G, FCGR1A, FER, FKBP1A, FUT4, FUT7, GATA3, GNLY, GPR89B, GRB2, HDAC4, HHEX, HMGB2, HP, IFITM1, IFITM2, IFNGR1, IFNGR2, IL10RB, IL18RAP, IL1R1, IL1R2, IL27, IL7, IL7R, IMPDH2, ITGA3, ITGAM, ITGB7, JAK3, KLRC3, KMT2A, LCN2, LCP1, LGALS3, LILRA6, MAP2K6, MEN1, MFSD6, MTOR, NCF2, NFKBIA, NLRC3, OLR1, OTUD7B, PIK3R1, PPP2CA, PRF1, PRKCD, PTGDS, PTPRJ, RAG1, RBPJ, RC3H1, RELB, RHOA, RNF135, RPL22, S100A12, S1PR1, SARM1, SELL, SLC15A4, SOS2, SP3, SPN, ST3GAL1, ST6GAL1, STAT5B, STXBP4, TARM1, TBKBP1, TCF7, TESPA1, TFE3, TRIM64B, TTLL1, VIM, ZAP70, ZC3H8, ZC3HAV1, ZFPM1",38.97,84.31,5.565843059150152e-10,9.254469043691161,1.1313756870867924e-6
"BNT-I (D10, severe)",BNT-I (D3),0.186,83,248,115,331,198,"ACE, ADAMTS13, ANKHD1, BCL10, BPI, CACNB3, CAMLG, CASP3, CCL4, CCNB2, CD164, CD1B, CD46, CDC42, CEBPB, CRK, CRKL, CTNNB1, CXCL8, CXCR4, DDX60, DENND1B, EFNB1, EIF2AK2, ELANE, EPHB2, ERCC1, F2R, F2RL1, FBXO38, FKBP1A, FLT1, FPR1, GATA3, GPR183, HLA-C, HLA-DPA1, IFI27, IFI30, IFI6, IFIT1, IFITM3, IFNGR1, IL18BP, IL1R2, IL2RB, IRAK1BP1, IRF9, ITGA3, JAGN1, LMO4, MAPK3, MEN1, MX1, MYO1G, OAS2, PARP9, PELI3, PML, PRKCD, PTGER4, PTPRJ, RAB27A, RBPJ, RNASE2, RNF213, RPS6KA3, S100A12, S100A7, SLC12A2, SLC15A4, STXBP3, STXBP4, TARM1, TBKBP1, TFEB, THEMIS, TMEM33, TTLL1, VAV2, XBP1, ZBTB7A, ZFPM1",25.08,41.92,1.0958724655286243e-52,51.960239984847966,4.6618414683587676e-49
"BNT-I (D10, severe)","I (D10, moderate)",0.622,227,104,34,331,261,"ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ADM, ADORA1, ALOX5, ANKHD1, ANXA3, AP3B1, APOBEC3A, ATF2, B2M, BATF2, BCL10, BCL2, BCL3, BCL6, BCR, BMPR1A, BMX, BPI, BST1, C1R, CACNB3, CAMP, CASP1, CAV1, CCL4, CCL5, CCNB2, CCND3, CCR7, CD164, CD177, CD1C, CD24, CD247, CD28, CD38, CD3G, CD40LG, CD58, CD6, CD81, CD8B, CD96, CDH26, CDKN2B, CEACAM8, CFB, CH25H, CIITA, CLEC10A, CNR2, CR1, CRISP3, CRTAM, CTNNB1, CTSW, CX3CR1, CXCL2, CXCL3, CXCL8, CXCR3, DBH, DDX60, DEFA4, DPP4, EFNB1, EIF2AK2, EOMES, EPHB2, ERCC1, ETS1, F12, FBXO38, FCER1A, FCER1G, FCGR1A, FKBP1A, FLT1, FLT3, FUT4, GAPT, GATA3, GBP1, GBP2, GBP6, GCH1, GNLY, GPR15, GPR183, GPR89A, GPR89B, GZMM, HDAC4, HHEX, HLA-DPA1, HMGB2, HP, IFI27, IFI6, IFIT1, IFITM1, IFNGR1, IFNGR2, IL10, IL10RB, IL15, IL18BP, IL18RAP, IL1R1, IL1R2, IL1RN, IL27RA, IL2RB, IL32, IL34, IL5RA, IL7R, IMPDH2, IRAK1BP1, IRGM, ITGA3, ITGA4, ITGAM, ITGB7, ITGB8, ITK, ITPKB, JAG1, JAGN1, JAK3, KIF5B, KLRC2, KLRC3, KLRK1, KMT2A, LCN2, LFNG, LGALS3, LILRA6, LMO4, LRRC8A, LTB, MAP2K6, MAP3K8, MEN1, MFSD6, MS4A2, MX1, MYO1G, NCAPH2, NFKBIA, NLRC3, OAS2, OTUD7B, PARP9, PIK3AP1, PIK3CG, PIK3R1, PLCG1, PPARG, PRF1, PRKCD, PRKCE, PRKCQ, PTGDS, PYHIN1, RAB27A, RASGRP1, RBPJ, RC3H1, RNASE2, RNASE3, RNASE4, RNF135, RPL22, RPS6, S100A12, S100A7, S1PR1, SARM1, SELL, SFTPD, SKAP1, SKIL, SLC12A2, SLC15A4, SMAD3, SP100, SP3, SPIRE1, SPN, ST3GAL1, ST6GAL1, STAT2, STAT3, STXBP1, STXBP3, STXBP4, SUSD4, TARM1, TCF7, TESPA1, TGFBR3, THEMIS, TMEM33, TNFRSF17, TOX, TRIM22, TRIM64B, TRIM65, TTLL1, VIM, VNN1, XBP1, ZAP70, ZBTB46, ZBTB7A, ZC3HAV1, ZFPM1, ZNF3, ZNF683",68.58,86.97,9.865464354513777e-6,5.0058824682570195,0.01363407173793804
"BNT-I (D10, severe)","I (D26, moderate)",0.473,168,163,24,331,192,"ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ALOX5, ANKHD1, ANXA3, AZU1, BCL6, BMX, BPI, BST1, C1R, CACNB3, CAMP, CAV1, CCL5, CCNB2, CCND3, CCR7, CD160, CD177, CD24, CD247, CD28, CD3G, CD40LG, CD55, CD58, CD6, CD81, CD8B, CD96, CDC42, CDH26, CDKN2B, CEACAM8, CFH, CH25H, CLEC10A, CR1, CRISP3, CRTAM, CTNNB1, CTSG, CTSW, CX3CR1, CXCL2, CXCL3, DBH, DEFA4, EFNB1, ELANE, EOMES, EPHB2, ETS1, FASLG, FBXO38, FCER1A, FCER1G, FKBP1A, FLT1, FLT3, FUT4, GATA3, GPR15, GPR89A, GPR89B, GZMM, HDAC4, HHEX, HLA-DPA1, HMGB2, HP, IFITM2, IFNGR1, IL10, IL10RB, IL18BP, IL18RAP, IL1R1, IL1R2, IL2RB, IL32, IL7R, IMPDH2, ITGA3, ITGAM, ITGB7, ITGB8, ITPKB, JAG1, JAK3, KLRC2, KLRC3, KLRK1, KMT2A, LCN2, LCP1, LGALS3, LILRA6, LRRC8A, LTB, MAP2K6, MEN1, MS4A2, MTOR, NFKBIA, NLRC3, OLR1, OTUD7B, PIK3R1, PLCG1, PPARG, PPP2CA, PRF1, PRKCQ, PRTN3, PTGDS, PTPRJ, PYHIN1, RAB27A, RAG1, RASGRP1, RBPJ, RC3H1, RHOA, RNASE2, RNASE3, RNASE4, RNF135, RPL22, RPS6, RPS6KA3, S100A12, S1PR1, SARM1, SFTPD, SKAP1, SMAD3, SOS2, SPN, ST3GAL1, ST6GAL1, STXBP1, STXBP4, TARM1, TBKBP1, TCF7, TESPA1, TGFBR3, THEMIS, TNFRSF17, TRIM64B, TRIM65, TTLL1, TXK, VIM, VNN1, XCL1, ZAP70, ZBTB46, ZBTB7A, ZC3H8, ZFPM1, ZNF3",50.76,87.5,2.914913118014782e-7,6.535374385306023,4.780457513544243e-4
"BNT-I (D10, severe)","I (D51, severe)",0.381,148,183,57,331,205,"ACE, ACTR3, ADAM17, ADD2, ADM, ADORA1, ALOX5, ANKHD1, ANXA3, AP3B1, APOBEC3A, AZU1, B2M, BATF2, BCL10, BCL3, BCL6, BMX, BPI, BST1, C1R, CAMLG, CAMP, CASP6, CCL20, CCNB2, CCND3, CCR7, CD177, CD24, CD40LG, CD46, CD55, CDC42, CEACAM8, CFH, CH25H, CLEC10A, CLNK, CR1, CRISP3, CX3CR1, CXCL2, CXCR4, DEFA4, EIF2AK2, ELANE, FAS, FASLG, FBXO38, FCER1A, FCGR1A, FER, FLT1, FLT3, FPR1, FUT4, FUT7, GATA3, GBP1, GBP2, GBP6, GCH1, GRB2, HDAC4, HLA-C, HLA-DPA1, HLA-E, HMGB2, IFITM1, IFITM2, IFNGR1, IFNGR2, IL10, IL18RAP, IL1R1, IL1R2, IL1RN, IL27, IL5RA, IL7R, IMPDH2, IRF9, ITGAM, ITGB8, ITK, ITPKB, JAG1, JAK3, JMJD6, KIF5B, LCN2, LCP1, LGALS3, MAP2K6, MAP3K8, MAPT, MEN1, MS4A2, MTOR, NFKBIA, NLRC5, OLR1, PARP9, PELI3, PIK3AP1, PKNOX1, PPP2CA, PRKCD, PRKCE, PRTN3, PSMB8, PSME1, RC3H1, RELB, RHOA, RNF213, RORC, RPL22, RPS6, S100A12, S1PR1, SARM1, SELL, SKIL, SLC15A4, SOS2, SP100, SPN, STAT1, STAT3, STAT5B, STXBP4, TAP1, TARM1, TBKBP1, TESPA1, TFE3, TFEB, TMEM33, TRIM22, TRIM64B, TRIM65, TXK, ZBTB46, ZC3H8, ZC3HAV1, ZNF3",44.71,72.2,2.303181492704939e-18,17.63767183790438,6.200164578361696e-15
