"process","genes","set_size","immune_system","immune_sub_system","immune_tissue","go_term","gene_set_short"
"IMMUNE SYSTEM PROCESS","KLRK1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","RNF19B",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","NLRP2B",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MST1R",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MASP2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IDO2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","C4A",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","PIK3CG",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MAVS",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","HLA-DOB",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CLEC10A",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TIRAP",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LBP",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SIRT2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","DAB2IP",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MIF",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","PARP9",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","STING1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","PSMB9",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","PLPP6",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IL4R",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IL34",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IRGM",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ZAP70",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ADARB1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SSC5D",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","NLRP10",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IL27",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","C1R",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","DHX9",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","P0DOX6",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","C1QBP",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD300C",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SYK",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD46",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD300LB",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MASP1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SUSD4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ARID5A",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","FCGR1A",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IL31RA",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","NLRP9",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IRF2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD1C",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","GBP6",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MMP3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","HLA-DRB4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","C4B",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IRF1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","C17orf99",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MATR3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","JAML",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IL23R",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IFI30",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","PML",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","GPR183",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","HMHB1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD7",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ITK",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SLFN11",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LACC1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","NLRX1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IL2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","OAS2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IFIT1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SLC15A3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD1E",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","P0DOX2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ZNF683",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TICAM2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","OTUD4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","HLA-DRB3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IRF9",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IFITM1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ETS1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MX2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD8B",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","BTLA",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","B2M",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","APOBEC3A",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ARG2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD300LD",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IRF8",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","JAK3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","RAET1L",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD247",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ZC3HAV1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IFITM3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TARM1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD3G",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CX3CR1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD86",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","PARP1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","THEMIS2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CFP",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD8B2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MAP4K2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","HCK",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MCOLN2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","GBP7",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","USP27X",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","NLRP6",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","METTL3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","GP2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD1B",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","EOMES",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LY86",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SERINC5",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","BST2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IL31",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MX1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IRAG2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","GATA3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","BAG6",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","HLA-C",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MYSM1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CTLA4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","VSTM1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD300LG",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SKAP1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","FCER1G",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","VTCN1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","SRC",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","C4BPB",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TTC4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","FCGR3A",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","DEFA6",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","FGL1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TLR4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CGAS",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TBKBP1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IDO1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","HLA-DMA",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CRTAM",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","DDX60",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CR2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TFE3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","BCL10",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","GSDMD",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LILRA4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TNFRSF17",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TFEB",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ERAP2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LILRB4",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","MAP3K8",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","RAET1G",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","TICAM1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","AXL",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LAG3",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD6",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LILRA2",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IFI27",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","DCAF15",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","ADSS1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LAX1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","IFI35",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","LILRB1",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","CD79B",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"IMMUNE SYSTEM PROCESS","BTNL8",274,"General","General","Undefined","GO:0002376","Immune system, Process"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RHOA",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BRAF",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CDH26",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD81",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TOX",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","EOMES",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","KLRC1",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RAB27A",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ABL1",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL15",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CCL2",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TNFSF4",262,"Adaptive","Cellular","General","Manual","Cellular adaptive immune system"
