"process","genes","go_term","immune_system","immune_sub_system","gene_set_short","immune_tissue","set_size","gene_set_short_2","process_2","immune_system_2","immune_sub_system_2","immune_tissue_2","go_term_2","genes_2","set_size_2"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","MICA","GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-C","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-F","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","RAET1G","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-G","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","RAET1L","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-E","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HFE","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-A","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-B","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-H","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","MICB","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","ULBP3","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","ULBP2","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","ULBP1","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","RAET1E","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","MICA","GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II","HLA-DRB3","GO:0002504","Innate","APP","APP, MHC II, polysacharide or peptide","APC",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II","HLA-DMB","GO:0002504","Innate","APP","APP, MHC II, polysacharide or peptide","APC",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II","HLA-DRB4","GO:0002504","Innate","APP","APP, MHC II, polysacharide or peptide","APC",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II","HLA-DMA","GO:0002504","Innate","APP","APP, MHC II, polysacharide or peptide","APC",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II","HLA-DOB","GO:0002504","Innate","APP","APP, MHC II, polysacharide or peptide","APC",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II","HLA-DPA1","GO:0002504","Innate","APP","APP, MHC II, polysacharide or peptide","APC",6,NA,NA,NA,NA,NA,NA,NA,NA
"ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II","HLA-DRA","GO:0002504","Innate","APP","APP, MHC II, polysacharide or peptide","APC",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","MEF2C","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","UNC13D","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","BCL6","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","ADAM17","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","NFKB2","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","BCL3","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","ADA","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","CXCL13","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","TNFSF13B","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"GERMINAL CENTER FORMATION","KLHL6","GO:0002467","Adaptive","Germinal center","Formation, Germinal center","Germinal center",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","CD6","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","DOCK8","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","MSN","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","CD81","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","PRF1","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","EPHB1","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","DLG1","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","DOCK2","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","CCL19","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","CCL21","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"IMMUNOLOGICAL SYNAPSE FORMATION","NCK2","GO:0001771","Adaptive","Cellular","Formation, Immunological synapse","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","ELANE","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","CX3CL1","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","ADAM8","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","ALOX5","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","SELE","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","FUT7","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","CCR6","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","S100A8","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","S100A9","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","TNF","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","JAM3","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LEUKOCYTE MIGRATION INVOLVED IN INFLAMMATORY RESPONSE","TRIM55","GO:0002523","General","Leukocyte","Migration, Inflammatory response, Leukocyte","Leukocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","IL2RG","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","STAT5B","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","PRKDC","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","RELB","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","TOX","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","SPI1","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","CBFB","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","LY6D","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","IKZF1","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE DIFFERENTIATION","FBXO7","GO:0030098","Adaptive","General","Differentiation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","IL2","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","IMPDH2","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","HPRT1","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","FLT3","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","TLR4","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","PURA","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","HELLS","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"LYMPHOCYTE PROLIFERATION","RASSF5","GO:0046651","Adaptive","General","Proliferation, Lymphocyte","Lymphocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","AZU1","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","HYAL2","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","MT1G","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","CSF1","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","SPACA3","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","P0DOX3","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","ADAM10","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","NPY","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","ADAM9","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MONOCYTE ACTIVATION","FOXP1","GO:0042117","Innate","APC","Activation, Monocyte","Monocyte",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","FANCC","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","NCKAP1L","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","SOD1","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","BAX","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","HAMP","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","ITPKB","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","BAK1","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","BCL2L11","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","NCSTN","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"MYELOID CELL HOMEOSTASIS","FOXP3","GO:0002262","Innate","Cellular","Homeostasis, Myeloid cell","NK T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NATURAL KILLER CELL DEGRANULATION","FCGR3A","GO:0043320","Innate","Cells","Degranulation, NK cell","NK cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NATURAL KILLER CELL DEGRANULATION","UNC13D","GO:0043320","Innate","Cells","Degranulation, NK cell","NK cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NATURAL KILLER CELL DEGRANULATION","KLRF2","GO:0043320","Innate","Cells","Degranulation, NK cell","NK cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NATURAL KILLER CELL DEGRANULATION","RAB27A","GO:0043320","Innate","Cells","Degranulation, NK cell","NK cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NATURAL KILLER CELL DEGRANULATION","VAMP7","GO:0043320","Innate","Cells","Degranulation, NK cell","NK cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NATURAL KILLER CELL DEGRANULATION","CORO1A","GO:0043320","Innate","Cells","Degranulation, NK cell","NK cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NATURAL KILLER CELL DEGRANULATION","NKG7","GO:0043320","Innate","Cells","Degranulation, NK cell","NK cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","ZAP70","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","GLI3","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","CD28","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","CCR7","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","SPN","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","PTPRC","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","AIRE","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","CD3E","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","CD74","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","DOCK2","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","SHH","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEGATIVE THYMIC T CELL SELECTION","ATG5","GO:0045060","Adaptive","Cellular","Selection-, T cell, Thymic","T cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","ADAM17","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","ACE","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","IL6R","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","KMT2E","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","JAGN1","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","FCAR","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","IL6","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","PLA2G1B","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","WDR1","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","IRAK4","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NEUTROPHIL MEDIATED IMMUNITY","CARD9","GO:0002446","Innate","Cells","Immunity, Neutrophil","Neutrophil",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","TLR4","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","LACC1","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","IRGM","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","XIAP","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","NFKBIA","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","RELA","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","RIPK2","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","INAVA","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","NOD2","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY","OTULIN","GO:0070431","Innate","PRR","PRR, NOD2","All",6,NA,NA,NA,NA,NA,NA,NA,NA
"SOMATIC RECOMBINATION OF IMMUNOGLOBULIN GENE SEGMENTS","MSH2","GO:0016447","Adaptive","Humoral","Somatic mutation, Ig gene segments","B cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"SOMATIC RECOMBINATION OF IMMUNOGLOBULIN GENE SEGMENTS","MSH6","GO:0016447","Adaptive","Humoral","Somatic mutation, Ig gene segments","B cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"SOMATIC RECOMBINATION OF IMMUNOGLOBULIN GENE SEGMENTS","MLH1","GO:0016447","Adaptive","Humoral","Somatic mutation, Ig gene segments","B cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"SOMATIC RECOMBINATION OF IMMUNOGLOBULIN GENE SEGMENTS","UNG","GO:0016447","Adaptive","Humoral","Somatic mutation, Ig gene segments","B cell",6,NA,NA,NA,NA,NA,NA,NA,NA
"SOMATIC RECOMBINATION OF IMMUNOGLOBULIN GENE SEGMENTS","PMS2","GO:0016447","Adaptive","Humoral","Somatic mutation, Ig gene segments","B cell",6,NA,NA,NA,NA,NA,NA,NA,NA
