"","condition","genes"
"2351","BNT-I (D26, mild)","RNASE4"
"2352","BNT-I (D26, mild)","TBKBP1"
"2353","BNT-I (D26, mild)","JMJD6"
"2354","BNT-I (D26, mild)","CAMP"
"2355","BNT-I (D26, mild)","LCP1"
"2356","BNT-I (D26, mild)","CD19"
"2357","BNT-I (D26, mild)","IFNGR1"
"2358","BNT-I (D26, mild)","AIF1"
"2359","BNT-I (D26, mild)","ADM"
"2360","BNT-I (D26, mild)","TARM1"
"2361","BNT-I (D26, mild)","SLC18A2"
"2362","BNT-I (D26, mild)","SRF"
"2363","BNT-I (D26, mild)","MAPK3"
"2364","BNT-I (D26, mild)","CR1"
"2365","BNT-I (D26, mild)","EOMES"
"2366","BNT-I (D26, mild)","VNN1"
"2367","BNT-I (D26, mild)","RHOA"
"2368","BNT-I (D26, mild)","MILR1"
"2369","BNT-I (D26, mild)","ADARB1"
"2370","BNT-I (D26, mild)","GPR89B"
"2371","BNT-I (D26, mild)","CD6"
"2372","BNT-I (D26, mild)","LAX1"
"2373","BNT-I (D26, mild)","RPL22"
"2374","BNT-I (D26, mild)","SELL"
"2375","BNT-I (D26, mild)","SPN"
"2376","BNT-I (D26, mild)","SLC15A4"
"2377","BNT-I (D26, mild)","ACTG1"
"2378","BNT-I (D26, mild)","ALOX5"
"2379","BNT-I (D26, mild)","FUT4"
"2380","BNT-I (D26, mild)","CASP6"
"2381","BNT-I (D26, mild)","NLRC3"
"2382","BNT-I (D26, mild)","STAT5B"
"2383","BNT-I (D26, mild)","CD58"
"2384","BNT-I (D26, mild)","BCL3"
"2385","BNT-I (D26, mild)","MERTK"
"2386","BNT-I (D26, mild)","PURA"
"2387","BNT-I (D26, mild)","PLCG1"
"2388","BNT-I (D26, mild)","JAK3"
"2389","BNT-I (D26, mild)","SLC12A2"
"2390","BNT-I (D26, mild)","CD247"
"2391","BNT-I (D26, mild)","LILRA5"
"2392","BNT-I (D26, mild)","IRAK1BP1"
"2393","BNT-I (D26, mild)","TRIM64B"
"2394","BNT-I (D26, mild)","CCL2"
"2395","BNT-I (D26, mild)","ADGRG3"
"2396","BNT-I (D26, mild)","MFSD6"
"2397","BNT-I (D26, mild)","CD177"
"2398","BNT-I (D26, mild)","HHEX"
"2399","BNT-I (D26, mild)","ZAP70"
"2400","BNT-I (D26, mild)","CD96"
"2401","BNT-I (D26, mild)","HLA-DPA1"
"2402","BNT-I (D26, mild)","ACE"
"2403","BNT-I (D26, mild)","DNASE1"
"2404","BNT-I (D26, mild)","TMEM229B"
"2405","BNT-I (D26, mild)","IL4R"
"2406","BNT-I (D26, mild)","BST1"
"2407","BNT-I (D26, mild)","BCL10"
"2408","BNT-I (D26, mild)","HLA-C"
"2409","BNT-I (D26, mild)","ACTR3"
"2410","BNT-I (D26, mild)","CCND3"
"2411","BNT-I (D26, mild)","PRF1"
"2412","BNT-I (D26, mild)","LILRA3"
"2413","BNT-I (D26, mild)","CNR2"
"2414","BNT-I (D26, mild)","SNAP23"
"2415","BNT-I (D26, mild)","MAPKAPK2"
"2416","BNT-I (D26, mild)","TRAT1"
"2417","BNT-I (D26, mild)","RAP1GAP"
"2418","BNT-I (D26, mild)","IGF1R"
"2419","BNT-I (D26, mild)","LGALS3"
"2420","BNT-I (D26, mild)","CTSK"
"2421","BNT-I (D26, mild)","IFI30"
"2422","BNT-I (D26, mild)","RAG1"
"2423","BNT-I (D26, mild)","KMT2A"
"2424","BNT-I (D26, mild)","GATA3"
"2425","BNT-I (D26, mild)","IL10"
"2426","BNT-I (D26, mild)","HMGB2"
"2427","BNT-I (D26, mild)","PI3"
"2428","BNT-I (D26, mild)","SLC11A1"
"2429","BNT-I (D26, mild)","RASGRP1"
"2430","BNT-I (D26, mild)","CD55"
"2431","BNT-I (D26, mild)","APOBEC3A"
"2432","BNT-I (D26, mild)","BCL2"
"2433","BNT-I (D26, mild)","BTLA"
"2434","BNT-I (D26, mild)","ITK"
"2435","BNT-I (D26, mild)","CLNK"
"2436","BNT-I (D26, mild)","FUT7"
"2437","BNT-I (D26, mild)","GNLY"
"2438","BNT-I (D26, mild)","THEMIS"
"2439","BNT-I (D26, mild)","PRKCD"
"2440","BNT-I (D26, mild)","APOBEC3F"
"2441","BNT-I (D26, mild)","IFNGR2"
"2442","BNT-I (D26, mild)","FASLG"
"2443","BNT-I (D26, severe)","ANKHD1"
"2444","BNT-I (D26, severe)","HLA-DPA1"
"2445","BNT-I (D26, severe)","PPP2CA"
"2446","BNT-I (D26, severe)","ADD2"
"2447","BNT-I (D26, severe)","CCNB2"
"2448","BNT-I (D26, severe)","RORC"
"2449","BNT-I (D26, severe)","F12"
"2450","BNT-I (D26, severe)","TRIM64B"
"2451","BNT-I (D26, severe)","NFKBIA"
"2452","BNT-I (D26, severe)","S1PR1"
"2453","BNT-I (D26, severe)","CR2"
"2454","BNT-I (D26, severe)","JAG1"
"2455","BNT-I (D26, severe)","SLC18A2"
"2456","BNT-I (D26, severe)","CCR7"
"2457","BNT-I (D26, severe)","CH25H"
"2458","BNT-I (D26, severe)","CD40"
"2459","BNT-I (D26, severe)","TREML1"
"2460","BNT-I (D26, severe)","JMJD6"
"2461","BNT-I (D26, severe)","CLEC10A"
"2462","BNT-I (D26, severe)","MAPKAPK2"
"2463","BNT-I (D26, severe)","SELP"
"2464","BNT-I (D26, severe)","MAP3K8"
"2465","BNT-I (D26, severe)","S100A12"
"2466","BNT-I (D26, severe)","TUBB4B"
"2467","BNT-I (D26, severe)","BPI"
"2468","BNT-I (D26, severe)","SPN"
"2469","BNT-I (D26, severe)","LCN2"
"2470","BNT-I (D26, severe)","CXCL5"
"2471","BNT-I (D26, severe)","CXCL2"
"2472","BNT-I (D26, severe)","HLA-C"
"2473","BNT-I (D26, severe)","LFNG"
"2474","BNT-I (D26, severe)","CRISP3"
"2475","BNT-I (D26, severe)","KAT7"
"2476","BNT-I (D26, severe)","IRAK1BP1"
"2477","BNT-I (D26, severe)","CD79B"
"2478","BNT-I (D3)","CD177"
"2479","BNT-I (D3)","S100A12"
"2480","BNT-I (D3)","FCAR"
"2481","BNT-I (D3)","FCGR1A"
"2482","BNT-I (D3)","RGS1"
"2483","BNT-I (D3)","ANXA3"
"2484","BNT-I (D3)","BMX"
"2485","BNT-I (D3)","HP"
"2486","BNT-I (D3)","ADGRG3"
"2487","BNT-I (D3)","CD55"
"2488","BNT-I (D3)","CD44"
"2489","BNT-I (D3)","IL1R2"
"2490","BNT-I (D3)","JMJD6"
"2491","BNT-I (D3)","NLRP9"
"2492","BNT-I (D3)","EDNRB"
"2493","BNT-I (D3)","CR1"
"2494","BNT-I (D3)","IRF1"
"2495","BNT-I (D3)","RAB43"
"2496","BNT-I (D3)","FOSL1"
"2497","BNT-I (D3)","RAP1GAP"
"2498","BNT-I (D3)","JAK3"
"2499","BNT-I (D3)","ACKR3"
"2500","BNT-I (D3)","SLC18A2"
"2501","BNT-I (D3)","IFNL2"
"2502","BNT-I (D3)","CLEC10A"
"2503","BNT-I (D3)","C1R"
"2504","BNT-I (D3)","VNN1"
"2505","BNT-I (D3)","FPR1"
"2506","BNT-I (D3)","JAG1"
"2507","BNT-I (D3)","NFKBIA"
"2508","BNT-I (D3)","GBP2"
"2509","BNT-I (D3)","BCL3"
"2510","BNT-I (D3)","FCGR2A"
"2511","BNT-I (D3)","SLC15A3"
"2512","BNT-I (D3)","GPR15"
"2513","BNT-I (D3)","BCL6"
"2514","BNT-I (D3)","TNFAIP3"
"2515","BNT-I (D3)","CHGA"
"2516","BNT-I (D3)","LILRA5"
"2517","BNT-I (D3)","GBP6"
"2518","BNT-I (D3)","CXCL5"
"2519","BNT-I (D3)","IFNL1"
"2520","BNT-I (D3)","KIR2DL3"
"2521","BNT-I (D3)","F12"
"2522","BNT-I (D3)","CXCL17"
"2523","BNT-I (D3)","MAP2K6"
"2524","BNT-I (D3)","ADM"
"2525","BNT-I (D3)","TNFSF9"
"2526","BNT-I (D3)","NFKBID"
"2527","BNT-I (D3)","IL13"
"2528","BNT-I (D4)","SNCA"
"2529","BNT-I (D4)","EPB42"
"2530","BNT-I (D4)","RAP1GAP"
"2531","BNT-I (D4)","EPHB3"
"2532","BNT-I (D4)","PDE4B"
"2533","BNT-I (D4)","JMJD6"
"2534","BNT-I-BNT (D51, mild)","CR2"
"2535","BNT-I-BNT (D51, mild)","CD22"
"2536","BNT-I-BNT (D51, mild)","ARHGEF5"
"2537","BNT-I-BNT (D51, mild)","PTK2"
"2538","BNT-I-BNT (D51, mild)","ADD2"
"2539","BNT-I-BNT (D51, mild)","TOR2A"
"2540","BNT-I-BNT (D51, mild)","ANKHD1"
"2541","BNT-I-BNT (D51, mild)","LCN2"
"2542","BNT-I-BNT (D51, mild)","MSH2"
"2543","BNT-I-BNT (D51, mild)","MEN1"
"2544","BNT-I-BNT (D51, mild)","CD40"
"2545","BNT-I-BNT (D51, mild)","CASP6"
"2546","BNT-I-BNT (D51, mild)","BANK1"
"2547","BNT-I-BNT (D51, mild)","S1PR1"
"2548","BNT-I-BNT (D51, mild)","DEFA4"
"2549","BNT-I-BNT (D51, mild)","RORC"
"2550","BNT-I-BNT (D51, mild)","TRIM68"
"2551","BNT-I-BNT (D51, mild)","BPI"
"2552","BNT-I-BNT (D51, mild)","IL7R"
"2553","BNT-I-BNT (D51, mild)","AZU1"
"2554","BNT-I-BNT (D51, mild)","CEACAM8"
"2555","BNT-I-BNT (D51, mild)","ROMO1"
"2556","BNT-I-BNT (D51, mild)","FAU"
"2557","BNT-I-BNT (D51, mild)","CAMP"
"2558","BNT-I-BNT (D51, mild)","ST6GAL1"
"2559","BNT-I-BNT (D51, mild)","CD24"
"2560","BNT-I-BNT (D51, mild)","CD40LG"
"2561","BNT-I-BNT (D51, mild)","FUT4"
"2562","BNT-I-BNT (D51, mild)","CXCR5"
"2563","BNT-I-BNT (D51, mild)","MS4A1"
"2564","BNT-I-BNT (D51, mild)","CD79A"
"2565","BNT-I-BNT (D51, mild)","OLR1"
"2566","BNT-I-BNT (D51, mild)","CRISP3"
"2567","BNT-I-BNT (D51, mild)","PARP1"
"2568","BNT-I-BNT (D51, mild)","CCR7"
"2569","BNT-I-BNT (D51, severe)","ANKHD1"
"2570","BNT-I-BNT (D51, severe)","OSM"
"2571","BNT-I-BNT (D51, severe)","RPS19"
"2572","BNT-I-BNT (D51, severe)","RORC"
"2573","BNT-I-BNT (D51, severe)","TRIM68"
"2574","BNT-I-BNT (D51, severe)","CD300LB"
"2575","BNT-I-BNT (D51, severe)","TREML1"
"2576","BNT-MO (V3, D1)","CLEC6A"
"2577","BNT-MO (V3, D1)","GBP7"
"2578","BNT-MO (V3, D1)","CCL2"
"2579","BNT-MO (V3, D1)","TRGV8"
"2580","BNT-MO (V3, D1)","IL27"
"2581","BNT-MO (V3, D1)","CXCL9"
"2582","BNT-MO (V3, D1)","OAS2"
"2583","BNT-MO (V3, D1)","MDK"
"2584","BNT-MO (V3, D1)","IGLC7"
"2585","BNT-MO (V3, D1)","IDO1"
"2586","BNT-MO (V3, D1)","IFI6"
"2587","BNT-MO (V3, D1)","PIK3AP1"
"2588","BNT-MO (V3, D1)","RGS1"
"2589","BNT-MO (V3, D1)","DEFA1"
"2590","BNT-MO (V3, D1)","IGHV3-74"
"2591","BNT-MO (V3, D1)","TRIM22"
"2592","BNT-MO (V3, D1)","APOBEC3A"
"2593","BNT-MO (V3, D1)","FCGR1A"
"2594","BNT-MO (V3, D1)","PML"
"2595","BNT-MO (V3, D1)","XCL1"
"2596","BNT-MO (V3, D1)","IRF1"
"2597","BNT-MO (V3, D1)","EIF2AK2"
"2598","BNT-MO (V3, D1)","GBP6"
"2599","BNT-MO (V3, D1)","IFI35"
"2600","BNT-MO (V3, D1)","IGKV1D-8"
"2601","BNT-MO (V3, D1)","NFKBIA"
"2602","BNT-MO (V3, D1)","MX2"
"2603","BNT-MO (V3, D1)","GBP2"
"2604","BNT-MO (V3, D1)","IL31RA"
"2605","BNT-MO (V3, D1)","TRBV7-7"
"2606","BNT-MO (V3, D1)","TRBJ1-5"
"2607","BNT-MO (V3, D1)","EGR1"
"2608","BNT-MO (V3, D1)","IFITM1"
"2609","BNT-MO (V3, D1)","TRGV5"
"2610","BNT-MO (V3, D1)","TRAV30"
"2611","BNT-MO (V3, D1)","IL1RN"
"2612","BNT-MO (V3, D1)","CLEC4G"
"2613","BNT-MO (V3, D1)","CCL8"
"2614","BNT-MO (V3, D1)","CCL3"
"2615","BNT-MO (V3, D1)","IFI30"
"2616","BNT-MO (V3, D1)","CXCL2"
"2617","BNT-MO (V3, D1)","OSM"
"2618","BNT-MO (V3, D1)","IGLV2-18"
"2619","BNT-MO (V3, D1)","TNFSF10"
"2620","BNT-MO (V3, D1)","IFIT2"
"2621","BNT-MO (V3, D1)","IL10"
"2622","BNT-MO (V3, D1)","TAP2"
"2623","BNT-MO (V3, D1)","BATF2"
"2624","BNT-MO (V3, D1)","CCL3L1"
"2625","BNT-MO (V3, D1)","ACOD1"
"2626","BNT-MO (V3, D1)","IFIT1"
"2627","BNT-MO (V3, D1)","CXADR"
"2628","BNT-MO (V3, D1)","TRIM21"
"2629","BNT-MO (V3, D1)","HP"
"2630","BNT-MO (V3, D1)","GBP1"
"2631","BNT-MO (V3, D1)","BST2"
"2632","BNT-MO (V3, D1)","IFITM3"
"2633","BNT-MO (V3, D1)","MX1"
"2634","BNT-MO (V3, D1)","FOSL1"
"2635","BNT-MO (V3, D1)","DDX60"
"2636","BNT-MO (V3, D1)","TAP1"
"2637","BNT-MO (V3, D1)","TRBJ1-1"
"2638","BNT-MO (V3, D1)","TRBJ1-6"
"2639","BNT-MO (V3, D1)","STAT2"
"2640","BNT-MO (V3, D1)","PARP9"
"2641","BNT-MO (V3, D1)","LILRA5"
"2642","BNT-MO (V3, D1)","IGHV4-31"
"2643","BNT-MO (V3, D1)","GPR65"
"2644","BNT-MO (V3, D1)","KLRC3"
"2645","BNT-MO (V3, D1)","TNFAIP3"
"2646","BNT-MO (V3, D1)","TRBV13"
"2647","BNT-MO (V3, D1)","PDE4B"
"2648","BNT-MO (V3, D1)","STAT1"
"2649","BNT-MO (V3, D1)","TARM1"
"2650","BNT-MO (V3, D1)","RIGI"
"2651","BNT-MO (V3, D1)","SUSD4"
"2652","BNT-MO (V3, D1)","XCR1"
"2653","BNT-MO (V3, D1)","TRBV11-3"
"2654","BNT-MO (V3, D1)","TRDJ1"
"2655","BNT-MO (V3, D1)","GCH1"
"2656","BNT-MO (V3, D1)","IRF9"
"2657","BNT-MO (V3, D1)","IDO2"
"2658","BNT-MO (V3, D1)","CASP1"
"2659","BNT-MO (V3, D1)","LIF"
"2660","BNT-MO (V3, D1)","PSMB9"
"2661","BNT-MO (V3, D1)","C4BPB"
"2662","BNT-MO (V3, D1)","FAS"
"2663","BNT-MO (V3, D1)","CCR1"
"2664","BNT-MO (V3, D1)","RNF213"
"2665","BNT-MO (V3, D1)","IGLV7-46"
"2666","BNT-MO (V3, D1)","TRAV39"
"2667","ChAd (V1, D3)","CXCR2"
"2668","ChAd (V1, D3)","IFI30"
"2669","ChAd (V1, D3)","CCL2"
"2670","ChAd (V1, D3)","CFB"
"2671","ChAd (V1, D3)","IL15"
"2672","ChAd (V1, D3)","AXL"
"2673","ChAd (V1, D3)","CLNK"
"2674","ChAd (V1, D3)","CXCL8"
"2675","ChAd (V1, D3)","IFI35"
"2676","ChAd (V1, D3)","LGALS9"
"2677","ChAd (V1, D3)","CD1E"
"2678","ChAd (V1, D3)","CCL3L1"
"2679","ChAd (V1, D3)","PSMB9"
"2680","ChAd (V1, D3)","IFITM1"
"2681","ChAd (V1, D3)","CX3CR1"
"2682","ChAd (V1, D3)","IFITM3"
"2683","ChAd (V1, D3)","MT1G"
"2684","ChAd (V1, D3)","CXCL9"
"2685","ChAd (V1, D3)","RNASE2"
"2686","ChAd (V1, D3)","CXCL1"
"2687","ChAd (V1, D3)","CLEC6A"
"2688","ChAd (V1, D3)","BTNL9"
"2689","ChAd (V1, D3)","CCL1"
"2690","ChAd (V1, D3)","CEBPB"
"2691","ChAd (V1, D3)","CXCL2"
"2692","ChAd (V1, D3)","BTNL8"
"2693","ChAd (V1, D3)","PI3"
"2694","ChAd (V1, D3)","CXCL3"
"2695","ChAd (V1, D3)","IDO2"
"2696","ChAd (V1, D3)","GBP1"
"2697","ChAd (V1, D3)","IFI27"
"2698","ChAd (V1, D3)","MX1"
"2699","ChAd (V1, D3)","IFIT1"
"2700","ChAd (V1, D3)","IL1R2"
"2701","ChAd (V1, D3)","CFD"
"2702","ChAd (V1, D3)","APOBEC3A"
"2703","ChAd (V1, D3)","MX2"
"2704","ChAd (V1, D3)","IL27"
"2705","ChAd (V1, D3)","FCER1G"
"2706","ChAd (V1, D3)","DEFB1"
"2707","ChAd (V1, D3)","EPHB2"
"2708","ChAd (V1, D3)","CXCL6"
"2709","ChAd (V1, D3)","AIF1"
"2710","ChAd (V1, D3)","BATF2"
"2711","ChAd (V1, D3)","OAS2"
"2712","ChAd (V1, D3)","IDO1"
"2713","ChAd (V1, D3)","ADGRG3"
"2714","ChAd (V1, D3)","CXCR1"
"2715","ChAd (V1, D3)","CACNB4"
"2716","ChAd (V1, D3)","GBP7"
"2717","ChAd (V1, D3)","PSMB11"
"2718","ChAd (V1, D3)","IFI6"
"2719","ChAd (V1, D3)","CD276"
"2720","ChAd (V1, D3)","TNFSF10"
"2721","ChAd (V1, D3)","FCGR1A"
"2722","ChAd (V1, D3)","CD34"
"2723","ChAd (V1, D3)","DDX60"
"2724","ChAd (V1, D3)","LILRA5"
"2725","ChAd (V1, D3)","SRC"
"2726","ChAd (V1, D3)","LILRB4"
"2727","ChAd (V1, D3)","STAT1"
"2728","ChAd (V1, D3)","IL1R1"
"2729","ChAd (V1, D3)","SCIMP"
"2730","ChAd (V1, D3)","CD300C"
"2731","ChAd (V1, D3)","HAMP"
"2732","ChAd (V1, D3)","PARP9"
"2733","ChAd (V1, D3)","XCR1"
"2734","ChAd (V1, D3)","EDNRB"
"2735","ChAd (V1, D3)","GRN"
"2736","ChAd (V1, D3)","LILRB1"
"2737","ChAd (V1, D3)","IL3"
"2738","ChAd (V1, D3)","IL31RA"
"2739","ChAd (V1, D3)","MRC1"
"2740","ChAd (V1, D6)","IGHV5-51"
"2741","ChAd (V1, D6)","IGLC3"
"2742","ChAd (V1, D6)","IGHV1-24"
"2743","ChAd (V1, D6)","IGHV1-2"
"2744","ChAd (V1, D6)","IGKV2D-30"
"2745","ChAd (V1, D6)","IGKV2D-24"
"2746","ChAd (V1, D6)","IGHV3-66"
"2747","ChAd (V1, D6)","IGHV1-18"
"2748","ChAd (V1, D6)","IGHV3-74"
"2749","ChAd (V1, D6)","IGLV3-21"
"2750","ChAd (V1, D6)","IGHV3-49"
"2751","ChAd (V1, D6)","TNFRSF17"
"2752","ChAd (V1, D6)","IGHV4-61"
"2753","ChAd (V1, D6)","EPB42"
"2754","ChAd (V1, D6)","IGKV3D-20"
"2755","ChAd (V1, D6)","IGHV3-20"
"2756","ChAd (V1, D6)","CCNB2"
"2757","ChAd (V1, D6)","IGHV4-31"
"2758","ChAd (V1, D6)","CAV1"
"2759","ChAd (V1, D6)","IGKV1-27"
"2760","ChAd (V1, D6)","IGLC2"
"2761","ChAd (V1, D6)","IGKV1-9"
"2762","ChAd (V1, D6)","IGLC7"
"2763","ChAd (V1, D6)","IGLV1-36"
"2764","ChAd (V1, D6)","IGHV6-1"
"2765","ChAd (V1, D6)","IGKV3D-11"
"2766","ChAd (V1, D6)","IGKV3D-15"
"2767","ChAd (V1, D6)","IFI27"
"2768","ChAd (V1, D6)","IGLV3-10"
"2769","ChAd (V1, D6)","IGHV3-15"
"2770","ChAd (V1, D6)","IGLV5-37"
"2771","ChAd (V1, D6)","IGKV1-6"
"2772","ChAd (V1, D6)","IGKJ1"
"2773","ChAd (V1, D6)","IGHV4-28"
"2774","ChAd (V1, D6)","IGKV2-28"
"2775","ChAd (V1, D6)","IGHV1-3"
"2776","ChAd (V1, D6)","IGHV2-26"
"2777","ChAd (V1, D6)","IGKV2-24"
"2778","ChAd (V1, D6)","IGKV1-12"
"2779","ChAd (V1, D6)","IGLL5"
"2780","ChAd (V1, D7)","SCNN1B"
"2781","ChAd (V1, D7)","DEFA4"
"2782","ChAd (V1, D7)","CXCR1"
"2783","ChAd (V1, D7)","CCL3"
"2784","ChAd (V1, D7)","CD38"
"2785","ChAd (V1, D7)","IGLL5"
"2786","ChAd (V1, D7)","CTSG"
"2787","ChAd (V1, D7)","AZU1"
"2788","ChAd (V1, D7)","PRTN3"
"2789","ChAd (V1, D7)","EPB42"
"2790","ChAd (V1, D7)","CCNB2"
"2791","ChAd (V1, D7)","TNFRSF17"
"2792","ChAd (V1, D7)","SPACA3"
"2793","ChAd (V1, D7)","IFI27"
"2794","ChAd (V1, D7)","ELANE"
"2795","ChAd (V1, D7)","SFTPD"
"2796","ChAd (V1, D7)","CAV1"
"2797","ChAd (V1, D7)","PI3"
"2798","ChAd (V2, D1)","CCL8"
"2799","ChAd (V2, D1)","FCGR1A"
"2800","ChAd (V2, D1)","SP100"
"2801","ChAd (V2, D1)","IGLV3-9"
"2802","ChAd (V2, D1)","IFI6"
"2803","ChAd (V2, D1)","TRIM22"
"2804","ChAd (V2, D1)","IFI35"
"2805","ChAd (V2, D1)","CLEC6A"
"2806","ChAd (V2, D1)","STAT1"
"2807","ChAd (V2, D1)","IFIT2"
"2808","ChAd (V2, D1)","IFITM3"
"2809","ChAd (V2, D1)","PARP9"
"2810","ChAd (V2, D1)","APOBEC3A"
"2811","ChAd (V2, D1)","AXL"
"2812","ChAd (V2, D1)","TRAV18"
"2813","ChAd (V2, D1)","IFI30"
"2814","ChAd (V2, D1)","CD34"
"2815","ChAd (V2, D1)","MX2"
"2816","ChAd (V2, D1)","PML"
"2817","ChAd (V2, D1)","FCGR2C"
"2818","ChAd (V2, D1)","IL27"
"2819","ChAd (V2, D1)","CFB"
"2820","ChAd (V2, D1)","OAS2"
"2821","ChAd (V2, D1)","CCL2"
"2822","ChAd (V2, D1)","TNFSF10"
"2823","ChAd (V2, D1)","BST2"
"2824","ChAd (V2, D1)","IDO1"
"2825","ChAd (V2, D1)","RIGI"
"2826","ChAd (V2, D1)","TAP2"
"2827","ChAd (V2, D1)","IFI27"
"2828","ChAd (V2, D1)","IL31RA"
"2829","ChAd (V2, D1)","TAP1"
"2830","ChAd (V2, D1)","IL1RN"
"2831","ChAd (V2, D1)","CASP1"
"2832","ChAd (V2, D1)","KIR3DL1"
"2833","ChAd (V2, D1)","IFIT1"
"2834","ChAd (V2, D1)","MX1"
"2835","ChAd (V2, D1)","GBP1"
"2836","ChAd (V2, D1)","MDK"
"2837","ChAd (V2, D1)","TRBD1"
"2838","ChAd (V2, D1)","TRIM21"
"2839","ChAd (V2, D1)","EIF2AK2"
"2840","ChAd (V2, D1)","IFITM1"
"2841","ChAd (V2, D1)","RNF213"
"2842","ChAd (V2, D1)","NCF1"
"2843","ChAd (V2, D1)","TRDC"
"2844","ChAd (V2, D1)","STAT2"
"2845","ChAd (V2, D1)","IGLV5-45"
"2846","ChAd (V2, D1)","GBP2"
"2847","ChAd (V2, D1)","GBP6"
"2848","ChAd (V2, D1)","GCH1"
"2849","ChAd (V2, D1)","LGALS9"
"2850","ChAd (V2, D1)","IDO2"
"2851","ChAd (V2, D1)","DDX60"
"2852","ChAd (V2, D1)","CCR1"
"2853","ChAd (V2, D1)","BATF2"
"2854","ChAd (V2, D1)","CXCL2"
"2855","ChAd (V2, D1)","IRF9"
"2856","ChAd (V2, D1)","LIF"
"2857","ChAd (V2, D3)","CHGA"
"2858","ChAd (V2, D3)","RAB43"
"2859","ChAd (V2, D3)","CFD"
"2860","ChAd (V2, D3)","LYL1"
"2861","ChAd (V2, D3)","RORC"
"2862","ChAd (V2, D7)","XCL1"
"2863","ChAd-BNT (V2, D3)","CYBA"
"2864","ChAd-BNT (V2, D3)","CCL24"
"2865","ChAd-BNT (V2, D3)","CLU"
"2866","ChAd-BNT (V2, D3)","CCL2"
"2867","ChAd-BNT (V2, D3)","IDO2"
"2868","ChAd-BNT (V2, D3)","EIF2AK2"
"2869","ChAd-BNT (V2, D3)","AXL"
"2870","ChAd-BNT (V2, D3)","HAMP"
"2871","ChAd-BNT (V2, D3)","CFB"
"2872","ChAd-BNT (V2, D3)","MX1"
"2873","ChAd-BNT (V2, D3)","CLEC4G"
"2874","ChAd-BNT (V2, D3)","BST2"
"2875","ChAd-BNT (V2, D3)","CCL7"
"2876","ChAd-BNT (V2, D3)","CCL1"
"2877","ChAd-BNT (V2, D3)","DEFB1"
"2878","ChAd-BNT (V2, D3)","IFITM3"
"2879","ChAd-BNT (V2, D3)","IFIT1"
"2880","ChAd-BNT (V2, D3)","PIK3R1"
"2881","ChAd-BNT (V2, D3)","IL27"
"2882","ChAd-BNT (V2, D3)","CCL18"
"2883","ChAd-BNT (V2, D3)","BATF2"
"2884","ChAd-BNT (V2, D3)","EPHB2"
"2885","ChAd-BNT (V2, D3)","STAT1"
"2886","ChAd-BNT (V2, D3)","TNFRSF4"
"2887","ChAd-BNT (V2, D3)","FCGR1A"
"2888","ChAd-BNT (V2, D3)","GSDMD"
"2889","ChAd-BNT (V2, D3)","CXCR2"
"2890","ChAd-BNT (V2, D3)","CCL20"
"2891","ChAd-BNT (V2, D3)","CXCR4"
"2892","ChAd-BNT (V2, D3)","CXCL9"
"2893","ChAd-BNT (V2, D3)","CXCL1"
"2894","ChAd-BNT (V2, D3)","VCAM1"
"2895","ChAd-BNT (V2, D3)","IFI27"
"2896","ChAd-BNT (V2, D3)","IL1R2"
"2897","ChAd-BNT (V2, D3)","IL1RL1"
"2898","ChAd-BNT (V2, D3)","SELE"
"2899","ChAd-BNT (V2, D3)","IFIT2"
"2900","ChAd-BNT (V2, D3)","GBP1"
"2901","ChAd-BNT (V2, D3)","SELP"
"2902","ChAd-BNT (V2, D3)","FPR3"
"2903","ChAd-BNT (V2, D3)","ADGRG3"
"2904","ChAd-BNT (V2, D3)","ZFPM1"
"2905","ChAd-BNT (V2, D3)","RNF213"
"2906","ChAd-BNT (V2, D3)","SCIMP"
"2907","ChAd-BNT (V2, D3)","CLEC6A"
"2908","ChAd-BNT (V2, D3)","TRIM40"
"2909","ChAd-BNT (V2, D3)","FCGR2C"
"2910","ChAd-BNT (V2, D3)","CD38"
"2911","ChAd-BNT (V2, D3)","IFI35"
"2912","ChAd-BNT (V2, D3)","LYL1"
"2913","ChAd-BNT (V2, D3)","CCL8"
"2914","ChAd-BNT (V2, D3)","IL31RA"
"2915","ChAd-BNT (V2, D3)","APOBEC3A"
"2916","ChAd-BNT (V2, D3)","GLI3"
"2917","ChAd-BNT (V2, D3)","GCNT1"
"2918","ChAd-BNT (V2, D3)","IL1R1"
"2919","ChAd-BNT (V2, D3)","CXCL5"
"2920","ChAd-BNT (V2, D3)","IL1RN"
"2921","ChAd-BNT (V2, D3)","BMI1"
"2922","ChAd-BNT (V2, D3)","BMP6"
"2923","ChAd-BNT (V2, D3)","GBP7"
"2924","ChAd-BNT (V2, D3)","OAS2"
"2925","ChAd-BNT (V2, D3)","NCAPH2"
"2926","ChAd-BNT (V2, D3)","RAB43"
"2927","ChAd-BNT (V2, D3)","NCF1"
"2928","ChAd-BNT (V2, D3)","MX2"
"2929","ChAd-BNT (V2, D3)","DDX60"
"2930","ChAd-BNT (V2, D3)","CFD"
"2931","ChAd-BNT (V2, D3)","IDO1"
"2932","ChAd-BNT (V2, D3)","CXCL3"
"2933","ChAd-BNT (V2, D3)","IFI6"
"2934","ChAd-BNT (V2, D3)","CXCR1"
"2935","ChAd-BNT (V2, D3)","GCH1"
