"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation"
"MONOV INFLUENZA A (D1)","RUFY4",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SAMD4A",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SCARB2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SCARF1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SCO2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SDC3",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SDSL",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SEMA6B",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SEPTIN4",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SERPINA1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SH3PXD2B",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SIGLEC1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SIGLEC11",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SIGLEC16",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SLC1A3",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SLC22A16",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SLC24A4",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SLC31A1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SLC31A2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SLC6A12",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SLC8A1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SMAD1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SMTNL1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SNX10",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SOCS3",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SOD2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SORT1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SQOR",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","SRGN",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","STEAP4",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","STK32B",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","STX11",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TCN2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TFEC",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TGM2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TMEM150B",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TMEM176B",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TMTC1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TNFAIP2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TNFAIP6",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TRAFD1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TRIB1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TRPV4",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","TYMP",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","UBE2D1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","UBE2L6",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","VAMP5",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","VCAN",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","VDR",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","VRK2",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","WARS1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","WDFY3",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","XAF1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","ZEB2-AS1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","ZMYND15",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","ZNF703",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","PLB1",-1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","SULT1A2",-1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","SULT1A4",-1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","VIPR1",-1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","CD72",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","DENND5B",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","DOK7",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","EBF1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","FCRL2",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","FCRL5",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","FCRLA",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","GPR20",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","L1TD1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","LARGE1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","MEG3",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","MOXD1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","MTSS1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","P2RX5",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","PAWR",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","PCDH9",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","PPP1R17",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","RPS26",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","RUBCNL",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","SETBP1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","SYT17",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","TSPAN13",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","BCL2L14",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","CNDP2",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","KRT9",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","LNX2",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","METTL6",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","PLAAT4",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","RMI2",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","TGM2",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AFF3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AFF4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AHCTF1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AK3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AMD1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ANK3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","APBA2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AQP3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ARHGAP24",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ARL4C",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATF7IP2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATP2B1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATRX",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATXN7",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","B3GNT7",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BACH2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BBX",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BCLAF1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BEX2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BEX4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BOLA2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BPGM",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BRD1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","C12orf29",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","C12orf57",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","URI1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ADTRP",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CBX5",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","TRMT13",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CCND2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CCNT1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDC14B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDC42SE2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDK12",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDK17",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CEBPZ",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CEP57",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CEPT1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CETN2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CHD1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CHD2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CHORDC1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CIR1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","UTP4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CLASP1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CLK4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CNOT6L",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CNST",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","COX11",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CREBRF",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CWF19L2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DBF4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DCAF16",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DDHD1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DDX47",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DIS3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DLST",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DNAJB1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DNAJB14",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DNAJC2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DNTTIP2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DUSP11",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DUSP4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EAPP",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ECD",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ELP2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EML4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ESCO1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EWSR1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EZR",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","FAM162A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","FAM20B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","TENT5C",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
