"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","condition"
"GO:0033047","regulation of mitotic sister chromatid segregation","20/2854","54/18870",6.46113230978864e-05,0.0111264574086041,0.0107834570460851,"AURKB/CDCA8/BIRC5/CDC20/BUB1/NUF2/CCNB1/SPC25/BUB1B/TRIP13/MAD2L1BP/CDK1/ZWINT/PLK1/NDC80/TTK/SPC24/MAD2L1/DUSP1/CENPF",20,"BNT-I (D10, severe)"
"GO:0051985","negative regulation of chromosome segregation","19/2854","50/18870",6.51412544353003e-05,0.0111264574086041,0.0107834570460851,"AURKB/CDCA8/BIRC5/CDC20/BUB1/NUF2/CCNB1/SPC25/BUB1B/TRIP13/MAD2L1BP/ZWINT/PLK1/NDC80/TTK/SPC24/MAD2L1/DUSP1/CENPF",19,"BNT-I (D10, severe)"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","19/2854","50/18870",6.51412544353003e-05,0.0111264574086041,0.0107834570460851,"AURKB/CDCA8/BIRC5/CDC20/BUB1/NUF2/CCNB1/SPC25/BUB1B/TRIP13/MAD2L1BP/ZWINT/PLK1/NDC80/TTK/SPC24/MAD2L1/DUSP1/CENPF",19,"BNT-I (D10, severe)"
"GO:1905819","negative regulation of chromosome separation","19/2854","50/18870",6.51412544353003e-05,0.0111264574086041,0.0107834570460851,"AURKB/CDCA8/BIRC5/CDC20/BUB1/NUF2/CCNB1/SPC25/BUB1B/TRIP13/MAD2L1BP/ZWINT/PLK1/NDC80/TTK/SPC24/MAD2L1/DUSP1/CENPF",19,"BNT-I (D10, severe)"
"GO:0006805","xenobiotic metabolic process","36/2854","125/18870",6.69344301829507e-05,0.0111264574086041,0.0107834570460851,"GSTO1/SLC28A3/ABCC2/SLCO2B1/ACSL1/CYP3A5/GSTO2/UGT2B11/SLC22A1/ABCB1/N6AMT1/LPO/FMO4/CYP1A1/SULT1A1/CYP46A1/AOX1/UGT2B28/CYP2U1/SLC29A1/CBR3/CYP3A4/GSTA4/CYP26A1/CYP2E1/GSTM2/ABCB11/SLC28A2/CYP1A2/GSTA1/CYP2S1/SULT1B1/AKR1C1/ACSM1/GSTM3/CYP2J2",36,"BNT-I (D10, severe)"
"GO:0098813","nuclear chromosome segregation","73/2854","312/18870",6.87407699862274e-05,0.0111264574086041,0.0107834570460851,"SMARCD3/CDC6/AURKB/CDCA5/ESPL1/CDCA8/PTEN/DCTN2/BIRC5/KIF4A/RMI2/CDC20/KIF14/NEK2/BUB1/KLHDC8B/TPX2/M1AP/DLGAP5/NUF2/KIF18B/KIF23/CCNB1/MAP9/CHMP2B/NUSAP1/SPC25/KIFC1/DIS3L2/BUB1B/KIF2C/TRIP13/ASPM/UBE2B/UBE2C/SPAG5/MAD2L1BP/CDK1/ZWINT/HECW2/PTTG2/KIF11/PLK1/NDC80/TTK/MND1/NCAPG/TOP2A/DMC1/KIFC2/NCAPH/P3H4/PHF10/SPC24/MYBL2/CDT1/CENPE/MAD2L1/CHMP2A/DUSP1/CHMP7/ANKRD31/CENPF/PTTG1/SYCE2/PHF13/AURKA/REC8/BCL7C/RNF212/AURKC/MEIOB/ARHGEF10",73,"BNT-I (D10, severe)"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","28/2854","90/18870",9.73664657563119e-05,0.0153339025935684,0.0148611974049108,"SMARCD3/CDC6/AURKB/ESPL1/CDCA8/BIRC5/CDC20/BUB1/DLGAP5/NUF2/CCNB1/SPC25/BUB1B/TRIP13/UBE2C/MAD2L1BP/ZWINT/HECW2/PLK1/NDC80/TTK/PHF10/SPC24/CENPE/MAD2L1/DUSP1/CENPF/BCL7C",28,"BNT-I (D10, severe)"
"GO:0050954","sensory perception of mechanical stimulus","47/2854","181/18870",0.000100913598182462,0.0154743035949791,0.0149972702008008,"TIMM10/BIRC5/CLIC5/SLC1A3/KCNE1/RPL38/TIMM8B/LRIG1/LOXHD1/HPN/DDIT3/MYO6/SPRY2/POMGNT1/CDKN2D/NPR2/MIR342/MYO7A/OTOF/STRC/CDC14A/USP53/GPX1/GRAP/TMEM120A/TRPA1/SCN9A/TUB/ESPN/LRP2/ZNF354A/PAX3/TMIE/KCNQ3/GJB6/SOBP/NAV2/ATP2B2/CLRN1/LHFPL3/TSPEAR/PDZD7/LHFPL4/DCDC2/FZD4/TMC2/ALDH7A1",47,"BNT-I (D10, severe)"
"GO:0009636","response to toxic substance","62/2854","258/18870",0.000105483131633193,0.0157602617442722,0.0152744129881803,"INHBB/TXN/PTPN13/GSTO1/PRDX6/DUOX1/ALOX5AP/MT2A/MT1X/TP53INP1/CDK1/GSTO2/SLC30A1/ABCB1/MT1F/MDM2/EPHX2/LPO/TXNDC17/MGST1/CYP1A1/MAOB/GSR/TXNRD3/SLC30A4/LANCL1/HTRA2/PRDX5/SRXN1/SESN2/GPX1/UBIAD1/HBA1/CDH1/PTGS1/APOM/SCN9A/MPST/GUCY2C/PRDX4/HBA2/SDC1/GSTM2/TXNDC2/FBLN5/GSTA1/TYMS/ATP7B/NEFL/NOS3/ABCG2/SLC22A18/PTGS2/KCNC1/ALDH1A1/GSTM3/DUOX2/APOE/CPS1/AQP10/CYGB/HBB",62,"BNT-I (D10, severe)"
"GO:0050770","regulation of axonogenesis","42/2854","157/18870",0.00011306078445749,0.0164701297758449,0.0159623975951167,"PTEN/AMIGO1/SEMA4C/EPHA4/SEMA4F/ARHGAP35/SYNGAP1/FN1/IFRD1/PLXNA3/SEMA4G/SEMA6C/PLXNA1/WNT7A/TRIM46/FGF13/PLXNB3/CDH1/PTPRS/TIAM1/PLXNA2/METRN/DISC1/KIAA0319/TRPC5/DAB1/ADCY10/NRP1/PLXNC1/ROBO1/KEL/NEFL/RGMA/SEMA5A/SEMA3A/XK/WNT3/CHN1/UST/SEMA3B/TNR/PLXNA4",42,"BNT-I (D10, severe)"
"GO:0006631","fatty acid metabolic process","88/2854","401/18870",0.000153690224739199,0.0218427546233003,0.0211693980930886,"OLAH/ACADSB/ERLIN1/TYSND1/PLA2G4B/ELOVL4/IRS2/ECHDC3/MORC2/ALOX5AP/MAPK14/ABHD3/THEM5/ABCD2/CYP7A1/ACSM3/ACSL1/MBLAC2/PCCA/PECR/FABP5/HACD4/CEACAM1/ACBD7/ACSL6/ALOX15B/LPIN1/SLC45A3/FASN/BRCA1/SCD/THEM4/ACAD11/IVD/MIR342/ALOX15/ASAH1/ELOVL3/FMO4/MGLL/CYP1A1/ABHD5/PLIN5/ACOX1/ACSL3/ACOXL/SESN2/GPX1/ACSL4/HPGD/PTGS1/SIRT4/LPL/CYP2U1/TRIB3/SLC27A2/CYP3A4/CYP2E1/ECHDC2/KLHL25/GSTM2/SLC27A5/ABCB11/ELOVL7/FAAH2/CYP1A2/PM20D1/GSTA1/CYP2S1/ACSM4/ALOX12B/ACOX2/PRKAR2B/RGN/HPGDS/SCD5/PTGS2/DAGLA/GHSR/AKR1C1/ACSM1/ACOT11/CYP2J2/ASAH2/GPAT2/APOC1/CNR1/CYGB",88,"BNT-I (D10, severe)"
"GO:0090068","positive regulation of cell cycle process","62/2854","262/18870",0.000167149615345039,0.0225942340319966,0.0218977113043024,"SMARCD3/CDK10/CDC6/RRM2/AURKB/TFDP1/CDCA5/ESPL1/CDCA8/BIRC5/RPTOR/CDC20/CDC25A/E2F8/KIF14/BUB1/DLGAP5/SMPD3/KIF23/CCNB1/NUSAP1/PLSCR1/CDC25B/CDC25C/NUDT16/UBE2B/RAD51AP1/UBE2C/ZNF16/SPAG5/MAD2L1BP/CDK1/DTL/MDM2/E2F7/NDC80/NPR2/EREG/UBXN2B/GIPC1/NCAPG/STIL/MTA3/CIT/NCAPH/CYP1A1/CDC14A/NSFL1C/CENPV/MTBP/MAD2L1/TGFA/ANKRD31/INSR/PIWIL2/AURKA/IGF1/OR2A4/EGF/PLK4/AURKC/STOX1",62,"BNT-I (D10, severe)"
"GO:0007059","chromosome segregation","92/2854","424/18870",0.000168037220941685,0.0225942340319966,0.0218977113043024,"SMARCD3/CDC6/AURKB/HJURP/CDCA5/ESPL1/CDCA8/PTEN/DCTN2/SKA1/BIRC5/KIF4A/RMI2/CDC20/CDCA2/KIF14/NEK2/BUB1/KLHDC8B/TPX2/M1AP/DLGAP5/NUF2/KIF18B/SKA3/KIF23/CCNB1/MAP9/CHMP2B/NUSAP1/TUBGCP6/SPC25/PLSCR1/KIFC1/DIS3L2/BUB1B/CENPM/CENPW/KIF2C/TRIP13/MKI67/ASPM/UBE2B/UBE2C/SPAG5/MAD2L1BP/CDK1/ZWINT/STARD9/HECW2/PTTG2/KIF11/BRCA1/PLK1/NDC80/CENPN/TTK/SMARCAD1/CENPU/MND1/NCAPG/TOP2A/DMC1/STIL/KIFC2/NCAPH/P3H4/PHF10/SPC24/MYBL2/CDT1/ESCO2/CENPE/ARL8A/MAD2L1/CHMP2A/DUSP1/CHMP7/ANKRD31/CENPF/HAUS4/PTTG1/SYCE2/PHF13/AURKA/REC8/BCL7C/RNF212/AURKC/MEIOB/ARHGEF10/GOLGA8S",92,"BNT-I (D10, severe)"
"GO:0044771","meiotic cell cycle phase transition","8/2854","13/18870",0.000170610313610409,0.0225942340319966,0.0218977113043024,"CDC20/CDC25A/CDC25B/CDC25C/NDC80/TTK/PKMYT1/OVOL1",8,"BNT-I (D10, severe)"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","28/2854","93/18870",0.000182336465435264,0.0232613305014836,0.0225442428875488,"SMARCD3/CDC6/AURKB/ESPL1/CDCA8/BIRC5/CDC20/BUB1/DLGAP5/NUF2/CCNB1/SPC25/BUB1B/TRIP13/UBE2C/MAD2L1BP/ZWINT/HECW2/PLK1/NDC80/TTK/PHF10/SPC24/CENPE/MAD2L1/DUSP1/CENPF/BCL7C",28,"BNT-I (D10, severe)"
"GO:0051983","regulation of chromosome segregation","36/2854","131/18870",0.00018988910662824,0.0232613305014836,0.0225442428875488,"SMARCD3/CDC6/AURKB/ESPL1/CDCA8/BIRC5/RMI2/CDC20/CDCA2/BUB1/DLGAP5/NUF2/CCNB1/SPC25/PLSCR1/BUB1B/KIF2C/TRIP13/MKI67/UBE2C/MAD2L1BP/CDK1/ZWINT/HECW2/PLK1/NDC80/TTK/NCAPG/NCAPH/PHF10/SPC24/CENPE/MAD2L1/DUSP1/CENPF/BCL7C",36,"BNT-I (D10, severe)"
"GO:0051056","regulation of small GTPase mediated signal transduction","68/2854","295/18870",0.000190790000320657,0.0232613305014836,0.0225442428875488,"P2RY10/FGD4/RASGEF1A/SRGAP3/SIPA1L2/KIF14/ARHGAP29/AMOT/ABCA1/ARHGAP32/SRGAP2/RALGAPA2/OBSCN/PLEKHG4/ARHGAP35/SYNGAP1/SPRY2/STMN3/MYO9A/ARHGEF9/RASA4/GABARAP/PLEKHG5/FLCN/MCF2L/GPR17/GNA13/RASA3/SCAI/AUTS2/RASGRF2/FGD1/GARNL3/KBTBD6/ARHGAP5/DENND3/CDON/ARHGAP26/FLOT1/ARHGAP23/RASA4B/TIAM1/IGF1/LPAR6/ADGRG1/LPAR2/ARHGEF40/ARHGAP24/PLEKHG4B/ARHGEF4/KANK1/SIPA1L3/RASGRP4/NRP1/ROBO1/MET/ARHGAP22/ARFGEF3/GPR20/CHN1/FRMD7/RHOF/STMN1/SYDE2/GPR55/ARHGEF10/ARHGEF25/APOE",68,"BNT-I (D10, severe)"
"GO:0007018","microtubule-based movement","91/2854","420/18870",0.000191615559305168,0.0232613305014836,0.0225442428875488,"AP3S1/RHOT1/BLOC1S2/KIF4A/DYNC1I1/KIF14/DLGAP5/IFT74/KIF3A/DST/KIF18B/KIF23/KIFC1/KIF21A/FYCO1/KIF2C/DNHD1/PLTP/RSPH9/NEURL1/DNAH6/APBA1/SYNE2/KIF5C/CCDC65/UBE2B/NME8/DYNC2H1/CELSR2/STARD9/ARMC12/CFAP58/IFT20/KIF11/SPEF2/KIF5A/DNAH17/KIF20A/RAB1A/KLC2/PFN4/ROPN1L/VPS13A/KIF15/KIFC2/TTC12/CLUAP1/TRIM46/KIF24/KIF1B/DNAI2/ING2/TEX101/DAW1/DRC1/CENPE/CFAP54/ARL8A/CFAP45/HSPB1/UCHL1/ROPN1B/SNAPIN/SLC9B1/TMEM201/TUB/CYB5D1/NETO1/BBS12/ADCY10/DNAH3/SPAG6/KIF27/SYBU/CATSPER1/CELF3/MAK/KIF19/DNAAF1/NEFL/DNAH14/AP3M2/FEZ1/CALY/FSIP2/NEK10/RGN/SLC22A14/SLC22A16/HYDIN/KIF26B",91,"BNT-I (D10, severe)"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","28/2854","94/18870",0.000222694216065738,0.026482432592144,0.0256660465991983,"SMARCD3/CDC6/AURKB/ESPL1/CDCA8/BIRC5/CDC20/BUB1/DLGAP5/NUF2/CCNB1/SPC25/BUB1B/TRIP13/UBE2C/MAD2L1BP/ZWINT/HECW2/PLK1/NDC80/TTK/PHF10/SPC24/CENPE/MAD2L1/DUSP1/CENPF/BCL7C",28,"BNT-I (D10, severe)"
"GO:0033045","regulation of sister chromatid segregation","30/2854","104/18870",0.000253094529706316,0.0294956364919741,0.0285863610920923,"SMARCD3/CDC6/AURKB/ESPL1/CDCA8/BIRC5/RMI2/CDC20/BUB1/DLGAP5/NUF2/CCNB1/SPC25/BUB1B/TRIP13/UBE2C/MAD2L1BP/CDK1/ZWINT/HECW2/PLK1/NDC80/TTK/PHF10/SPC24/CENPE/MAD2L1/DUSP1/CENPF/BCL7C",30,"BNT-I (D10, severe)"
"GO:0044782","cilium organization","88/2854","407/18870",0.000260489900821806,0.0297622480801699,0.0288447537236117,"CDK10/RAB11FIP3/IFT74/KIF3A/FBF1/CC2D2B/DNHD1/RSPH9/NEURL1/SYNE2/ARL6/MKS1/CCDC66/CCDC65/UBE2B/RPGRIP1L/NME8/DZIP1L/ARHGAP35/DYNC2H1/ABLIM1/CELSR2/WDR54/SNX10/CEP70/ARMC12/TBC1D30/CFAP58/IFT20/CROCC/CEP290/SPEF2/PTPDC1/TTC39C/TMEM67/TBC1D7/DNAH17/PFN4/SPATA6/CEP126/RILPL2/PARVA/RRP7A/TTC12/CDC14A/CLUAP1/TBC1D32/ATG3/CBY1/POC1A/TMEM237/BBS5/KIF24/DNAI2/RTTN/ASAP1/DAW1/DRC1/FAM161A/CFAP54/TCTN2/RP2/HYLS1/DUSP23/ROPN1B/AHI1/AURKA/CC2D2A/TUB/MPHOSPH9/DISC1/ABLIM3/BBS12/LIMK2/SPAG6/KIF27/MAK/PLK4/KIF19/FHDC1/DNAAF1/DNAJB13/ARMC9/DNAAF3/FSIP2/DCDC2/TMEM17/HYDIN",88,"BNT-I (D10, severe)"
"GO:0044772","mitotic cell cycle phase transition","99/2854","470/18870",0.000301716573505633,0.0338096629580254,0.032767397102383,"SMARCD3/CDK10/CDC6/ANLN/RRM2/AURKB/TFDP1/CDCA5/ESPL1/CDCA8/PTEN/E2F2/BIRC5/CRADD/RPTOR/CLSPN/CDC20/CDC25A/CCNA1/KIF14/BUB1/TFAP4/DLGAP5/NUF2/UBE2A/CCNB1/IQGAP3/SYF2/SPC25/GTSE1/E2F3/CCNA2/BUB1B/FBXO31/PKD1/MELK/CDC25B/CDC25C/TRIP13/UBE2C/MAD2L1BP/CDK1/NPAT/CDKN3/ZWINT/MUC1/HECW2/CKS2/ABCB1/KDM8/GPR132/CDKN2D/DTL/BRCA1/MDM2/PLK1/UIMC1/CDK14/E2F7/NDC80/CCNG2/TTK/E2F1/STIL/PLK2/GPNMB/MTA3/CHEK1/CYP1A1/PKMYT1/CDC14A/PHF10/SPC24/MTBP/ACVR1B/TICRR/ORC1/PIDD1/CENPE/MAD2L1/CHMP2A/DUSP1/CHMP7/CENPF/KLF4/AURKA/MYO16/CCNI2/BCAT1/CDK15/MIR29C/BCL7C/PKIA/NFIB/CCNJL/NES/MYC/CTDSPL/STOX1",99,"BNT-I (D10, severe)"
"GO:0072330","monocarboxylic acid biosynthetic process","54/2854","226/18870",0.00033031738198072,0.0363162148075784,0.0351966783381641,"OLAH/ERLIN1/ELOVL4/ABHD3/ABCD2/CYP7A1/ACSM3/PECR/FABP5/HACD4/CEACAM1/ALOX15B/SLC45A3/FASN/BRCA1/SCD/MIR342/ALOX15/ELOVL3/MGLL/ALDH1A2/CYP1A1/OSBPL6/NR1D1/OSBPL7/CYP46A1/STAR/GAMT/PTGS1/LPL/FGFR4/TRIB3/SLC27A2/CYP3A4/CYP2E1/KLHL25/GSTM2/SLC27A5/ABCB11/ELOVL7/CYP1A2/ACSM4/DSEL/ALOX12B/DHRS9/ACOX2/RGN/UST/HPGDS/SCD5/PTGS2/ACSM1/ASAH2/APOC1",54,"BNT-I (D10, severe)"
"GO:0007052","mitotic spindle organization","35/2854","130/18870",0.000354304434981642,0.0382320730118153,0.0370534755102633,"AURKB/CDCA8/DCTN2/BIRC5/KIF4A/CDC20/NEK2/TPX2/DLGAP5/NUF2/KIF23/CCNB1/MAP9/CHMP2B/SPC25/KIFC1/PKD1/KIF11/PLK1/NDC80/TTK/CEP126/STIL/PLK2/KIFC2/MYBL2/CENPE/CHMP2A/CHMP7/AURKA/WDR62/AURKC/STMN1/ARHGEF10/GNAI1",35,"BNT-I (D10, severe)"
"GO:0044784","metaphase/anaphase transition of cell cycle","28/2854","97/18870",0.000395341083468741,0.0418845907885883,0.0405933954604746,"SMARCD3/CDC6/AURKB/ESPL1/CDCA8/BIRC5/CDC20/BUB1/DLGAP5/NUF2/CCNB1/SPC25/BUB1B/TRIP13/UBE2C/MAD2L1BP/ZWINT/HECW2/PLK1/NDC80/TTK/PHF10/SPC24/CENPE/MAD2L1/DUSP1/CENPF/BCL7C",28,"BNT-I (D10, severe)"
"GO:0061982","meiosis I cell cycle process","36/2854","136/18870",0.000418741834902848,0.0432224907586974,0.0418900513797678,"ESPL1/CDC20/CDC25A/CCNA1/M1AP/CDC25B/CDC25C/TRIP13/UBE2B/RAD51AP1/PTTG2/CKS2/MYBL1/PLK1/NDC80/MND1/BRCA2/TOP2A/DMC1/RAD51/PKMYT1/P3H4/ING2/TDRD9/ANKRD31/PTTG1/SYCE2/PIWIL2/AURKA/REC8/RAD54L/BTBD18/DMRTC2/RNF212/RMI1/MEIOB",36,"BNT-I (D10, severe)"
"GO:0000281","mitotic cytokinesis","26/2854","88/18870",0.000422804526041832,0.0432224907586974,0.0418900513797678,"ANLN/JTB/AURKB/ESPL1/CDCA8/BIRC5/EXOC6/KIF4A/KLHDC8B/KIF23/IQGAP3/MAP9/CHMP2B/NUSAP1/CENPA/CEP55/EXOC6B/ANK3/PLK1/KIF20A/CIT/SPTBN1/CHMP2A/SNX9/CHMP7/STMN1",26,"BNT-I (D10, severe)"
"GO:0019755","one-carbon compound transport","20/2854","61/18870",0.000433410999975505,0.0435428602906425,0.042200544734457,"SLC26A8/CYB5RL/SLC4A3/SLC4A10/CYB5R4/CA4/SLC4A7/SLC4A9/HBA1/AQP9/AQP7/HBA2/SLC14A1/CYB5R2/SLC39A10/SLC4A4/SLC39A4/BEST1/AQP10/HBB",20,"BNT-I (D10, severe)"
"GO:0007093","mitotic cell cycle checkpoint signaling","37/2854","142/18870",0.000488449459582495,0.047923811476503,0.0464464423457839,"CDC6/AURKB/CDCA8/BIRC5/CRADD/CLSPN/CDC20/BUB1/NUF2/CCNB1/SYF2/SPC25/GTSE1/BUB1B/FBXO31/MDC1/TRIP13/MAD2L1BP/CDK1/ZWINT/MUC1/DTL/BRCA1/MDM2/PLK1/UIMC1/NDC80/TTK/PLK2/CHEK1/SPC24/TICRR/ORC1/PIDD1/MAD2L1/DUSP1/CENPF",37,"BNT-I (D10, severe)"
"GO:0050771","negative regulation of axonogenesis","21/2854","66/18870",0.000497217877248433,0.047923811476503,0.0464464423457839,"PTEN/SEMA4C/SEMA4F/SYNGAP1/IFRD1/PLXNA3/SEMA4G/SEMA6C/TRIM46/FGF13/CDH1/PTPRS/KIAA0319/DAB1/NRP1/RGMA/SEMA5A/SEMA3A/WNT3/SEMA3B/TNR",21,"BNT-I (D10, severe)"
"GO:0030198","extracellular matrix organization","71/2854","321/18870",0.000501690835775989,0.047923811476503,0.0464464423457839,"ADAMTS2/MMP8/PAPLN/SPOCK2/COL17A1/SH3PXD2B/COL9A2/SFRP2/SMPD3/ENG/GPM6B/FOXC1/MMP25/LAMA2/HPN/FAP/COLGALT2/ADAMTS10/CRISPLD2/MMP19/ADAMTS4/AXIN2/NTN4/POMGNT1/RECK/ADAMTSL5/SERPINH1/HMCN1/PRDM5/MMP9/QSOX1/BMP2/P3H4/ZNF469/HAS1/PHLDB2/COL4A2/MMP27/NR2E1/COL5A1/FLOT1/ITGB3/FGFR4/PRDX4/CAV2/MMP1/MYH11/HPSE2/FBLN5/ELF3/SPINT1/ADAMTS5/COL4A1/TGFBI/TMPRSS6/PHLDB1/CCDC80/ADAMTS3/MYO1E/ADAMTSL4/COL5A3/OLFML2B/OLFML2A/COL7A1/COL5A2/ADAMTS17/VIT/TNR/MATN1/LOXL1/ADAMTS8",71,"BNT-I (D10, severe)"
"GO:0016049","cell growth","27/379","497/18870",3.13600696851149e-06,0.0110512885570345,0.0102828017967508,"CDKN2D/EPB41L5/SEMA4G/SEMA3B/SERTAD3/FGF13/CHPT1/NRN1/SFN/MIR199A1/NPR2/CRABP2/MIR23A/PAPPA2/SESN2/EXOSC4/HPN/CDA/SFRP1/ARMC12/DISC1/NRP1/EFNA5/HBEGF/MAP1B/SEMA5A/CEACAM1",27,"BNT-I (D3)"
"GO:0001558","regulation of cell growth","23/379","417/18870",1.3354723437482e-05,0.0235310226968433,0.0218947176356613,"CDKN2D/SEMA4G/SEMA3B/SERTAD3/FGF13/CHPT1/SFN/MIR199A1/CRABP2/PAPPA2/SESN2/EXOSC4/HPN/CDA/SFRP1/ARMC12/DISC1/NRP1/EFNA5/HBEGF/MAP1B/SEMA5A/CEACAM1",23,"BNT-I (D3)"
"GO:0030307","positive regulation of cell growth","13/379","163/18870",2.62889911999147e-05,0.0269279683553512,0.0250554457933326,"SFN/MIR199A1/CRABP2/EXOSC4/HPN/SFRP1/ARMC12/DISC1/NRP1/EFNA5/HBEGF/MAP1B/SEMA5A",13,"BNT-I (D3)"
"GO:0014012","peripheral nervous system axon regeneration","4/379","10/18870",3.05652308233271e-05,0.0269279683553512,0.0250554457933326,"MIR221/TSPO/MIR222/MAP1B",4,"BNT-I (D3)"
"GO:0045927","positive regulation of growth","16/379","256/18870",6.49539900154795e-05,0.04577957216291,0.0425961429259408,"MAPK14/BASP1/SFN/MIR199A1/CRABP2/EXOSC4/HPN/MIR222/SFRP1/ARMC12/DISC1/NRP1/EFNA5/HBEGF/MAP1B/SEMA5A",16,"BNT-I (D3)"
"GO:2001233","regulation of apoptotic signaling pathway","11/95","398/18870",5.11114971128472e-06,0.00761561306981424,0.00716636991098027,"STRADB/UBB/BCL2L1/YBX3/PLAUR/DDIT3/ITPRIP/CDKN2D/ADORA2A/INCA1/INHBB",11,"BNT-I (D4)"
"GO:1990748","cellular detoxification","6/95","119/18870",3.04832793060253e-05,0.013367835622905,0.0125792702576541,"GSTM1/HBD/HBB/SESN2/GPX2/HBA2",6,"BNT-I (D4)"
"GO:0032536","regulation of cell projection size","3/95","13/18870",3.40844515230208e-05,0.013367835622905,0.0125792702576541,"XK/KEL/WNT7A",3,"BNT-I (D4)"
"GO:0097237","cellular response to toxic substance","6/95","128/18870",4.5946096709563e-05,0.013367835622905,0.0125792702576541,"GSTM1/HBD/HBB/SESN2/GPX2/HBA2",6,"BNT-I (D4)"
"GO:0015670","carbon dioxide transport","3/95","15/18870",5.38302105620335e-05,0.013367835622905,0.0125792702576541,"HBD/HBB/HBA2",3,"BNT-I (D4)"
"GO:0015671","oxygen transport","3/95","15/18870",5.38302105620335e-05,0.013367835622905,0.0125792702576541,"HBD/HBB/HBA2",3,"BNT-I (D4)"
"GO:0098869","cellular oxidant detoxification","5/95","99/18870",0.000143187550672448,0.0274454971044674,0.0258264939195695,"HBD/HBB/SESN2/GPX2/HBA2",5,"BNT-I (D4)"
"GO:0098754","detoxification","6/95","158/18870",0.000147358373715261,0.0274454971044674,0.0258264939195695,"GSTM1/HBD/HBB/SESN2/GPX2/HBA2",6,"BNT-I (D4)"
"GO:0015669","gas transport","3/95","22/18870",0.000177595165768423,0.0294018663327722,0.0276674574039227,"HBD/HBB/HBA2",3,"BNT-I (D4)"
"GO:0009636","response to toxic substance","7/95","258/18870",0.000326989540080453,0.0487214414719875,0.0458473755144383,"GSTM1/HBD/HBB/SESN2/GPX2/HBA2/INHBB",7,"BNT-I (D4)"
"GO:0050804","modulation of chemical synaptic transmission","23/337","489/18870",2.56669486816202e-05,0.0276097709302172,0.0258273029757739,"JPH4/SYBU/NRXN1/CLSTN2/ATP1A2/OTOF/LRRC4/KCNJ10/SLC24A2/SLC7A10/NGFR/CDH2/SHISA8/SNCAIP/NTNG1/MYOF/SHANK1/ASIC1/PHF24/MME/TNR/KMO/SHANK2",23,"ChAd (V1, D3)"
"GO:0099177","regulation of trans-synaptic signaling","23/337","490/18870",2.64989697192835e-05,0.0276097709302172,0.0258273029757739,"JPH4/SYBU/NRXN1/CLSTN2/ATP1A2/OTOF/LRRC4/KCNJ10/SLC24A2/SLC7A10/NGFR/CDH2/SHISA8/SNCAIP/NTNG1/MYOF/SHANK1/ASIC1/PHF24/MME/TNR/KMO/SHANK2",23,"ChAd (V1, D3)"
"GO:0055075","potassium ion homeostasis","6/337","34/18870",2.73634994352995e-05,0.0276097709302172,0.0258273029757739,"ATP1A2/UPK3A/KCNJ10/SLC12A1/KCNMA1/SLC12A8",6,"ChAd (V1, D3)"
"GO:0045926","negative regulation of growth","15/337","247/18870",4.04651973831094e-05,0.030622038119668,0.0286451002527801,"MT1M/MT1X/FBP1/SPP1/SEMA3D/PLAC8/MT1E/ACVRL1/KIAA0319/RBP4/DACT3/MT2A/GDF15/SLIT2/TNR",15,"ChAd (V1, D3)"
"GO:0006334","nucleosome assembly","8/58","118/18870",2.71635299079136e-09,1.61690705850865e-06,1.26320863945988e-06,"H2BC14/H3C12/H1-5/H3C2/H3C15/H3C8/H3C3/H3C7",8,"ChAd (V1, D6)"
"GO:0065004","protein-DNA complex assembly","10/58","240/18870",2.80713030991085e-09,1.61690705850865e-06,1.26320863945988e-06,"H2BC14/CDC45/H3C12/CDT1/H1-5/H3C2/H3C15/H3C8/H3C3/H3C7",10,"ChAd (V1, D6)"
"GO:0034728","nucleosome organization","8/58","138/18870",9.39678082898033e-09,3.60836383832845e-06,2.8190342486941e-06,"H2BC14/H3C12/H1-5/H3C2/H3C15/H3C8/H3C3/H3C7",8,"ChAd (V1, D6)"
"GO:1901987","regulation of cell cycle phase transition","11/58","456/18870",1.19062349455995e-07,3.12411337672872e-05,2.44071357556931e-05,"PKMYT1/CDCA5/CDC45/BIRC5/CDT1/CDK1/RRM2/CDC6/CDC20/CDC25A/HASPIN",11,"ChAd (V1, D6)"
"GO:0140014","mitotic nuclear division","9/58","274/18870",1.43890067769395e-07,3.12411337672872e-05,2.44071357556931e-05,"PKMYT1/CDCA5/BIRC5/CDT1/CDK1/PRC1/CDC20/IGF1/HASPIN",9,"ChAd (V1, D6)"
"GO:0006260","DNA replication","9/58","278/18870",1.62714238371288e-07,3.12411337672872e-05,2.44071357556931e-05,"CDC45/CDT1/PIF1/TK1/CDK1/GINS2/CCNA2/RRM2/CDC6",9,"ChAd (V1, D6)"
"GO:0000819","sister chromatid segregation","8/58","225/18870",4.14108467000451e-07,6.81504219977884e-05,5.32425171857722e-05,"CDCA5/BIRC5/CDT1/CDK1/PRC1/CDC6/CDC20/HASPIN",8,"ChAd (V1, D6)"
