"","condition","genes"
"595","HIV-1 GAG-POL NEF (D1)","ALDH18A1"
"596","HIV-1 GAG-POL NEF (D1)","ALDOC"
"597","HIV-1 GAG-POL NEF (D1)","AMY2B"
"598","HIV-1 GAG-POL NEF (D1)","ANAPC1"
"599","HIV-1 GAG-POL NEF (D1)","ANAPC15"
"600","HIV-1 GAG-POL NEF (D1)","ANAPC16"
"601","HIV-1 GAG-POL NEF (D1)","ANKH"
"602","HIV-1 GAG-POL NEF (D1)","ANKRD36B"
"603","HIV-1 GAG-POL NEF (D1)","ANKRD36C"
"604","HIV-1 GAG-POL NEF (D1)","ANP32B"
"605","HIV-1 GAG-POL NEF (D1)","ANXA6"
"606","HIV-1 GAG-POL NEF (D1)","AP3M2"
"607","HIV-1 GAG-POL NEF (D1)","APBA2"
"608","HIV-1 GAG-POL NEF (D1)","APBB1"
"609","HIV-1 GAG-POL NEF (D1)","APEX1"
"610","HIV-1 GAG-POL NEF (D1)","AQP3"
"611","HIV-1 GAG-POL NEF (D1)","ARHGAP12"
"612","HIV-1 GAG-POL NEF (D1)","ARHGAP15"
"613","HIV-1 GAG-POL NEF (D1)","ARHGAP5"
"614","HIV-1 GAG-POL NEF (D1)","ARHGEF9"
"615","HIV-1 GAG-POL NEF (D1)","ARID2"
"616","HIV-1 GAG-POL NEF (D1)","ARL4C"
"617","HIV-1 GAG-POL NEF (D1)","ATF7IP2"
"618","HIV-1 GAG-POL NEF (D1)","ATL2"
"619","HIV-1 GAG-POL NEF (D1)","ATM"
"620","HIV-1 GAG-POL NEF (D1)","ATP2B4"
"621","HIV-1 GAG-POL NEF (D1)","ATP8A1"
"622","HIV-1 GAG-POL NEF (D1)","ATP8B2"
"623","HIV-1 GAG-POL NEF (D1)","ATPSCKMT"
"624","HIV-1 GAG-POL NEF (D1)","AXIN2"
"625","HIV-1 GAG-POL NEF (D1)","BACH2"
"626","HIV-1 GAG-POL NEF (D1)","BAG2"
"627","HIV-1 GAG-POL NEF (D1)","BBS2"
"628","HIV-1 GAG-POL NEF (D1)","BBS9"
"629","HIV-1 GAG-POL NEF (D1)","BCKDHB"
"630","HIV-1 GAG-POL NEF (D1)","BCL11B"
"631","HIV-1 GAG-POL NEF (D1)","BCL7A"
"632","HIV-1 GAG-POL NEF (D1)","BDH1"
"633","HIV-1 GAG-POL NEF (D1)","BIN1"
"634","HIV-1 GAG-POL NEF (D1)","BLK"
"635","HIV-1 GAG-POL NEF (D1)","BPTF"
"636","HIV-1 GAG-POL NEF (D1)","BRWD1"
"637","HIV-1 GAG-POL NEF (D1)","BTG1"
"638","HIV-1 GAG-POL NEF (D1)","CFAP68"
"639","HIV-1 GAG-POL NEF (D1)","C12orf57"
"640","HIV-1 GAG-POL NEF (D1)","C12orf75"
"641","HIV-1 GAG-POL NEF (D1)","C14orf28"
"642","HIV-1 GAG-POL NEF (D1)","C16orf74"
"643","HIV-1 GAG-POL NEF (D1)","C1orf21"
"644","HIV-1 GAG-POL NEF (D1)","CA5B"
"645","HIV-1 GAG-POL NEF (D1)","CAD"
"646","HIV-1 GAG-POL NEF (D1)","CAMK1D"
"647","HIV-1 GAG-POL NEF (D1)","CAMK4"
"648","HIV-1 GAG-POL NEF (D1)","CARD11"
"649","HIV-1 GAG-POL NEF (D1)","CASD1"
"650","HIV-1 GAG-POL NEF (D1)","CASK"
"651","HIV-1 GAG-POL NEF (D1)","CASP8AP2"
"652","HIV-1 GAG-POL NEF (D1)","CASS4"
"653","HIV-1 GAG-POL NEF (D1)","CBLB"
"654","HIV-1 GAG-POL NEF (D1)","CBX5"
"655","HIV-1 GAG-POL NEF (D1)","CBX7"
"656","HIV-1 GAG-POL NEF (D1)","CCDC7"
"657","HIV-1 GAG-POL NEF (D1)","CCL28"
"658","HIV-1 GAG-POL NEF (D1)","CCNB1IP1"
"659","HIV-1 GAG-POL NEF (D1)","CCND2"
"660","HIV-1 GAG-POL NEF (D1)","CCNG1"
"661","HIV-1 GAG-POL NEF (D1)","CCNT1"
"662","HIV-1 GAG-POL NEF (D1)","CCR4"
"663","HIV-1 GAG-POL NEF (D1)","CCR6"
"664","HIV-1 GAG-POL NEF (D1)","CCSER2"
"665","HIV-1 GAG-POL NEF (D1)","CD2"
"666","HIV-1 GAG-POL NEF (D1)","CD200"
"667","HIV-1 GAG-POL NEF (D1)","CD200R1"
"668","HIV-1 GAG-POL NEF (D1)","CD244"
"669","HIV-1 GAG-POL NEF (D1)","CD248"
"670","HIV-1 GAG-POL NEF (D1)","CD3D"
"671","HIV-1 GAG-POL NEF (D1)","CD3E"
"672","HIV-1 GAG-POL NEF (D1)","CD5"
"673","HIV-1 GAG-POL NEF (D1)","CD52"
"674","HIV-1 GAG-POL NEF (D1)","CD8A"
"675","HIV-1 GAG-POL NEF (D1)","CDC14A"
"676","HIV-1 GAG-POL NEF (D1)","CDC14B"
"677","HIV-1 GAG-POL NEF (D1)","CDC25B"
"678","HIV-1 GAG-POL NEF (D1)","CDC42SE2"
"679","HIV-1 GAG-POL NEF (D1)","CDCA7L"
"680","HIV-1 GAG-POL NEF (D1)","CDKN2AIP"
"681","HIV-1 GAG-POL NEF (D1)","CDR2"
"682","HIV-1 GAG-POL NEF (D1)","CENPV"
"683","HIV-1 GAG-POL NEF (D1)","CEP120"
"684","HIV-1 GAG-POL NEF (D1)","CEP128"
"685","HIV-1 GAG-POL NEF (D1)","CEP57"
"686","HIV-1 GAG-POL NEF (D1)","CEP68"
"687","HIV-1 GAG-POL NEF (D1)","CEP78"
"688","HIV-1 GAG-POL NEF (D1)","CEP95"
"689","HIV-1 GAG-POL NEF (D1)","CERK"
"690","HIV-1 GAG-POL NEF (D1)","CFAP36"
"691","HIV-1 GAG-POL NEF (D1)","CFAP97"
"692","HIV-1 GAG-POL NEF (D1)","CHD3"
"693","HIV-1 GAG-POL NEF (D1)","CHMP7"
"694","HIV-1 GAG-POL NEF (D1)","CHRM3-AS2"
"695","HIV-1 GAG-POL NEF (D1)","CLEC2D"
"696","HIV-1 GAG-POL NEF (D1)","CLK4"
"697","HIV-1 GAG-POL NEF (D1)","CLSTN3"
"698","HIV-1 GAG-POL NEF (D1)","CMPK1"
"699","HIV-1 GAG-POL NEF (D1)","CNOT6L"
"700","HIV-1 GAG-POL NEF (D1)","COBLL1"
"701","HIV-1 GAG-POL NEF (D1)","COMMD6"
"702","HIV-1 GAG-POL NEF (D1)","COQ10A"
"703","HIV-1 GAG-POL NEF (D1)","COX11"
"704","HIV-1 GAG-POL NEF (D1)","CPSF6"
"705","HIV-1 GAG-POL NEF (D1)","CREBZF"
"706","HIV-1 GAG-POL NEF (D1)","CRIM1"
"707","HIV-1 GAG-POL NEF (D1)","CRIPT"
"708","HIV-1 GAG-POL NEF (D1)","CRY1"
"709","HIV-1 GAG-POL NEF (D1)","CRYL1"
"710","HIV-1 GAG-POL NEF (D1)","CSDE1"
"711","HIV-1 GAG-POL NEF (D1)","CSGALNACT1"
"712","HIV-1 GAG-POL NEF (D1)","CSNK1E"
"713","HIV-1 GAG-POL NEF (D1)","CST7"
"714","HIV-1 GAG-POL NEF (D1)","CTC1"
"715","HIV-1 GAG-POL NEF (D1)","CTSF"
"716","HIV-1 GAG-POL NEF (D1)","CXXC5"
"717","HIV-1 GAG-POL NEF (D1)","CYFIP2"
"718","HIV-1 GAG-POL NEF (D1)","CYP27A1"
"719","HIV-1 GAG-POL NEF (D1)","CYP2R1"
"720","HIV-1 GAG-POL NEF (D1)","CYREN"
"721","HIV-1 GAG-POL NEF (D1)","DANCR"
"722","HIV-1 GAG-POL NEF (D1)","DCUN1D4"
"723","HIV-1 GAG-POL NEF (D1)","DDHD2"
"724","HIV-1 GAG-POL NEF (D1)","DDX3X"
"725","HIV-1 GAG-POL NEF (D1)","DDX6"
"726","HIV-1 GAG-POL NEF (D1)","DENND11"
"727","HIV-1 GAG-POL NEF (D1)","DENND2D"
"728","HIV-1 GAG-POL NEF (D1)","DENND4C"
"729","HIV-1 GAG-POL NEF (D1)","DGKA"
"730","HIV-1 GAG-POL NEF (D1)","DHRS3"
"731","HIV-1 GAG-POL NEF (D1)","DIPK1A"
"732","HIV-1 GAG-POL NEF (D1)","DIS3L"
"733","HIV-1 GAG-POL NEF (D1)","DLEU1"
"734","HIV-1 GAG-POL NEF (D1)","DLG1"
"735","HIV-1 GAG-POL NEF (D1)","DLGAP1-AS1"
"736","HIV-1 GAG-POL NEF (D1)","DNAJB1"
"737","HIV-1 GAG-POL NEF (D1)","DNAJC24"
"738","HIV-1 GAG-POL NEF (D1)","DOCK9"
"739","HIV-1 GAG-POL NEF (D1)","DPEP2"
"740","HIV-1 GAG-POL NEF (D1)","DPH5"
"741","HIV-1 GAG-POL NEF (D1)","DSC1"
"742","HIV-1 GAG-POL NEF (D1)","DTD2"
"743","HIV-1 GAG-POL NEF (D1)","DTHD1"
"744","HIV-1 GAG-POL NEF (D1)","DUSP16"
"745","HIV-1 GAG-POL NEF (D1)","DYRK2"
"746","HIV-1 GAG-POL NEF (D1)","EBF1"
"747","HIV-1 GAG-POL NEF (D1)","EEF1A1"
"748","HIV-1 GAG-POL NEF (D1)","EEF1G"
"749","HIV-1 GAG-POL NEF (D1)","EEF2"
"750","HIV-1 GAG-POL NEF (D1)","EIF2D"
"751","HIV-1 GAG-POL NEF (D1)","EIF2S3"
"752","HIV-1 GAG-POL NEF (D1)","EIF3D"
"753","HIV-1 GAG-POL NEF (D1)","EIF3E"
"754","HIV-1 GAG-POL NEF (D1)","EIF3F"
"755","HIV-1 GAG-POL NEF (D1)","EIF3H"
"756","HIV-1 GAG-POL NEF (D1)","EIF3J-DT"
"757","HIV-1 GAG-POL NEF (D1)","EIF3K"
"758","HIV-1 GAG-POL NEF (D1)","EIF3L"
"759","HIV-1 GAG-POL NEF (D1)","EIF3M"
"760","HIV-1 GAG-POL NEF (D1)","EIF4A2"
"761","HIV-1 GAG-POL NEF (D1)","EIF4B"
"762","HIV-1 GAG-POL NEF (D1)","EIF4EBP2"
"763","HIV-1 GAG-POL NEF (D1)","ELAC1"
"764","HIV-1 GAG-POL NEF (D1)","ELAPOR1"
"765","HIV-1 GAG-POL NEF (D1)","ELP1"
"766","HIV-1 GAG-POL NEF (D1)","ELP2"
"767","HIV-1 GAG-POL NEF (D1)","EMB"
"768","HIV-1 GAG-POL NEF (D1)","ENO2"
"769","HIV-1 GAG-POL NEF (D1)","EPB41L4A-AS1"
"770","HIV-1 GAG-POL NEF (D1)","EPHA4"
"771","HIV-1 GAG-POL NEF (D1)","EPHX2"
"772","HIV-1 GAG-POL NEF (D1)","EPRS1"
"773","HIV-1 GAG-POL NEF (D1)","ERGIC3"
"774","HIV-1 GAG-POL NEF (D1)","ERMP1"
"775","HIV-1 GAG-POL NEF (D1)","ERN1"
"776","HIV-1 GAG-POL NEF (D1)","ESYT1"
"777","HIV-1 GAG-POL NEF (D1)","ESYT2"
"778","HIV-1 GAG-POL NEF (D1)","EVL"
"779","HIV-1 GAG-POL NEF (D1)","EXOC6B"
"780","HIV-1 GAG-POL NEF (D1)","EXOSC8"
"781","HIV-1 GAG-POL NEF (D1)","EZH1"
"782","HIV-1 GAG-POL NEF (D1)","FAHD2B"
"783","HIV-1 GAG-POL NEF (D1)","EEIG1"
"784","HIV-1 GAG-POL NEF (D1)","FAM107B"
"785","HIV-1 GAG-POL NEF (D1)","FAM168B"
"786","HIV-1 GAG-POL NEF (D1)","FAM169A"
"787","HIV-1 GAG-POL NEF (D1)","FAM172A"
"788","HIV-1 GAG-POL NEF (D1)","ATOSA"
"789","HIV-1 GAG-POL NEF (D1)","FAM219B"
"790","HIV-1 GAG-POL NEF (D1)","FBL"
"791","HIV-1 GAG-POL NEF (D1)","FBXL20"
"792","HIV-1 GAG-POL NEF (D1)","FBXO32"
"793","HIV-1 GAG-POL NEF (D1)","FCGBP"
"794","HIV-1 GAG-POL NEF (D1)","FCMR"
"795","HIV-1 GAG-POL NEF (D1)","FCRL1"
"796","HIV-1 GAG-POL NEF (D1)","FCRL3"
"797","HIV-1 GAG-POL NEF (D1)","FCRL6"
"798","HIV-1 GAG-POL NEF (D1)","FCRLA"
"799","HIV-1 GAG-POL NEF (D1)","FGFBP2"
"800","HIV-1 GAG-POL NEF (D1)","FHIT"
"801","HIV-1 GAG-POL NEF (D1)","FITM2"
"802","HIV-1 GAG-POL NEF (D1)","FLNB"
"803","HIV-1 GAG-POL NEF (D1)","FMNL3"
"804","HIV-1 GAG-POL NEF (D1)","FOCAD"
"805","HIV-1 GAG-POL NEF (D1)","FOXO1"
"806","HIV-1 GAG-POL NEF (D1)","FOXP1"
"807","HIV-1 GAG-POL NEF (D1)","FUT10"
"808","HIV-1 GAG-POL NEF (D1)","FYN"
"809","HIV-1 GAG-POL NEF (D1)","GABPB2"
"810","HIV-1 GAG-POL NEF (D1)","GALNT12"
"811","HIV-1 GAG-POL NEF (D1)","GARRE1"
"812","HIV-1 GAG-POL NEF (D1)","GAS5"
"813","HIV-1 GAG-POL NEF (D1)","GCSAM"
"814","HIV-1 GAG-POL NEF (D1)","GCNT4"
"815","HIV-1 GAG-POL NEF (D1)","GGTA1"
"816","HIV-1 GAG-POL NEF (D1)","GID8"
"817","HIV-1 GAG-POL NEF (D1)","GLCCI1"
"818","HIV-1 GAG-POL NEF (D1)","GNG2"
"819","HIV-1 GAG-POL NEF (D1)","GNG7"
"820","HIV-1 GAG-POL NEF (D1)","GNPDA2"
"821","HIV-1 GAG-POL NEF (D1)","GOLPH3L"
"822","HIV-1 GAG-POL NEF (D1)","GPA33"
"823","HIV-1 GAG-POL NEF (D1)","GPATCH11"
"824","HIV-1 GAG-POL NEF (D1)","GPR171"
"825","HIV-1 GAG-POL NEF (D1)","GPR174"
"826","HIV-1 GAG-POL NEF (D1)","GPX7"
"827","HIV-1 GAG-POL NEF (D1)","GRAP"
"828","HIV-1 GAG-POL NEF (D1)","GSTM2"
"829","HIV-1 GAG-POL NEF (D1)","GSTM3"
"830","HIV-1 GAG-POL NEF (D1)","GYPC"
"831","HIV-1 GAG-POL NEF (D1)","GZMK"
"832","HIV-1 GAG-POL NEF (D1)","H1-1"
"833","HIV-1 GAG-POL NEF (D1)","H1-2"
"834","HIV-1 GAG-POL NEF (D1)","H1-3"
"835","HIV-1 GAG-POL NEF (D1)","H1-5"
"836","HIV-1 GAG-POL NEF (D1)","H2AC11"
"837","HIV-1 GAG-POL NEF (D1)","H2AC15"
"838","HIV-1 GAG-POL NEF (D1)","H2AC17"
"839","HIV-1 GAG-POL NEF (D1)","H2AC20"
"840","HIV-1 GAG-POL NEF (D1)","H2AC21"
"841","HIV-1 GAG-POL NEF (D1)","H2AC6"
"842","HIV-1 GAG-POL NEF (D1)","H2AC8"
"843","HIV-1 GAG-POL NEF (D1)","H2BC14"
"844","HIV-1 GAG-POL NEF (D1)","H2BC15"
"845","HIV-1 GAG-POL NEF (D1)","H2BC7"
"846","HIV-1 GAG-POL NEF (D1)","H2BC8"
"847","HIV-1 GAG-POL NEF (D1)","H3C1"
"848","HIV-1 GAG-POL NEF (D1)","H3C11"
"849","HIV-1 GAG-POL NEF (D1)","H3C4"
"850","HIV-1 GAG-POL NEF (D1)","H4C1"
"851","HIV-1 GAG-POL NEF (D1)","H4C13"
"852","HIV-1 GAG-POL NEF (D1)","H4C2"
"853","HIV-1 GAG-POL NEF (D1)","H4C3"
"854","HIV-1 GAG-POL NEF (D1)","H4C5"
"855","HIV-1 GAG-POL NEF (D1)","H4C6"
"856","HIV-1 GAG-POL NEF (D1)","H4C8"
"857","HIV-1 GAG-POL NEF (D1)","H4C9"
"858","HIV-1 GAG-POL NEF (D1)","HABP4"
"859","HIV-1 GAG-POL NEF (D1)","HACD3"
"860","HIV-1 GAG-POL NEF (D1)","HADH"
"861","HIV-1 GAG-POL NEF (D1)","HEATR5B"
"862","HIV-1 GAG-POL NEF (D1)","HECTD1"
"863","HIV-1 GAG-POL NEF (D1)","HERC1"
"864","HIV-1 GAG-POL NEF (D1)","HIBADH"
"865","HIV-1 GAG-POL NEF (D1)","HINT1"
"866","HIV-1 GAG-POL NEF (D1)","HIVEP2"
"867","HIV-1 GAG-POL NEF (D1)","HLA-DOA"
"868","HIV-1 GAG-POL NEF (D1)","HLA-DQA1"
"869","HIV-1 GAG-POL NEF (D1)","HLTF"
"870","HIV-1 GAG-POL NEF (D1)","HNRNPA3"
"871","HIV-1 GAG-POL NEF (D1)","HPCAL4"
"872","HIV-1 GAG-POL NEF (D1)","HS3ST3B1"
"873","HIV-1 GAG-POL NEF (D1)","HSF2"
"874","HIV-1 GAG-POL NEF (D1)","IARS1"
"875","HIV-1 GAG-POL NEF (D1)","IFFO2"
"876","HIV-1 GAG-POL NEF (D1)","IFT46"
"877","HIV-1 GAG-POL NEF (D1)","IGHD"
"878","HIV-1 GAG-POL NEF (D1)","IGHM"
"879","HIV-1 GAG-POL NEF (D1)","IGHV3-53"
"880","HIV-1 GAG-POL NEF (D1)","IGHV4-34"
"881","HIV-1 GAG-POL NEF (D1)","IKZF2"
"882","HIV-1 GAG-POL NEF (D1)","IKZF3"
"883","HIV-1 GAG-POL NEF (D1)","IL16"
"884","HIV-1 GAG-POL NEF (D1)","IL23A"
"885","HIV-1 GAG-POL NEF (D1)","PATJ"
"886","HIV-1 GAG-POL NEF (D1)","INPP4B"
"887","HIV-1 GAG-POL NEF (D1)","INTS6-AS1"
"888","HIV-1 GAG-POL NEF (D1)","IP6K1"
"889","HIV-1 GAG-POL NEF (D1)","IPO5"
"890","HIV-1 GAG-POL NEF (D1)","IPP"
"891","HIV-1 GAG-POL NEF (D1)","ITGB3BP"
"892","HIV-1 GAG-POL NEF (D1)","ITM2A"
"893","HIV-1 GAG-POL NEF (D1)","KCNA3"
"894","HIV-1 GAG-POL NEF (D1)","KCTD7"
"895","HIV-1 GAG-POL NEF (D1)","KDM3A"
"896","HIV-1 GAG-POL NEF (D1)","KIAA0586"
"897","HIV-1 GAG-POL NEF (D1)","KLF12"
"898","HIV-1 GAG-POL NEF (D1)","KLHDC2"
"899","HIV-1 GAG-POL NEF (D1)","KLHL28"
"900","HIV-1 GAG-POL NEF (D1)","KLRB1"
"901","HIV-1 GAG-POL NEF (D1)","KLRD1"
"902","HIV-1 GAG-POL NEF (D1)","KLRF1"
"903","HIV-1 GAG-POL NEF (D1)","KLRG1"
"904","HIV-1 GAG-POL NEF (D1)","KPNA4"
"905","HIV-1 GAG-POL NEF (D1)","LANCL1"
"906","HIV-1 GAG-POL NEF (D1)","CERS4"
"907","HIV-1 GAG-POL NEF (D1)","LAT"
"908","HIV-1 GAG-POL NEF (D1)","LBH"
"909","HIV-1 GAG-POL NEF (D1)","LCK"
"910","HIV-1 GAG-POL NEF (D1)","LCLAT1"
"911","HIV-1 GAG-POL NEF (D1)","LDHB"
"912","HIV-1 GAG-POL NEF (D1)","LDLRAP1"
"913","HIV-1 GAG-POL NEF (D1)","LDOC1"
"914","HIV-1 GAG-POL NEF (D1)","LEF1"
"915","HIV-1 GAG-POL NEF (D1)","LEF1-AS1"
"916","HIV-1 GAG-POL NEF (D1)","LIAS"
"917","HIV-1 GAG-POL NEF (D1)","LIMA1"
"918","HIV-1 GAG-POL NEF (D1)","LINC00402"
"919","HIV-1 GAG-POL NEF (D1)","LINC00649"
"920","HIV-1 GAG-POL NEF (D1)","LINC00861"
"921","HIV-1 GAG-POL NEF (D1)","LINC00920"
"922","HIV-1 GAG-POL NEF (D1)","LINC00921"
"923","HIV-1 GAG-POL NEF (D1)","LINC00938"
"924","HIV-1 GAG-POL NEF (D1)","LINC01128"
"925","HIV-1 GAG-POL NEF (D1)","SLC12A2-DT"
"926","HIV-1 GAG-POL NEF (D1)","LINC01278"
"927","HIV-1 GAG-POL NEF (D1)","LINC01550"
"928","HIV-1 GAG-POL NEF (D1)","LINC02210"
"929","HIV-1 GAG-POL NEF (D1)","LINC02397"
"930","HIV-1 GAG-POL NEF (D1)","LRBA"
"931","HIV-1 GAG-POL NEF (D1)","LRIG1"
"932","HIV-1 GAG-POL NEF (D1)","LRPPRC"
"933","HIV-1 GAG-POL NEF (D1)","LRRN3"
"934","HIV-1 GAG-POL NEF (D1)","LTA4H"
"935","HIV-1 GAG-POL NEF (D1)","LUC7L3"
"936","HIV-1 GAG-POL NEF (D1)","LY9"
"937","HIV-1 GAG-POL NEF (D1)","LYRM7"
"938","HIV-1 GAG-POL NEF (D1)","MACF1"
"939","HIV-1 GAG-POL NEF (D1)","MAGED1"
"940","HIV-1 GAG-POL NEF (D1)","MAGEH1"
"941","HIV-1 GAG-POL NEF (D1)","MAL"
"942","HIV-1 GAG-POL NEF (D1)","MALAT1"
"943","HIV-1 GAG-POL NEF (D1)","MAML2"
"944","HIV-1 GAG-POL NEF (D1)","MAN1A2"
"945","HIV-1 GAG-POL NEF (D1)","MAP2K5"
"946","HIV-1 GAG-POL NEF (D1)","MAP3K14-AS1"
"947","HIV-1 GAG-POL NEF (D1)","MAP4K1"
"948","HIV-1 GAG-POL NEF (D1)","MAPK13"
"949","HIV-1 GAG-POL NEF (D1)","MARCHF9"
"950","HIV-1 GAG-POL NEF (D1)","MATK"
"951","HIV-1 GAG-POL NEF (D1)","MBLAC2"
"952","HIV-1 GAG-POL NEF (D1)","MBNL2"
"953","HIV-1 GAG-POL NEF (D1)","MDN1"
"954","HIV-1 GAG-POL NEF (D1)","METTL16"
"955","HIV-1 GAG-POL NEF (D1)","MFGE8"
"956","HIV-1 GAG-POL NEF (D1)","MFHAS1"
"957","HIV-1 GAG-POL NEF (D1)","MGAT4A"
"958","HIV-1 GAG-POL NEF (D1)","MGAT5"
"959","HIV-1 GAG-POL NEF (D1)","MIB1"
"960","HIV-1 GAG-POL NEF (D1)","MID2"
"961","HIV-1 GAG-POL NEF (D1)","MRTFB"
"962","HIV-1 GAG-POL NEF (D1)","MPHOSPH9"
"963","HIV-1 GAG-POL NEF (D1)","PALS2"
"964","HIV-1 GAG-POL NEF (D1)","MPRIP"
"965","HIV-1 GAG-POL NEF (D1)","MRPL45"
"966","HIV-1 GAG-POL NEF (D1)","MRPL48"
"967","HIV-1 GAG-POL NEF (D1)","MRPS27"
"968","HIV-1 GAG-POL NEF (D1)","MRPS6"
"969","HIV-1 GAG-POL NEF (D1)","MSI2"
"970","HIV-1 GAG-POL NEF (D1)","MTFMT"
"971","HIV-1 GAG-POL NEF (D1)","MYBL1"
"972","HIV-1 GAG-POL NEF (D1)","MYO1D"
"973","HIV-1 GAG-POL NEF (D1)","KAT6B"
"974","HIV-1 GAG-POL NEF (D1)","MZT2A"
"975","HIV-1 GAG-POL NEF (D1)","N4BP2"
"976","HIV-1 GAG-POL NEF (D1)","NAA16"
"977","HIV-1 GAG-POL NEF (D1)","NAA40"
"978","HIV-1 GAG-POL NEF (D1)","NAE1"
"979","HIV-1 GAG-POL NEF (D1)","NAP1L1"
"980","HIV-1 GAG-POL NEF (D1)","NCALD"
"981","HIV-1 GAG-POL NEF (D1)","NCAPD2"
"982","HIV-1 GAG-POL NEF (D1)","NCAPD3"
"983","HIV-1 GAG-POL NEF (D1)","NCK2"
"984","HIV-1 GAG-POL NEF (D1)","NCR1"
"985","HIV-1 GAG-POL NEF (D1)","NDRG2"
"986","HIV-1 GAG-POL NEF (D1)","NDRG3"
"987","HIV-1 GAG-POL NEF (D1)","NDUFAF4"
"988","HIV-1 GAG-POL NEF (D1)","NELL2"
"989","HIV-1 GAG-POL NEF (D1)","NEO1"
"990","HIV-1 GAG-POL NEF (D1)","NEPRO"
"991","HIV-1 GAG-POL NEF (D1)","NET1"
"992","HIV-1 GAG-POL NEF (D1)","NFATC2"
"993","HIV-1 GAG-POL NEF (D1)","NFATC3"
"994","HIV-1 GAG-POL NEF (D1)","NIBAN3"
"995","HIV-1 GAG-POL NEF (D1)","NIPAL3"
"996","HIV-1 GAG-POL NEF (D1)","NKG7"
"997","HIV-1 GAG-POL NEF (D1)","NMT2"
"998","HIV-1 GAG-POL NEF (D1)","NMUR1"
"999","HIV-1 GAG-POL NEF (D1)","NOA1"
"1000","HIV-1 GAG-POL NEF (D1)","NOG"
"1001","HIV-1 GAG-POL NEF (D1)","NOL4L"
"1002","HIV-1 GAG-POL NEF (D1)","NOL9"
"1003","HIV-1 GAG-POL NEF (D1)","NOP53"
"1004","HIV-1 GAG-POL NEF (D1)","NPAT"
"1005","HIV-1 GAG-POL NEF (D1)","NPM1"
"1006","HIV-1 GAG-POL NEF (D1)","NR1D1"
"1007","HIV-1 GAG-POL NEF (D1)","NR1D2"
"1008","HIV-1 GAG-POL NEF (D1)","NR3C2"
"1009","HIV-1 GAG-POL NEF (D1)","NSA2"
"1010","HIV-1 GAG-POL NEF (D1)","NSG1"
"1011","HIV-1 GAG-POL NEF (D1)","NT5DC1"
"1012","HIV-1 GAG-POL NEF (D1)","NT5E"
"1013","HIV-1 GAG-POL NEF (D1)","NUCB2"
"1014","HIV-1 GAG-POL NEF (D1)","NUCKS1"
"1015","HIV-1 GAG-POL NEF (D1)","NUP88"
"1016","HIV-1 GAG-POL NEF (D1)","OCIAD2"
"1017","HIV-1 GAG-POL NEF (D1)","OFD1"
"1018","HIV-1 GAG-POL NEF (D1)","OGT"
"1019","HIV-1 GAG-POL NEF (D1)","OSBPL10"
"1020","HIV-1 GAG-POL NEF (D1)","OTUD3"
"1021","HIV-1 GAG-POL NEF (D1)","OXNAD1"
"1022","HIV-1 GAG-POL NEF (D1)","P2RX5"
"1023","HIV-1 GAG-POL NEF (D1)","P2RY10"
"1024","HIV-1 GAG-POL NEF (D1)","PABPC1"
"1025","HIV-1 GAG-POL NEF (D1)","PABPC4"
"1026","HIV-1 GAG-POL NEF (D1)","PAFAH2"
"1027","HIV-1 GAG-POL NEF (D1)","PAIP2B"
"1028","HIV-1 GAG-POL NEF (D1)","PARP16"
"1029","HIV-1 GAG-POL NEF (D1)","PBXIP1"
"1030","HIV-1 GAG-POL NEF (D1)","PCED1B"
"1031","HIV-1 GAG-POL NEF (D1)","PCED1B-AS1"
"1032","HIV-1 GAG-POL NEF (D1)","PCID2"
"1033","HIV-1 GAG-POL NEF (D1)","PCMTD2"
"1034","HIV-1 GAG-POL NEF (D1)","PCNX1"
"1035","HIV-1 GAG-POL NEF (D1)","PCNX2"
"1036","HIV-1 GAG-POL NEF (D1)","PCYOX1"
"1037","HIV-1 GAG-POL NEF (D1)","PDCD4"
"1038","HIV-1 GAG-POL NEF (D1)","PDCD4-AS1"
"1039","HIV-1 GAG-POL NEF (D1)","PDE3B"
"1040","HIV-1 GAG-POL NEF (D1)","PDE4DIP"
"1041","HIV-1 GAG-POL NEF (D1)","PDE7A"
"1042","HIV-1 GAG-POL NEF (D1)","PDGFC"
"1043","HIV-1 GAG-POL NEF (D1)","PDGFD"
"1044","HIV-1 GAG-POL NEF (D1)","PDK1"
"1045","HIV-1 GAG-POL NEF (D1)","PDZD4"
"1046","HIV-1 GAG-POL NEF (D1)","PEBP1"
"1047","HIV-1 GAG-POL NEF (D1)","PECR"
"1048","HIV-1 GAG-POL NEF (D1)","PET117"
"1049","HIV-1 GAG-POL NEF (D1)","PFDN5"
"1050","HIV-1 GAG-POL NEF (D1)","PGM2L1"
"1051","HIV-1 GAG-POL NEF (D1)","PHB2"
"1052","HIV-1 GAG-POL NEF (D1)","PHLPP2"
"1053","HIV-1 GAG-POL NEF (D1)","PIAS2"
"1054","HIV-1 GAG-POL NEF (D1)","PIGK"
"1055","HIV-1 GAG-POL NEF (D1)","PIK3C2B"
"1056","HIV-1 GAG-POL NEF (D1)","PIK3IP1"
"1057","HIV-1 GAG-POL NEF (D1)","PITPNC1"
"1058","HIV-1 GAG-POL NEF (D1)","PLCB1"
"1059","HIV-1 GAG-POL NEF (D1)","PLCL1"
